case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
15 linear 3 0 1.8372710000000001 1.0349613589615063 1 60 0.69014200000000003 0.066040000000000001 0.11645699999999998 0.008548 0.001279 0.011797 0.033730999999999997 0.21032300000000001 0.113575 0 0.034235000000000002 0.00167 0.137572 0.0054349999999999997 0.013181 0.052551999999999988 0.024286000000000012 0.0085789999999999998 0 0 0 0 0.0047999999999999996 1 0 0 10 0 0.39627600000000002 0.65000000000000002 0.015478 0.0066819999999999996 0.013056000000000002 0.00072800000000000002 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.042586000000000013 0 0 2 0 0 120 0 0 37 40 43
15 linear 3 7 0.28100799999999998 1.0364245787939632 1 60 0.11579100000000001 0.041763000000000002 0.10675699999999999 0.0044089999999999997 0.00092400000000000002 0.0040879999999999996 0.01213 0.009077 0.024586 0 0.015900000000000001 0.0012260000000000001 0.0043360000000000004 0.00149 0.0044939999999999997 0.060373000000000017 0.022174000000000003 0.0070380000000000009 0 1 27 27 0.0034849999999999998 1 0 0 10 0 0.062066000000000003 0.10727299999999999 0.00249 0.0053189999999999999 0.014565999999999999 5.1e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.052885999999999996 0 0 2 0 0 120 0 0 33 44 43
15 linear 3 15 0.31640400000000002 1.0383118102568794 1 60 0.14127000000000001 0.044831999999999997 0.11468599999999998 0.0037089999999999996 0.00081899999999999996 0.0030370000000000002 0.010652 0.0073590000000000001 0.022786000000000001 0 0.01452 0.00098700000000000003 0.046552000000000003 0.0013079999999999999 0.004497000000000001 0.067672999999999997 0.022935999999999998 0.0070739999999999978 0 2 27 27 0.0030739999999999999 1 0 0 10 0 0.053878000000000002 0.134132 0.0013240000000000001 0.0043530000000000001 0.011795 2.3e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.060159000000000004 0 0 2 0 0 120 0 0 41 37 42
15 linear 3 23 0.39610899999999999 1.040474110425583 1 67 0.21581600000000001 0.036484999999999997 0.11327299999999998 0.0038669999999999998 0.00093500000000000007 0.00265 0.0088540000000000008 0.0070270000000000003 0.020156 0 0.012633999999999999 0.00089300000000000002 0.131164 0.0011249999999999999 0.0033679999999999999 0.063794999999999977 0.023748999999999996 0.0076480000000000003 0 3 27 27 0.0029659999999999999 1 0 0 10 0 0.048453000000000003 0.210142 0.001232 0.0041409999999999997 0.011100000000000002 2.5000000000000001e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.055757000000000001 0 0 2 0 0 134 0 0 42 47 45
15 uniform 3 0 0.57023999999999997 1.0350327531978314 1 44 0.470252 0.038251 0.051246999999999994 0.0022490000000000001 0.00074200000000000004 0.002555 0.0083160000000000005 0.191028 0.090761999999999995 0 0.012236 0.00085499999999999997 0.132633 0.001101 0.0034390000000000002 0.027036999999999992 0.017500000000000009 0 0 0 0 0 0.0029229999999999998 1 0 0 10 0 0.30191200000000001 0.464202 0.000794 0.0038869999999999998 0.010954 2.3e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.021819000000000002 0 0 0 0 0 88 0 0 21 26 41
15 uniform 3 7 0.19334999999999999 1.0365193859328954 1 44 0.084224999999999994 0.034632999999999997 0.064179999999999987 0.0021459999999999999 0.00064400000000000004 0.0024859999999999999 0.0079909999999999998 0.0065989999999999998 0.019914999999999999 0 0.012043999999999999 0.00080099999999999995 0.0037449999999999996 0.00094200000000000002 0.0032239999999999999 0.039786000000000016 0.017717999999999998 0 0 1 13 13 0.0029399999999999999 1 0 0 10 0 0.046653 0.078944 0.001145 0.0039290000000000002 0.010922000000000001 2.1999999999999999e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.031583000000000007 0 0 0 0 0 88 0 0 19 29 40
15 uniform 3 15 0.267262 1.0384464721750202 1 44 0.141703 0.042646999999999997 0.068940000000000001 0.0027990000000000003 0.0007229999999999999 0.004326 0.0090069999999999994 0.0077770000000000001 0.022662000000000002 0 0.01321 0.00095200000000000005 0.045956999999999998 0.0018289999999999999 0.003921 0.044505999999999997 0.017659000000000001 0 0 2 13 13 0.0030639999999999999 1 0 0 10 0 0.053499999999999999 0.134686 0.0018339999999999999 0.0043610000000000003 0.01137 2.1999999999999999e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.039088999999999992 0 0 0 0 0 88 0 0 23 29 36
15 uniform 3 23 0.33437899999999998 1.0406717667140994 1 51 0.21032899999999999 0.037026000000000003 0.077233999999999969 0.0023059999999999999 0.00077899999999999996 0.0024260000000000002 0.0081030000000000008 0.0069230000000000003 0.021840999999999999 0 0.012291 0.00087600000000000004 0.126719 0.0010610000000000001 0.0032890000000000003 0.049229999999999996 0.020229000000000004 0 0 3 13 13 0.002947 1 0 0 10 0 0.049192 0.20477799999999999 0.0011169999999999999 0.003895 0.010888000000000002 2.1999999999999999e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.043111999999999998 0 0 0 0 0 102 0 0 22 38 42
23 linear 0 0 0.53424199999999999 16.233902226671066 1 82 0.248142 0.011188999999999999 0.25571600000000005 0.0053769999999999998 0.0012260000000000001 0.0030230000000000001 0.0093930000000000003 0.161195 0.024382000000000001 0 0.0084950000000000008 0.001103 0.0019369999999999999 0.001098 0.003875 0.10124300000000003 0.034499999999999968 0.016254000000000011 0 0 0 0 0.0029919999999999999 1 0 0 12 0 0.20299600000000001 0.241067 0.0016069999999999999 0.0038839999999999999 0.011991999999999999 0.0030969999999999999 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.061119000000000007 1 0 0 0 0 240 0 0 90 110 40
23 linear 0 7 0.35786600000000002 16.700879650300749 1 82 0.088806999999999997 0.0099480000000000002 0.24060599999999999 0.0072460000000000007 0.0011450000000000002 0.002892 0.0087410000000000005 0.0072859999999999999 0.023675999999999999 0 0.0081720000000000004 0.001077 0.0018679999999999999 0.0010399999999999999 0.0035620000000000001 0.093304999999999985 0.032126000000000002 0.015366000000000005 0 1 1 1 0.0029030000000000002 1 0 0 12 0 0.047697999999999997 0.082408999999999996 0.0014890000000000001 0.003705 0.011835999999999999 0.0012539999999999999 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.056410000000000016 1 0 0 0 0 240 0 0 86 121 33
