name,u,parameter,step,n,stop,analytic,estimated_error,finite_difference,difference
plan15,0,0,0.000125,128,Converged,5.5616784623806108,6.94499098e-05,5.561679338846659,8.76466048e-07
plan15,0,0,0.000125,256,Converged,5.5616784623806108,6.94499098e-05,5.561679338846659,8.76466048e-07
plan15,0,0,3.7499999999999997e-05,128,Converged,5.5616784623806108,6.94499098e-05,5.5616785412837553,7.89031445e-08
plan15,0,0,3.7499999999999997e-05,256,Converged,5.5616784623806108,6.94499098e-05,5.5616785412837553,7.89031445e-08
plan15,0,0,1.2500000000000001e-05,128,Converged,5.5616784623806108,6.94499098e-05,5.5616784711531864,8.77257555e-09
plan15,0,0,1.2500000000000001e-05,256,Converged,5.5616784623806108,6.94499098e-05,5.5616784711887135,8.80810269e-09
plan15,0,1,0.000125,128,Converged,-17.137986489062801,0.000120765556,-17.137992869255214,6.38019241e-06
plan15,0,1,0.000125,256,Converged,-17.137986489062801,0.000120765556,-17.137992869251661,6.38018886e-06
plan15,0,1,3.7499999999999997e-05,128,Converged,-17.137986489062801,0.000120765556,-17.137987063217491,5.7415469e-07
plan15,0,1,3.7499999999999997e-05,256,Converged,-17.137986489062801,0.000120765556,-17.137987063205649,5.74142849e-07
plan15,0,1,1.2500000000000001e-05,128,Converged,-17.137986489062801,0.000120765556,-17.13798655277543,6.37126298e-08
plan15,0,1,1.2500000000000001e-05,256,Converged,-17.137986489062801,0.000120765556,-17.137986552810958,6.3748157e-08
plan15,0,2,0.000125,128,Converged,-10.351485564255547,0.000138142626,-10.351490887035908,5.32278036e-06
plan15,0,2,0.000125,256,Converged,-10.351485564255547,0.000138142626,-10.351490887035908,5.32278036e-06
plan15,0,2,3.7499999999999997e-05,128,Converged,-10.351485564255547,0.000138142626,-10.351486043352528,4.79096981e-07
plan15,0,2,3.7499999999999997e-05,256,Converged,-10.351485564255547,0.000138142626,-10.351486043352528,4.79096981e-07
plan15,0,2,1.2500000000000001e-05,128,Converged,-10.351485564255547,0.000138142626,-10.351485617583478,5.33279305e-08
plan15,0,2,1.2500000000000001e-05,256,Converged,-10.351485564255547,0.000138142626,-10.351485617547951,5.32924034e-08
plan15,0,3,0.00050000000000000001,128,Converged,-4.9880854846050715,6.77228708e-05,-4.9880838047018372,1.67990323e-06
plan15,0,3,0.00050000000000000001,256,Converged,-4.9880854846050715,6.77228708e-05,-4.9880838047027254,1.67990235e-06
plan15,0,3,0.00014999999999999999,128,Converged,-4.9880854846050715,6.77228708e-05,-4.9880853334283159,1.51176756e-07
plan15,0,3,0.00014999999999999999,256,Converged,-4.9880854846050715,6.77228708e-05,-4.9880853334283159,1.51176756e-07
plan15,0,3,5.0000000000000002e-05,128,Converged,-4.9880854846050715,6.77228708e-05,-4.9880854678008291,1.68042424e-08
plan15,0,3,5.0000000000000002e-05,256,Converged,-4.9880854846050715,6.77228708e-05,-4.9880854678008291,1.68042424e-08
plan15,0,4,0.0011999999999999999,128,Converged,1.2384878952834673,1.33755898e-05,1.2384948581985653,6.9629151e-06
plan15,0,4,0.0011999999999999999,256,Converged,1.2384878952834673,1.33755898e-05,1.2384948581981952,6.96291473e-06
plan15,0,4,0.00035999999999999997,128,Converged,1.2384878952834673,1.33755898e-05,1.2384885219250841,6.26641617e-07
plan15,0,4,0.00035999999999999997,256,Converged,1.2384878952834673,1.33755898e-05,1.2384885219250841,6.26641617e-07
plan15,0,4,0.00012,128,Converged,1.2384878952834673,1.33755898e-05,1.2384879649052216,6.96217544e-08
plan15,0,4,0.00012,256,Converged,1.2384878952834673,1.33755898e-05,1.2384879649052216,6.96217544e-08
plan15,0.5,0,0.000125,128,Converged,7.3097580436296425,4.58653647e-05,7.3097575748555244,4.68774118e-07
plan15,0.5,0,0.000125,256,Converged,7.3097580436296425,4.58653647e-05,7.3097575748519716,4.68777671e-07
plan15,0.5,0,3.7499999999999997e-05,128,Converged,7.3097580436296425,4.58653647e-05,7.3097580014547257,4.21749169e-08
plan15,0.5,0,3.7499999999999997e-05,256,Converged,7.3097580436296425,4.58653647e-05,7.3097580014547257,4.21749169e-08
plan15,0.5,0,1.2500000000000001e-05,128,Converged,7.3097580436296425,4.58653647e-05,7.3097580389358541,4.69378847e-09
plan15,0.5,0,1.2500000000000001e-05,256,Converged,7.3097580436296425,4.58653647e-05,7.3097580389358541,4.69378847e-09
plan15,0.5,1,0.000125,128,Converged,-17.352260795312763,7.60755197e-05,-17.352266256327908,5.46101515e-06
plan15,0.5,1,0.000125,256,Converged,-17.352260795312763,7.60755197e-05,-17.352266256324356,5.46101159e-06
plan15,0.5,1,3.7499999999999997e-05,128,Converged,-17.352260795312763,7.60755197e-05,-17.352261286767146,4.91454383e-07
plan15,0.5,1,3.7499999999999997e-05,256,Converged,-17.352260795312763,7.60755197e-05,-17.352261286755304,4.91442542e-07
plan15,0.5,1,1.2500000000000001e-05,128,Converged,-17.352260795312763,7.60755197e-05,-17.352260849889944,5.45771819e-08
plan15,0.5,1,1.2500000000000001e-05,256,Converged,-17.352260795312763,7.60755197e-05,-17.352260849889944,5.45771819e-08
plan15,0.5,2,0.000125,128,Converged,-11.441453834842285,8.70472551e-05,-11.441460681034243,6.84619196e-06
plan15,0.5,2,0.000125,256,Converged,-11.441453834842285,8.70472551e-05,-11.441460681034243,6.84619196e-06
plan15,0.5,2,3.7499999999999997e-05,128,Converged,-11.441453834842285,8.70472551e-05,-11.441454451031065,6.1618878e-07
plan15,0.5,2,3.7499999999999997e-05,256,Converged,-11.441453834842285,8.70472551e-05,-11.441454451031065,6.1618878e-07
plan15,0.5,2,1.2500000000000001e-05,128,Converged,-11.441453834842285,8.70472551e-05,-11.44145390338025,6.85379646e-08
plan15,0.5,2,1.2500000000000001e-05,256,Converged,-11.441453834842285,8.70472551e-05,-11.44145390338025,6.85379646e-08
plan15,0.5,3,0.00050000000000000001,128,Converged,-5.483182063683393,4.44277484e-05,-5.4831788781424251,3.18554097e-06
plan15,0.5,3,0.00050000000000000001,256,Converged,-5.483182063683393,4.44277484e-05,-5.4831788781433133,3.18554008e-06
plan15,0.5,3,0.00014999999999999999,128,Converged,-5.483182063683393,4.44277484e-05,-5.4831817769921782,2.86691215e-07
plan15,0.5,3,0.00014999999999999999,256,Converged,-5.483182063683393,4.44277484e-05,-5.4831817769951394,2.86688254e-07
plan15,0.5,3,5.0000000000000002e-05,128,Converged,-5.483182063683393,4.44277484e-05,-5.4831820318135271,3.18698659e-08
plan15,0.5,3,5.0000000000000002e-05,256,Converged,-5.483182063683393,4.44277484e-05,-5.4831820318135271,3.18698659e-08
plan15,0.5,4,0.0011999999999999999,128,Converged,1.3006760644007751,9.36814443e-06,1.3006818748310482,5.81043027e-06
plan15,0.5,4,0.0011999999999999999,256,Converged,1.3006760644007751,9.36814443e-06,1.3006818748310482,5.81043027e-06
