case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
0 linear 0 0 54.839925999999998 7.0379226907888537 1 67 53.702624999999998 0.036879000000000002 0.21916300000000002 0.0060299999999999989 0.001516 0.0093050000000000008 0.020926 0.213841 0.37189699999999998 52.705662000000004 0.113951 2.8e-05 0.064323000000000005 0.013324000000000001 0.067206999999999989 0.14388599999999999 0.031694999999999994 0.010561000000000003 0
0 linear 0 7 53.517215999999998 7.1651756850427599 1 83 53.130546000000002 0.013514 0.31916299999999997 0.0076820000000000013 0.0013240000000000001 0.0037759999999999998 0.018244 0.19694200000000001 0.38811099999999998 52.284980000000004 0.097516999999999993 2.9e-05 0.016846999999999997 0.0023440000000000002 0.051432000000000005 0.22163600000000003 0.044825999999999984 0.014317999999999997 0
0 linear 0 15 53.744363999999997 7.2540425509600803 1 91 53.288136000000002 0.012862999999999999 0.38113600000000009 0.0088669999999999999 0.0016289999999999998 0.0044730000000000004 0.012467000000000001 0.19742799999999999 0.27175899999999997 52.511718999999999 0.097142000000000006 2.8e-05 0.08170899999999999 0.001722 0.051431999999999999 0.270673 0.049541999999999975 0.015646999999999994 0
0 linear 0 23 53.727353999999998 7.2793514851610421 1 91 53.338073999999999 0.012651000000000001 0.33465 0.0075160000000000001 0.0014859999999999999 0.0033340000000000002 0.012290000000000001 0.19198699999999999 0.34412900000000002 52.528870000000005 0.102355 3.0000000000000001e-05 0.050139000000000003 0.0016620000000000001 0.048123999999999993 0.22727299999999998 0.047434000000000039 0.016375000000000001 0
0 linear 1 0 1.1775389999999999 589.76731831372365 1 105 0.77944400000000003 0.013887 0.33770800000000001 0.0072100000000000003 0.00166 0.0045170000000000002 0.011835 0.19595599999999999 0.13395299999999999 0 0.029905999999999999 0.0009990000000000001 0.25195800000000002 0.0011180000000000001 0.056734999999999994 0.17043999999999998 0.081313000000000024 0.024111999999999995 0
0 linear 1 7 1.0325679999999999 593.09247526628167 1 105 0.65257200000000004 0.013988 0.32158000000000014 0.0067330000000000003 0.0016259999999999998 0.003277 0.012883 0.19694 0.155141 0 0.029204000000000001 0.00087799999999999998 0.10478599999999999 0.0012179999999999999 0.060763000000000005 0.15179900000000007 0.077036000000000021 0.023570999999999984 0
0 linear 1 15 1.311169 596.53003682974679 1 128 0.75513699999999995 0.013976000000000001 0.4457850000000001 0.0082719999999999998 0.0017699999999999999 0.0029949999999999998 0.011017000000000001 0.19397700000000001 0.14254700000000001 0 0.028967 0.00087900000000000001 0.22954400000000003 0.001175 0.058547000000000002 0.21243700000000001 0.10313000000000004 0.030850999999999958 0
0 linear 1 23 1.0946709999999999 599.54254534181996 1 128 0.58338400000000001 0.013651 0.43645799999999996 0.0070959999999999999 0.00158 0.0030699999999999998 0.011214999999999999 0.19400800000000001 0.13885400000000001 0 0.030110000000000001 0.00090300000000000005 0.072158 0.0011299999999999999 0.047073999999999998 0.20586099999999999 0.10078000000000015 0.030814999999999971 0
0 linear 2 0 37.825735000000002 2.3667291596036724 1 61 37.566006000000002 0.011865000000000001 0.21036899999999997 0.0076249999999999998 0.0021419999999999998 0.0032009999999999999 0.011898000000000001 0.195081 0.34285500000000002 36.773125999999998 0.09287200000000001 2.9e-05 0.042573999999999994 0.001701 0.050741999999999995 0.13629200000000005 0.031490000000000004 0.0099740000000000002 0
0 linear 2 7 51.565902000000001 2.4102109454225378 1 61 51.280431999999998 0.010924 0.23880299999999999 0.007503000000000001 0.00097099999999999997 0.003421 0.012285000000000001 0.19725500000000001 0.26489499999999999 50.597239999999999 0.090640999999999999 2.0999999999999999e-05 0.010066999999999998 0.0016019999999999999 0.050549999999999998 0.16311899999999996 0.031438000000000015 0.010014999999999998 0
0 linear 2 15 51.706808000000002 2.4659804224859272 1 61 51.437975000000002 0.010975 0.22276400000000005 0.0064019999999999997 0.00091199999999999994 0.003372 0.012552000000000001 0.194103 0.26979500000000001 50.746960999999999 0.092796000000000003 2.0000000000000002e-05 0.0099410000000000002 0.0014940000000000001 0.055698999999999999 0.14444099999999999 0.033584000000000003 0.010360000000000003 0
0 linear 2 23 53.714264 2.5300557252343201 1 61 53.427647 0.011395000000000001 0.23963199999999993 0.0065429999999999993 0.00090200000000000002 0.0045430000000000002 0.012376 0.19784399999999999 0.27020899999999998 52.723876000000004 0.096092000000000011 2.0999999999999999e-05 0.009888000000000001 0.001673 0.054103999999999999 0.16431000000000004 0.030564000000000004 0.010720000000000002 0
0 linear 3 0 0.83019399999999999 488.05716329461848 1 83 0.61017900000000003 0.017388000000000001 0.16219000000000003 0.0059179999999999996 0.0013139999999999998 0.003333 0.012248999999999999 0.20000100000000001 0.118793 0 0.028655 0.00095600000000000004 0.11297800000000001 0.00064999999999999997 0.037130000000000003 0.083411999999999986 0.036517000000000029 0.012906999999999998 0
0 linear 3 7 0.89327199999999995 497.79296944733449 1 83 0.68553299999999995 0.015793000000000001 0.15252299999999994 0.0059169999999999995 0.0013499999999999999 0.0040689999999999997 0.011209999999999999 0.194133 0.109332 0 0.028739000000000001 0.00092400000000000002 0.203241 0.00077200000000000001 0.040368999999999995 0.078037999999999955 0.033796000000000007 0.012566999999999998 0
0 linear 3 15 0.902285 510.01575430523633 1 83 0.69408199999999998 0.015658999999999999 0.154089 0.005535 0.0011330000000000001 0.0028379999999999998 0.010666999999999999 0.19422300000000001 0.10908 0 0.028712000000000001 0.00082899999999999998 0.23441999999999999 0.00075900000000000002 0.028428999999999996 0.079793999999999976 0.03374400000000001 0.012544 0
0 linear 3 23 0.84093099999999998 523.73782250076636 1 99 0.598827 0.015004 0.17493999999999998 0.0063460000000000001 0.0011600000000000002 0.0025460000000000001 0.0097809999999999998 0.19400700000000001 0.098576999999999998 0 0.027873999999999999 0.000901 0.14515999999999998 0.00067299999999999999 0.036136000000000001 0.087991999999999987 0.039637999999999979 0.015080999999999995 0
0 linear 4 0 0.61969200000000002 2.6196476657497758 1 52 0.43615100000000001 0.011743999999999999 0.15008199999999997 0.0030699999999999998 0.000919 0.0030309999999999998 0.011682 0.19550699999999999 0.077758999999999995 0 0.029214 0.00077099999999999998 0.00060900000000000006 0.001199 0.038688999999999994 0.097536999999999999 0.022869999999999988 0.007644000000000005 0
0 linear 4 7 0.62505999999999995 2.5174331937772849 1 52 0.45130300000000001 0.011675 0.13993200000000003 0.0034609999999999997 0.0008389999999999999 0.0028279999999999998 0.010874999999999999 0.20093 0.087816000000000005 0 0.028842 0.00083199999999999995 0.00059599999999999996 0.0012179999999999999 0.042863000000000005 0.086674000000000001 0.023692000000000008 0.0076280000000000028 0
0 linear 4 15 0.65649599999999997 2.4212389482947514 1 68 0.44434899999999999 0.010692 0.17400399999999996 0.0044609999999999997 0.00079900000000000001 0.002872 0.010411999999999999 0.19605400000000001 0.086462999999999998 0 0.028638 0.00072400000000000003 0.000571 0.0011640000000000001 0.044645999999999991 0.10379800000000002 0.032313000000000008 0.010023999999999996 0
0 linear 4 23 0.62074600000000002 2.3408509317784856 1 61 0.42478300000000002 0.011049 0.15656800000000004 0.0043140000000000001 0.00091700000000000006 0.0028739999999999998 0.009587 0.195989 0.075332999999999997 0 0.028202000000000001 0.00079100000000000004 0.00056800000000000004 0.0011789999999999999 0.038711999999999989 0.095158000000000006 0.028268999999999999 0.0090550000000000005 0
0 uniform 0 0 53.521836999999998 6.8139867820913782 1 67 53.228568000000003 0.011708 0.24561299999999986 0.0057269999999999995 0.0011580000000000002 0.0026180000000000001 0.0094330000000000004 0.19918 0.33933200000000002 52.410719 0.095362000000000002 2.0000000000000002e-05 0.060507999999999999 0.001722 0.051021000000000004 0.19150199999999998 0.035102999999999995 0 0
0 uniform 0 7 53.559050999999997 6.9223389959685582 1 83 53.191712000000003 0.012955 0.31015399999999999 0.0063010000000000002 0.0021459999999999999 0.0044809999999999997 0.012493000000000001 0.197487 0.390266 52.364822000000004 0.097090999999999997 1.9000000000000001e-05 0.016678000000000002 0.001653 0.048911000000000003 0.24237799999999993 0.044150999999999996 0 0
0 uniform 0 15 53.853717000000003 7.0045054110051712 1 91 53.460388000000002 0.012605999999999999 0.33201200000000008 0.0074720000000000012 0.0014329999999999998 0.0033040000000000001 0.012307 0.197209 0.26952999999999999 52.688007999999996 0.097264000000000003 2.0000000000000002e-05 0.081692000000000001 0.001665 0.051337000000000015 0.25794499999999998 0.049511999999999987 0 0
