case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
0 linear 0 0 58.713099999999997 7.0379226907888537 1 67 57.569495000000003 0.037095999999999997 0.24089099999999997 0.006143 0.00181 0.010467000000000001 0.023126000000000001 0.241675 0.41784300000000002 56.479703000000001 0.11918699999999999 2.9e-05 0.063757999999999995 0.014293 0.065087000000000006 0.155555 0.03453599999999999 0.011274000000000003 0
0 linear 0 7 53.425787999999997 7.1651756850427599 1 83 53.017980000000001 0.014114 0.33518600000000004 0.0088939999999999991 0.001353 0.010359999999999999 0.034065999999999999 0.22842799999999999 0.32663700000000001 52.182713999999997 0.097088000000000008 2.8e-05 0.016766000000000003 0.001805 0.048465000000000001 0.23604800000000017 0.046018000000000003 0.013902999999999999 0
0 linear 0 15 53.725217999999998 7.2540425509600803 1 91 53.308973999999999 0.013426 0.3405470000000001 0.0074099999999999999 0.001702 0.0032959999999999999 0.012603 0.224499 0.26575599999999999 52.507425000000005 0.097037999999999985 2.1999999999999999e-05 0.081803000000000001 0.0015900000000000001 0.055411000000000002 0.23322299999999993 0.051808 0.014585000000000001 0
0 linear 0 23 53.804167999999997 7.2793514851610421 1 91 53.353243999999997 0.012952999999999999 0.38502099999999989 0.0083670000000000012 0.001591 0.0044270000000000004 0.012371 0.22467899999999999 0.287047 52.569273000000003 0.096898999999999999 1.9000000000000001e-05 0.049978999999999996 0.001652 0.048026999999999993 0.2677460000000001 0.048373999999999966 0.016791000000000011 0
0 linear 1 0 1.2101189999999999 589.76731831372365 1 105 0.82035400000000003 0.012831 0.32547700000000007 0.0072279999999999992 0.0016260000000000001 0.0045640000000000003 0.012185 0.22334499999999999 0.14282700000000001 0 0.030598 0.001186 0.25268799999999997 0.0011230000000000001 0.054713000000000005 0.16322599999999998 0.079242000000000035 0.023522999999999992 0
0 linear 1 7 1.0542689999999999 593.09247526628167 1 105 0.66932199999999997 0.01389 0.32114100000000001 0.0065119999999999996 0.0015530000000000001 0.0031960000000000001 0.011455999999999999 0.22121299999999999 0.153335 0 0.030214000000000001 0.00088400000000000002 0.106338 0.001083 0.055445000000000008 0.15169099999999996 0.07761499999999999 0.023588999999999988 0
0 linear 1 15 1.3138099999999999 596.53003682974679 1 128 0.767378 0.013906999999999999 0.44480199999999992 0.0079389999999999999 0.0017029999999999999 0.0028549999999999999 0.010834999999999999 0.221108 0.13009100000000001 0 0.029724 0.00096199999999999996 0.22809900000000002 0.00098499999999999998 0.057814999999999998 0.21271400000000004 0.10300200000000001 0.030857999999999986 0
0 linear 1 23 1.122082 599.54254534181996 1 128 0.60462800000000005 0.013693 0.43570700000000001 0.0073230000000000005 0.001572 0.0029329999999999998 0.010857 0.22498499999999999 0.13034799999999999 0 0.029923999999999999 0.00077499999999999997 0.072155999999999998 0.00096000000000000002 0.046707000000000005 0.20563900000000004 0.10128400000000007 0.030856999999999978 0
0 linear 2 0 37.632294000000002 2.3667291596036724 1 61 37.365169999999999 0.012141000000000001 0.21346899999999999 0.0077470000000000004 0.0019970000000000001 0.0031410000000000001 0.012076999999999999 0.22034100000000001 0.26196900000000001 36.627220999999999 0.093033000000000005 3.0000000000000001e-05 0.042425000000000004 0.0016360000000000001 0.050699000000000001 0.136735 0.03318999999999999 0.010324 0
0 linear 2 7 51.543380999999997 2.4102109454225378 1 61 51.257277000000002 0.011192000000000001 0.23515199999999997 0.0078180000000000003 0.00092399999999999991 0.0034619999999999998 0.012484 0.225101 0.26985700000000001 50.540227999999999 0.093625 2.0000000000000002e-05 0.010007 0.0014469999999999999 0.050774999999999994 0.15937100000000007 0.031492000000000006 0.010114 0
0 linear 2 15 51.743428999999999 2.4659804224859272 1 61 51.471992 0.0111 0.22078399999999992 0.0063590000000000001 0.0017300000000000002 0.003503 0.012604000000000001 0.224577 0.34223399999999998 50.678984 0.091427000000000008 2.0000000000000002e-05 0.010119 0.0014220000000000001 0.055684999999999998 0.14449900000000004 0.032341999999999996 0.010702999999999997 0
0 linear 2 23 53.848984000000002 2.5300557252343201 1 61 53.560490000000001 0.011528999999999999 0.23873300000000003 0.0062789999999999999 0.00099899999999999989 0.003424 0.012335 0.224519 0.264874 52.835296999999997 0.096669000000000005 2.0999999999999999e-05 0.010381 0.0017229999999999999 0.054057999999999995 0.16210300000000005 0.032138 0.010100000000000001 0
0 linear 3 0 0.83406800000000003 488.05716329461848 1 83 0.60857700000000003 0.017756000000000001 0.16216499999999998 0.0057710000000000001 0.0013159999999999999 0.0033319999999999999 0.012107 0.22962099999999999 0.087750999999999996 0 0.028944999999999999 0.00093700000000000001 0.11296399999999999 0.00075799999999999999 0.036924999999999999 0.083792999999999992 0.03585 0.013023999999999997 0
0 linear 3 7 0.91000099999999995 497.79296944733449 1 83 0.69925800000000005 0.016157000000000001 0.15134099999999998 0.0056820000000000004 0.0013439999999999999 0.0040899999999999999 0.010876 0.22271099999999999 0.102469 0 0.028223000000000002 0.00086399999999999997 0.20293099999999997 0.00071000000000000002 0.040250000000000008 0.077464000000000033 0.03366800000000001 0.012604999999999996 0
0 linear 3 15 0.92113100000000003 510.01575430523633 1 83 0.70891899999999997 0.016 0.15386699999999995 0.0054410000000000005 0.0011509999999999999 0.0026649999999999998 0.010397999999999999 0.22136900000000001 0.098808000000000007 0 0.031684999999999998 0.00074600000000000003 0.23005000000000003 0.00063599999999999996 0.028465000000000001 0.080118999999999996 0.033709000000000017 0.012634000000000003 0
0 linear 3 23 0.89505699999999999 523.73782250076636 1 99 0.637903 0.015327 0.17490900000000001 0.0063410000000000003 0.0012569999999999999 0.0027520000000000001 0.010389000000000001 0.221134 0.109227 0 0.028097 0.000843 0.14505500000000005 0.00059599999999999996 0.036172999999999997 0.088488999999999984 0.039631000000000013 0.015139999999999994 0
0 linear 4 0 0.63878800000000002 2.6196476657514278 1 52 0.45551199999999997 0.011377 0.14739599999999997 0.0030399999999999997 0.00095500000000000001 0.003104 0.011849999999999999 0.22282099999999999 0.068526000000000004 0 0.029884000000000001 0.000825 0.00058599999999999993 0.0011980000000000001 0.038949000000000004 0.094656000000000046 0.023324000000000001 0.007762000000000005 0
0 linear 4 7 0.62447799999999998 2.5174331937782233 1 52 0.45045099999999999 0.011698999999999999 0.13841400000000001 0.0030319999999999995 0.00079100000000000004 0.0030490000000000001 0.010788000000000001 0.22272600000000001 0.066786999999999999 0 0.028468 0.00076000000000000004 0.00059199999999999997 0.0010709999999999999 0.044538000000000001 0.085139000000000006 0.024000999999999981 0.007642000000000003 0
0 linear 4 15 0.68829300000000004 2.4212389482938974 1 68 0.47025600000000001 0.010880000000000001 0.17714800000000006 0.0039769999999999996 0.00085000000000000006 0.002771 0.0099100000000000004 0.227294 0.086221000000000006 0 0.028371 0.000678 0.00055999999999999995 0.0010529999999999999 0.040947000000000004 0.10763500000000001 0.032142000000000004 0.010016000000000004 0
0 linear 4 23 0.64355899999999999 2.3408509317784856 1 61 0.44050899999999998 0.011011999999999999 0.16073499999999999 0.0042110000000000003 0.00088999999999999995 0.0026580000000000002 0.0095930000000000008 0.22267400000000001 0.064610000000000001 0 0.028131 0.00074200000000000004 0.00059400000000000002 0.001034 0.038195999999999994 0.095649000000000012 0.032189000000000009 0.0090800000000000047 0
0 uniform 0 0 53.586742000000001 6.8139867820913782 1 67 53.291575000000002 0.011429 0.24391899999999994 0.0051050000000000002 0.001364 0.002702 0.010097999999999999 0.22312399999999999 0.39747500000000002 52.393140000000002 0.096242999999999995 2.8e-05 0.058256999999999996 0.001549 0.051174000000000004 0.19017500000000001 0.034921000000000001 0 0
0 uniform 0 7 53.269019999999998 6.9223389959685582 1 83 52.938392 0.012857 0.27598399999999995 0.0060819999999999997 0.001274 0.0045050000000000003 0.01231 0.225246 0.32837899999999998 52.146543999999999 0.097053 2.8e-05 0.016670000000000001 0.0016199999999999999 0.048568999999999987 0.20920100000000005 0.045728000000000005 0 0
0 uniform 0 15 53.707830000000001 7.0045054110051712 1 91 53.294930000000001 0.013088000000000001 0.34533000000000014 0.0083590000000000001 0.0015409999999999998 0.0043439999999999998 0.012319 0.224719 0.26302799999999998 52.500078000000002 0.096823000000000006 2.1999999999999999e-05 0.081903999999999991 0.001565 0.05106900000000001 0.26952799999999993 0.050174000000000003 0 0
