case_id	configuration_id	profile	d_bin_index	epoch_index	rep	lane	max_scaled_root_delta	role_mismatches	physical_mismatches
1	1	uniform	3	0	0	warm	4.401803494941432e-41	0	0
1	1	uniform	3	7	0	cold	3.4523590219462493e-106	0	0
1	1	uniform	3	7	0	warm	1.8068750239336145e-105	0	0
1	1	uniform	3	15	0	cold	4.482571038799699e-43	0	0
1	1	uniform	3	15	0	warm	3.081702812957674e-53	0	0
1	1	uniform	3	23	0	cold	4.884818043959113e-44	0	0
1	1	uniform	3	23	0	warm	1.2474931639708216e-50	0	0
1	1	uniform	4	0	0	cold	1.931035157796246e-68	0	0
1	1	uniform	4	0	0	warm	1.931035157796246e-68	0	0
1	1	uniform	4	7	0	cold	5.565414049169568e-67	0	0
1	1	uniform	4	7	0	warm	5.937959300813498e-70	0	0
1	1	uniform	4	15	0	cold	1.0616611782348561e-75	0	0
1	1	uniform	4	15	0	warm	4.984845781406054e-67	0	0
1	1	uniform	4	23	0	cold	2.528528057057101e-67	0	0
1	1	uniform	4	23	0	warm	2.183798610128898e-67	0	0
2	2	linear	0	0	0	cold	2.1132642278424636e-58	0	0
2	2	linear	0	0	0	warm	2.1132642278424636e-58	0	0
2	2	linear	0	7	0	cold	4.880653251319268e-58	0	0
2	2	linear	0	7	0	warm	3.801661656154366e-58	0	0
2	2	linear	0	15	0	cold	3.0884527166689013e-60	0	0
2	2	linear	0	15	0	warm	4.401521368435053e-61	0	0
2	2	linear	0	23	0	cold	8.085053572342435e-61	0	0
2	2	linear	0	23	0	warm	2.928268992100968e-59	0	0
2	2	linear	1	0	0	cold	3.527235045865314e-58	0	0
2	2	linear	1	0	0	warm	3.527235045865314e-58	0	0
2	2	linear	1	7	0	cold	1.1210493483992432e-56	0	0
2	2	linear	1	7	0	warm	2.5302939718306798e-57	0	0
2	2	linear	1	15	0	cold	3.544817747639123e-57	0	0
2	2	linear	1	15	0	warm	7.365778031987615e-56	0	0
2	2	linear	1	23	0	cold	9.481314674854459e-52	0	0
2	2	linear	1	23	0	warm	1.0509013820712447e-52	0	0
2	2	linear	2	0	0	cold	1.9809906895555576e-60	0	0
2	2	linear	2	0	0	warm	1.9809906895555576e-60	0	0
2	2	linear	2	7	0	cold	1.2510637728026588e-59	0	0
2	2	linear	2	7	0	warm	6.140171091790303e-59	0	0
2	2	linear	2	15	0	cold	1.000588627137149e-58	0	0
2	2	linear	2	15	0	warm	5.00044735712983e-59	0	0
2	2	linear	2	23	0	cold	1.0137893476382144e-57	0	0
2	2	linear	2	23	0	warm	2.0275786952764297e-57	0	0
2	2	linear	3	0	0	cold	1.7293260706063327e-65	0	0
2	2	linear	3	0	0	warm	1.7293260706063327e-65	0	0
2	2	linear	3	7	0	cold	8.827285349929812e-69	0	0
2	2	linear	3	7	0	warm	5.068904192022596e-68	0	0
2	2	linear	3	15	0	cold	4.73327066868758e-69	0	0
2	2	linear	3	15	0	warm	5.636440759981173e-69	0	0
2	2	linear	3	23	0	cold	2.1360322284746815e-70	0	0
2	2	linear	3	23	0	warm	9.540732394731755e-70	0	0
2	2	linear	4	0	0	cold	2.76259898522624e-58	0	0
2	2	linear	4	0	0	warm	2.76259898522624e-58	0	0
2	2	linear	4	7	0	cold	1.3160148207130314e-56	0	0
2	2	linear	4	7	0	warm	3.8706318256265626e-58	0	0
2	2	linear	4	15	0	cold	1.351080901000937e-56	0	0
2	2	linear	4	15	0	warm	1.0318517621009543e-57	0	0
2	2	linear	4	23	0	cold	6.962862598849595e-57	0	0
2	2	linear	4	23	0	warm	2.901192749520665e-58	0	0
2	2	uniform	0	0	0	cold	2.1132642278424636e-58	0	0
2	2	uniform	0	0	0	warm	2.1132642278424636e-58	0	0
2	2	uniform	0	7	0	cold	4.880653251319268e-58	0	0
2	2	uniform	0	7	0	warm	3.801661656154366e-58	0	0
2	2	uniform	0	15	0	cold	3.0884527166689013e-60	0	0
2	2	uniform	0	15	0	warm	4.401521368435053e-61	0	0
2	2	uniform	0	23	0	cold	8.085053572342435e-61	0	0
2	2	uniform	0	23	0	warm	2.928268992100968e-59	0	0
2	2	uniform	1	0	0	cold	3.527235045865314e-58	0	0
2	2	uniform	1	0	0	warm	3.527235045865314e-58	0	0
2	2	uniform	1	7	0	cold	1.1210493483992432e-56	0	0
2	2	uniform	1	7	0	warm	2.5302939718306798e-57	0	0
2	2	uniform	1	15	0	cold	3.544817747639123e-57	0	0
2	2	uniform	1	15	0	warm	7.365778031987615e-56	0	0
2	2	uniform	1	23	0	cold	9.481314674854459e-52	0	0
2	2	uniform	1	23	0	warm	1.0509013820712447e-52	0	0
2	2	uniform	2	0	0	cold	1.9809906895555576e-60	0	0
2	2	uniform	2	0	0	warm	1.9809906895555576e-60	0	0
2	2	uniform	2	7	0	cold	1.2510637728026588e-59	0	0
2	2	uniform	2	7	0	warm	6.140171091790303e-59	0	0
2	2	uniform	2	15	0	cold	1.000588627137149e-58	0	0
2	2	uniform	2	15	0	warm	5.00044735712983e-59	0	0
2	2	uniform	2	23	0	cold	1.0137893476382144e-57	0	0
2	2	uniform	2	23	0	warm	2.0275786952764297e-57	0	0
2	2	uniform	3	0	0	cold	1.7293260706063327e-65	0	0
2	2	uniform	3	0	0	warm	1.7293260706063327e-65	0	0
2	2	uniform	3	7	0	cold	8.827285349929812e-69	0	0
2	2	uniform	3	7	0	warm	5.068904192022596e-68	0	0
2	2	uniform	3	15	0	cold	4.73327066868758e-69	0	0
2	2	uniform	3	15	0	warm	5.636440759981173e-69	0	0
2	2	uniform	3	23	0	cold	2.1360322284746815e-70	0	0
2	2	uniform	3	23	0	warm	9.540732394731755e-70	0	0
2	2	uniform	4	0	0	cold	2.76259898522624e-58	0	0
2	2	uniform	4	0	0	warm	2.76259898522624e-58	0	0
2	2	uniform	4	7	0	cold	1.3160148207130314e-56	0	0
2	2	uniform	4	7	0	warm	3.8706318256265626e-58	0	0
2	2	uniform	4	15	0	cold	1.351080901000937e-56	0	0
2	2	uniform	4	15	0	warm	1.0318517621009543e-57	0	0
2	2	uniform	4	23	0	cold	6.962862598849595e-57	0	0
2	2	uniform	4	23	0	warm	2.901192749520665e-58	0	0
3	3	linear	0	0	0	cold	1.044030236115805e-40	0	0
3	3	linear	0	0	0	warm	1.044030236115805e-40	0	0
3	3	linear	0	7	0	cold	1.9029868040994485e-53	0	0
3	3	linear	0	7	0	warm	8.0520621720820025e-53	0	0
3	3	linear	0	15	0	cold	4.381974209825362e-37	0	0
3	3	linear	0	15	0	warm	2.3470859656909795e-37	0	0
3	3	linear	0	23	0	cold	4.132389791473893e-39	0	0
3	3	linear	0	23	0	warm	6.827661781113418e-39	0	0
3	3	linear	1	0	0	cold	6.3352811019245625e-37	0	0
3	3	linear	1	0	0	warm	6.3352811019245625e-37	0	0
3	3	linear	1	7	0	cold	7.187913907231425e-38	0	0
3	3	linear	1	7	0	warm	1.061594830998647e-40	0	0
3	3	linear	1	15	0	cold	8.646632641524074e-38	0	0
3	3	linear	1	15	0	warm	2.992814771843607e-40	0	0
3	3	linear	1	23	0	cold	5.187228412928869e-37	0	0
3	3	linear	1	23	0	warm	4.282788079224627e-41	0	0
3	3	linear	2	0	0	cold	6.623252787517788e-53	0	0
3	3	linear	2	0	0	warm	6.623252787517788e-53	0	0
3	3	linear	2	7	0	cold	5.129065173089297e-49	0	0
3	3	linear	2	7	0	warm	3.397626681328942e-35	0	0
3	3	linear	2	15	0	cold	4.882439093390565e-35	0	0
3	3	linear	2	15	0	warm	2.5869566467695657e-37	0	0
3	3	linear	2	23	0	cold	1.6382401118660808e-37	0	0
3	3	linear	2	23	0	warm	1.5241552199213407e-38	0	0
3	3	linear	3	0	0	cold	1.969488565032337e-37	0	0
3	3	linear	3	0	0	warm	1.969488565032337e-37	0	0
3	3	linear	3	7	0	cold	9.5156260934028e-38	0	0
3	3	linear	3	7	0	warm	1.5081729030796947e-39	0	0
3	3	linear	3	15	0	cold	1.791810518043068e-39	0	0
3	3	linear	3	15	0	warm	2.7534661649988015e-40	0	0
3	3	linear	3	23	0	cold	2.1493918973831386e-38	0	0
3	3	linear	3	23	0	warm	6.7035186444049254e-40	0	0
3	3	linear	4	0	0	cold	4.747608741533881e-44	0	0
3	3	linear	4	0	0	warm	4.747608741533881e-44	0	0
3	3	linear	4	7	0	cold	5.507351940061269e-43	0	0
3	3	linear	4	7	0	warm	1.330411855314802e-43	0	0
3	3	linear	4	15	0	cold	6.785111023740041e-42	0	0
3	3	linear	4	15	0	warm	7.076677817894274e-43	0	0
3	3	linear	4	23	0	cold	2.7012872576973707e-44	0	0
3	3	linear	4	23	0	warm	1.6080744417778048e-46	0	0
3	3	uniform	0	0	0	cold	1.044030236115805e-40	0	0
3	3	uniform	0	0	0	warm	1.044030236115805e-40	0	0
3	3	uniform	0	7	0	cold	1.9029868040994485e-53	0	0
3	3	uniform	0	7	0	warm	8.0520621720820025e-53	0	0
3	3	uniform	0	15	0	cold	4.381974209825362e-37	0	0
3	3	uniform	0	15	0	warm	2.3470859656909795e-37	0	0
3	3	uniform	0	23	0	cold	4.132389791473893e-39	0	0
3	3	uniform	0	23	0	warm	6.827661781113418e-39	0	0
3	3	uniform	1	0	0	cold	6.3352811019245625e-37	0	0
3	3	uniform	1	0	0	warm	6.3352811019245625e-37	0	0
3	3	uniform	1	7	0	cold	7.187913907231425e-38	0	0
3	3	uniform	1	7	0	warm	1.061594830998647e-40	0	0
3	3	uniform	1	15	0	cold	8.646632641524074e-38	0	0
3	3	uniform	1	15	0	warm	2.992814771843607e-40	0	0
3	3	uniform	1	23	0	cold	5.187228412928869e-37	0	0
3	3	uniform	1	23	0	warm	4.282788079224627e-41	0	0
3	3	uniform	2	0	0	cold	6.623252787517788e-53	0	0
3	3	uniform	2	0	0	warm	6.623252787517788e-53	0	0
3	3	uniform	2	7	0	cold	5.129065173089297e-49	0	0
3	3	uniform	2	7	0	warm	3.397626681328942e-35	0	0
3	3	uniform	2	15	0	cold	4.882439093390565e-35	0	0
3	3	uniform	2	15	0	warm	2.5869566467695657e-37	0	0
3	3	uniform	2	23	0	cold	1.6382401118660808e-37	0	0
3	3	uniform	2	23	0	warm	1.5241552199213407e-38	0	0
3	3	uniform	3	0	0	cold	1.969488565032337e-37	0	0
3	3	uniform	3	0	0	warm	1.969488565032337e-37	0	0
3	3	uniform	3	7	0	cold	9.5156260934028e-38	0	0
3	3	uniform	3	7	0	warm	1.5081729030796947e-39	0	0
3	3	uniform	3	15	0	cold	1.791810518043068e-39	0	0
3	3	uniform	3	15	0	warm	2.7534661649988015e-40	0	0
3	3	uniform	3	23	0	cold	2.1493918973831386e-38	0	0
3	3	uniform	3	23	0	warm	6.7035186444049254e-40	0	0
3	3	uniform	4	0	0	cold	4.747608741533881e-44	0	0
3	3	uniform	4	0	0	warm	4.747608741533881e-44	0	0
3	3	uniform	4	7	0	cold	5.507351940061269e-43	0	0
3	3	uniform	4	7	0	warm	1.330411855314802e-43	0	0
3	3	uniform	4	15	0	cold	6.785111023740041e-42	0	0
3	3	uniform	4	15	0	warm	7.076677817894274e-43	0	0
3	3	uniform	4	23	0	cold	2.7012872576973707e-44	0	0
3	3	uniform	4	23	0	warm	1.6080744417778048e-46	0	0
4	4	linear	0	0	0	cold	2.114264658341467e-73	0	0
4	4	linear	0	0	0	warm	2.114264658341467e-73	0	0
4	4	linear	0	7	0	cold	7.537815632715038e-74	0	0
4	4	linear	0	7	0	warm	4.123901557571779e-85	0	0
4	4	linear	0	15	0	cold	3.8851549602861343e-75	0	0
4	4	linear	0	15	0	warm	4.910949714321645e-80	0	0
4	4	linear	0	23	0	cold	5.230021356246705e-75	0	0
4	4	linear	0	23	0	warm	4.819729805459251e-76	0	0
4	4	linear	1	0	0	cold	6.965996652175254e-72	0	0
4	4	linear	1	0	0	warm	6.965996652175254e-72	0	0
4	4	linear	1	7	0	cold	2.000391302235989e-99	0	0
4	4	linear	1	7	0	warm	4.5400279172329003e-100	0	0
4	4	linear	1	15	0	cold	4.804246710005353e-100	0	0
4	4	linear	1	15	0	warm	2.7553666072550106e-100	0	0
4	4	linear	1	23	0	cold	4.533514986176968e-72	0	0
4	4	linear	1	23	0	warm	1.2707755646084293e-99	0	0
4	4	linear	2	0	0	cold	8.0778062072112e-61	0	0
4	4	linear	2	0	0	warm	8.0778062072112e-61	0	0
4	4	linear	2	7	0	cold	1.3844365039430567e-55	0	0
4	4	linear	2	7	0	warm	1.4790923673357598e-38	0	0
4	4	linear	2	15	0	cold	0.0	0	0
4	4	linear	2	15	0	warm	1.4344049438585292e-55	0	0
4	4	linear	2	23	0	cold	1.4461419967780793e-47	0	0
4	4	linear	2	23	0	warm	8.301064991171342e-40	0	0
4	4	linear	3	0	0	cold	7.861909252488246e-71	0	0
4	4	linear	3	0	0	warm	7.861909252488246e-71	0	0
4	4	linear	3	7	0	cold	1.6550328217083648e-57	0	0
4	4	linear	3	7	0	warm	5.0444463584008446e-76	0	0
4	4	linear	3	15	0	cold	2.8693192456143364e-70	0	0
4	4	linear	3	15	0	warm	3.035023807907972e-70	0	0
4	4	linear	3	23	0	cold	1.7328770868067008e-73	0	0
4	4	linear	3	23	0	warm	5.134271915909427e-71	0	0
4	4	linear	4	0	0	cold	5.040125180364449e-75	0	0
4	4	linear	4	0	0	warm	5.040125180364449e-75	0	0
4	4	linear	4	7	0	cold	4.333809465106733e-63	0	0
4	4	linear	4	7	0	warm	2.1774079993405417e-65	0	0
4	4	linear	4	15	0	cold	2.440542800603251e-69	0	0
4	4	linear	4	15	0	warm	8.537622964703369e-78	0	0
4	4	linear	4	23	0	cold	5.358447052208252e-66	0	0
4	4	linear	4	23	0	warm	1.5842010777113974e-75	0	0
4	4	uniform	0	0	0	cold	2.114264658341467e-73	0	0
4	4	uniform	0	0	0	warm	2.114264658341467e-73	0	0
4	4	uniform	0	7	0	cold	7.537815632715038e-74	0	0
4	4	uniform	0	7	0	warm	4.123901557571779e-85	0	0
4	4	uniform	0	15	0	cold	3.8851549602861343e-75	0	0
4	4	uniform	0	15	0	warm	4.910949714321645e-80	0	0
4	4	uniform	0	23	0	cold	5.230021356246705e-75	0	0
4	4	uniform	0	23	0	warm	4.819729805459251e-76	0	0
4	4	uniform	1	0	0	cold	6.965996652175254e-72	0	0
4	4	uniform	1	0	0	warm	6.965996652175254e-72	0	0
4	4	uniform	1	7	0	cold	2.000391302235989e-99	0	0
4	4	uniform	1	7	0	warm	4.5400279172329003e-100	0	0
4	4	uniform	1	15	0	cold	4.804246710005353e-100	0	0
4	4	uniform	1	15	0	warm	2.7553666072550106e-100	0	0
4	4	uniform	1	23	0	cold	4.533514986176968e-72	0	0
4	4	uniform	1	23	0	warm	1.2707755646084293e-99	0	0
4	4	uniform	2	0	0	cold	8.0778062072112e-61	0	0
4	4	uniform	2	0	0	warm	8.0778062072112e-61	0	0
4	4	uniform	2	7	0	cold	1.3844365039430567e-55	0	0
4	4	uniform	2	7	0	warm	1.4790923673357598e-38	0	0
4	4	uniform	2	15	0	cold	0.0	0	0
4	4	uniform	2	15	0	warm	1.4344049438585292e-55	0	0
4	4	uniform	2	23	0	cold	1.4461419967780793e-47	0	0
4	4	uniform	2	23	0	warm	8.301064991171342e-40	0	0
4	4	uniform	3	0	0	cold	7.861909252488246e-71	0	0
4	4	uniform	3	0	0	warm	7.861909252488246e-71	0	0
4	4	uniform	3	7	0	cold	1.6550328217083648e-57	0	0
4	4	uniform	3	7	0	warm	5.0444463584008446e-76	0	0
4	4	uniform	3	15	0	cold	2.8693192456143364e-70	0	0
4	4	uniform	3	15	0	warm	3.035023807907972e-70	0	0
4	4	uniform	3	23	0	cold	1.7328770868067008e-73	0	0
4	4	uniform	3	23	0	warm	5.134271915909427e-71	0	0
4	4	uniform	4	0	0	cold	5.040125180364449e-75	0	0
4	4	uniform	4	0	0	warm	5.040125180364449e-75	0	0
4	4	uniform	4	7	0	cold	4.333809465106733e-63	0	0
4	4	uniform	4	7	0	warm	2.1774079993405417e-65	0	0
4	4	uniform	4	15	0	cold	2.440542800603251e-69	0	0
4	4	uniform	4	15	0	warm	8.537622964703369e-78	0	0
4	4	uniform	4	23	0	cold	5.358447052208252e-66	0	0
4	4	uniform	4	23	0	warm	1.5842010777113974e-75	0	0
5	5	linear	0	0	0	cold	2.1963084738080875e-73	0	0
5	5	linear	0	0	0	warm	2.1963084738080875e-73	0	0
5	5	linear	0	7	0	cold	1.8046862290547672e-72	0	0
5	5	linear	0	7	0	warm	5.57471726922481e-72	0	0
5	5	linear	0	15	0	cold	3.4537795099878885e-73	0	0
5	5	linear	0	15	0	warm	2.2217437913849557e-71	0	0
5	5	linear	0	23	0	cold	3.519351002938945e-69	0	0
5	5	linear	0	23	0	warm	1.394935841022055e-68	0	0
5	5	linear	1	0	0	cold	1.5771803582301412e-70	0	0
5	5	linear	1	0	0	warm	1.5771803582301412e-70	0	0
5	5	linear	1	7	0	cold	1.2280839320643756e-71	0	0
5	5	linear	1	7	0	warm	4.747098765957988e-72	0	0
5	5	linear	1	15	0	cold	2.8248736245473096e-72	0	0
5	5	linear	1	15	0	warm	4.558318803246795e-72	0	0
5	5	linear	1	23	0	cold	1.2129964851483402e-72	0	0
5	5	linear	1	23	0	warm	2.7282557162952176e-73	0	0
5	5	linear	2	0	0	cold	2.327100136763631e-71	0	0
5	5	linear	2	0	0	warm	2.327100136763631e-71	0	0
5	5	linear	2	7	0	cold	4.563898600595312e-72	0	0
5	5	linear	2	7	0	warm	8.811530558090942e-72	0	0
5	5	linear	2	15	0	cold	2.241159084554461e-69	0	0
5	5	linear	2	15	0	warm	4.482318169108922e-69	0	0
5	5	linear	2	23	0	cold	2.114733565481611e-63	0	0
5	5	linear	2	23	0	warm	1.6158512630893878e-64	0	0
5	5	linear	3	0	0	cold	1.7517869305381256e-70	0	0
5	5	linear	3	0	0	warm	1.7517869305381256e-70	0	0
5	5	linear	3	7	0	cold	1.1530129154524283e-70	0	0
5	5	linear	3	7	0	warm	3.825743729207981e-71	0	0
5	5	linear	3	15	0	cold	3.5569994121821716e-72	0	0
5	5	linear	3	15	0	warm	1.3638608807581623e-70	0	0
5	5	linear	3	23	0	cold	2.532622831849277e-71	0	0
5	5	linear	3	23	0	warm	4.297093748032951e-70	0	0
5	5	linear	4	0	0	cold	6.044756933108597e-72	0	0
5	5	linear	4	0	0	warm	6.044756933108597e-72	0	0
5	5	linear	4	7	0	cold	4.008633471238127e-72	0	0
5	5	linear	4	7	0	warm	4.851142788890408e-72	0	0
5	5	linear	4	15	0	cold	8.153586458189415e-71	0	0
5	5	linear	4	15	0	warm	2.0272751988795197e-71	0	0
5	5	linear	4	23	0	cold	2.549158861477173e-71	0	0
5	5	linear	4	23	0	warm	3.577959442224092e-71	0	0
5	5	uniform	0	0	0	cold	2.1963084738080875e-73	0	0
5	5	uniform	0	0	0	warm	2.1963084738080875e-73	0	0
5	5	uniform	0	7	0	cold	1.8046862290547672e-72	0	0
5	5	uniform	0	7	0	warm	5.57471726922481e-72	0	0
5	5	uniform	0	15	0	cold	3.4537795099878885e-73	0	0
