# current V2 adaptive value-only kernel; HEAD=46b82b9; topology prebuilt outside timer; adaptive RelTol; mu_atol=1e-16; gradient_policy=None; repeats=3 median
# case_id configuration_id profile d_bin_index epoch_index target s q rho x y time u X reference topology_status topology_status_code topology_cells topology_uncertain_cells physical_events v2_mu value_error value_converged stop value_stop numerical_status status_code ms nodes evaluations reused_nodes panels splits setup_ms physics_ms estimator_ms scheduler_ms setup_event_ms event_topology_reuses event_radius_reuses event_qf_refinements
0 0 linear 0 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 OK 0 13 0 6 7.0379165498357859 0.0034275241444218082 1 Converged Converged OK 0 0.30618499999999998 107 107 65 5 0 0.0089429999999999996 0.26779599999999992 0.0043499999999999997 0.0010859999999999999 0.0075650000000000005 6 6 0
0 0 linear 0 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 OK 0 13 0 6 7.0379174403231399 0.00030840025423413078 1 Converged Converged OK 0 0.38134899999999999 139 139 95 5 0 0.0086110000000000006 0.33721899999999994 0.0056859999999999992 0.0012899999999999999 0.0072430000000000003 6 6 0
0 0 linear 0 7 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 OK 0 13 0 6 7.1651437852665421 0.0066178395505034886 1 Converged Converged OK 0 0.30090600000000001 107 107 65 5 0 0.0083479999999999995 0.2620849999999999 0.0041389999999999995 0.0010900000000000003 0.0069350000000000002 6 6 0
0 0 linear 0 7 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 OK 0 13 0 6 7.1651536137622269 0.00057042540114374133 1 Converged Converged OK 0 0.39489400000000002 139 139 95 5 0 0.0096209999999999993 0.34792400000000001 0.0056660000000000009 0.0013439999999999999 0.0082100000000000003 6 6 0
0 0 linear 0 15 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 OK 0 13 0 6 7.2540771205942463 0.0072272092864574091 1 Converged Converged OK 0 0.31535999999999997 107 107 65 5 0 0.0088039999999999993 0.28578399999999998 0.0041700000000000001 0.001077 0.0074479999999999998 6 6 0
0 0 linear 0 15 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 OK 0 13 0 6 7.2540774125995977 0.00041651455997825164 1 Converged Converged OK 0 0.46120100000000003 155 155 110 5 0 0.0099679999999999994 0.41375800000000013 0.0065440000000000012 0.0014519999999999999 0.0084010000000000005 6 6 0
0 0 linear 0 23 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 OK 0 13 0 6 7.2793538566504319 0.0017056893532439949 1 Converged Converged OK 0 0.36295500000000003 123 123 80 5 0 0.0083090000000000004 0.32978300000000005 0.0049760000000000004 0.001201 0.0069759999999999996 6 6 0
0 0 linear 0 23 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 OK 0 13 0 6 7.2793534086778333 0.00037561038179830322 1 Converged Converged OK 0 0.460615 155 155 110 5 0 0.0085419999999999992 0.41317300000000012 0.0063750000000000005 0.0026080000000000001 0.007169 6 6 0
0 0 linear 1 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 OK 0 15 0 7 589.7749295239953 0.32342651149738261 1 Converged Converged OK 0 0.38738299999999998 137 137 80 7 0 0.0096880000000000004 0.34081399999999989 0.005561 0.001395 0.0077659999999999995 7 7 0
0 0 linear 1 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 OK 0 15 0 7 589.77373817347564 0.021799764000607066 1 Converged Converged OK 0 0.68132899999999996 233 233 172 7 0 0.0096399999999999993 0.61093500000000012 0.011408 0.0018869999999999996 0.0077989999999999995 7 7 0
