case_id configuration_id profile d_bin_index epoch_index topology_status topology_cells empty_cells arc_cells full_cells degenerate_cells physical_events
39 39 uniform 4 0 OK 12 9 3 0 0 6
39 39 uniform 4 7 OK 12 9 3 0 0 6
39 39 uniform 4 15 OK 12 9 3 0 0 6
39 39 uniform 4 23 OK 12 9 3 0 0 6
40 40 linear 0 0 OK 13 2 8 3 0 6
40 40 linear 0 7 OK 12 2 7 3 0 6
40 40 linear 0 15 OK 13 2 8 3 0 6
40 40 linear 0 23 OK 14 2 9 3 0 6
40 40 linear 1 0 OK 12 2 7 3 0 6
40 40 linear 1 7 OK 12 2 7 3 0 6
40 40 linear 1 15 OK 13 2 8 3 0 6
40 40 linear 1 23 OK 13 2 8 3 0 6
40 40 linear 2 0 OK 14 2 12 0 0 4
40 40 linear 2 7 OK 12 2 10 0 0 4
40 40 linear 2 15 OK 13 2 8 3 0 6
40 40 linear 2 23 OK 13 2 8 3 0 6
40 40 linear 3 0 OK 12 6 6 0 0 6
40 40 linear 3 7 OK 12 6 6 0 0 6
40 40 linear 3 15 OK 12 6 6 0 0 6
40 40 linear 3 23 OK 12 6 6 0 0 6
40 40 linear 4 0 OK 12 7 5 0 0 6
40 40 linear 4 7 OK 12 7 5 0 0 6
40 40 linear 4 15 OK 12 7 5 0 0 6
40 40 linear 4 23 OK 11 6 5 0 0 6
40 40 uniform 0 0 OK 13 2 8 3 0 6
40 40 uniform 0 7 OK 12 2 7 3 0 6
40 40 uniform 0 15 OK 13 2 8 3 0 6
40 40 uniform 0 23 OK 14 2 9 3 0 6
40 40 uniform 1 0 OK 12 2 7 3 0 6
40 40 uniform 1 7 OK 12 2 7 3 0 6
40 40 uniform 1 15 OK 13 2 8 3 0 6
40 40 uniform 1 23 OK 13 2 8 3 0 6
40 40 uniform 2 0 OK 14 2 12 0 0 4
40 40 uniform 2 7 OK 12 2 10 0 0 4
40 40 uniform 2 15 OK 13 2 8 3 0 6
40 40 uniform 2 23 OK 13 2 8 3 0 6
40 40 uniform 3 0 OK 12 6 6 0 0 6
40 40 uniform 3 7 OK 12 6 6 0 0 6
40 40 uniform 3 15 OK 12 6 6 0 0 6
40 40 uniform 3 23 OK 12 6 6 0 0 6
40 40 uniform 4 0 OK 12 7 5 0 0 6
40 40 uniform 4 7 OK 12 7 5 0 0 6
40 40 uniform 4 15 OK 12 7 5 0 0 6
40 40 uniform 4 23 OK 11 6 5 0 0 6
41 41 linear 0 0 OK 14 6 8 0 0 8
41 41 linear 0 7 OK 14 6 8 0 0 8
41 41 linear 0 15 OK 14 6 8 0 0 8
41 41 linear 0 23 OK 14 6 8 0 0 8
41 41 linear 1 0 OK 15 5 10 0 0 8
41 41 linear 1 7 OK 15 5 10 0 0 8
41 41 linear 1 15 OK 15 5 10 0 0 8
41 41 linear 1 23 OK 15 4 11 0 0 8
41 41 linear 2 0 OK 13 10 3 0 0 6
41 41 linear 2 7 OK 13 10 3 0 0 6
41 41 linear 2 15 OK 13 10 3 0 0 6
41 41 linear 2 23 OK 13 10 3 0 0 6
41 41 linear 3 0 OK 13 10 3 0 0 6
41 41 linear 3 7 OK 13 10 3 0 0 6
41 41 linear 3 15 OK 13 10 3 0 0 6
41 41 linear 3 23 OK 13 10 3 0 0 6
41 41 linear 4 0 OK 13 10 3 0 0 6
41 41 linear 4 7 OK 13 10 3 0 0 6
41 41 linear 4 15 OK 13 10 3 0 0 6
41 41 linear 4 23 OK 13 10 3 0 0 6
41 41 uniform 0 0 OK 14 6 8 0 0 8
41 41 uniform 0 7 OK 14 6 8 0 0 8
41 41 uniform 0 15 OK 14 6 8 0 0 8
41 41 uniform 0 23 OK 14 6 8 0 0 8
41 41 uniform 1 0 OK 15 5 10 0 0 8
41 41 uniform 1 7 OK 15 5 10 0 0 8
41 41 uniform 1 15 OK 15 5 10 0 0 8
41 41 uniform 1 23 OK 15 4 11 0 0 8
41 41 uniform 2 0 OK 13 10 3 0 0 6
41 41 uniform 2 7 OK 13 10 3 0 0 6
41 41 uniform 2 15 OK 13 10 3 0 0 6
41 41 uniform 2 23 OK 13 10 3 0 0 6
41 41 uniform 3 0 OK 13 10 3 0 0 6
41 41 uniform 3 7 OK 13 10 3 0 0 6
41 41 uniform 3 15 OK 13 10 3 0 0 6
41 41 uniform 3 23 OK 13 10 3 0 0 6
41 41 uniform 4 0 OK 13 10 3 0 0 6
41 41 uniform 4 7 OK 13 10 3 0 0 6
41 41 uniform 4 15 OK 13 10 3 0 0 6
41 41 uniform 4 23 OK 13 10 3 0 0 6
42 42 linear 0 0 OK 15 6 9 0 0 8
42 42 linear 0 7 OK 15 6 9 0 0 8
42 42 linear 0 15 OK 15 6 9 0 0 8
42 42 linear 0 23 OK 15 6 9 0 0 8
42 42 linear 1 0 OK 13 7 6 0 0 6
42 42 linear 1 7 OK 13 7 6 0 0 6
42 42 linear 1 15 OK 13 7 6 0 0 6
42 42 linear 1 23 OK 13 7 6 0 0 6
42 42 linear 2 0 OK 15 9 6 0 0 10
42 42 linear 2 7 OK 14 8 6 0 0 8
42 42 linear 2 15 OK 14 8 6 0 0 8
42 42 linear 2 23 OK 14 8 6 0 0 8
42 42 linear 3 0 OK 15 10 5 0 0 10
42 42 linear 3 7 OK 15 10 5 0 0 10
42 42 linear 3 15 OK 15 10 5 0 0 10
42 42 linear 3 23 OK 15 10 5 0 0 10
42 42 linear 4 0 OK 13 10 3 0 0 6
42 42 linear 4 7 OK 13 10 3 0 0 6
42 42 linear 4 15 OK 13 10 3 0 0 6
42 42 linear 4 23 OK 13 10 3 0 0 6
42 42 uniform 0 0 OK 15 6 9 0 0 8
42 42 uniform 0 7 OK 15 6 9 0 0 8
42 42 uniform 0 15 OK 15 6 9 0 0 8
42 42 uniform 0 23 OK 15 6 9 0 0 8
42 42 uniform 1 0 OK 13 7 6 0 0 6
42 42 uniform 1 7 OK 13 7 6 0 0 6
42 42 uniform 1 15 OK 13 7 6 0 0 6
42 42 uniform 1 23 OK 13 7 6 0 0 6
42 42 uniform 2 0 OK 15 9 6 0 0 10
42 42 uniform 2 7 OK 14 8 6 0 0 8
42 42 uniform 2 15 OK 14 8 6 0 0 8
42 42 uniform 2 23 OK 14 8 6 0 0 8
42 42 uniform 3 0 OK 15 10 5 0 0 10
42 42 uniform 3 7 OK 15 10 5 0 0 10
42 42 uniform 3 15 OK 15 10 5 0 0 10
42 42 uniform 3 23 OK 15 10 5 0 0 10
42 42 uniform 4 0 OK 13 10 3 0 0 6
42 42 uniform 4 7 OK 13 10 3 0 0 6
42 42 uniform 4 15 OK 13 10 3 0 0 6
42 42 uniform 4 23 OK 13 10 3 0 0 6
43 43 linear 0 0 OK 13 6 7 0 0 4
43 43 linear 0 7 OK 13 6 7 0 0 4
43 43 linear 0 15 OK 13 5 8 0 0 4
43 43 linear 0 23 OK 13 5 8 0 0 4
43 43 linear 1 0 OK 12 6 6 0 0 6
43 43 linear 1 7 OK 11 5 6 0 0 6
43 43 linear 1 15 OK 13 6 7 0 0 6
43 43 linear 1 23 OK 13 5 8 0 0 6
43 43 linear 2 0 OK 14 5 9 0 0 4
43 43 linear 2 7 OK 14 5 9 0 0 4
43 43 linear 2 15 OK 13 5 8 0 0 4
43 43 linear 2 23 OK 14 5 9 0 0 6
43 43 linear 3 0 OK 11 8 3 0 0 6
43 43 linear 3 7 OK 11 8 3 0 0 6
43 43 linear 3 15 OK 11 8 3 0 0 6
43 43 linear 3 23 OK 11 8 3 0 0 6
43 43 linear 4 0 OK 12 9 3 0 0 6
43 43 linear 4 7 OK 12 9 3 0 0 6
43 43 linear 4 15 OK 12 9 3 0 0 6
43 43 linear 4 23 OK 12 9 3 0 0 6
43 43 uniform 0 0 OK 13 6 7 0 0 4
43 43 uniform 0 7 OK 13 6 7 0 0 4
43 43 uniform 0 15 OK 13 5 8 0 0 4
43 43 uniform 0 23 OK 13 5 8 0 0 4
43 43 uniform 1 0 OK 12 6 6 0 0 6
43 43 uniform 1 7 OK 11 5 6 0 0 6
43 43 uniform 1 15 OK 13 6 7 0 0 6
43 43 uniform 1 23 OK 13 5 8 0 0 6
43 43 uniform 2 0 OK 14 5 9 0 0 4
43 43 uniform 2 7 OK 14 5 9 0 0 4
43 43 uniform 2 15 OK 13 5 8 0 0 4
43 43 uniform 2 23 OK 14 5 9 0 0 6
43 43 uniform 3 0 OK 11 8 3 0 0 6
43 43 uniform 3 7 OK 11 8 3 0 0 6
43 43 uniform 3 15 OK 11 8 3 0 0 6
43 43 uniform 3 23 OK 11 8 3 0 0 6
43 43 uniform 4 0 OK 12 9 3 0 0 6
43 43 uniform 4 7 OK 12 9 3 0 0 6
43 43 uniform 4 15 OK 12 9 3 0 0 6
43 43 uniform 4 23 OK 12 9 3 0 0 6
44 44 linear 0 0 OK 15 5 10 0 0 6
44 44 linear 0 7 OK 15 6 9 0 0 6
44 44 linear 0 15 OK 15 6 9 0 0 6
44 44 linear 0 23 OK 15 6 9 0 0 6
44 44 linear 1 0 OK 15 6 9 0 0 6
44 44 linear 1 7 OK 15 6 9 0 0 6
44 44 linear 1 15 OK 15 5 10 0 0 6
44 44 linear 1 23 OK 15 6 9 0 0 6
44 44 linear 2 0 OK 13 8 5 0 0 6
44 44 linear 2 7 OK 13 8 5 0 0 6
44 44 linear 2 15 OK 13 8 5 0 0 6
44 44 linear 2 23 OK 13 6 7 0 0 6
44 44 linear 3 0 OK 13 10 3 0 0 6
44 44 linear 3 7 OK 13 9 4 0 0 6
44 44 linear 3 15 OK 13 9 4 0 0 6
44 44 linear 3 23 OK 13 9 4 0 0 6
44 44 linear 4 0 OK 13 8 5 0 0 6
44 44 linear 4 7 OK 13 8 5 0 0 6
44 44 linear 4 15 OK 13 8 5 0 0 6
44 44 linear 4 23 OK 13 8 5 0 0 6
44 44 uniform 0 0 OK 15 5 10 0 0 6
44 44 uniform 0 7 OK 15 6 9 0 0 6
44 44 uniform 0 15 OK 15 6 9 0 0 6
44 44 uniform 0 23 OK 15 6 9 0 0 6
44 44 uniform 1 0 OK 15 6 9 0 0 6
44 44 uniform 1 7 OK 15 6 9 0 0 6
44 44 uniform 1 15 OK 15 5 10 0 0 6
44 44 uniform 1 23 OK 15 6 9 0 0 6
44 44 uniform 2 0 OK 13 8 5 0 0 6
44 44 uniform 2 7 OK 13 8 5 0 0 6
44 44 uniform 2 15 OK 13 8 5 0 0 6
44 44 uniform 2 23 OK 13 6 7 0 0 6
44 44 uniform 3 0 OK 13 10 3 0 0 6
44 44 uniform 3 7 OK 13 9 4 0 0 6
44 44 uniform 3 15 OK 13 9 4 0 0 6
44 44 uniform 3 23 OK 13 9 4 0 0 6
44 44 uniform 4 0 OK 13 8 5 0 0 6
44 44 uniform 4 7 OK 13 8 5 0 0 6
44 44 uniform 4 15 OK 13 8 5 0 0 6
44 44 uniform 4 23 OK 13 8 5 0 0 6
45 45 linear 0 0 OK 14 8 6 0 0 8
45 45 linear 0 7 OK 14 8 6 0 0 8
45 45 linear 0 15 OK 14 8 6 0 0 8
45 45 linear 0 23 OK 14 8 6 0 0 8
45 45 linear 1 0 OK 12 7 5 0 0 5
45 45 linear 1 7 OK 12 7 5 0 0 5
45 45 linear 1 15 OK 12 7 5 0 0 5
45 45 linear 1 23 OK 12 8 4 0 0 5
45 45 linear 2 0 OK 13 10 3 0 0 5
45 45 linear 2 7 OK 12 10 2 0 0 4
45 45 linear 2 15 OK 13 10 3 0 0 5
45 45 linear 2 23 OK 14 10 4 0 0 7
45 45 linear 3 0 OK 15 10 5 0 0 10
45 45 linear 3 7 OK 15 10 5 0 0 10
45 45 linear 3 15 OK 15 10 5 0 0 10
45 45 linear 3 23 OK 15 10 5 0 0 10
45 45 linear 4 0 OK 10 8 2 0 0 4
45 45 linear 4 7 OK 10 8 2 0 0 4
45 45 linear 4 15 OK 10 8 2 0 0 4
45 45 linear 4 23 OK 10 8 2 0 0 4
45 45 uniform 0 0 OK 14 8 6 0 0 8
45 45 uniform 0 7 OK 14 8 6 0 0 8
45 45 uniform 0 15 OK 14 8 6 0 0 8
45 45 uniform 0 23 OK 14 8 6 0 0 8
45 45 uniform 1 0 OK 12 7 5 0 0 5
45 45 uniform 1 7 OK 12 7 5 0 0 5
45 45 uniform 1 15 OK 12 7 5 0 0 5
45 45 uniform 1 23 OK 12 8 4 0 0 5
45 45 uniform 2 0 OK 13 10 3 0 0 5
45 45 uniform 2 7 OK 12 10 2 0 0 4
45 45 uniform 2 15 OK 13 10 3 0 0 5
45 45 uniform 2 23 OK 14 10 4 0 0 7
45 45 uniform 3 0 OK 15 10 5 0 0 10
45 45 uniform 3 7 OK 15 10 5 0 0 10
45 45 uniform 3 15 OK 15 10 5 0 0 10
45 45 uniform 3 23 OK 15 10 5 0 0 10
45 45 uniform 4 0 OK 10 8 2 0 0 4
45 45 uniform 4 7 OK 10 8 2 0 0 4
45 45 uniform 4 15 OK 10 8 2 0 0 4
45 45 uniform 4 23 OK 10 8 2 0 0 4
46 46 linear 0 0 OK 14 9 5 0 0 8
46 46 linear 0 7 OK 14 9 5 0 0 8
46 46 linear 0 15 OK 14 9 5 0 0 8
46 46 linear 0 23 OK 14 9 5 0 0 8
46 46 linear 1 0 OK 13 7 6 0 0 6
46 46 linear 1 7 OK 13 7 6 0 0 6
46 46 linear 1 15 OK 14 8 6 0 0 8
46 46 linear 1 23 OK 14 8 6 0 0 8
46 46 linear 2 0 OK 14 9 5 0 0 8
46 46 linear 2 7 OK 14 9 5 0 0 8
46 46 linear 2 15 OK 14 9 5 0 0 8
46 46 linear 2 23 OK 14 9 5 0 0 8
46 46 linear 3 0 OK 15 9 6 0 0 10
46 46 linear 3 7 OK 15 9 6 0 0 10
46 46 linear 3 15 OK 15 9 6 0 0 10
46 46 linear 3 23 OK 15 9 6 0 0 10
46 46 linear 4 0 OK 13 10 3 0 0 6
46 46 linear 4 7 OK 13 10 3 0 0 6
46 46 linear 4 15 OK 13 10 3 0 0 6
46 46 linear 4 23 OK 13 10 3 0 0 6
46 46 uniform 0 0 OK 14 9 5 0 0 8
46 46 uniform 0 7 OK 14 9 5 0 0 8
46 46 uniform 0 15 OK 14 9 5 0 0 8
46 46 uniform 0 23 OK 14 9 5 0 0 8
46 46 uniform 1 0 OK 13 7 6 0 0 6
46 46 uniform 1 7 OK 13 7 6 0 0 6
46 46 uniform 1 15 OK 14 8 6 0 0 8
46 46 uniform 1 23 OK 14 8 6 0 0 8
46 46 uniform 2 0 OK 14 9 5 0 0 8
46 46 uniform 2 7 OK 14 9 5 0 0 8
46 46 uniform 2 15 OK 14 9 5 0 0 8
46 46 uniform 2 23 OK 14 9 5 0 0 8
46 46 uniform 3 0 OK 15 9 6 0 0 10
46 46 uniform 3 7 OK 15 9 6 0 0 10
46 46 uniform 3 15 OK 15 9 6 0 0 10
46 46 uniform 3 23 OK 15 9 6 0 0 10
46 46 uniform 4 0 OK 13 10 3 0 0 6
46 46 uniform 4 7 OK 13 10 3 0 0 6
46 46 uniform 4 15 OK 13 10 3 0 0 6
46 46 uniform 4 23 OK 13 10 3 0 0 6
47 47 linear 0 0 OK 14 2 8 4 0 6
47 47 linear 0 7 OK 15 2 10 3 0 6
47 47 linear 0 15 OK 15 2 10 3 0 6
47 47 linear 0 23 OK 15 3 9 3 0 5
47 47 linear 1 0 OK 12 2 10 0 0 4
47 47 linear 1 7 OK 12 2 10 0 0 4
47 47 linear 1 15 OK 13 2 11 0 0 4
47 47 linear 1 23 OK 13 2 8 3 0 6
47 47 linear 2 0 OK 13 7 6 0 0 6
47 47 linear 2 7 OK 12 6 6 0 0 6
47 47 linear 2 15 OK 12 6 6 0 0 6
47 47 linear 2 23 OK 12 5 7 0 0 6
47 47 linear 3 0 OK 14 7 7 0 0 6
47 47 linear 3 7 OK 14 7 7 0 0 6
47 47 linear 3 15 OK 14 7 7 0 0 6
47 47 linear 3 23 OK 14 7 7 0 0 6
47 47 linear 4 0 OK 12 8 4 0 0 6
47 47 linear 4 7 OK 12 8 4 0 0 6
47 47 linear 4 15 OK 12 8 4 0 0 6
47 47 linear 4 23 OK 12 8 4 0 0 6
47 47 uniform 0 0 OK 14 2 8 4 0 6
47 47 uniform 0 7 OK 15 2 10 3 0 6
47 47 uniform 0 15 OK 15 2 10 3 0 6
47 47 uniform 0 23 OK 15 3 9 3 0 5
47 47 uniform 1 0 OK 12 2 10 0 0 4
47 47 uniform 1 7 OK 12 2 10 0 0 4
47 47 uniform 1 15 OK 13 2 11 0 0 4
47 47 uniform 1 23 OK 13 2 8 3 0 6
47 47 uniform 2 0 OK 13 7 6 0 0 6
47 47 uniform 2 7 OK 12 6 6 0 0 6
47 47 uniform 2 15 OK 12 6 6 0 0 6
47 47 uniform 2 23 OK 12 5 7 0 0 6
47 47 uniform 3 0 OK 14 7 7 0 0 6
47 47 uniform 3 7 OK 14 7 7 0 0 6
47 47 uniform 3 15 OK 14 7 7 0 0 6
47 47 uniform 3 23 OK 14 7 7 0 0 6
47 47 uniform 4 0 OK 12 8 4 0 0 6
47 47 uniform 4 7 OK 12 8 4 0 0 6
47 47 uniform 4 15 OK 12 8 4 0 0 6
47 47 uniform 4 23 OK 12 8 4 0 0 6
48 48 linear 0 0 OK 15 6 9 0 0 4
48 48 linear 0 7 OK 14 6 8 0 0 4
48 48 linear 0 15 OK 14 6 8 0 0 4
48 48 linear 0 23 OK 14 6 8 0 0 4
48 48 linear 1 0 OK 14 7 7 0 0 8
48 48 linear 1 7 OK 14 7 7 0 0 8
48 48 linear 1 15 OK 14 7 7 0 0 8
48 48 linear 1 23 OK 14 7 7 0 0 8
48 48 linear 2 0 OK 14 7 7 0 0 8
48 48 linear 2 7 OK 16 8 8 0 0 12
48 48 linear 2 15 OK 14 7 7 0 0 8
48 48 linear 2 23 OK 14 7 7 0 0 8
48 48 linear 3 0 OK 13 9 4 0 0 4
48 48 linear 3 7 OK 13 9 4 0 0 5
48 48 linear 3 15 OK 13 8 5 0 0 5
48 48 linear 3 23 OK 13 8 5 0 0 4
48 48 linear 4 0 OK 13 10 3 0 0 6
48 48 linear 4 7 OK 13 10 3 0 0 6
48 48 linear 4 15 OK 13 10 3 0 0 6
48 48 linear 4 23 OK 13 10 3 0 0 6
48 48 uniform 0 0 OK 15 6 9 0 0 4
48 48 uniform 0 7 OK 14 6 8 0 0 4
48 48 uniform 0 15 OK 14 6 8 0 0 4
48 48 uniform 0 23 OK 14 6 8 0 0 4
48 48 uniform 1 0 OK 14 7 7 0 0 8
48 48 uniform 1 7 OK 14 7 7 0 0 8
48 48 uniform 1 15 OK 14 7 7 0 0 8
48 48 uniform 1 23 OK 14 7 7 0 0 8
48 48 uniform 2 0 OK 14 7 7 0 0 8
48 48 uniform 2 7 OK 16 8 8 0 0 12
48 48 uniform 2 15 OK 14 7 7 0 0 8
48 48 uniform 2 23 OK 14 7 7 0 0 8
48 48 uniform 3 0 OK 13 9 4 0 0 4
48 48 uniform 3 7 OK 13 9 4 0 0 5
48 48 uniform 3 15 OK 13 8 5 0 0 5
48 48 uniform 3 23 OK 13 8 5 0 0 4
48 48 uniform 4 0 OK 13 10 3 0 0 6
48 48 uniform 4 7 OK 13 10 3 0 0 6
48 48 uniform 4 15 OK 13 10 3 0 0 6
48 48 uniform 4 23 OK 13 10 3 0 0 6
49 49 linear 0 0 OK 16 5 7 4 0 8
49 49 linear 0 7 OK 16 5 7 4 0 8
49 49 linear 0 15 OK 16 5 7 4 0 8
49 49 linear 0 23 OK 16 5 7 4 0 8
49 49 linear 1 0 OK 14 6 8 0 0 6
49 49 linear 1 7 OK 13 5 8 0 0 6
49 49 linear 1 15 OK 13 5 8 0 0 6
49 49 linear 1 23 OK 13 5 8 0 0 6
49 49 linear 2 0 OK 13 5 6 2 0 6
49 49 linear 2 7 OK 12 5 5 2 0 6
49 49 linear 2 15 OK 12 5 5 2 0 6
49 49 linear 2 23 OK 12 5 5 2 0 6
49 49 linear 3 0 OK 15 8 7 0 0 6
49 49 linear 3 7 OK 15 8 7 0 0 6
49 49 linear 3 15 OK 15 8 7 0 0 6
49 49 linear 3 23 OK 15 7 8 0 0 6
49 49 linear 4 0 OK 14 8 6 0 0 6
49 49 linear 4 7 OK 14 9 5 0 0 6
49 49 linear 4 15 OK 14 9 5 0 0 6
49 49 linear 4 23 OK 13 8 5 0 0 6
49 49 uniform 0 0 OK 16 5 7 4 0 8
49 49 uniform 0 7 OK 16 5 7 4 0 8
49 49 uniform 0 15 OK 16 5 7 4 0 8
49 49 uniform 0 23 OK 16 5 7 4 0 8
49 49 uniform 1 0 OK 14 6 8 0 0 6
49 49 uniform 1 7 OK 13 5 8 0 0 6
49 49 uniform 1 15 OK 13 5 8 0 0 6
49 49 uniform 1 23 OK 13 5 8 0 0 6
49 49 uniform 2 0 OK 13 5 6 2 0 6
49 49 uniform 2 7 OK 12 5 5 2 0 6
49 49 uniform 2 15 OK 12 5 5 2 0 6
49 49 uniform 2 23 OK 12 5 5 2 0 6
49 49 uniform 3 0 OK 15 8 7 0 0 6
49 49 uniform 3 7 OK 15 8 7 0 0 6
49 49 uniform 3 15 OK 15 8 7 0 0 6
49 49 uniform 3 23 OK 15 7 8 0 0 6
49 49 uniform 4 0 OK 14 8 6 0 0 6
49 49 uniform 4 7 OK 14 9 5 0 0 6
49 49 uniform 4 15 OK 14 9 5 0 0 6
49 49 uniform 4 23 OK 13 8 5 0 0 6
50 50 linear 0 0 OK 13 7 6 0 0 6
50 50 linear 0 7 OK 13 7 6 0 0 6
50 50 linear 0 15 OK 14 7 7 0 0 8
50 50 linear 0 23 OK 14 7 7 0 0 8
50 50 linear 1 0 OK 14 7 7 0 0 8
50 50 linear 1 7 OK 14 7 7 0 0 8
50 50 linear 1 15 OK 14 7 7 0 0 8
50 50 linear 1 23 OK 14 7 7 0 0 8
50 50 linear 2 0 OK 16 8 8 0 0 8
50 50 linear 2 7 OK 16 8 8 0 0 8
50 50 linear 2 15 OK 16 8 8 0 0 8
50 50 linear 2 23 OK 16 8 8 0 0 8
50 50 linear 3 0 OK 13 10 3 0 0 6
50 50 linear 3 7 OK 13 10 3 0 0 6
50 50 linear 3 15 OK 13 10 3 0 0 6
50 50 linear 3 23 OK 13 10 3 0 0 6
50 50 linear 4 0 OK 13 10 3 0 0 6
50 50 linear 4 7 OK 13 10 3 0 0 6
50 50 linear 4 15 OK 13 10 3 0 0 6
50 50 linear 4 23 OK 13 10 3 0 0 6
50 50 uniform 0 0 OK 13 7 6 0 0 6
50 50 uniform 0 7 OK 13 7 6 0 0 6
50 50 uniform 0 15 OK 14 7 7 0 0 8
50 50 uniform 0 23 OK 14 7 7 0 0 8
50 50 uniform 1 0 OK 14 7 7 0 0 8
50 50 uniform 1 7 OK 14 7 7 0 0 8
50 50 uniform 1 15 OK 14 7 7 0 0 8
50 50 uniform 1 23 OK 14 7 7 0 0 8
50 50 uniform 2 0 OK 16 8 8 0 0 8
50 50 uniform 2 7 OK 16 8 8 0 0 8
50 50 uniform 2 15 OK 16 8 8 0 0 8
50 50 uniform 2 23 OK 16 8 8 0 0 8
50 50 uniform 3 0 OK 13 10 3 0 0 6
50 50 uniform 3 7 OK 13 10 3 0 0 6
50 50 uniform 3 15 OK 13 10 3 0 0 6
50 50 uniform 3 23 OK 13 10 3 0 0 6
50 50 uniform 4 0 OK 13 10 3 0 0 6
50 50 uniform 4 7 OK 13 10 3 0 0 6
50 50 uniform 4 15 OK 13 10 3 0 0 6
50 50 uniform 4 23 OK 13 10 3 0 0 6
51 51 linear 0 0 OK 14 8 6 0 0 8
51 51 linear 0 7 OK 14 7 7 0 0 8
51 51 linear 0 15 OK 14 7 7 0 0 8
51 51 linear 0 23 OK 14 7 7 0 0 8
51 51 linear 1 0 OK 14 6 8 0 0 8
51 51 linear 1 7 OK 14 6 8 0 0 8
51 51 linear 1 15 OK 14 6 8 0 0 8
51 51 linear 1 23 OK 14 6 8 0 0 8
51 51 linear 2 0 OK 14 8 6 0 0 8
51 51 linear 2 7 OK 14 8 6 0 0 8
51 51 linear 2 15 OK 13 9 4 0 0 6
51 51 linear 2 23 OK 13 9 4 0 0 6
51 51 linear 3 0 OK 15 9 6 0 0 10
51 51 linear 3 7 OK 15 9 6 0 0 10
51 51 linear 3 15 OK 15 9 6 0 0 10
51 51 linear 3 23 OK 15 9 6 0 0 10
51 51 linear 4 0 OK 15 9 6 0 0 10
51 51 linear 4 7 OK 15 9 6 0 0 10
51 51 linear 4 15 OK 15 9 6 0 0 10
51 51 linear 4 23 OK 15 9 6 0 0 10
51 51 uniform 0 0 OK 14 8 6 0 0 8
51 51 uniform 0 7 OK 14 7 7 0 0 8
51 51 uniform 0 15 OK 14 7 7 0 0 8
51 51 uniform 0 23 OK 14 7 7 0 0 8
51 51 uniform 1 0 OK 14 6 8 0 0 8
51 51 uniform 1 7 OK 14 6 8 0 0 8
51 51 uniform 1 15 OK 14 6 8 0 0 8
51 51 uniform 1 23 OK 14 6 8 0 0 8
51 51 uniform 2 0 OK 14 8 6 0 0 8
51 51 uniform 2 7 OK 14 8 6 0 0 8
51 51 uniform 2 15 OK 13 9 4 0 0 6
51 51 uniform 2 23 OK 13 9 4 0 0 6
51 51 uniform 3 0 OK 15 9 6 0 0 10
51 51 uniform 3 7 OK 15 9 6 0 0 10
51 51 uniform 3 15 OK 15 9 6 0 0 10
51 51 uniform 3 23 OK 15 9 6 0 0 10
51 51 uniform 4 0 OK 15 9 6 0 0 10
51 51 uniform 4 7 OK 15 9 6 0 0 10
51 51 uniform 4 15 OK 15 9 6 0 0 10
51 51 uniform 4 23 OK 15 9 6 0 0 10
52 52 linear 0 0 OK 14 9 5 0 0 8
52 52 linear 0 7 OK 14 9 5 0 0 8
52 52 linear 0 15 OK 14 9 5 0 0 8
52 52 linear 0 23 OK 14 9 5 0 0 8
52 52 linear 1 0 OK 14 8 6 0 0 8
52 52 linear 1 7 OK 14 9 5 0 0 8
52 52 linear 1 15 OK 14 9 5 0 0 8
52 52 linear 1 23 OK 14 9 5 0 0 8
52 52 linear 2 0 OK 14 9 5 0 0 8
52 52 linear 2 7 OK 14 9 5 0 0 8
52 52 linear 2 15 OK 14 9 5 0 0 8
52 52 linear 2 23 OK 14 9 5 0 0 8
52 52 linear 3 0 OK 13 10 3 0 0 6
52 52 linear 3 7 OK 13 10 3 0 0 6
52 52 linear 3 15 OK 12 9 3 0 0 6
52 52 linear 3 23 OK 12 9 3 0 0 5
52 52 linear 4 0 OK 13 10 3 0 0 6
52 52 linear 4 7 OK 13 10 3 0 0 6
52 52 linear 4 15 OK 13 10 3 0 0 6
52 52 linear 4 23 OK 13 10 3 0 0 6
52 52 uniform 0 0 OK 14 9 5 0 0 8
52 52 uniform 0 7 OK 14 9 5 0 0 8
52 52 uniform 0 15 OK 14 9 5 0 0 8
52 52 uniform 0 23 OK 14 9 5 0 0 8
52 52 uniform 1 0 OK 14 8 6 0 0 8
52 52 uniform 1 7 OK 14 9 5 0 0 8
52 52 uniform 1 15 OK 14 9 5 0 0 8
52 52 uniform 1 23 OK 14 9 5 0 0 8
52 52 uniform 2 0 OK 14 9 5 0 0 8
52 52 uniform 2 7 OK 14 9 5 0 0 8
52 52 uniform 2 15 OK 14 9 5 0 0 8
52 52 uniform 2 23 OK 14 9 5 0 0 8
52 52 uniform 3 0 OK 13 10 3 0 0 6
52 52 uniform 3 7 OK 13 10 3 0 0 6
52 52 uniform 3 15 OK 12 9 3 0 0 6
52 52 uniform 3 23 OK 12 9 3 0 0 5
52 52 uniform 4 0 OK 13 10 3 0 0 6
52 52 uniform 4 7 OK 13 10 3 0 0 6
52 52 uniform 4 15 OK 13 10 3 0 0 6
52 52 uniform 4 23 OK 13 10 3 0 0 6
53 53 linear 0 0 OK 17 8 9 0 0 8
53 53 linear 0 7 OK 17 8 9 0 0 8
