case_id	configuration_id	profile	target	d_bin_index	requested_factor	actual_d_over_rho	epoch_index	s	q	rho	x	y	reference_1e-6	v2_mu	v2_value_error	v2_value_converged	v2_stop	v2_value_stop	v2_numerical_status	v2_status_code	v2_topology_status	v2_topology_status_code	v2_topology_cells	v2_topology_uncertain_cells	v2_physical_events	v2_status	v2_ms	vbm_ms	v2_nodes	v2_evaluations	v2_reused_nodes	v2_panels	v2_splits	v2_setup_ms	v2_physics_ms	v2_estimator_ms	v2_scheduler_ms	v2_setup_event_ms	v2_event_topology_reuses	v2_event_radius_reuses	v2_event_qf_refinements	speed_ratio_vbm_over_v2_all_finite	speed_ratio_vbm_over_v2_status_ok	relative_error_v2_over_vbm_1e-6
32	32	uniform	0.0001	3	1.493053505306949	1.493053505306838	7	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.8784957229252	25.878495229397792	0.0005270349678093015	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.13372	0.08272199193015695	69	69	44	3	0	0.007581	0.10561400000000001	0.003201	0.000626	0.006366999999999999	6	6	0	0.6186209387537911	0.6186209387537911	1.9070946566843622e-08
32	32	uniform	0.0001	3	1.493053505306949	1.493053505306838	15	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.818990022732994	25.81898952861385	0.0005270177876920148	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.131641	0.07798004662618041	69	69	44	3	0	0.007669	0.103595	0.003203	0.000633	0.0064080000000000005	6	6	0	0.5923689931418054	0.5923689931418054	1.9137818389179883e-08
32	32	uniform	0.0001	3	1.493053505306949	1.493053505306838	23	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.7599496566598	25.759949165601544	0.0005270006702187546	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.139867	0.07730798097327352	69	69	44	3	0	0.0144	0.11075899999999995	0.003278	0.0006590000000000001	0.007576000000000001	6	6	0	0.5527249527999708	0.5527249527999708	1.9062857728252902e-08
32	32	linear	0.001	3	1.493053505306949	1.493053505306838	0	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.930337358826534	25.93032346470537	0.0007125709723839197	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.16217	0.0416120165027678	69	69	44	3	0	0.007642	0.131347	0.0032249999999999996	0.000664	0.006406	6	6	0	0.25659503300713943	0.25659503300713943	5.358249285980085e-07
32	32	linear	0.001	3	1.493053505306949	1.493053505306838	7	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.87789022031446	25.877876457368586	0.0007125427221486868	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.162413	0.044665997847914696	69	69	44	3	0	0.007643	0.136668	0.003268	0.00067	0.00644	6	6	0	0.2750149178200926	0.2750149178200926	5.318418833826591e-07
32	32	linear	0.001	3	1.493053505306949	1.493053505306838	15	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.818392104121372	25.818378489802274	0.0007125104472028159	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.160586	0.04436704330146313	69	69	44	3	0	0.007631	0.131089	0.0031960000000000005	0.000642	0.006372	6	6	0	0.27628213730626033	0.27628213730626033	5.273108814425796e-07
32	32	linear	0.001	3	1.493053505306949	1.493053505306838	23	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.75935919122925	25.759345725863252	0.0007124783588032809	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.163275	0.04376797005534172	69	69	44	3	0	0.007603	0.13492700000000002	0.003222	0.000648	0.006411000000000001	6	6	0	0.2680629003542595	0.2680629003542595	5.22736839031888e-07
32	32	linear	0.0001	3	1.493053505306949	1.493053505306838	0	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.930337358826534	25.93032346470537	0.0007125709723839197	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.156307	0.07321900920942426	69	69	44	3	0	0.007651	0.128023	0.003212	0.000638	0.006436000000000001	6	6	0	0.46843077539345174	0.46843077539345174	5.358249285980085e-07
32	32	linear	0.0001	3	1.493053505306949	1.493053505306838	7	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.87789022031446	25.877876457368586	0.0007125427221486868	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.16136	0.08249300299212337	69	69	44	3	0	0.0076	0.13318599999999994	0.0032619999999999997	0.0006720000000000001	0.006383	6	6	0	0.5112357647008141	0.5112357647008141	5.318418833826591e-07
32	32	linear	0.0001	3	1.493053505306949	1.493053505306838	15	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.818392104121372	25.818378489802274	0.0007125104472028159	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.158621	0.08123996667563915	69	69	44	3	0	0.007612	0.130294	0.003198	0.00064	0.0063820000000000005	6	6	0	0.5121640052429322	0.5121640052429322	5.273108814425796e-07
