name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
very-wide,0,0.001,Converged,1.0324995640861572,0.00035879956,1.0324995640560499,1.032499564056049,8.8817842e-16,3.01081382e-11,1,0
very-wide,0,0.0001,Converged,1.0324995640559722,3.52425334e-06,1.0324995640560499,1.032499564056049,8.8817842e-16,7.68274333e-14,1,0
very-wide,0,1e-05,Converged,1.0324995640559722,3.52425334e-06,1.0324995640560499,1.032499564056049,8.8817842e-16,7.68274333e-14,1,0
very-wide,0,1e-06,Converged,1.0324995640560479,1.11469068e-10,1.0324995640560499,1.032499564056049,8.8817842e-16,1.11022302e-15,1,0
very-wide,0,1e-08,Converged,1.0324995640560479,1.11469068e-10,1.0324995640560499,1.032499564056049,8.8817842e-16,1.11022302e-15,1,0
very-wide,0.5,0.001,Converged,1.0324952790329203,0.000727968699,1.0324994732472232,1.0324994732472226,6.66133815e-16,4.1942143e-06,1,0
very-wide,0.5,0.0001,Converged,1.0324994732393882,1.68858367e-05,1.0324994732472232,1.0324994732472226,6.66133815e-16,7.8343998e-12,1,0
very-wide,0.5,1e-05,Converged,1.0324994732438815,8.3913276e-06,1.0324994732472232,1.0324994732472226,6.66133815e-16,3.34110517e-12,1,0
very-wide,0.5,1e-06,Converged,1.0324994732472204,2.93575596e-09,1.0324994732472232,1.0324994732472226,6.66133815e-16,2.22044605e-15,1,0
very-wide,0.5,1e-08,Converged,1.0324994732472204,2.93575596e-09,1.0324994732472232,1.0324994732472226,6.66133815e-16,2.22044605e-15,1,0
very-close,0,0.001,Converged,25.120834174103468,0.0206345331,25.120863611407074,25.120863611407064,1.0658141e-14,2.94373036e-05,1,0
very-close,0,0.0001,Converged,25.120844828671679,0.00176573639,25.120863611407074,25.120863611407064,1.0658141e-14,1.87827354e-05,1,0
very-close,0,1e-05,Converged,25.120862339736217,9.19685548e-05,25.120863611407074,25.120863611407064,1.0658141e-14,1.27167085e-06,1,0
very-close,0,1e-06,Converged,25.120863579092916,8.22025033e-06,25.120863611407074,25.120863611407064,1.0658141e-14,3.23141478e-08,1,0
very-close,0,1e-08,Converged,25.120863611275336,2.3145683e-07,25.120863611407074,25.120863611407064,1.0658141e-14,1.31727518e-10,1,0
very-close,0.5,0.001,Converged,24.840140192253582,0.0168937908,24.84032119840386,24.840321199728105,1.3242456e-09,0.000181007475,1,0
very-close,0.5,0.0001,Converged,24.840309469393112,0.0024065486,24.84032119840386,24.840321199728105,1.3242456e-09,1.1730335e-05,1,0
very-close,0.5,1e-05,Converged,24.840320126852607,0.000225047809,24.84032119840386,24.840321199728105,1.3242456e-09,1.0728755e-06,1,0
very-close,0.5,1e-06,Converged,24.840321031002404,8.20124093e-06,24.84032119840386,24.840321199728105,1.3242456e-09,1.68725702e-07,1,0
very-close,0.5,1e-08,InnerAccuracyLimited,24.840321031002404,8.20124093e-06,24.84032119840386,24.840321199728105,1.3242456e-09,1.68725702e-07,1,0
