case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 50.703417999999999 7.0379226907888537 1 67 49.512346000000001 0.031834000000000001 0.21370899999999998 0.0077150000000000005 0.0020890000000000001 0.0067939999999999997 0.022346000000000001 0.182917 0.33281899999999998 48.718615999999997 0.098235000000000003 3.8999999999999999e-05 0.059746999999999995 0.007221 0.010409000000000002 0.14012499999999997 0.031672000000000006 0.0096370000000000015 0 0 0 0 0 0 0 0 0 0 49.329715999999998 49.484817 0.0097739999999999997 0.0066930000000000002 0.015615 0.00070399999999999998 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.10518599999999997 0 0 6 0 0 134 0 0 25 43 66
0 linear 0 7 49.508636000000003 7.165175685042759 1 83 49.119568999999998 0.012035000000000001 0.34573899999999996 0.0079500000000000005 0.001292 0.0037439999999999999 0.011613999999999999 0.017780000000000001 0.36789699999999997 48.587066 0.090426999999999993 3.6000000000000001e-05 0.016286000000000002 0.0032060000000000001 0.0049670000000000001 0.24900200000000003 0.045916999999999958 0.012280000000000006 0 1 15 15 0 0 0 0 0 0 49.050010999999998 49.106476999999998 0.0029399999999999999 0.0076860000000000001 0.012247999999999998 0.000214 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.16959199999999996 0 0 7 0 0 166 0 0 22 52 92
0 linear 0 15 49.642986000000001 7.2540425509600803 1 91 49.222752999999997 0.011618 0.380938 0.0069110000000000005 0.0026459999999999999 0.0032190000000000001 0.010156999999999999 0.0099590000000000008 0.258552 48.759634999999996 0.090232000000000007 3.4e-05 0.079642000000000004 0.001841 0.003947 0.27455399999999996 0.051275000000000029 0.013326999999999997 0 2 13 13 0 0 0 0 0 0 49.100287999999999 49.215423000000001 0.0017799999999999999 0.0054159999999999998 0.012415000000000001 3.0000000000000001e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.17437299999999994 0 0 6 0 0 182 0 0 25 59 98
0 linear 0 23 49.860703000000001 7.2793514851610421 1 91 49.433196000000002 0.011679 0.38700400000000007 0.0099439999999999997 0.0014319999999999999 0.0030969999999999999 0.010102999999999999 0.0099799999999999993 0.37830999999999998 48.882218000000002 0.090726000000000001 3.6000000000000001e-05 0.048621000000000004 0.0017440000000000001 0.0038340000000000002 0.26750299999999994 0.053369999999999994 0.013204000000000006 0 3 13 13 0 0 0 0 0 0 49.342717 49.426276000000001 0.001627 0.0054070000000000003 0.012337999999999998 2.5000000000000001e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.18426800000000004 0 0 7 0 0 182 0 0 24 54 104
0 linear 1 0 0.99604899999999996 589.76731831372365 1 105 0.63189200000000001 0.013122999999999999 0.29859400000000008 0.0073980000000000001 0.0017799999999999999 0.003166 0.0099399999999999992 0.17757500000000001 0.132156 0 0.0081169999999999992 0.0013550000000000001 0.25110200000000005 0.002013 0.0041320000000000003 0.14986000000000008 0.078388000000000083 0.017436000000000028 0 0 0 0 0.0054209999999999996 1 0 0 14 0 0.32696799999999998 0.62321300000000002 0.0010809999999999999 0.0034979999999999998 0.017243999999999999 0.003751 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.076555999999999957 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.66218699999999997 593.09247526628167 1 105 0.31348700000000002 0.013103 0.313668 0.0066470000000000001 0.0014739999999999998 0.0028040000000000001 0.0089870000000000002 0.0083490000000000005 0.14230699999999999 0 0.0035179999999999999 0.0010549999999999999 0.10783100000000001 0.0011709999999999999 0.0038649999999999999 0.15782300000000002 0.076971000000000026 0.017443000000000007 0 1 19 19 0.002928 1 0 0 14 0 0.16248799999999999 0.30662800000000001 0.001392 0.0035500000000000002 0.014543000000000002 0.0012340000000000001 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.08584399999999999 0 0 3 0 0 302 0 0 33 108 161
0 linear 1 15 0.89957200000000004 596.53003682974679 1 128 0.42130200000000001 0.015769999999999999 0.42860100000000007 0.0081440000000000002 0.0018670000000000002 0.0040140000000000002 0.011057000000000001 0.0090310000000000008 0.113646 0 0.0041320000000000003 0.0011169999999999999 0.22598700000000002 0.0028149999999999998 0.0048449999999999995 0.21316699999999994 0.10208700000000012 0.023179000000000029 0 2 19 19 0.0031670000000000001 1 0 0 14 0 0.13788500000000001 0.40956900000000002 0.0027179999999999999 0.003895 0.014886 0.0016280000000000001 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11161599999999999 0 0 3 0 0 394 0 0 37 131 226
0 linear 1 23 0.72619400000000001 599.54254534181996 1 128 0.26844000000000001 0.012859000000000001 0.41943500000000011 0.0077019999999999988 0.001642 0.0026770000000000001 0.0085120000000000005 0.010588999999999999 0.132824 0 0.0037190000000000001 0.00101 0.071402000000000007 0.0010809999999999999 0.0037949999999999998 0.20710799999999993 0.1002780000000001 0.022783000000000015 0 3 19 19 0.0030669999999999998 1 0 0 14 0 0.15534000000000001 0.261994 0.0015250000000000001 0.0033279999999999998 0.014352999999999999 0.001322 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.10811399999999999 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 34.995207000000001 2.3667291596036724 1 61 34.763154 0.012468999999999999 0.19505200000000006 0.0080169999999999998 0.0010040000000000001 0.0029329999999999998 0.0096919999999999992 0.17153299999999999 0.33094000000000001 34.106133999999997 0.087864999999999999 3.0000000000000001e-05 0.041273999999999998 0.0032109999999999999 0.0038470000000000006 0.12920300000000001 0.029554000000000007 0.0072700000000000013 0 0 0 0 0 0 0 0 0 0 34.675742 34.752769000000001 0.00090499999999999999 0.005483 0.012382000000000001 4.6e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.078043999999999988 0 0 6 0 0 122 0 0 24 47 51
0 linear 2 7 47.822305 2.4102109454225378 1 61 47.531475999999998 0.011761000000000001 0.25554900000000003 0.0076080000000000002 0.00098799999999999995 0.0030990000000000002 0.00992 0.009809 0.32427099999999998 47.079497000000003 0.085538000000000003 2.9e-05 0.0097989999999999987 0.0015900000000000001 0.0038400000000000005 0.18231700000000012 0.033433999999999992 0.0082230000000000011 0 1 16 13 0 0 0 0 0 0 47.481068999999998 47.524588999999999 0.0016570000000000001 0.0054469999999999996 0.012049000000000001 2.5999999999999998e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.116554 0 0 5 0 0 122 0 0 26 46 50
