case_id configuration_id profile d_bin_index epoch_index lane stage candidate_converged candidate_finite scalar_certificate residual ambiguous_roots oracle_tier candidate_positive oracle_positive candidate_physical oracle_physical candidate_real_soft oracle_real_soft candidate_complex_soft oracle_complex_soft positive_radius_maxdiff soft_radius_maxdiff candidate_cells oracle_cells candidate_topology_status oracle_topology_status rtol candidate_stop oracle_stop candidate_value_converged oracle_value_converged candidate_mu oracle_mu mu_absdiff local_attempts local_successes local_max_shift event_build_ms positive_certificate positive_count positive_certificate_ms positive_reason exact_positive_certificate exact_positive_count exact_positive_ms
149 149 linear 2 0 cold d14real 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.276490722250637 9.276490722250637 0 0 0 0 0.0078239999999999994 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold d14real 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2764996701409856 9.2764996701409856 0 0 0 0 0.0078239999999999994 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold d14real_local 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.276490722250637 9.276490722250637 0 6 6 0 0.093493999999999994 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold d14real_local 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2764996701409856 9.2764996701409856 0 6 6 0 0.093493999999999994 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold d14real_nosoft 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.276490722250637 9.276490722250637 0 0 0 0 0.0056629999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold d14real_nosoft 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2764996701409856 9.2764996701409856 0 0 0 0 0.0056629999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.276490722250637 9.276490722250637 0 0 0 0 0.0055279999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 2 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2764996701409856 9.2764996701409856 0 0 0 0 0.0055279999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2773663492573633 9.2773663492573633 0 0 0 0 0.0071250000000000003 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2773752970776862 9.2773752970776862 0 0 0 0 0.0071250000000000003 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real_local 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2773663492573633 9.2773663492573633 0 6 6 0 0.093486 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real_local 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2773752970776862 9.2773752970776862 0 6 6 0 0.093486 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real_nosoft 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2773663492573633 9.2773663492573633 0 0 0 0 0.005849 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold d14real_nosoft 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2773752970776862 9.2773752970776862 0 0 0 0 0.005849 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2773663492573633 9.2773663492573633 0 0 0 0 0.0054549999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 2 7 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2773752970776862 9.2773752970776862 0 0 0 0 0.0054549999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2783672745425303 9.2783672745425303 0 0 0 0 0.0073109999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2783762222787551 9.2783762222787551 0 0 0 0 0.0073109999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real_local 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2783672745425303 9.2783672745425303 0 6 6 0 0.093175999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real_local 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2783762222787551 9.2783762222787551 0 6 6 0 0.093175999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real_nosoft 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2783672745425303 9.2783672745425303 0 0 0 0 0.0070089999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold d14real_nosoft 1 1 1 2.1439665031092986e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2783762222787551 9.2783762222787551 0 0 0 0 0.0070089999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2783672745425303 9.2783672745425303 0 0 0 0 0.0054089999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 2 15 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2783762222787551 9.2783762222787551 0 0 0 0 0.0054089999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2793684221981323 9.2793684221981323 0 0 0 0 0.007241 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2793773698528508 9.2793773698528508 0 0 0 0 0.007241 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real_local 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2793684221981323 9.2793684221981323 0 6 6 0 0.092465000000000006 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real_local 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2793773698528508 9.2793773698528508 0 6 6 0 0.092465000000000006 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real_nosoft 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2793684221981323 9.2793684221981323 0 0 0 0 0.0071500000000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold d14real_nosoft 1 1 1 1.7759794704394965e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2793773698528508 9.2793773698528508 0 0 0 0 0.0071500000000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2793684221981323 9.2793684221981323 0 0 0 0 0.0055069999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 2 23 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2793773698528508 9.2793773698528508 0 0 0 0 0.0055069999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 128.34302977515998 128.34302977515998 0 0 0 0 0.0089370000000000005 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 128.34305359559664 128.34305359559664 0 0 0 0 0.0089370000000000005 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real_local 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 128.34302977515998 128.34302977515998 0 10 10 0 0.14591100000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real_local 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 128.34305359559664 128.34305359559664 0 10 10 0 0.14591100000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real_nosoft 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 128.34302977515998 128.34302977515998 0 0 0 0 0.0084910000000000003 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold d14real_nosoft 1 1 1 5.5640153727412863e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 128.34305359559664 128.34305359559664 0 0 0 0 0.0084910000000000003 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 128.34302977515998 128.34302977515998 0 0 0 0 0.0083219999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 0 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 128.34305359559664 128.34305359559664 0 0 0 0 0.0083219999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 133.2157975617896 133.2157975617896 0 0 0 0 0.0084849999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 133.21582138239998 133.21582138239998 0 0 0 0 0.0084849999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real_local 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 133.2157975617896 133.2157975617896 0 10 10 0 0.141542 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real_local 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 133.21582138239998 133.21582138239998 0 10 10 0 0.141542 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real_nosoft 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 133.2157975617896 133.2157975617896 0 0 0 0 0.0082730000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold d14real_nosoft 1 1 1 6.4932514830263974e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 133.21582138239998 133.21582138239998 0 0 0 0 0.0082730000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 133.2157975617896 133.2157975617896 0 0 0 0 0.0081609999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 3 7 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 133.21582138239998 133.21582138239998 0 0 0 0 0.0081609999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 139.75023381152445 139.75023381152445 0 0 0 0 0.0084620000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 139.75025763233467 139.75025763233467 0 0 0 0 0.0084620000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real_local 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 139.75023381152445 139.75023381152445 0 10 10 0 0.15176500000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real_local 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 139.75025763233467 139.75025763233467 0 10 10 0 0.15176500000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real_nosoft 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 139.75023381152445 139.75023381152445 0 0 0 0 0.0083580000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold d14real_nosoft 1 1 1 4.0687357208175167e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 139.75025763233467 139.75025763233467 0 0 0 0 0.0083580000000000008 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 139.75023381152445 139.75023381152445 0 0 0 0 0.007744 0 0 0 Unattempted 0 -1 0
149 149 linear 3 15 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 139.75025763233467 139.75025763233467 0 0 0 0 0.007744 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 147.76846435584346 147.76846435584346 0 0 0 0 0.010258 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 147.76848817684962 147.76848817684962 0 0 0 0 0.010258 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real_local 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.001 0 0 1 1 147.76846435584346 147.76846435584346 0 10 10 0 0.140655 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real_local 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 2 2 0 0 15 15 0 0 0.0001 0 0 1 1 147.76848817684962 147.76848817684962 0 10 10 0 0.140655 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real_nosoft 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 147.76846435584346 147.76846435584346 0 0 0 0 0.0084259999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold d14real_nosoft 1 1 1 1.6583035342093855e-26 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 147.76848817684962 147.76848817684962 0 0 0 0 0.0084259999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.001 0 0 1 1 147.76846435584346 147.76846435584346 0 0 0 0 0.0089519999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 3 23 cold oracle_nosoft 1 1 1 inf 0 0 10 10 10 10 0 0 0 2 0 -1 13 15 0 0 0.0001 0 0 1 1 147.76848817684962 147.76848817684962 0 0 0 0 0.0089519999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.0075510000000000004 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.0075510000000000004 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real_local 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 6 6 0 0.092231999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real_local 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 6 6 0 0.092231999999999995 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real_nosoft 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.005914 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold d14real_nosoft 1 1 1 8.6599659665785942e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.005914 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.0055259999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9926759718993687 2.9926759718993687 0 0 0 0 0.0055259999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0071139999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0071139999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real_local 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 6 6 0 0.090501999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real_local 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 6 6 0 0.090501999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real_nosoft 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0057650000000000002 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold d14real_nosoft 1 1 1 1.2948948932510517e-25 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0057650000000000002 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0057470000000000004 0 0 0 Unattempted 0 -1 0
149 149 linear 4 7 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9926376461209636 2.9926376461209636 0 0 0 0 0.0057470000000000004 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0072249999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0072249999999999997 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real_local 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 6 6 0 0.10363799999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real_local 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 6 6 0 0.10363799999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real_nosoft 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0069280000000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold d14real_nosoft 1 1 1 4.9413946964099663e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0069280000000000001 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0056889999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 4 15 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9925938487570796 2.9925938487570796 0 0 0 0 0.0056889999999999996 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.0074619999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.0074619999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real_local 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 6 6 0 0.089488999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real_local 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 6 6 0 0.089488999999999999 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real_nosoft 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.0069579999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold d14real_nosoft 1 1 1 9.3880148463015678e-26 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.0069579999999999998 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.005378 0 0 0 Unattempted 0 -1 0
149 149 linear 4 23 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 2.9925500551773343 2.9925500551773343 0 0 0 0 0.005378 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 141.45188793420667 141.45188793420667 0 0 0 0 0.007927 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 141.45188792921999 141.45188792921999 0 0 0 0 0.007927 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real_local 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 141.45188793420667 141.45188793420667 0 8 8 0 0.117258 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real_local 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 141.45188792921999 141.45188792921999 0 8 8 0 0.117258 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real_nosoft 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 141.45188792941053 141.45188793420667 4.7961350446712459e-09 0 0 0 0.0075259999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold d14real_nosoft 1 1 1 1.220302770851937e-25 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 141.45188792941053 141.45188792921999 1.9053914002142847e-10 0 0 0 0.0075259999999999997 0 0 0 Unattempted 0 -1 0
