# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used
53 53 linear 0 0 0 0 0.0001 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00078354716503635849 0.5 0.00094216969108896662 2051.9788350791396 OK 17 16 0.92601100000000003 0.914906 0.40565699999999999 0.50315699999999997 0.50279300000000005 0 0.42285400000000006 0.41211299999999995 0.40565699999999999 0.016840999999999998 0.015772000000000001 0.015637999999999999 0.33375699999999991 0.32600499999999993 0.32059099999999996 0.010343 0.010957 0.0099739999999999985 0.0019189999999999999 0.0019300000000000003 0.0017930000000000001 2051.9850099053592 2051.9850099053592 2051.9850099053592 0.15423815615309486 0.15423815615309486 0.15423815615309486 1 1 1 Converged Converged Converged OK OK OK 175 175 175 175 175 175 9 9 9 0 0 0 0 0 1 0 0
53 53 linear 0 7 0 1 0.0001 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00083646557501652885 0.5 0.00088925128110879626 2205.0609034681656 OK 17 16 0.78961000000000003 0.73382099999999995 0.37930199999999997 0.41095700000000002 0.25141599999999997 0 0.37865300000000002 0.48240499999999997 0.37930199999999997 0.013750999999999999 0.013927999999999999 0.013237000000000001 0.32209799999999994 0.42483599999999999 0.32406100000000027 0.0098590000000000014 0.010416999999999999 0.009698 0.001712 0.0017519999999999999 0.0017199999999999997 2205.0674974895719 2205.0674974895719 2205.0674974895719 0.20044974872198737 0.20044974872198737 0.20044974872198737 1 1 1 Converged Converged Converged OK OK OK 175 175 175 175 175 175 9 9 9 0 0 0 0 1 0 0 1
53 53 linear 0 15 0 2 0.0001 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00089694375785100925 0.5 0.00082877309827431586 2412.4399238717074 OK 17 16 0.99504800000000004 0.90913100000000002 0.51322500000000004 0.51741999999999999 0.31011300000000003 0 0.47762800000000005 0.59901800000000005 0.51322500000000004 0.0134 0.013517 0.013088000000000001 0.38813399999999987 0.5075360000000001 0.41386600000000007 0.012312999999999999 0.012668 0.013836999999999999 0.0019480000000000001 0.001964 0.0019060000000000001 2412.4422776432812 2412.4422776432812 2412.4422776432812 0.091310914104653584 0.091310914104653584 0.091310914104653584 1 1 1 Converged Converged Converged OK OK OK 207 207 207 207 207 207 9 9 9 0 0 0 0 1 0 0 1
53 53 linear 0 23 0 3 0.0001 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00095742194068548965 0.5 0.00076829491543983547 2674.2187826930508 OK 17 16 0.96633199999999997 0.92749000000000004 0.58933400000000002 0.50527999999999995 0.335644 0 0.46105200000000002 0.59184600000000009 0.58933400000000002 0.014038999999999999 0.013813000000000001 0.013268 0.3965140000000002 0.52635699999999963 0.5148069999999999 0.01375 0.012466 0.012754 0.0023929999999999997 0.0021670000000000005 0.003359 2674.2237194173554 2674.2237194173554 2674.2237194173554 0.090777645285771716 0.090777645285771716 0.090777645285771716 1 1 1 Converged Converged Converged OK OK OK 214 214 214 214 214 214 10 10 10 0 0 0 0 1 0 0 1
53 53 linear 0 0 0 0 1.0000000000000001e-05 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00078354716503635849 0.5 0.00094216969108896662 2051.9788350791396 OK 17 16 1.2177439999999999 1.1987239999999999 0.72023999999999999 0.50031800000000004 0.49815500000000001 0 0.7174259999999999 0.70056899999999989 0.72023999999999999 0.015796999999999999 0.015453 0.015637000000000002 0.54842400000000024 0.53658200000000034 0.55206799999999956 0.027390999999999999 0.024007999999999998 0.025173000000000004 0.0026089999999999998 0.0026149999999999997 0.0025789999999999997 2051.9852018469996 2051.9852018469996 2051.9852018469996 0.016320670042712027 0.016320670042712027 0.016320670042712027 1 1 1 Converged Converged Converged OK OK OK 303 303 303 303 303 303 9 9 9 0 0 0 0 0 1 0 0
53 53 linear 0 7 0 1 1.0000000000000001e-05 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00083646557501652885 0.5 0.00088925128110879626 2205.0609034681656 OK 17 16 1.0630900000000001 1.086371 0.635598 0.41372900000000001 0.246113 0 0.64936100000000008 0.84025799999999995 0.635598 0.014199 0.013642 0.013103999999999999 0.54374299999999998 0.73735599999999957 0.53540700000000008 0.025320999999999996 0.024114000000000003 0.023161000000000005 0.00247 0.0025089999999999999 0.0023640000000000002 2205.0677830678005 2205.0677830678005 2205.0677830678005 0.015503808022454558 0.015503808022454558 0.015503808022454558 1 1 1 Converged Converged Converged OK OK OK 303 303 303 303 303 303 9 9 9 0 0 0 0 1 0 0 1
53 53 linear 0 15 0 2 1.0000000000000001e-05 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00089694375785100925 0.5 0.00082877309827431586 2412.4399238717074 OK 17 16 1.124039 1.1522810000000001 0.64016600000000001 0.47628199999999998 0.30897000000000002 0 0.64775700000000003 0.84331100000000014 0.64016600000000001 0.017104000000000001 0.013986 0.012846 0.54110700000000012 0.73986500000000044 0.54074699999999976 0.024565 0.024270000000000003 0.022971999999999999 0.0024630000000000003 0.0023899999999999998 0.0023519999999999999 2412.4423308878581 2412.4423308878581 2412.4423308878581 0.014449034119463485 0.014449034119463485 0.014449034119463485 1 1 1 Converged Converged Converged OK OK OK 303 303 303 303 303 303 9 9 9 0 0 0 0 1 0 0 1
53 53 linear 0 23 0 3 1.0000000000000001e-05 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00095742194068548965 0.5 0.00076829491543983547 2674.2187826930508 OK 17 16 1.0997330000000001 1.2726090000000001 0.58678399999999997 0.50565599999999999 0.33685900000000002 0 0.59407700000000008 0.93575000000000008 0.58678399999999997 0.013875999999999999 0.015176 0.013214 0.50629099999999994 0.83562000000000003 0.50008600000000059 0.022952 0.026438000000000003 0.021886999999999997 0.0026580000000000002 0.0027090000000000005 0.0024689999999999998 2674.223729642023 2674.223729642023 2674.223729642023 0.026482280059130781 0.026482280059130781 0.026482280059130781 1 1 1 Converged Converged Converged OK OK OK 294 294 294 294 294 294 10 10 10 0 0 0 0 1 0 0 1
53 53 linear 0 0 0 0 9.9999999999999995e-07 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00078354716503635849 0.5 0.00094216969108896662 2051.9788350791396 OK 17 16 1.3024899999999999 1.298576 0.79722599999999999 0.49826799999999999 0.49652099999999999 0 0.80422199999999999 0.80205499999999996 0.79722599999999999 0.016081000000000002 0.015630000000000002 0.015583 0.59498300000000004 0.59405999999999948 0.58972999999999987 0.026474999999999999 0.025665 0.026175999999999998 0.0028869999999999998 0.0028219999999999999 0.0028600000000000001 2051.9852002686707 2051.9852002686707 2051.9852002686707 0.00045648953141926669 0.00045648953141926669 0.00045648953141926669 1 1 1 Converged Converged Converged OK OK OK 335 335 335 335 335 335 9 9 9 0 0 0 0 0 1 0 0
53 53 linear 0 7 0 1 9.9999999999999995e-07 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00083646557501652885 0.5 0.00088925128110879626 2205.0609034681656 OK 17 16 1.1193949999999999 1.1661600000000001 0.71981399999999995 0.41572799999999999 0.24583199999999999 0 0.70366699999999993 0.92032800000000003 0.71981399999999995 0.014083 0.014194 0.013376000000000001 0.59131199999999995 0.80572999999999961 0.60736900000000071 0.026372 0.027289000000000001 0.026169000000000001 0.0026649999999999998 0.0026939999999999998 0.0027709999999999996 2205.0677814923092 2205.0677814923092 2205.0677814923092 0.00069823836239455057 0.00069823836239455057 0.00069823836239455057 1 1 1 Converged Converged Converged OK OK OK 335 335 335 335 335 335 9 9 9 0 0 0 0 1 0 0 1
53 53 linear 0 15 0 2 9.9999999999999995e-07 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 0.00087048455286092407 0.00011722518092120303 0.00089694375785100925 0.5 0.00082877309827431586 2412.4399238717074 OK 17 16 1.186744 1.2326010000000001 0.71255000000000002 0.47988700000000001 0.31561800000000001 0 0.70685700000000007 0.9169830000000001 0.71255000000000002 0.013469 0.013805 0.014197 0.59650499999999962 0.80287399999999975 0.60174500000000031 0.025873 0.027395000000000003 0.025142000000000001 0.0026739999999999997 0.0028520000000000004 0.0027560000000000002 2412.4423293166233 2412.4423293166233 2412.4423293166233 0.0013740930776481952 0.0013740930776481952 0.0013740930776481952 1 1 1 Converged Converged Converged OK OK OK 335 335 335 335 335 335 9 9 9 0 0 0 0 1 0 0 1
