# current V2 input; unique geometry/profile rows from merged_final; VBM references are RelTol=1e-6; xs=-time,barycentric=true
# case_id configuration_id profile d_bin_index epoch_index s q rho x y time u X reference
143 143 linear 1 23 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0049529724172559 -0.13728338794617442 2.0050535757227115 0.5 -2.0046544038004095 2.888058795676375
143 143 linear 2 0 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00035119090745754057 0.00071279814977831242 -0.00045179421291292139 0.5 0.00085096613521478607 1043.411779842301
143 143 linear 2 7 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00035119090745754057 0.00071279814977831242 -0.00039055741828790695 0.5 0.00078972934058977153 1105.1498724017099
143 143 linear 2 15 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00035119090745754057 0.00071279814977831242 -0.00032057251014503335 0.5 0.00071974443244689798 1195.5997272074901
143 143 linear 2 23 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00035119090745754057 0.00071279814977831242 -0.00025058760200215974 0.5 0.00064975952430402443 1364.7603318679808
143 143 linear 3 0 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0050216139560755 0.13808837738407173 2.0049210106506199 0.5 -2.0045218387283179 1.4673428687327104
143 143 linear 3 7 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0050216139560755 0.13808837738407173 2.0049822474452452 0.5 -2.0045830755229432 1.4730476337781042
143 143 linear 3 15 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0050216139560755 0.13808837738407173 2.0050522323533881 0.5 -2.0046530604310862 1.4797996274692624
143 143 linear 3 23 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0050216139560755 0.13808837738407173 2.0051222172615311 0.5 -2.0047230453392291 1.4868251473657228
143 143 linear 4 0 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00061142786895461952 0.0010173543792243967 -0.00071203117441000034 0.5 0.0011112030967118649 719.71600517717695
143 143 linear 4 7 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00061142786895461952 0.0010173543792243967 -0.00065079437978498591 0.5 0.0010499663020868506 742.81747381705156
143 143 linear 4 15 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00061142786895461952 0.0010173543792243967 -0.00058080947164211236 0.5 0.00097998139394397704 770.94515585333522
143 143 linear 4 23 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 -0.00061142786895461952 0.0010173543792243967 -0.0005108245634992387 0.5 0.00090999648580110328 801.0536395303285
143 143 uniform 0 0 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0075060939870912 -0.13763693780860922 2.0074054906816357 0 -2.0070063187593337 3.048623110069518
143 143 uniform 0 7 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0075060939870912 -0.13763693780860922 2.007466727476261 0 -2.007067555553959 2.9387085276099905
143 143 uniform 0 15 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0075060939870912 -0.13763693780860922 2.0075367123844039 0 -2.0071375404621019 2.8023515131614953
143 143 uniform 0 23 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0075060939870912 -0.13763693780860922 2.0076066972925468 0 -2.0072075253702448 2.6512281902103929
143 143 uniform 1 0 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0049529724172559 -0.13728338794617442 2.0048523691118003 0 -2.0044531971894983 2.5316027859433445
143 143 uniform 1 7 0.41270856575091047 0.0009681368609995699 0.00050301652727690401 2.0049529724172559 -0.13728338794617442 2.0049136059064256 0 -2.0045144339841237 2.6452910735305628
