# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used
0 0 linear 0 0 0 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 OK 13 12 49.388998000000001 49.442259999999997 0.221583 49.151314999999997 49.243205000000003 0 0.23768300000000409 0.19905499999999421 0.221583 0.013121000000000001 0.012664 0.01081 0.20100499999999996 0.16693199999999994 0.19129600000000002 0.006141999999999999 0.0049710000000000006 0.0053709999999999999 0.0011459999999999999 0.00124 0.00096299999999999999 7.0379226907839456 7.0379226907839456 7.0379226907839456 0.0040347354390279176 0.0040347354390279176 0.0040347354390279176 1 1 1 Converged Converged Converged OK OK OK 67 67 67 67 67 67 5 5 5 0 0 0 0 0 1 0 0
0 0 linear 0 7 0 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 OK 13 12 49.388534 49.267150000000001 0.18973599999999999 49.159889999999997 49.007075999999998 0 0.22864400000000273 0.26007400000000302 0.18973599999999999 0.011682 0.011726 0.010748000000000001 0.19768199999999997 0.22620699999999999 0.16487600000000002 0.0061719999999999995 0.0062690000000000003 0.0038440000000000002 0.001039 0.001003 0.00083299999999999997 7.1651718180970381 7.1651718180970381 7.1651718180970381 0.0047547229816667447 0.0047547229816667447 0.0047547229816667447 1 1 1 Converged Converged Converged OK OK OK 67 67 67 67 67 67 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 0 15 0 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 OK 13 12 49.494934999999998 49.377417000000001 0.183531 49.264769000000001 49.181997000000003 0 0.23016599999999698 0.19541999999999859 0.183531 0.011837 0.012291 0.010499 0.19794399999999995 0.16612400000000005 0.15906400000000001 0.0054140000000000004 0.0051859999999999996 0.0035670000000000003 0.001132 0.0011380000000000001 0.00098999999999999999 7.2541097764808855 7.2541097764808855 7.2541097764808855 0.0065865078946274807 0.0065865078946274807 0.0065865078946274807 1 1 1 Converged Converged Converged OK OK OK 67 67 67 67 67 67 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 0 23 0 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 OK 13 12 49.633234999999999 49.487529000000002 0.20172899999999999 49.364389000000003 49.205492999999997 0 0.26884599999999637 0.28203600000000506 0.20172899999999999 0.011835999999999999 0.011786 0.010201 0.232963 0.24454599999999999 0.17768799999999993 0.0074659999999999995 0.0078250000000000004 0.0032239999999999999 0.001307 0.00132 0.0010140000000000001 7.2793057329044872 7.2793057329044872 7.2793057329044872 0.0055924821792933104 0.0055924821792933104 0.0055924821792933104 1 1 1 Converged Converged Converged OK OK OK 75 75 75 75 75 75 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 0 0 0 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 OK 13 12 49.609009 49.615738999999998 0.293684 49.289113999999998 49.240918000000001 0 0.31989500000000248 0.37482099999999718 0.293684 0.013261999999999999 0.013096999999999999 0.011266999999999999 0.27405999999999991 0.32038900000000009 0.24542400000000003 0.0088940000000000009 0.0096930000000000002 0.0064999999999999997 0.0016049999999999997 0.0018319999999999999 0.0013870000000000002 7.0379165499370711 7.0379165499370711 7.0379165499370711 0.0004479245491839939 0.0004479245491839939 0.0004479245491839939 1 1 1 Converged Converged Converged OK OK OK 107 107 107 107 107 107 5 5 5 0 0 0 0 0 1 0 0
0 0 linear 0 7 0 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 OK 13 12 49.654938999999999 49.567033000000002 0.31680399999999997 49.224564999999998 49.104891000000002 0 0.43037400000000048 0.46214200000000005 0.31680399999999997 0.011709000000000001 0.011931000000000001 0.0098549999999999992 0.37940700000000016 0.41177699999999995 0.28229899999999997 0.012173 0.011644 0.0066619999999999995 0.0037579999999999996 0.002578 0.0013860000000000001 7.1651536136410368 7.1651536136410368 7.1651536136410368 0.00018781288688415976 0.00018781288688415976 0.00018781288688415976 1 1 1 Converged Converged Converged OK OK OK 123 123 123 123 123 123 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 0 15 0 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 OK 13 12 49.692287 49.629226000000003 0.31013499999999999 49.354239 49.221589000000002 0 0.33804800000000057 0.40763700000000114 0.31013499999999999 0.011802 0.011877 0.0093570000000000007 0.29605199999999998 0.35984100000000002 0.27730200000000016 0.0096889999999999997 0.010220000000000002 0.0061159999999999999 0.0018010000000000001 0.0018100000000000002 0.001446 7.2540771215397903 7.2540771215397903 7.2540771215397903 0.00023869041677131536 0.00023869041677131536 0.00023869041677131536 1 1 1 Converged Converged Converged OK OK OK 123 123 123 123 123 123 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 0 23 0 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 OK 13 12 49.781303000000001 49.799098999999998 0.32070900000000002 49.338106000000003 49.347003999999998 0 0.44319699999999784 0.45209499999999991 0.32070900000000002 0.012227999999999999 0.011735000000000001 0.0090119999999999992 0.3958380000000003 0.39829900000000035 0.28898700000000005 0.012072999999999999 0.013498 0.0058519999999999996 0.0018039999999999998 0.0017759999999999998 0.0013669999999999999 7.279353856630812 7.279353856630812 7.279353856630812 0.00023875082360155699 0.00023875082360155699 0.00023875082360155699 1 1 1 Converged Converged Converged OK OK OK 123 123 123 123 123 123 5 5 5 0 0 0 0 1 0 0 1
0 0 linear 1 0 1 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 OK 15 15 0.80327300000000001 0.799516 0.204593 0.59548699999999999 0.59264899999999998 0 0.20778600000000003 0.20686700000000002 0.204593 0.011955 0.011534000000000001 0.011186 0.17524099999999998 0.17555300000000007 0.17300699999999997 0.004862 0.0046209999999999992 0.0056449999999999998 0.0011680000000000002 0.0011480000000000001 0.0010369999999999999 589.79515155389572 589.79515155389572 589.79515155389572 0.46588596544501987 0.46588596544501987 0.46588596544501987 1 1 1 Converged Converged Converged OK OK OK 97 97 97 97 97 97 7 7 7 0 0 0 0 0 1 0 0
0 0 linear 1 7 1 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025960253015999791 0.5 0.10922584478841664 593.08183624951698 OK 15 15 0.67549099999999995 0.52975099999999997 0.204155 0.46549400000000002 0.30106500000000003 0 0.20999699999999993 0.22868599999999994 0.204155 0.012599000000000001 0.012631 0.011587999999999999 0.17962300000000003 0.19842699999999991 0.17570800000000003 0.0044989999999999995 0.0045720000000000005 0.0044089999999999997 0.0011770000000000001 0.0012099999999999999 0.0012049999999999999 593.09166634321923 593.09166634321923 593.09166634321923 0.4829519246400506 0.4829519246400506 0.4829519246400506 1 1 1 Converged Converged Converged OK OK OK 97 97 97 97 97 97 7 7 7 0 0 0 0 1 0 0 1
