plan15 0 0.001 6.0199734411766661 1 0 96 5.5623030761814105 2 -17.13778305450219 2 -10.351972294605517 2 -4.9886050842046341 2 1.2388192089805981 2
plan15 0 0.0001 6.0199533684430548 1 0 144 5.5616775849474553 2 -17.137984854518567 2 -10.35148391023149 2 -4.9880842423902436 2 1.2384881742860891 2
plan15 0.5 0.001 6.1205212714608184 1 0 96 7.3102125033531076 2 -17.351928626797402 2 -11.441781219480562 2 -5.4834915686834895 2 1.3009862761730591 2
plan15 0.5 0.0001 6.120501629823929 1 0 144 7.3097573084363727 2 -17.352259542590108 2 -11.44145257807789 2 -5.483181046386048 2 1.3006762480169101 2
resonant 0 0.001 13.730120980318976 1 0 95 155.51806729853874 2 -93.341053919642718 2 -97.163958881499553 2 -42.289292582483199 2 -2.8712301692137467 2
resonant 0 0.0001 13.73011620615307 1 0 143 155.52677188814113 2 -93.344214853327315 2 -97.152803251618153 2 -42.286987770172296 2 -2.8706788108161225 2
resonant 0.5 0.001 13.877484215323058 1 0 95 166.7004668794572 2 -122.32479946726149 2 -85.563260309200842 2 -44.321278799480829 2 -2.9018466830450715 2
resonant 0.5 0.0001 13.877481553314679 1 0 143 166.70972403801676 2 -122.32014654784776 2 -85.56427057730501 2 -44.317528107469599 2 -2.9010278207422093 2
close-binary 0 0.001 8.1332028642487071 1 0 80 -50.836548948166154 2 40.750390027255598 2 -11.061904208626624 2 8.2681104546203574 2 33.087013947348296 2
close-binary 0 0.0001 8.1331871359219665 1 0 112 -50.834956536079915 1 40.750227550565619 1 -11.059393875221287 2 8.2684277378223996 2 33.087477401595741 1
close-binary 0.5 0.001 8.0834047414668415 1 0 80 -51.661962336056206 2 50.78160686742762 2 -5.4480956533110234 2 8.3450726154402322 2 34.01855156311742 2
close-binary 0.5 0.0001 8.083399716929458 1 0 128 -51.658714890095979 2 50.779817870792968 1 -5.4495831708124598 2 8.3456781952350418 2 34.02066368737389 2
wide-planet 0 0.001 1.1591934436489093 1 0 37 -0.27591187625595781 2 -0.027827322646914836 2 0.0026796551900032856 2 1.5221070563645562 2 -0.0043240452028756298 2
wide-planet 0 0.0001 1.1591934436470936 1 0 53 -0.27591187623433366 1 -0.027827322667992593 1 0.0026796553604115287 2 1.5221070525937808 2 -0.0043240451746574598 2
wide-planet 0.5 0.001 1.1591902257554041 1 0 53 -0.27590314430950491 2 -0.027833461378129924 2 0.0024655062005830321 2 1.5224359591828003 2 -0.0043310846106093918 2
wide-planet 0.5 0.0001 1.1591902258251665 1 0 69 -0.27590314426927914 1 -0.027833461375255796 1 0.002465499222959168 2 1.5224359592287959 2 -0.0043310846106053109 2
cusp-approach 0 0.001 1.5003323158575996 1 0 60 -1.0247141740506271 2 0.66953637935283306 2 0.028441852205082115 2 0.41542205510139824 2 0.24082098852329487 2
cusp-approach 0 0.0001 1.5003323150038625 1 0 76 -1.024714178301448 2 0.66953636665342842 1 0.028441885114082056 2 0.41542205261216569 2 0.24082098825974269 1
cusp-approach 0.5 0.001 1.5002754656949193 1 0 76 -1.024498171640877 2 0.66945847753528342 2 0.026162856252960904 2 0.41533330074423935 2 0.24072922509549818 2
cusp-approach 0.5 0.0001 1.5002754656949193 1 0 76 -1.024498171640877 2 0.66945847753528342 2 0.026162856252960904 2 0.41533330074423935 2 0.24072922509549818 2
on-axis-off 0 0.001 3.8273323324231878 1 0 83 1.3122147395130517 2 5.1258203072574317e-13 1 -0.48563472232983329 2 -0.51787401220099805 2 -6.2124551207194649 2
on-axis-off 0 0.0001 3.827097349049116 1 0 147 1.2034176217006443 2 5.18084634234297e-13 1 0.48355833668645065 2 -0.55058318419683661 2 -6.2203218668038147 2
on-axis-off 0.5 0.001 3.8256414081828587 1 0 83 1.2445524256172547 2 3.1103104365600462e-13 1 -0.035439599810981798 2 -0.53139663865843567 2 -6.2026917586313246 2
on-axis-off 0.5 0.0001 3.8255004223246356 1 0 147 1.179274467308536 2 3.1372873699123818e-13 1 0.54607595443705903 2 -0.55102200075218122 2 -6.2074116090622615 2
