row profile bin epoch event_index X Y rho q a radius topology old_decision old_p4_steps old_probe_ms fast_screen fast_screen_ms p4_interval_lo p4_interval_hi p3_interval_lo p3_interval_hi p3_qf_gate_hi d14_gap overlap_budget fast_reject_old_accept
4 linear 0 15 1 2.5416804842459109 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.004913357664130963 OK no_coincident_d14_event 3 0.012151 no_d14_overlap 0.0051630000000000001 0.0049133576641291771 0.0049133576641327489 nan nan nan 7.6612392124753015e-10 4.2848537980631969e-14 0
4 linear 0 15 2 2.5416804842459109 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049161461463012755 OK no_coincident_d14_event 2 0.0088229999999999992 no_d14_overlap 0.0048999999999999998 0.0049161461462994896 0.0049161461463030614 nan nan nan 7.6655488207011402e-10 4.2848617277623419e-14 0
4 linear 0 23 1 2.5417659464463851 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049131636935796945 OK no_coincident_d14_event 3 0.012706 no_d14_overlap 0.0069030000000000003 0.0049131636935779086 0.0049131636935814803 nan nan nan 7.6606358149350351e-10 4.2848532467659036e-14 0
4 linear 0 23 2 2.5417659464463851 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049159519560997697 OK no_coincident_d14_event 2 0.0092090000000000002 no_d14_overlap 0.0065859999999999998 0.0049159519560979838 0.0049159519561015556 nan nan nan 7.6649449200910658e-10 4.2848611758404222e-14 0
4 linear 2 0 5 0.35753495151323256 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11071827529668714 OK no_coincident_d14_event 3 0.023720000000000001 no_d14_overlap 0.0076220000000000003 0.11071827529668515 0.11071827529668912 nan nan nan 1.4729917054506769e-05 4.7444282682239156e-14 0
4 linear 2 0 8 0.35753495151323256 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11096687784723121 OK no_coincident_d14_event 3 0.014200000000000001 no_d14_overlap 0.0057159999999999997 0.11096687784722922 0.11096687784723319 nan nan nan 1.956945550232736e-06 4.7451711421379043e-14 0
4 linear 2 7 5 0.35760973093864756 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11068099836097703 OK no_coincident_d14_event 3 0.013594999999999999 no_d14_overlap 0.0054050000000000001 0.11068099836097504 0.11068099836097901 nan nan nan 1.726012366895513e-05 4.7443151295206756e-14 0
4 linear 2 7 8 0.35760973093864756 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11092952828530968 OK no_coincident_d14_event 2 0.0092720000000000007 no_d14_overlap 0.0048419999999999999 0.11092952828530769 0.11092952828531166 nan nan nan 3.5405242937713854e-06 4.7450604874967844e-14 0
4 linear 2 15 5 0.35769519313912135 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11063840950492958 OK no_coincident_d14_event 3 0.012737 no_d14_overlap 0.0051260000000000003 0.11063840950492759 0.11063840950493156 nan nan nan 2.0236966198142192e-05 4.7441856240161816e-14 0
4 linear 2 15 8 0.35769519313912135 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11088685641659786 OK no_coincident_d14_event 3 0.011547999999999999 no_d14_overlap 0.0048440000000000002 0.11088685641659587 0.11088685641659984 nan nan nan 6.1846415878308303e-06 4.744931691718102e-14 0
