name,u,policy,warm,rtol,index,panel,cell,parent,depth,level,node_evaluations,value_error,gradient_error0,gradient_error1,gradient_error2,gradient_error3,gradient_error4,gradient_phase,value_resolved,gradient_resolved0,gradient_resolved1,gradient_resolved2,gradient_resolved3,gradient_resolved4
paper_highA,0,None,1,0.0001,2,2,5,-1,0,3,21,6.5870671906079741,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,3,3,6,-1,0,3,28,49.926100778655616,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,4,4,7,-1,0,3,35,170.73497949031125,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,5,5,9,-1,0,3,42,0.84287077780700592,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,6,6,10,-1,0,3,49,3.5063336299008734,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,7,7,11,-1,0,3,56,622.98296119997303,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,8,8,12,-1,0,3,63,13.03954132415774,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,9,7,11,-1,0,4,71,86.563048980012042,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,10,4,7,-1,0,4,79,3.4251787917223093,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,11,7,11,-1,0,5,95,150.61765155024401,0,0,0,0,0,0,0,0,0,0,0,0
paper_highA,0,None,1,0.0001,12,7,11,-1,0,6,127,30.662133153421625,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,13,3,6,-1,0,4,135,12.11501088444331,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,14,7,11,-1,0,7,199,0.22857323310143268,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,15,8,12,-1,0,4,207,0.032907626250028098,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,16,3,6,-1,0,5,223,0.060016168744566334,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,17,2,5,-1,0,4,231,0.016629568874223576,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,18,6,10,-1,0,4,239,0.0029171338793980736,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,None,1,0.0001,19,4,7,-1,0,5,255,0.032307806800387376,0,0,0,0,0,0,1,0,0,0,0,0
paper_highA,0,ValueFirst,0,0.001,0,0,1,-1,0,3,7,1.8399711737592393e-11,1.9568021258639278e-05,7.8088761408997188e-10,1.9900843726240332e-05,3.6869455203428319e-09,2.6437914590108472e-05,0,1,0,0,0,0,0
paper_highA,0,ValueFirst,0,0.001,1,1,2,-1,0,3,14,6.6735005376191423e-10,7.6479079576108951e-05,3.0519955231017103e-09,7.972817503725862e-05,1.4408095251453337e-08,0.00010332916826012227,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,2,2,5,-1,0,3,21,6.5870842765370305,4380.3107836111058,2686.9310864282602,166619.22178400349,9.9418418988617106e-05,8788.9692856404254,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,3,3,6,-1,0,3,28,49.957752613363361,390995.33425056265,237638.68015357794,760956.23289888736,0.0085582291144259311,803787.6017854833,0,1,0,1,1,0,0
paper_highA,0,ValueFirst,0,0.001,4,4,7,-1,0,3,35,171.31500330357048,240639.08065222754,742855.44855834346,3177431.0571958697,0.0095928877748111315,9157.918054130876,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,5,5,9,-1,0,3,42,1.0292040805381173,7539.9471781132261,3851.6435235187168,52683.640110649278,0.00018356310850112115,2.1531159054492774,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,6,6,10,-1,0,3,49,3.0634500553194153,152213.52604475839,115293.21118768411,235424.7552855805,0.0036404774710455017,29.721227559560663,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,7,7,11,-1,0,3,56,626.65756652929656,9095364.8206395656,8602027.2258456051,17241447.364622217,0.33864343390243201,523183.11414065637,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,0,0.001,8,8,12,-1,0,3,63,13.039533633199953,8711.2732161054537,5563.1601791169624,330114.312232083,0.00059705924231102621,17409.680506819506,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,9,7,11,-1,0,4,71,86.402003823314203,1097611.3726002227,702374.03384092264,730774.3507202582,0.077384982479018802,2341811.9417505311,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,0,0.001,10,4,7,-1,0,4,79,3.4341774091737856,1337.6257071239665,21027.17586672265,42236.966387427368,7.6687572268411484e-05,834.42630833772853,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,11,7,11,-1,0,5,95,150.91032662861488,1359402.1588909503,868345.08883335826,2112130.3903006949,0.093208190066394289,2718477.3495459096,0,0,0,0,0,0,0
paper_highA,0,ValueFirst,0,0.001,12,7,11,-1,0,6,127,30.927778723049094,90589.256242881645,57865.10361905591,686853.26839383307,0.0062115023664195959,181165.20295404826,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,13,3,6,-1,0,4,135,12.149219073415345,50157.889531664048,32258.869395514677,247093.69319113871,0.001141630060920451,100291.27399599005,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,14,7,11,-1,0,7,199,0.23057771395549023,1687.2636362767882,1076.6861361928384,5452.7733253294446,0.00011565134917623816,3372.2732593977848,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,15,8,12,-1,0,4,207,0.032907606782296733,2.1204299652613217,1.3512058787716876,813.78940889654132,1.4476101343083563e-07,4.2115826931835043,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,16,3,6,-1,0,5,223,0.060157622130798186,1564.7589226528751,1008.0120315326801,2158.1796914127049,3.563189106476118e-05,3128.4435510313078,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,17,2,5,-1,0,4,231,0.016629613170952403,0.5477215209042523,0.59730419002056989,410.28712351611273,1.173217712208257e-08,1.1781593728556936,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,18,7,11,-1,0,8,359,8.9913193115320005e-05,14.231779173434326,3.5555372786716508,15.600975861641482,7.7081272195422685e-07,19.317909182470807,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,19,3,6,-1,0,6,391,3.868752539019968e-05,3.2318128396645927,11.5489828043057,13.674684258990062,9.4192142675258067e-08,5.3048385459589387,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.001,20,6,10,-1,0,4,399,0.0020084886733425498,429.09795710236881,244.31946774489623,532.63211166459087,1.1562807506354639e-05,0.08265097670662426,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,0,0,1,-1,0,3,7,1.8399711737592393e-11,1.9568021258639278e-05,7.8088761408997188e-10,1.9900843726240332e-05,3.6869455203428319e-09,2.6437914590108472e-05,0,1,0,0,0,0,0
paper_highA,0,ValueFirst,0,0.0001,1,1,2,-1,0,3,14,6.6735005376191423e-10,7.6479079576108951e-05,3.0519955231017103e-09,7.972817503725862e-05,1.4408095251453337e-08,0.00010332916826012227,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,2,2,5,-1,0,3,21,6.5870842765370305,4380.3107836111058,2686.9310864282602,166619.22178400349,9.9418418988617106e-05,8788.9692856404254,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,3,3,6,-1,0,3,28,49.957752613363361,390995.33425056265,237638.68015357794,760956.23289888736,0.0085582291144259311,803787.6017854833,0,1,0,1,1,0,0
paper_highA,0,ValueFirst,0,0.0001,4,4,7,-1,0,3,35,171.31500330357048,240639.08065222754,742855.44855834346,3177431.0571958697,0.0095928877748111315,9157.918054130876,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,5,5,9,-1,0,3,42,1.0292040805381173,7539.9471781132261,3851.6435235187168,52683.640110649278,0.00018356310850112115,2.1531159054492774,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,6,6,10,-1,0,3,49,3.0634500553194153,152213.52604475839,115293.21118768411,235424.7552855805,0.0036404774710455017,29.721227559560663,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,7,7,11,-1,0,3,56,626.65756652929656,9095364.8206395656,8602027.2258456051,17241447.364622217,0.33864343390243201,523183.11414065637,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,0,0.0001,8,8,12,-1,0,3,63,13.039533633199953,8711.2732161054537,5563.1601791169624,330114.312232083,0.00059705924231102621,17409.680506819506,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,9,7,11,-1,0,4,71,86.402003823314203,1097611.3726002227,702374.03384092264,730774.3507202582,0.077384982479018802,2341811.9417505311,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,0,0.0001,10,4,7,-1,0,4,79,3.4341774091737856,1337.6257071239665,21027.17586672265,42236.966387427368,7.6687572268411484e-05,834.42630833772853,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,11,7,11,-1,0,5,95,150.91032662861488,1359402.1588909503,868345.08883335826,2112130.3903006949,0.093208190066394289,2718477.3495459096,0,0,0,0,0,0,0
paper_highA,0,ValueFirst,0,0.0001,12,7,11,-1,0,6,127,30.927778723049094,90589.256242881645,57865.10361905591,686853.26839383307,0.0062115023664195959,181165.20295404826,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,13,3,6,-1,0,4,135,12.149219073415345,50157.889531664048,32258.869395514677,247093.69319113871,0.001141630060920451,100291.27399599005,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,14,7,11,-1,0,7,199,0.23057771395549023,1687.2636362767882,1076.6861361928384,5452.7733253294446,0.00011565134917623816,3372.2732593977848,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,15,8,12,-1,0,4,207,0.032907606782296733,2.1204299652613217,1.3512058787716876,813.78940889654132,1.4476101343083563e-07,4.2115826931835043,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,16,3,6,-1,0,5,223,0.060157622130798186,1564.7589226528751,1008.0120315326801,2158.1796914127049,3.563189106476118e-05,3128.4435510313078,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,17,2,5,-1,0,4,231,0.016629613170952403,0.5477215209042523,0.59730419002056989,410.28712351611273,1.173217712208257e-08,1.1781593728556936,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,18,4,7,-1,0,5,247,0.032589563467240061,10.879093909488082,277.06468755651531,272.55735235212654,3.2756594382878877e-07,17.427408827968854,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,19,6,10,-1,0,4,255,0.0020084886733425498,429.09795710236881,244.31946774489623,532.63211166459087,1.1562807506354639e-05,0.08265097670662426,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,20,5,9,-1,0,4,263,6.5397006461249203e-05,1.958237743869697,3.2240531017439915,5.1193857248777839,6.3458149260160157e-08,0.5218188821002846,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,21,7,11,-1,0,8,391,8.9913193115320005e-05,14.231779173434326,3.5555372786716508,15.600975861641482,7.7081272195422685e-07,19.317909182470807,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,0,0.0001,22,3,6,-1,0,6,423,3.868752539019968e-05,3.2318128396645927,11.5489828043057,13.674684258990062,9.4192142675258067e-08,5.3048385459589387,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,0,0,1,-1,0,3,7,1.8399657201007188e-11,1.9567963265096479e-05,7.8088472688784821e-10,1.9900784746276105e-05,3.6869373251635353e-09,2.6437836237283e-05,0,1,0,0,0,0,0
paper_highA,0,ValueFirst,1,0.001,1,1,2,-1,0,3,14,6.6734807542833819e-10,7.6478852854664436e-05,3.0519839614672996e-09,7.9727938681540595e-05,1.440806321562361e-08,0.00010332886194557742,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,2,2,5,-1,0,3,21,6.5870671906079741,4380.2812168367263,2686.5973824630096,166618.41122010996,9.9417048621496003e-05,8788.952396252118,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,3,3,6,-1,0,3,28,49.926100778655616,390609.88884874783,237400.98131837475,760596.84112385532,0.0085502634669943588,802961.77025786997,0,1,0,1,1,0,0
paper_highA,0,ValueFirst,1,0.001,4,4,7,-1,0,3,35,170.73497949031125,238948.65243647413,740296.63924308936,3165229.2819294878,0.0095419685277252937,9165.5411374571559,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,5,5,9,-1,0,3,42,0.84287077780700592,6498.9666078881537,3824.3734158999791,43617.945899373488,0.00013431913814925751,1.8277208606673696,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,6,6,10,-1,0,3,49,3.5063336299008734,191655.78499848035,138159.37754180096,288326.91501117306,0.0047157022828584793,37.042446329244861,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,7,7,11,-1,0,3,56,622.98296119997303,9219555.7123225573,8628552.7942065373,17150116.543022752,0.34379902417296471,524962.56746573595,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,1,0.001,8,8,12,-1,0,3,63,13.03954132415774,8711.423505775123,5563.0363954240183,330114.3685715113,0.00059706569513458155,17409.679270725672,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,9,7,11,-1,0,4,71,86.563048980012042,1097628.3277207881,708557.56966089888,728867.43290759274,0.077406254609762623,2346461.8401692929,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,1,0.001,10,4,7,-1,0,4,79,3.4251787917223093,1328.6888676676126,20973.955969135186,42088.766720858832,7.617930086725318e-05,831.4935267222229,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,11,7,11,-1,0,5,95,150.61765155024401,1354580.7183834426,865264.76252040174,2110685.4680351415,0.092877581809085577,2708832.9605647717,0,0,0,0,0,0,0
paper_highA,0,ValueFirst,1,0.001,12,7,11,-1,0,6,127,30.662133153421625,89274.874237303826,57025.802419456857,681923.21494192595,0.0061213835988350035,178537.06438536727,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,13,3,6,-1,0,4,135,12.11501088444331,49939.713523251703,32119.260442810086,246506.16061486333,0.0011366640368195157,99855.020648894933,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,14,7,11,-1,0,7,199,0.22857323310143268,1645.8285996481238,1050.1725475093388,5440.3417730916599,0.00011280955989746941,3289.3773717962436,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,15,8,12,-1,0,4,207,0.032907626250028098,2.1209996257673076,1.350965301242145,813.78976989894545,1.447890764407438e-07,4.2118666526549502,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,16,3,6,-1,0,5,223,0.060016168744566334,1553.0878702475536,1000.4071807557149,2137.1111261001006,3.5365901570784735e-05,3105.1219092335105,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,17,2,5,-1,0,4,231,0.016629568874223576,0.54772175199516082,0.59833303410683736,410.28509301014969,1.1731697308127549e-08,1.1783029093709818,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,18,7,11,-1,0,8,359,107.08266117850761,103029.34532407267,16115.600212088815,2743978.0256458861,0.0035996833415326973,15.150070514249638,1,0,0,0,0,0,1
paper_highA,0,ValueFirst,1,0.001,19,9,11,7,1,3,366,78.075141732428676,204066.37562889842,497046.7104686799,2187297.5988167403,0.0092412680622870821,51.599245841956282,1,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.001,20,10,11,7,1,3,373,30.817939061225687,1662788.9838502414,1871073.6299324858,968351.3161418353,0.085108756062278426,998135.63650309888,1,1,1,1,1,1,0
paper_highA,0,ValueFirst,1,0.0001,0,0,1,-1,0,3,7,1.8399657201007188e-11,1.9567963265096479e-05,7.8088472688784821e-10,1.9900784746276105e-05,3.6869373251635353e-09,2.6437836237283e-05,0,1,0,0,0,0,0
paper_highA,0,ValueFirst,1,0.0001,1,1,2,-1,0,3,14,6.6734807542833819e-10,7.6478852854664436e-05,3.0519839614672996e-09,7.9727938681540595e-05,1.440806321562361e-08,0.00010332886194557742,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,2,2,5,-1,0,3,21,6.5870671906079741,4380.2812168367263,2686.5973824630096,166618.41122010996,9.9417048621496003e-05,8788.952396252118,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,3,3,6,-1,0,3,28,49.926100778655616,390609.88884874783,237400.98131837475,760596.84112385532,0.0085502634669943588,802961.77025786997,0,1,0,1,1,0,0
paper_highA,0,ValueFirst,1,0.0001,4,4,7,-1,0,3,35,170.73497949031125,238948.65243647413,740296.63924308936,3165229.2819294878,0.0095419685277252937,9165.5411374571559,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,5,5,9,-1,0,3,42,0.84287077780700592,6498.9666078881537,3824.3734158999791,43617.945899373488,0.00013431913814925751,1.8277208606673696,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,6,6,10,-1,0,3,49,3.5063336299008734,191655.78499848035,138159.37754180096,288326.91501117306,0.0047157022828584793,37.042446329244861,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,7,7,11,-1,0,3,56,622.98296119997303,9219555.7123225573,8628552.7942065373,17150116.543022752,0.34379902417296471,524962.56746573595,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,1,0.0001,8,8,12,-1,0,3,63,13.03954132415774,8711.423505775123,5563.0363954240183,330114.3685715113,0.00059706569513458155,17409.679270725672,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,9,7,11,-1,0,4,71,86.563048980012042,1097628.3277207881,708557.56966089888,728867.43290759274,0.077406254609762623,2346461.8401692929,0,1,1,1,1,1,0
paper_highA,0,ValueFirst,1,0.0001,10,4,7,-1,0,4,79,3.4251787917223093,1328.6888676676126,20973.955969135186,42088.766720858832,7.617930086725318e-05,831.4935267222229,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,11,7,11,-1,0,5,95,150.61765155024401,1354580.7183834426,865264.76252040174,2110685.4680351415,0.092877581809085577,2708832.9605647717,0,0,0,0,0,0,0
paper_highA,0,ValueFirst,1,0.0001,12,7,11,-1,0,6,127,30.662133153421625,89274.874237303826,57025.802419456857,681923.21494192595,0.0061213835988350035,178537.06438536727,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,13,3,6,-1,0,4,135,12.11501088444331,49939.713523251703,32119.260442810086,246506.16061486333,0.0011366640368195157,99855.020648894933,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,14,7,11,-1,0,7,199,0.22857323310143268,1645.8285996481238,1050.1725475093388,5440.3417730916599,0.00011280955989746941,3289.3773717962436,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,15,8,12,-1,0,4,207,0.032907626250028098,2.1209996257673076,1.350965301242145,813.78976989894545,1.447890764407438e-07,4.2118666526549502,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,16,3,6,-1,0,5,223,0.060016168744566334,1553.0878702475536,1000.4071807557149,2137.1111261001006,3.5365901570784735e-05,3105.1219092335105,0,1,1,1,1,1,1
paper_highA,0,ValueFirst,1,0.0001,17,2,5,-1,0,4,231,0.016629568874223576,0.54772175199516082,0.59833303410683736,410.28509301014969,1.1731697308127549e-08,1.1783029093709818,0,1,1,1,1,1,1
