name panel kind x g dg fd base_us derivative_us ref64 ref128 q15
plan15 5 0 -0.38268343236508973 0.72862455713707652 0.10973578461228509 0.10973578464246179 1.3440000000000001 0.111 1.4775504609982142 1.4775504609982155 1.4775504610794008
plan15 5 0 -0.70710678118654746 0.68601707977189552 0.15312821279737882 0.15312821283197664 1.3580000000000001 0.114 1.4775504609982142 1.4775504609982155 1.4775504610794008
plan15 5 0 -0.92387953251128674 0.6497828293850928 0.1805549575836714 0.18055495760727067 1.3400000000000001 0.125 1.4775504609982142 1.4775504609982155 1.4775504610794008
plan15 6 0 0.92387953251128674 0.14995968577836624 -0.011620370875892754 -0.011620370875264905 1.175 0.108 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 0.70710678118654757 0.15242881359275706 -0.011146902917041566 -0.011146902927083866 1.1599999999999999 0.126 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 0.38268343236508984 0.15591205998971547 -0.01030230544732034 -0.010302305450404781 1.2150000000000001 0.11700000000000001 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 0 0.15963914056970624 -0.009155613358964039 -0.0091556133438586151 1.347 0.10000000000000001 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 -0.38268343236508973 0.16290894694721839 -0.0079260878941225226 -0.0079260878971254556 1.2769999999999999 0.114 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 -0.70710678118654746 0.16530937716730587 -0.0068741342988290306 -0.0068741342992839618 1.4590000000000001 0.127 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 6 0 -0.92387953251128674 0.16672448645896748 -0.0061847243843847887 -0.0061847243854051817 1.486 0.113 0.31825534490589619 0.31825534490589641 0.31825534490589619
plan15 7 2 0.92387953251128674 0.02111683034592984 -0.27890757439540281 -0.2789075743978367 1.365 0.30099999999999999 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 0.70710678118654757 0.08424952483557574 -0.30942765661780147 -0.3094276566313614 1.157 0.115 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 0.38268343236508984 0.2002170863805223 -0.41741806502306961 -0.41741806505735107 1.1100000000000001 0.32600000000000001 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 0 0.39910658359538798 -0.64169840390004595 -0.64169840387484633 0.97799999999999998 0.113 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 -0.38268343236508973 0.71357169269660137 -1.048873063501286 -1.0488730635860311 1.0249999999999999 0.122 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 -0.70710678118654746 1.1610001481402967 -1.8207206460326117 -1.8207206461617884 1.258 0.11799999999999999 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 7 2 -0.92387953251128674 1.6496724451856313 -2.6735129474857664 -2.673512946771428 1.091 0.29399999999999998 1.1092964978207298 1.1092964978207314 1.1092952959884783
plan15 8 3 0.92387953251128674 0.020895318833787247 -0.28426434501951875 -0.28426434497737935 34.100999999999999 0.68600000000000005 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 0.70710678118654757 0.085895934308158908 -0.30574718989091126 -0.30574718986806082 1.6120000000000001 0.217 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 0.38268343236508984 0.17554078955745681 -0.22432207353058936 -0.22432207349154518 1.6020000000000001 0.54200000000000004 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 0 0.21987737587274678 0.0082571744997639654 0.0082571744941528635 1.4930000000000001 0.498 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 -0.38268343236508973 0.16919511689857339 0.23969738464811371 0.23969738460749565 1.5329999999999999 0.38300000000000001 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 -0.70710678118654746 0.077305565146150959 0.29859510118123128 0.29859510116136967 1.9139999999999999 0.54300000000000004 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 8 3 -0.92387953251128674 0.017277894172567195 0.24356696480175896 0.24356696484810478 2.3330000000000002 0.19600000000000001 0.26242647089005328 0.26242647089005328 0.26242647088980092
plan15 9 3 0.92387953251128674 0.018520237397047785 -0.48473607084934167 -0.48473607081617875 1.3979999999999999 0.14499999999999999 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 0.70710678118654757 0.25998637396401381 -1.6735070162199315 -1.6735070159257235 1.175 0.13200000000000001 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 0.38268343236508984 0.94441070190238352 -2.2485329325712802 -2.2485329322696757 1.028 0.125 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 0 1.5732369456651711 -0.69588478824240041 -0.69588478814885935 1.0349999999999999 0.107 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 -0.38268343236508973 1.36004923139898 1.7203970325862006 1.7203970324120019 1.1639999999999999 0.111 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 -0.70710678118654746 0.64179545086673495 2.3855537661653496 2.3855537658656889 1.234 0.29799999999999999 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 9 3 -0.92387953251128674 0.156466118930534 2.0829826827262261 2.0829826829132925 1.123 0.127 1.7303934080777803 1.7303934080777801 1.7303935292143049
plan15 13 3 0.92387953251128674 0.0019191532708872072 -0.050187920250712698 -0.050187920265368828 1.361 0.16800000000000001 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 0.70710678118654757 0.026622240198159348 -0.16900282410006712 -0.16900282402507877 1.2909999999999999 0.107 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 0.38268343236508984 0.092216074350066207 -0.20015444700972687 -0.20015444703730398 1.1120000000000001 0.106 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 0 0.13654960073181532 -0.002713511353956114 -0.0027135113184195698 1.21 0.104 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 -0.38268343236508973 0.093540691834775744 0.19999434859049101 0.19999434859863105 1.226 0.126 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 -0.70710678118654746 0.027227462122065962 0.17237673652483299 0.17237673647207266 1.3080000000000001 0.128 0.13655632810457216 0.13655632810457236 0.13655632812412122
plan15 13 3 -0.92387953251128674 0.0019674598420841806 0.051442157513511208 0.051442157493930718 1.464 0.11799999999999999 0.13655632810457216 0.13655632810457236 0.13655632812412122
resonant 2 3 0.92387953251128674 0.00070882689779504129 -0.018532258623394821 -0.018532258632401225 1.3640000000000001 0.14899999999999999 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 0.70710678118654757 0.0098017660129282383 -0.062000452768086627 -0.062000452756560957 1.276 0.13900000000000001 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 0.38268343236508984 0.033587573669443191 -0.071478436779149293 -0.071478436767385967 1.234 0.122 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 0 0.048822463610712685 0.0015412469224122117 0.0015412469273057281 1.2110000000000001 0.11799999999999999 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 -0.38268343236508973 0.032832586919768862 0.071581809187353712 0.071581809204732116 1.2290000000000001 0.125 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 -0.70710678118654746 0.0094549543355559214 0.060071973827544187 0.060071973799393628 1.216 0.10199999999999999 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 2 3 -0.92387953251128674 0.00068108829606906905 0.017812167874861583 0.017812167889366983 1.431 0.13800000000000001 0.048827213850905507 0.048827213850905563 0.048827213851893064
resonant 6 1 0.92387953251128674 0.0027516346459632315 0.002860820573877518 0.0028608205766356485 19.387 0.19 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 0.70710678118654757 0.0021664375808302257 0.0025383619192305626 0.0025383619654340342 5.9219999999999997 0.13900000000000001 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 0.38268343236508984 0.0014212063187467483 0.0020558419686577739 0.0020558418883931395 1.9179999999999999 0.126 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 0 0.00074336041364704314 0.0014867668841777044 0.0014867668813971222 5.9169999999999998 0.123 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 -0.38268343236508973 0.00028327413952473738 0.00091777065515685817 0.00091777061079459539 1.9099999999999999 0.114 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 -0.70710678118654746 6.3768423100281281e-05 0.0004354392033839074 0.00043543921263782215 20.111000000000001 0.11899999999999999 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 6 1 -0.92387953251128674 4.3071385848885113e-06 0.00011316639300942021 0.00011316636113532905 18.305 0.121 0.0019823789729697724 0.0019823789729697923 0.0019823789729702065
resonant 7 0 0.92387953251128674 0.021703745831907848 0.0047779453413119462 0.0047779453159549345 4.3390000000000004 0.184 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 0.70710678118654757 0.020642120092536395 0.005023009947997599 0.0050230098969095138 10.744 0.153 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 0.38268343236508984 0.018942773606778464 0.0054723487287982034 0.005472348679237681 10.711 0.129 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 0 0.01671831970989281 0.0061984449521629856 0.0061984448030891195 5.9379999999999997 0.14000000000000001 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 -0.38268343236508973 0.014149343491082347 0.0073210374142563426 0.007321037277102648 1.9279999999999999 0.12 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 -0.70710678118654746 0.011532711664060988 0.0089787801654715796 0.0089787801985097282 5.9000000000000004 0.13300000000000001 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 7 0 -0.92387953251128674 0.0093870070760056091 0.011028208445363752 0.011028208508987584 1.8009999999999999 0.34100000000000003 0.032571006543009401 0.032571006543009054 0.032571006578149542
resonant 8 0 0.92387953251128674 0.50479661155722555 0.11075131112961105 0.11075131110538371 1.351 0.152 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 0.70710678118654757 0.48006229979883358 0.11760519148829825 0.11760519162684611 1.5069999999999999 0.14000000000000001 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 0.38268343236508984 0.43998922198279095 0.12991919954420419 0.12991919957905385 1.5009999999999999 0.28100000000000003 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 0 0.3867604189696755 0.14943376470772635 0.14943376451526102 1.6579999999999999 0.30599999999999999 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 -0.38268343236508973 0.32431577489292196 0.17944200864861862 0.17944200874087099 1.2829999999999999 0.13400000000000001 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 -0.70710678118654746 0.25954106198518762 0.22481597512548543 0.22481597524159899 1.6120000000000001 0.13600000000000001 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 8 0 -0.92387953251128674 0.20508617978186153 0.2845447191423926 0.28454471929229008 15.619 0.13 0.75016485052058313 0.7501648505205829 0.75016485317993864
resonant 9 2 0.92387953251128674 0.41316592884714126 -5.4406947723612697 -5.4406947724322521 1.3140000000000001 0.112 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 0.70710678118654757 1.609324608269981 -5.602161324661882 -5.6021613244583426 1.2729999999999999 0.126 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 0.38268343236508984 3.4443286510175786 -5.6383196602610655 -5.6383196603393406 1.5289999999999999 0.115 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 0 5.5050831132720806 -4.9761477998712031 -4.9761477998622183 1.268 0.125 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 -0.38268343236508973 7.0877239265345242 -2.9819707786156537 -2.9819707783040879 1.085 0.115 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 -0.70710678118654746 7.4809513890601593 1.1616205286091954 1.1616205283004888 1.258 0.11600000000000001 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 9 2 -0.92387953251128674 6.6352126395834494 7.4698145225467094 7.4698145283047515 1.5609999999999999 0.129 9.6408098389808856 9.6408098389808821 9.6408107762663473
resonant 10 3 0.92387953251128674 0.016504534653022974 -0.2194274957620666 -0.21942749572744638 2.2810000000000001 0.90700000000000003 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 0.70710678118654757 0.064508553487119993 -0.21927372142917501 -0.21927372156893551 36.759 0.52800000000000002 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 0.38268343236508984 0.12924203099631806 -0.16976933523488402 -0.16976933543133563 3.6640000000000001 0.32500000000000001 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 0 0.17158472909484779 -0.040481941666965435 -0.040481941672443345 2.9689999999999999 0.83499999999999996 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 -0.38268343236508973 0.15464770278354137 0.13151546257696639 0.13151546250922408 2.274 1.2090000000000001 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 -0.70710678118654746 0.089429437961740244 0.264441852927986 0.26444185281179755 2.319 1.3500000000000001 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 10 3 -0.92387953251128674 0.025127481112032179 0.32348575206841579 0.32348575180821126 3.7749999999999999 0.38 0.21932472802564007 0.21932472802563982 0.21932472802562425
resonant 11 1 0.92387953251128674 0.33190401626862481 0.13753282054468829 0.13753282053496907 4.4610000000000003 0.154 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 0.70710678118654757 0.30113263075701929 0.14635814390323224 0.14635814383767709 4.7510000000000003 0.14099999999999999 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 0.38268343236508984 0.25153438355095559 0.1593443754131674 0.15934437532783008 1.5760000000000001 0.13100000000000001 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 0 0.1877364844691928 0.17386260633308373 0.17386260632579195 1.512 0.247 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 -0.38268343236508973 0.11873411796218993 0.18623698982677434 0.1862369897943916 1.738 0.14799999999999999 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 -0.70710678118654746 0.057056301195003954 0.19330903772254932 0.19330903769862459 4.7389999999999999 0.125 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 11 1 -0.92387953251128674 0.014882108386276778 0.19540390836249419 0.19540390835716401 4.5629999999999997 0.126 0.36404003556988818 0.36404003556988873 0.36404003556953268
resonant 12 2 0.92387953251128674 0.0046800195246465108 -0.1229792924365708 -0.12297929211893716 1.7889999999999999 0.29199999999999998 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 0.70710678118654757 0.06941340142175316 -0.47490889309151801 -0.47490889299242606 1.4159999999999999 0.29999999999999999 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 0.38268343236508984 0.31052775097002699 -1.0156540934079177 -1.0156540932698688 1.3280000000000001 0.36599999999999999 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 0 0.82904673246541039 -1.7095607042835865 -1.7095607044714798 1.236 0.13100000000000001 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 -0.38268343236508973 1.6397034880942594 -2.5742639344820546 -2.5742639344406015 1.091 0.14699999999999999 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 -0.70710678118654746 2.6479467531763938 -3.777746153814487 -3.7777461543875286 1.26 0.28699999999999998 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 12 2 -0.92387953251128674 3.6393251833100457 -5.7082215898982955 -5.7082215906500968 4.6269999999999998 0.121 2.3893596910258013 2.3893596910258004 2.3893576126117071
resonant 15 3 0.92387953251128674 0.0039194406628406189 -0.10250742113487329 -0.10250742114689854 1.3 0.159 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 0.70710678118654757 0.054441000801071199 -0.3461167853729632 -0.34611678550698627 1.3160000000000001 0.14999999999999999 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 0.38268343236508984 0.18944511058894831 -0.41468605133605591 -0.41468605133376796 1.2170000000000001 0.16 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 0 0.28289920993126444 -0.012576162917141389 -0.012576162905508779 1.1899999999999999 0.127 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 -0.38268343236508973 0.19561345542891193 0.4138054481556408 0.41380544791719259 1.1919999999999999 0.109 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 -0.70710678118654746 0.057279968144882877 0.36188894689774914 0.36188894693492396 1.333 0.14999999999999999 0.28303625540988731 0.28303625540988681 0.28303625543522637
resonant 15 3 -0.92387953251128674 0.0041466723770547959 0.10840599070332224 0.10840599081992154 1.4019999999999999 0.124 0.28303625540988731 0.28303625540988681 0.28303625543522637
close-binary 2 3 0.92387953251128674 7.9026532089798869e-05 -0.0020662520241845283 -0.0020662520229042854 1.4430000000000001 0.42999999999999999 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 0.70710678118654757 0.0010935432789989006 -0.0069225389664394959 -0.0069225389664399712 1.3320000000000001 0.10299999999999999 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 0.38268343236508984 0.003755892476420334 -0.0080265503647980428 -0.008026550363184233 1.2629999999999999 0.183 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 0 0.0054803743001305043 0.00011628293130783748 0.0001162829275577759 1.256 0.10299999999999999 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 -0.38268343236508973 0.003698939310079123 0.0080343091848176455 0.0080343091828126781 1.2230000000000001 0.104 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 -0.70710678118654746 0.0010673871328672076 0.0067770799005734796 0.0067770798999684965 1.3300000000000001 0.10299999999999999 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 2 3 -0.92387953251128674 7.6934697746467001e-05 0.0020119478917749599 0.0020119478877085421 1.5289999999999999 0.099000000000000005 0.0054803885906673979 0.0054803885906674092 0.0054803885906325794
close-binary 5 1 0.92387953251128674 0.06124265241676647 0.063031805653095754 0.063031805666927121 4.258 0.17999999999999999 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 0.70710678118654757 0.048318628940089085 0.056188604261583036 0.056188604260348766 12.999000000000001 0.13600000000000001 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 0.38268343236508984 0.031776747973576727 0.045755309631511969 0.045755309627248934 5.5529999999999999 0.28000000000000003 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 0 0.016656123538209371 0.033238168982840939 0.033238168966991111 5.7119999999999997 0.29199999999999998 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 -0.38268343236508973 0.0063558603789162921 0.020575214796101825 0.020575214765674102 19.835000000000001 0.13900000000000001 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 -0.70710678118654746 0.0014316830134532919 0.0097743980332717553 0.0097743980369616179 5.9340000000000002 0.13800000000000001 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 5 1 -0.92387953251128674 9.6717087064910676e-05 0.0025411280560109343 0.0025411280543666454 20.094000000000001 0.152 0.044267100969464526 0.044267100969464498 0.044267100969464387
close-binary 6 0 0.92387953251128674 0.56305156500699594 -0.18428985655372795 -0.18428985658069938 10.804 0.16800000000000001 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 0.70710678118654757 0.58886706780629017 -0.062971908346677236 -0.06297190838222555 1.2809999999999999 0.13600000000000001 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 0.38268343236508984 0.58923240475838634 0.052101579347417611 0.052101579334218322 1.2709999999999999 0.112 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 0 0.55039289824406523 0.146989328112274 0.14698932812029497 1.276 0.126 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 -0.38268343236508973 0.47766499221739095 0.23456421927699378 0.23456421928691459 1.2809999999999999 0.11799999999999999 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 -0.70710678118654746 0.38675405319955064 0.33362954898257219 0.33362954896809516 1.3600000000000001 0.126 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 6 0 -0.92387953251128674 0.30302852741781228 0.45210491440354489 0.45210491440572648 1.6040000000000001 0.128 1.014672740077891 1.014672740077891 1.0146727488168628
close-binary 7 0 0.92387953251128674 0.062098313208517546 -0.012914569684559982 -0.012914569694905119 8.8369999999999997 0.157 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 0.70710678118654757 0.064739694570790943 -0.011493888528605542 -0.011493888515956561 10.824 0.14499999999999999 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 0.38268343236508984 0.068172695364423927 -0.0097325456635027445 -0.0097325456575869662 11.256 0.124 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 0 0.071565245639416367 -0.0080587056263786219 -0.0080587056340564178 10.298999999999999 0.123 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 -0.38268343236508973 0.074379876147083968 -0.006694728044054069 -0.0066947280434603842 16.108000000000001 0.125 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 -0.70710678118654746 0.07638942700513722 -0.0057174167991161477 -0.0057174167976403725 1.343 0.128 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 7 0 -0.92387953251128674 0.077564940938195034 -0.0051368920583736901 -0.0051368920672700824 1.2549999999999999 0.112 0.14179047658468372 0.14179047658468369 0.14179047658468408
close-binary 8 2 0.92387953251128674 0.00017058723200716786 -0.0044811651584975342 -0.004481165154962866 4.9509999999999996 0.155 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 0.70710678118654757 0.0025188464207101841 -0.017150492877162703 -0.017150492854665564 21.722999999999999 0.159 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 0.38268343236508984 0.01107963476379225 -0.035441201881516199 -0.035441201855484356 6.1509999999999998 0.13300000000000001 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 0 0.028484515116234704 -0.055090723326257265 -0.055090723350033337 1.647 0.13500000000000001 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 -0.38268343236508973 0.052854429975148484 -0.071694131144286757 -0.071694131143634765 1.724 0.125 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 -0.70710678118654746 0.077997901207083539 -0.082828510396682473 -0.08282851041568895 12.647 0.11799999999999999 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 8 2 -0.92387953251128674 0.096604049327432176 -0.088608298759126541 -0.088608298785819425 5.7190000000000003 0.13 0.072624374374408537 0.072624374374408621 0.07262437437440887
close-binary 11 3 0.92387953251128674 0.028363703563844191 -0.36959162027245601 -0.3695916202375859 1.294 0.30099999999999999 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 0.70710678118654757 0.10314514759037514 -0.30917471602954344 -0.30917471604344215 1.139 0.107 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 0.38268343236508984 0.17506847627233105 -0.12012709494683944 -0.12012709493386396 1.1279999999999999 0.112 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 0 0.17142125570309819 0.12950881460934849 0.12950881465023656 1.0489999999999999 0.108 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 -0.38268343236508973 0.094227296709786468 0.239494756911065 0.23949475692203179 3.7029999999999998 0.115 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 -0.70710678118654746 0.02499103735297405 0.1626618333883468 0.16266183335122281 1.1759999999999999 0.095000000000000001 0.2050910479173472 0.20509104791734711 0.20509104791716937
close-binary 11 3 -0.92387953251128674 0.0017629526144566081 0.046174896898245235 0.04617489687891093 4.4459999999999997 0.14099999999999999 0.2050910479173472 0.20509104791734711 0.20509104791716937
