polynomial_l1_sample	polynomial_l1_upper	name	panel	kind	q7	hermite	q15	reference	reference_uncertainty	estimate	error7	errorH	error15	fd_max_scaled	base_us	derivative_us
1.3208581087947367e-06	0.00010459343968263167	resonant	7	0	0.032571149770152824	0.03257100946405012	0.0325710065781495	0.032571006543009	4.0245584642661925e-16	1.4030610270138189e-07	1.432271438256416e-07	2.9210411242597267e-09	3.51405016196793e-11	1.4815546583453168e-10	41.361	1.2
4.916383565205008e-05	0.004021646172364783	resonant	8	0	0.750170799457042	0.7501650334934078	0.7501648531799386	0.7501648505205829	2.220446049250313e-16	5.765963634218885e-06	5.948936459110321e-06	1.829728248914364e-07	2.659355735623592e-09	1.6744357060329847e-10	24.531	1.279
0.005143830420420666	0.5166041384943361	resonant	9	2	9.64158610341994	9.640849034896272	9.640810776266349	9.640809838980882	1.7763568394002505e-15	0.0007370685236676167	0.000776264439057428	3.9195915389811375e-05	9.372854670175457e-07	6.798309483550853e-10	9.288	0.838
1.7337646355949296e-05	0.0013368266907335638	resonant	10	3	0.2193246968844833	0.219324728033136	0.2193247280256242	0.2193247280256398	1.942890293094024e-16	3.114865268494249e-08	3.11411564868358e-08	7.496198106693441e-12	1.559863349598345e-14	1.9660541772132948e-10	54.041000000000004	5.534
1.1983404093627067e-06	0.0001245980857430998	resonant	11	1	0.3640400970691505	0.3640400357029736	0.3640400355695326	0.3640400355698887	5.551115123125783e-16	6.136617691776536e-08	6.149926184972898e-08	1.3308493196362292e-10	3.560485239972877e-13	7.360833038585631e-11	23.34	1.0719999999999998
0.0032321460670805308	0.36819935764766276	resonant	12	2	2.3887558878184607	2.3892911243163835	2.389357612611707	2.3893596910258004	8.881784197001252e-16	0.0005352364979227531	0.0006038032073396593	6.856670941690624e-05	2.0784140932761375e-06	2.828491133820404e-10	12.747	1.6439999999999997
0.00027632195561346607	0.04451806681389266	resonant	15	3	0.28298893581928974	0.28303624528442506	0.2830362554352263	0.2830362554098868	4.996003610813204e-16	4.730946513531453e-05	4.731959059706137e-05	1.012546174683493e-08	2.5339508269439648e-11	1.686570928118872e-10	8.95	0.9789999999999999
5.177603406960216e-06	0.0007384350621182677	close-binary	2	3	0.005479423794794827	0.005480388649671973	0.0054803885906325	0.0054803885906674	9.974659986866641e-17	9.64854877145635e-07	9.64795872572706e-07	5.900457292901118e-11	3.4900034251439394e-14	4.058235037096043e-12	9.376000000000001	1.1249999999999996
3.316703673846953e-09	2.6914752968888717e-07	close-binary	5	1	0.04426710104820924	0.04426710096946384	0.0442671009694643	0.0442671009694644	9.71445146547012e-17	7.874539909025202e-11	7.87448370398458e-11	5.620504062164855e-16	1.0408340855860843e-16	2.9814267076480414e-11	74.38499999999999	1.317
7.240652093874656e-05	0.007438090277885333	close-binary	6	0	1.014689451492242	1.0146732860377987	1.0146727488168628	1.014672740077891	0.0	1.616545444327322e-05	1.6711414351000542e-05	5.459599077273225e-07	8.73897176845162e-09	3.3442370521826994e-11	18.877000000000002	0.9139999999999999
2.7904154007738505e-08	2.3022953807055544e-06	close-binary	7	0	0.1417904777089991	0.14179047658486202	0.141790476584684	0.1417904765846836	8.326672684688674e-17	1.1241370889703006e-09	1.1243155018103579e-09	1.7841284005726266e-13	3.885780586188048e-16	1.2505265772402831e-11	59.922000000000004	0.9139999999999999
6.659887502398508e-08	5.514087590018051e-06	close-binary	8	2	0.07262437519213191	0.07262437437435035	0.0726243743744088	0.0726243743744086	1.1102230246251565e-16	8.17781564688147e-10	8.177233057349298e-10	5.825895321720509e-14	1.942890293094024e-16	2.5140782178248406e-11	54.562	0.955
6.209495856190038e-05	0.006629015429890366	close-binary	11	3	0.205086772090813	0.2050910476381521	0.2050910479171693	0.2050910479173471	8.326672684688674e-17	4.275547339116503e-06	4.2758265341169555e-06	2.791950004521482e-10	1.7780221739371882e-13	3.619989320335629e-11	13.934999999999999	0.9789999999999998
0.0028201583549402618	0.2766600224141271	close-binary	12	3	3.8803368091135324	3.8806953205390795	3.880692638266176	3.8806926478189694	0.0	0.00035851142554710336	0.0003558387054369838	2.672720110119542e-06	9.55279322312208e-09	1.7658357707286426e-10	9.361	1.5479999999999996
0.0008278487485805239	0.09983912134125225	close-binary	13	3	2.76849798892866	2.7685683450648684	2.768568348828985	2.768568348820713	1.7763568394002505e-15	7.035613620853809e-05	7.035989205306237e-05	3.755844524278018e-09	8.272049711877116e-12	1.229797911358635e-10	8.738000000000001	0.882
7.423585179857862e-05	0.0105489092513578	wide-planet	2	3	0.07876733853450071	0.07878118406896935	0.0787811833680227	0.0787811833681342	2.914335439641036e-16	1.3845534468634457e-05	1.3844833633480658e-05	7.008351537995949e-10	1.1149414724798135e-13	6.635714531312471e-11	80.773	0.9999999999999999
0.0009980043551562994	0.11177479451595074	wide-planet	7	3	1.0802186027618759	1.0804083110463376	1.0804083025998137	1.0804083025980007	1.3322676295501878e-15	0.0001897082844617426	0.00018969983612482366	8.448336918931432e-09	1.8129941992128806e-12	3.209555252498151e-10	9.84	0.8209999999999994
3.668863434199618e-09	4.070422795308714e-07	wide-planet	12	3	3.957681071107548e-06	3.958378158892728e-06	3.958378115102063e-06	3.958378115110337e-06	6.2282332611608704e-18	6.970877851800281e-10	6.970440027889854e-10	4.378239104271299e-14	8.273817828780006e-18	3.749720749488398e-12	12.579	0.8129999999999998
4.549717349462888e-05	0.005757616867438632	cusp-approach	2	3	0.09140162097762647	0.09141012131360408	0.0914101271969535	0.0914101271910793	9.71445146547012e-17	8.500335977615348e-06	8.506213452830202e-06	5.8774752148549325e-09	5.874203901079511e-12	5.229296983936081e-11	60.827999999999996	0.885
1.016105803663276e-05	0.0013307193897016763	cusp-approach	3	3	0.051665123908622164	0.0516669997975879	0.0516670002836706	0.0516670002806083	0.0	1.8758889657327638e-06	1.8763719861342176e-06	4.830204014538708e-10	3.0623004132479537e-12	1.229975264455847e-11	14.972999999999999	2.421
1.9497889670731996e-05	0.0031681850811168693	cusp-approach	4	3	0.055144454751544454	0.0551478960495803	0.055147896228546	0.0551478962257595	0.0	3.4412980358458634e-06	3.441474215049034e-06	1.7617920317070102e-10	2.786500197249353e-12	2.223356486231089e-11	65.855	0.902
0.0013199239093094808	0.19844713634574457	cusp-approach	10	3	1.3018616183206253	1.3021072456119447	1.302107292148428	1.3021072912946936	1.5543122344752192e-15	0.00024562729131938354	0.0002456729740683006	4.5682748917030835e-08	8.537344164949445e-10	1.6654189129507622e-10	10.103	0.7889999999999999
0.0026728107855070564	0.5805877480830155	on-axis-off	2	0	0.6710949281519736	0.6701458850158781	0.6693933442210533	0.6691548161369462	1.1479225986432695e-06	0.000949043136095451	0.0019401120150274176	0.0009910688789319666	0.0002385280841071813	1.2729221471760832e-09	44.352000000000004	0.9989999999999998
9.809039998693174e-05	0.016473113498261076	on-axis-off	4	3	0.09563609808835989	0.09565230479649402	0.095652307223203	0.0956523072161152	0.0	1.6206708134125503e-05	1.620912775530947e-05	2.4196211839688786e-09	7.0878025670850775e-12	4.7044143182213465e-11	16.527	1.4260000000000002
1.217426516195375e-10	9.683065301127355e-09	on-axis-off	9	1	0.033009680438527374	0.03300968043643979	0.03300968043644	0.0330096804364397	1.0408340855860843e-16	2.0875870476722014e-12	2.0876703143990483e-12	8.326672684688674e-17	2.983724378680108e-16	6.05089079386439e-11	74.119	1.3259999999999998
0.012648360489217447	2.1630767651842895	on-axis-off	10	2	2.3839049090602007	2.3813688033500493	2.3805891457951764	2.3805370926271294	4.440892098500626e-16	0.002536105710151393	0.003367816433071269	0.0008317107229198761	5.2053168047017095e-05	1.5058050218699352e-09	10.654	1.2739999999999998
0.0013862657685401042	0.1113603043757883	on-axis-off	14	3	0.6487209471512818	0.6487403288513538	0.6487398164702535	0.6487398158664839	4.440892098500626e-16	1.9381700071985364e-05	1.8868715202069453e-05	5.129848699159112e-07	6.037695898797324e-10	3.2800500531329157e-10	9.363	0.8029999999999999
0.0002272978668204443	0.0365894579467073	R=sqrt(m0)	3	3	0.22751553179947456	0.22755520626502015	0.2275552061329486	0.2275552061284109	8.049116928532385e-16	3.967446554559162e-05	3.967432893633993e-05	1.3660925168856863e-10	4.53770354624794e-12	1.8634472236573018e-10	47.931	1.7279999999999998
2.3798154474537875e-09	1.9253825209887605e-07	R=sqrt(m0)	8	1	0.05180865477997626	0.051808654725998715	0.0518086547259987	0.051808654725999	9.71445146547012e-17	5.397754465619187e-11	5.397726016154181e-11	2.8449465006019636e-16	2.983724378680108e-16	1.364770433306959e-10	43.006	1.2609999999999997
0.0025185929389440424	0.29932280734017813	R=sqrt(m0)	9	2	1.0907839782353144	1.0903633319192003	1.090303665149417	1.0903015727627456	6.661338147750939e-16	0.00042064631611404835	0.00048240547256872546	6.175915645467711e-05	2.0923866712596606e-06	7.123329674562229e-10	32.117	0.8359999999999999
1.6830732941869225e-05	0.001937713294867275	R=sqrt(m0)	12	3	0.0181534011754658	0.018156598886397327	0.0181565986839448	0.0181565986840782	2.983724378680108e-16	3.197710931525377e-06	3.1975086123986474e-06	2.0231912672974417e-10	1.3340023530261647e-13	1.2749215424314559e-10	10.227	0.8309999999999997
7.412040941227131e-05	0.008328035827606986	tiny-rho	2	3	0.07995610243477086	0.07997018540770559	0.0799701845235773	0.0799701845241506	5.967448757360216e-16	1.4082972934731375e-05	1.4082089379738316e-05	8.835549930585884e-10	5.732914143408152e-13	2.65227965748524e-09	11.055000000000001	0.7969999999999999
0.007526624512200864	0.624409798319155	tiny-rho	5	1	15.611174240618563	15.610271969836791	15.610240484047994	15.610239985530011	5.861977570020827e-14	0.0009022707817720743	0.0009342550885520495	3.1984306779975213e-05	4.985179824501529e-07	3.4210960314614885e-08	89.70600000000002	1.1300000000000001
3.078912514855987e-06	0.0002532775428286733	tiny-rho	6	2	2.76404781011308	2.764047711893527	2.7640477118899693	2.7640477118898095	1.5365486660812167e-13	9.821955293531914e-08	9.82232704060948e-08	3.717470775654874e-12	1.5987211554602254e-13	1.8838214567343537e-08	43.82699999999999	0.8259999999999998
0.014221081749884498	1.721618115577159	tiny-rho	8	3	14.679411162526236	14.68209691693621	14.68209625671374	14.682096257724872	1.7408297026122455e-13	0.002685754409974095	0.0026850951986361338	6.592113379610964e-07	1.0111325110528924e-09	5.212603554744486e-08	33.241	1.4929999999999999
0.004625863338574345	0.5896668457495475	tiny-rho	10	3	4.985866718130093	4.986743362518078	4.986743316681344	4.986743316692518	7.993605777301127e-15	0.0008766443879855146	0.0008765985624252792	4.582556023535744e-08	1.1174172698247276e-11	1.9509333608878235e-08	58.679	1.061
