name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand011,0.0,0,0,1.0e-04,0,0,Converged,5.1054243645721193,0.00023367007,108,183,0,0,1.539679,1.152809,0.014188,0.000021,0.008211,0.005062,0.000789,0,4,4,0,0,4,4,0,183,28,28,0,0,0.309419,0.008287,0.001132,1.430274,5.1054544725767004,0,0,2.0616514e-13,8.6828361e-16,2.2672639e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-05,1,0,Converged,5.1054240048438331,5.7404699e-06,172,172,138,0,1.519016,1.131508,0.014342,0.000023,0.008455,0.005005,0.000744,0,4,4,0,0,4,4,0,172,28,28,0,0,0.320747,0.018569,0.001105,1.425719,5.1054544725767004,0,0,2.0777309e-13,8.6828361e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-05,0,0,Converged,5.1054240048438331,5.7404699e-06,172,310,0,0,1.805168,1.122946,0.013955,0.000018,0.008204,0.004958,0.000670,0,4,4,0,0,4,4,0,310,28,28,0,0,0.561495,0.016743,0.001089,1.428543,5.1054544725767004,0,0,2.0777309e-13,8.6828361e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-06,1,0,Converged,5.1054240044660411,7.9724025e-08,300,300,265,0,1.865874,1.137420,0.014345,0.000019,0.008305,0.005167,0.000731,0,4,4,0,0,4,4,0,300,28,28,0,0,0.593728,0.054389,0.001281,1.421348,5.1054544725767004,0,0,2.0699997e-13,8.6828361e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-06,0,0,Converged,5.1054240044660411,7.9724025e-08,300,565,0,0,2.421482,1.123787,0.014188,0.000021,0.008236,0.005079,0.000731,0,4,4,0,0,4,4,0,565,28,28,0,0,1.065958,0.050202,0.001400,1.431870,5.1054544725767004,0,0,2.0699997e-13,8.6828361e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-08,1,0,Converged,5.1054240044660411,4.8176919e-08,308,308,272,0,1.889888,1.140802,0.014472,0.000018,0.008550,0.005061,0.000734,0,4,4,0,0,4,4,0,308,28,28,0,0,0.617414,0.050855,0.001510,1.420876,5.1054544725767004,0,0,2.0702479e-13,7.0493399e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,0,1.0e-08,0,0,Converged,5.1054240044660411,4.8176919e-08,308,580,0,0,2.648413,1.132123,0.014146,0.000018,0.008269,0.005023,0.000716,0,4,4,0,0,4,4,0,580,28,28,0,0,1.301229,0.052793,0.001375,1.452421,5.1054544725767004,0,0,2.0702479e-13,7.0493399e-16,2.2672637e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-03,1,0,Converged,5.1110595077332182,0.0029620326,76,76,44,0,1.387992,1.166051,0.018101,0.000020,0.010139,0.006590,0.001220,0,4,4,0,0,4,4,0,76,28,28,0,0,0.178122,0.005461,0.000950,1.348786,5.1110607313218592,0,0,2.0528412e-13,8.692677e-16,2.2697664e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-03,0,0,Converged,5.1110595077332182,0.0029620326,76,120,0,0,1.002645,0.769383,0.014519,0.000018,0.008264,0.005296,0.000830,0,4,4,0,0,4,4,0,120,28,28,0,0,0.187765,0.005012,0.000829,1.044997,5.1110607313218592,0,0,2.0528412e-13,8.692677e-16,2.2697664e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-04,1,0,Converged,5.1110305958575832,0.00023390042,108,108,75,0,1.082151,0.777604,0.018025,0.000018,0.010461,0.005975,0.001426,0,4,4,0,0,4,4,0,108,28,28,0,0,0.254589,0.007968,0.001044,1.053658,5.1110607313218592,0,0,2.0276241e-13,8.692677e-16,2.2697535e-15,0,0,0,0,0,0,0,0,0,0
