name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0,1,0,0,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,18.159490,0.841500
close-binary,0,1,0,1,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,16.311273,0.794253
close-binary,0,1,0,1,adaptive_affine,8.133196747460433,0,BudgetExceeded,16908,219.816555,0.808208
close-binary,0,1,0,1,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.345828,0.802215
close-binary,0,1,0,2,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.174050,0.644764
close-binary,0,1,0,2,adaptive_affine,8.133196747460433,0,BudgetExceeded,16908,219.332777,0.633721
close-binary,0,1,0,2,adaptive_fold,8.1331871350959748,0,EventLocationLimited,3322,17.819676,0.807952
close-binary,0,1,1,0,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,1.871761,0.587033
close-binary,0,1,1,0,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,224.959873,0.572037
close-binary,0,1,1,0,adaptive_fold,8.0874907246957335,0,EventLocationLimited,3322,19.412775,0.588090
close-binary,0,1,1,1,adaptive_fold,8.0874907246957335,0,EventLocationLimited,3322,17.809972,0.587053
close-binary,0,1,1,1,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,223.635404,0.583062
close-binary,0,1,1,1,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,1.866291,0.586674
close-binary,0,1,1,2,mapped_fixed63,8.087490714643284,0,fixed_resolution,504,1.837023,0.569622
close-binary,0,1,1,2,adaptive_affine,8.0875004855809269,0,BudgetExceeded,16908,230.540105,0.572391
close-binary,0,1,1,2,adaptive_fold,8.0874907246957335,0,EventLocationLimited,3322,19.354519,0.584427
close-binary,0.5,0,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.458689,0.755732
close-binary,0.5,0,0,0,adaptive_affine,8.0834180829420834,0,Converged,344,1.386727,0.653348
close-binary,0.5,0,0,0,adaptive_fold,8.0833997168360234,0,Converged,136,0.957360,0.645893
close-binary,0.5,0,0,1,adaptive_fold,8.0833997168360234,0,Converged,136,0.939322,0.638560
close-binary,0.5,0,0,1,adaptive_affine,8.0834180829420834,0,Converged,344,1.281812,0.632459
close-binary,0.5,0,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.304750,0.635323
close-binary,0.5,0,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.293653,0.629941
close-binary,0.5,0,0,2,adaptive_affine,8.0834180829420834,0,Converged,344,1.315003,0.641453
close-binary,0.5,0,0,2,adaptive_fold,8.0833997168360234,0,Converged,136,0.935786,0.630002
close-binary,0.5,0,1,0,mapped_fixed63,8.0369871360645195,0,fixed_resolution,504,1.996416,0.576995
close-binary,0.5,0,1,0,adaptive_affine,8.0370055566273528,0,Converged,344,1.257677,0.563025
close-binary,0.5,0,1,0,adaptive_fold,8.0369871411537464,0,Converged,136,0.905283,0.572200
close-binary,0.5,0,1,1,adaptive_fold,8.0369871411537464,0,Converged,136,0.893225,0.564246
close-binary,0.5,0,1,1,adaptive_affine,8.0370055566273528,0,Converged,344,1.252608,0.559840
close-binary,0.5,0,1,1,mapped_fixed63,8.0369871360645195,0,fixed_resolution,504,2.020253,0.577635
close-binary,0.5,0,1,2,mapped_fixed63,8.0369871360645195,0,fixed_resolution,504,1.986235,0.567722
close-binary,0.5,0,1,2,adaptive_affine,8.0370055566273528,0,Converged,344,1.257683,0.561387
close-binary,0.5,0,1,2,adaptive_fold,8.0369871411537464,0,Converged,136,0.899115,0.559064
close-binary,0.5,1,0,0,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.613417,0.621956
close-binary,0.5,1,0,0,adaptive_affine,8.0834180829420834,0,BudgetExceeded,16916,246.605574,0.642019
close-binary,0.5,1,0,0,adaptive_fold,8.0833997168360234,0,InnerAccuracyLimited,136,1.392336,0.820308
close-binary,0.5,1,0,1,adaptive_fold,8.0833997168360234,0,InnerAccuracyLimited,136,1.085472,0.658869
close-binary,0.5,1,0,1,adaptive_affine,8.0834180829420834,0,BudgetExceeded,16916,245.080064,0.644803
close-binary,0.5,1,0,1,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.861194,0.853518
close-binary,0.5,1,0,2,mapped_fixed63,8.0833997116055336,0,fixed_resolution,504,2.649469,0.650187
close-binary,0.5,1,0,2,adaptive_affine,8.0834180829420834,0,BudgetExceeded,16916,254.568478,0.651149
close-binary,0.5,1,0,2,adaptive_fold,8.0833997168360234,0,InnerAccuracyLimited,136,1.362275,0.813719
close-binary,0.5,1,1,0,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.326218,0.574773
close-binary,0.5,1,1,0,adaptive_affine,8.0370055566273528,0,BudgetExceeded,16916,380.806430,0.565867
close-binary,0.5,1,1,0,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.184767,0.598156
close-binary,0.5,1,1,1,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.035848,0.579257
close-binary,0.5,1,1,1,adaptive_affine,8.0370055566273528,0,BudgetExceeded,16916,415.926914,0.567298
close-binary,0.5,1,1,1,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.372064,0.598713
close-binary,0.5,1,1,2,mapped_fixed63,8.0369871360645213,0,fixed_resolution,504,2.338692,0.584416
close-binary,0.5,1,1,2,adaptive_affine,8.0370055566273528,0,BudgetExceeded,16916,447.799934,0.569766
