name,u,parameter,step,n,stop,analytic,estimated_error,finite_difference,difference
paper_highA,0,0,8.1133264861482083e-09,128,EventLocationLimited,-133429878.17681362,464.32682,-133429878.87431617,0.697502553
paper_highA,0,0,8.1133264861482083e-09,256,EventLocationLimited,-133429878.17681362,464.32682,-133429878.58308332,0.406269699
paper_highA,0,1,8.1133264861482079e-08,128,EventLocationLimited,-32496657.758317426,532.997839,-32496685.626989599,27.8686722
paper_highA,0,1,8.1133264861482079e-08,256,EventLocationLimited,-32496657.758317426,532.997839,nan,nan
paper_highA,0,1,2.4339979458444623e-08,128,EventLocationLimited,-32496657.758317426,532.997839,nan,nan
paper_highA,0,1,2.4339979458444623e-08,256,EventLocationLimited,-32496657.758317426,532.997839,nan,nan
paper_highA,0,1,8.1133264861482083e-09,128,EventLocationLimited,-32496657.758317426,532.997839,nan,nan
paper_highA,0,1,8.1133264861482083e-09,256,EventLocationLimited,-32496657.758317426,532.997839,nan,nan
paper_highA,0,2,8.1133264861482079e-08,128,EventLocationLimited,-6947010.1169811925,2057.14816,-6946721.3269337974,288.790047
paper_highA,0,2,8.1133264861482079e-08,256,EventLocationLimited,-6947010.1169811925,2057.14816,nan,nan
paper_highA,0,2,2.4339979458444623e-08,128,EventLocationLimited,-6947010.1169811925,2057.14816,-6946983.6677295286,26.4492517
paper_highA,0,2,2.4339979458444623e-08,256,EventLocationLimited,-6947010.1169811925,2057.14816,nan,nan
paper_highA,0,2,8.1133264861482083e-09,128,EventLocationLimited,-6947010.1169811925,2057.14816,-6947005.5261116838,4.59086951
paper_highA,0,2,8.1133264861482083e-09,256,EventLocationLimited,-6947010.1169811925,2057.14816,nan,nan
paper_highA,0,3,5.8095075817158435,128,EventLocationLimited,-4.58536319406491,1.30744644e-05,-4.5853663734914036,3.17942649e-06
paper_highA,0,3,5.8095075817158435,256,EventLocationLimited,-4.58536319406491,1.30744644e-05,nan,nan
paper_highA,0,3,1.7428522745147528,128,EventLocationLimited,-4.58536319406491,1.30744644e-05,-4.5853634972309099,3.03166e-07
paper_highA,0,3,1.7428522745147528,256,EventLocationLimited,-4.58536319406491,1.30744644e-05,nan,nan
paper_highA,0,3,0.58095075817158437,128,EventLocationLimited,-4.58536319406491,1.30744644e-05,-4.5853632545667562,6.05018462e-08
paper_highA,0,3,0.58095075817158437,256,EventLocationLimited,-4.58536319406491,1.30744644e-05,-4.585363257517777,6.3452867e-08
paper_highA,0,4,0.0016869965260211354,128,EventLocationLimited,29310.412911198633,49.2666008,29310.530504639075,0.11759344
paper_highA,0,4,0.0016869965260211354,256,EventLocationLimited,29310.412911198633,49.2666008,nan,nan
paper_highA,0,4,0.0005060989578063405,128,EventLocationLimited,29310.412911198633,49.2666008,nan,nan
paper_highA,0,4,0.0005060989578063405,256,EventLocationLimited,29310.412911198633,49.2666008,29310.423270626408,0.0103594278
paper_highA,0,4,0.00016869965260211354,128,EventLocationLimited,29310.412911198633,49.2666008,29310.413788622333,0.000877423699
paper_highA,0,4,0.00016869965260211354,256,EventLocationLimited,29310.412911198633,49.2666008,29310.413764426597,0.000853227964
paper_highA,0.5,0,8.1133264861482079e-08,128,InnerAccuracyLimited,-144429215.86625314,1068.35152,-144429300.62155169,84.7552986
paper_highA,0.5,0,8.1133264861482079e-08,256,InnerAccuracyLimited,-144429215.86625314,1068.35152,-144429300.67964131,84.8133882
paper_highA,0.5,0,2.4339979458444623e-08,128,InnerAccuracyLimited,-144429215.86625314,1068.35152,nan,nan
paper_highA,0.5,0,2.4339979458444623e-08,256,InnerAccuracyLimited,-144429215.86625314,1068.35152,-144429331.33949959,115.473246
paper_highA,0.5,0,8.1133264861482083e-09,128,InnerAccuracyLimited,-144429215.86625314,1068.35152,-144429334.52445257,118.658199
paper_highA,0.5,0,8.1133264861482083e-09,256,InnerAccuracyLimited,-144429215.86625314,1068.35152,-144429334.34868157,118.482428
paper_highA,0.5,1,8.1133264861482079e-08,128,InnerAccuracyLimited,-52457858.710575715,687.774588,-52457881.733922161,23.0233464
paper_highA,0.5,1,8.1133264861482079e-08,256,InnerAccuracyLimited,-52457858.710575715,687.774588,nan,nan
paper_highA,0.5,1,2.4339979458444623e-08,128,InnerAccuracyLimited,-52457858.710575715,687.774588,nan,nan
paper_highA,0.5,1,2.4339979458444623e-08,256,InnerAccuracyLimited,-52457858.710575715,687.774588,nan,nan
paper_highA,0.5,1,8.1133264861482083e-09,128,InnerAccuracyLimited,-52457858.710575715,687.774588,nan,nan
paper_highA,0.5,1,8.1133264861482083e-09,256,InnerAccuracyLimited,-52457858.710575715,687.774588,nan,nan
