name,u,rtol,stop,component,Q,budget,error,radial,inner,geometry,event,roundoff,nodes
plan15,0.5,0.001,TopologyUnresolved,1,7.3097580431664966,0.00730975804,1.76264381e-06,7.04333858e-07,5.60234829e-08,1.08421342e-09,1.00120225e-06,1.21631531e-14,2498
plan15,0.5,0.001,TopologyUnresolved,2,-17.35226079485432,0.0173522608,2.83159633e-06,1.50909368e-06,2.2610536e-07,7.94196652e-10,1.09560307e-06,2.06803524e-14,2498
plan15,0.5,0.001,TopologyUnresolved,3,-11.441453834210426,0.0114414538,3.2318407e-06,1.40485363e-06,2.89325469e-07,1.34990772e-09,1.53631162e-06,7.43451516e-14,2498
plan15,0.5,0.001,TopologyUnresolved,4,-5.48318206435194,0.00548318206,1.5314537e-06,7.33668186e-07,8.04893722e-08,1.32269276e-09,7.15973437e-07,1.07879257e-14,2498
plan15,0.5,0.001,TopologyUnresolved,5,1.3006760624292972,0.00130067606,7.24660286e-07,1.61081536e-07,3.42435354e-08,3.85868439e-09,5.25476525e-07,5.63373458e-15,2498
plan15,0.5,0.0001,TopologyUnresolved,0,6.120501628854238,0.000612050163,0.000424651965,0.000424650945,1.01997095e-09,5.48553601e-14,7.83678448e-15,2.71804873e-15,2498
plan15,0.5,0.0001,TopologyUnresolved,1,7.3097580431664966,0.000730975804,1.76264381e-06,7.04333858e-07,5.60234829e-08,1.08421342e-09,1.00120225e-06,1.21631531e-14,2498
plan15,0.5,0.0001,TopologyUnresolved,2,-17.35226079485432,0.00173522608,2.83159633e-06,1.50909368e-06,2.2610536e-07,7.94196652e-10,1.09560307e-06,2.06803524e-14,2498
plan15,0.5,0.0001,TopologyUnresolved,3,-11.441453834210426,0.00114414538,3.2318407e-06,1.40485363e-06,2.89325469e-07,1.34990772e-09,1.53631162e-06,7.43451516e-14,2498
plan15,0.5,0.0001,TopologyUnresolved,4,-5.48318206435194,0.000548318206,1.5314537e-06,7.33668186e-07,8.04893722e-08,1.32269276e-09,7.15973437e-07,1.07879257e-14,2498
plan15,0.5,0.0001,TopologyUnresolved,5,1.3006760624292972,0.000130067606,7.24660286e-07,1.61081536e-07,3.42435354e-08,3.85868439e-09,5.25476525e-07,5.63373458e-15,2498
plan15,0.5,1e-05,TopologyUnresolved,0,6.120501622763312,6.12050162e-05,2.15178433e-05,2.15167678e-05,1.07543815e-09,5.47258523e-14,7.78253177e-15,2.71804873e-15,2498
plan15,0.5,1e-05,TopologyUnresolved,1,7.3097580431664966,7.30975804e-05,1.76264381e-06,7.04333858e-07,5.60234829e-08,1.08421342e-09,1.00120225e-06,1.21631531e-14,2498
plan15,0.5,1e-05,TopologyUnresolved,2,-17.35226079485432,0.000173522608,2.83159633e-06,1.50909368e-06,2.2610536e-07,7.94196652e-10,1.09560307e-06,2.06803524e-14,2498
plan15,0.5,1e-05,TopologyUnresolved,3,-11.441453834210426,0.000114414538,3.2318407e-06,1.40485363e-06,2.89325469e-07,1.34990772e-09,1.53631162e-06,7.43451516e-14,2498
plan15,0.5,1e-05,TopologyUnresolved,4,-5.48318206435194,5.48318206e-05,1.5314537e-06,7.33668186e-07,8.04893722e-08,1.32269276e-09,7.15973437e-07,1.07879257e-14,2498
plan15,0.5,1e-05,TopologyUnresolved,5,1.3006760624292972,1.30067606e-05,7.24660286e-07,1.61081536e-07,3.42435354e-08,3.85868439e-09,5.25476525e-07,5.63373458e-15,2498
plan15,0.5,1e-06,TopologyUnresolved,0,6.1205016227777014,6.12050162e-06,5.80467026e-06,5.80350525e-06,1.16494933e-09,5.47542362e-14,7.78251012e-15,2.71804873e-15,2498
plan15,0.5,1e-06,TopologyUnresolved,1,7.3097580431664966,7.30975804e-06,1.76264381e-06,7.04333858e-07,5.60234829e-08,1.08421342e-09,1.00120225e-06,1.21631531e-14,2498
plan15,0.5,1e-06,TopologyUnresolved,2,-17.35226079485432,1.73522608e-05,2.83159633e-06,1.50909368e-06,2.2610536e-07,7.94196652e-10,1.09560307e-06,2.06803524e-14,2498
plan15,0.5,1e-06,TopologyUnresolved,3,-11.441453834210426,1.14414538e-05,3.2318407e-06,1.40485363e-06,2.89325469e-07,1.34990772e-09,1.53631162e-06,7.43451516e-14,2498
plan15,0.5,1e-06,TopologyUnresolved,4,-5.48318206435194,5.48318206e-06,1.5314537e-06,7.33668186e-07,8.04893722e-08,1.32269276e-09,7.15973437e-07,1.07879257e-14,2498
plan15,0.5,1e-06,TopologyUnresolved,5,1.3006760624292972,1.30067606e-06,7.24660286e-07,1.61081536e-07,3.42435354e-08,3.85868439e-09,5.25476525e-07,5.63373458e-15,2498
plan15,0.5,1e-08,EventLocationLimited,0,6.1205016227172315,6.12050162e-08,3.60303643e-08,3.46908167e-08,1.33948223e-09,5.48609246e-14,7.76021772e-15,2.71804873e-15,344
plan15,0.5,1e-08,EventLocationLimited,1,7.3097580436844414,1e-06,1.55096185e-06,4.91819913e-07,5.63639962e-08,7.02329182e-11,1.0027077e-06,1.2163869e-14,344
plan15,0.5,1e-08,EventLocationLimited,2,-17.35226079522409,1e-06,2.3604918e-06,1.03699434e-06,2.2713386e-07,7.48941591e-11,1.09628869e-06,2.0679838e-14,344
plan15,0.5,1e-08,EventLocationLimited,3,-11.441453834849245,1e-06,2.8429276e-06,1.01372834e-06,2.91117205e-07,1.0648485e-10,1.53797549e-06,7.43448642e-14,344
plan15,0.5,1e-08,EventLocationLimited,4,-5.4831820636941986,1e-06,1.42529089e-06,6.26422106e-07,8.08843011e-08,3.98396005e-11,7.17944636e-07,1.07889234e-14,344
plan15,0.5,1e-08,EventLocationLimited,5,1.3006760644016095,1e-06,9.64781956e-07,4.01834141e-07,3.42533984e-08,1.71967152e-11,5.28677214e-07,5.63356632e-15,344
resonant,0,0.001,EventLocationLimited,0,13.730120074185391,0.0137301201,0.0108194838,0.0108194838,0,1.68139014e-13,2.14985109e-13,6.09739817e-15,3536
resonant,0,0.001,EventLocationLimited,1,155.52847183146545,0.155528472,2.8861548e-05,5.40204821e-06,0,2.48553003e-07,2.32109467e-05,1.22220934e-13,3536
resonant,0,0.001,EventLocationLimited,2,-93.344503166395413,0.0933445032,4.08895814e-05,6.40390667e-06,0,3.58168561e-08,3.44498578e-05,9.31736796e-14,3536
resonant,0,0.001,EventLocationLimited,3,-97.151214172868208,0.0971512142,6.04734861e-05,1.34725847e-05,0,2.53149236e-07,4.67477517e-05,4.39109709e-13,3536
resonant,0,0.001,EventLocationLimited,4,-42.286494802286768,0.0422864948,1.97164143e-05,3.21012826e-06,0,2.94730788e-07,1.62115552e-05,5.41205872e-14,3536
resonant,0,0.001,EventLocationLimited,5,-2.8705636403548147,0.00287056364,7.98993093e-06,1.99891896e-06,0,4.47563881e-07,5.54344807e-06,1.78756087e-14,3536
resonant,0,0.0001,EventLocationLimited,0,13.730116144653453,0.00137301161,0.00071444952,0.000714449519,0,1.6860045e-13,2.14790174e-13,6.09739643e-15,3536
resonant,0,0.0001,EventLocationLimited,1,155.52847183146545,0.0155528472,2.8861548e-05,5.40204821e-06,0,2.48553003e-07,2.32109467e-05,1.22220934e-13,3536
resonant,0,0.0001,EventLocationLimited,2,-93.344503166395413,0.00933445032,4.08895814e-05,6.40390667e-06,0,3.58168561e-08,3.44498578e-05,9.31736796e-14,3536
resonant,0,0.0001,EventLocationLimited,3,-97.151214172868208,0.00971512142,6.04734861e-05,1.34725847e-05,0,2.53149236e-07,4.67477517e-05,4.39109709e-13,3536
resonant,0,0.0001,EventLocationLimited,4,-42.286494802286768,0.00422864948,1.97164143e-05,3.21012826e-06,0,2.94730788e-07,1.62115552e-05,5.41205872e-14,3536
resonant,0,0.0001,EventLocationLimited,5,-2.8705636403548147,0.000287056364,7.98993093e-06,1.99891896e-06,0,4.47563881e-07,5.54344807e-06,1.78756087e-14,3536
resonant,0,1e-05,EventLocationLimited,0,13.730115998776759,0.00013730116,0.000128320681,0.00012832068,0,1.69168861e-13,2.14563603e-13,6.09739637e-15,3536
resonant,0,1e-05,EventLocationLimited,1,155.52847183146545,0.00155528472,2.8861548e-05,5.40204821e-06,0,2.48553003e-07,2.32109467e-05,1.22220934e-13,3536
resonant,0,1e-05,EventLocationLimited,2,-93.344503166395413,0.000933445032,4.08895814e-05,6.40390667e-06,0,3.58168561e-08,3.44498578e-05,9.31736796e-14,3536
resonant,0,1e-05,EventLocationLimited,3,-97.151214172868208,0.000971512142,6.04734861e-05,1.34725847e-05,0,2.53149236e-07,4.67477517e-05,4.39109709e-13,3536
resonant,0,1e-05,EventLocationLimited,4,-42.286494802286768,0.000422864948,1.97164143e-05,3.21012826e-06,0,2.94730788e-07,1.62115552e-05,5.41205872e-14,3536
resonant,0,1e-05,EventLocationLimited,5,-2.8705636403548147,2.87056364e-05,7.98993093e-06,1.99891896e-06,0,4.47563881e-07,5.54344807e-06,1.78756087e-14,3536
resonant,0,1e-06,EventLocationLimited,0,13.730115998934354,1.3730116e-05,3.13270181e-06,3.13270143e-06,0,1.67309128e-13,2.14530756e-13,6.09739637e-15,351
resonant,0,1e-06,EventLocationLimited,1,155.52847192281391,0.000155528472,4.58432513e-05,2.26278745e-05,0,1.23979468e-09,2.32141369e-05,1.22217522e-13,351
resonant,0,1e-06,EventLocationLimited,2,-93.344503178745612,9.33445032e-05,5.37766109e-05,1.93578974e-05,0,4.79575231e-09,3.44139176e-05,9.31735116e-14,351
resonant,0,1e-06,EventLocationLimited,3,-97.151214262334349,9.71512143e-05,7.85636262e-05,3.18377289e-05,0,5.24712487e-09,4.67206497e-05,4.39111003e-13,351
resonant,0,1e-06,EventLocationLimited,4,-42.286494694498067,4.22864947e-05,2.71905123e-05,1.10210644e-05,0,1.796385e-09,1.61676514e-05,5.41165966e-14,351
resonant,0,1e-06,EventLocationLimited,5,-2.8705634761862644,2.87056348e-06,7.47045109e-06,1.97450952e-06,0,4.22728134e-10,5.49551883e-06,1.78806196e-14,351
resonant,0,1e-08,EventLocationLimited,0,13.730115998899569,1.3730116e-07,8.40473396e-08,8.40469519e-08,0,1.67071027e-13,2.14531415e-13,6.09739637e-15,351
resonant,0,1e-08,EventLocationLimited,1,155.52847192281391,1.55528472e-06,4.58432513e-05,2.26278745e-05,0,1.23979468e-09,2.32141369e-05,1.22217522e-13,351
resonant,0,1e-08,EventLocationLimited,2,-93.344503178745612,1e-06,5.37766109e-05,1.93578974e-05,0,4.79575231e-09,3.44139176e-05,9.31735116e-14,351
resonant,0,1e-08,EventLocationLimited,3,-97.151214262334349,1e-06,7.85636262e-05,3.18377289e-05,0,5.24712487e-09,4.67206497e-05,4.39111003e-13,351
resonant,0,1e-08,EventLocationLimited,4,-42.286494694498067,1e-06,2.71905123e-05,1.10210644e-05,0,1.796385e-09,1.61676514e-05,5.41165966e-14,351
resonant,0,1e-08,EventLocationLimited,5,-2.8705634761862644,1e-06,7.47045109e-06,1.97450952e-06,0,4.22728134e-10,5.49551883e-06,1.78806196e-14,351
resonant,0.5,0.001,Converged,0,13.877484232546383,0.0138774842,0.0128503658,0.0128502971,6.86478973e-08,1.96833599e-13,2.04014305e-13,6.16284101e-15,10427
resonant,0.5,0.001,Converged,1,166.71135954071914,0.16671136,0.00621797266,0.000297268196,0.00590670713,1.74526707e-09,1.3995587e-05,1.2245231e-13,10427
resonant,0.5,0.001,Converged,2,-122.31932763719986,0.122319328,0.00845249244,0.000214810542,0.00821701311,9.95918883e-09,2.06588329e-05,1.10220326e-13,10427
resonant,0.5,0.001,Converged,3,-85.564484225139452,0.0855644842,0.0103181748,0.000602762132,0.00968730242,1.03045224e-08,2.80999802e-05,4.32299506e-13,10427
resonant,0.5,0.001,Converged,4,-44.31687326595052,0.0443168733,0.00309489905,0.000112149454,0.0029730205,3.47597124e-09,9.72562339e-06,5.79013295e-14,10427
resonant,0.5,0.001,Converged,5,-2.9008846132600845,0.00290088461,0.000639444249,2.27602117e-05,0.000613365244,7.12592993e-10,3.31808027e-06,1.88406257e-14,10427
resonant,0.5,0.0001,InnerAccuracyLimited,0,13.877481553095594,0.00138774816,0.00138595502,0.00138587835,7.66691282e-08,2.01729273e-13,2.03724654e-13,6.16283982e-15,351
resonant,0.5,0.0001,InnerAccuracyLimited,1,166.71135115795084,0.0166711351,0.0173462054,0.0114258633,0.00590629204,7.43944987e-10,1.40492997e-05,1.22451329e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,2,-122.31934038421745,0.012231934,0.0130472879,0.00479772858,0.00822878301,2.8774643e-09,2.07734866e-05,1.10220332e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,3,-85.56446964981653,0.00855644696,0.0229808212,0.0132632459,0.00968939472,3.15234833e-09,2.81774075e-05,4.32293689e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,4,-44.31687804931439,0.0044316878,0.00666125981,0.00367326192,0.00297822048,1.07785024e-09,9.7763288e-06,5.78985406e-14,351
resonant,0.5,0.0001,InnerAccuracyLimited,5,-2.9008856032214112,0.00029008856,0.00145435564,0.000836978298,0.000614049347,2.53641295e-10,3.32774113e-06,1.88404115e-14,351
resonant,0.5,1e-05,InnerAccuracyLimited,0,13.87748142586519,0.000138774814,9.86054728e-05,9.85288033e-05,7.66691387e-08,2.01705052e-13,2.03712021e-13,6.16283976e-15,255
resonant,0.5,1e-05,InnerAccuracyLimited,1,166.71136360758163,0.00166711364,0.0303250742,0.0244171915,0.00589381026,6.23281732e-10,1.40718463e-05,1.22454899e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,2,-122.31932038490434,0.0012231932,0.0326411766,0.0243748418,0.00824549367,2.31303823e-09,2.08388937e-05,1.10213439e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,3,-85.564493200404442,0.000855644932,0.0450889149,0.0354332885,0.00962738868,2.57526261e-09,2.82351496e-05,4.3230582e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,4,-44.316870806366495,0.000443168708,0.0137203854,0.0107455749,0.00296500871,8.71301287e-10,9.80090156e-06,5.78957629e-14,255
resonant,0.5,1e-05,InnerAccuracyLimited,5,-2.9008841098881426,2.90088411e-05,0.00290767077,0.00229353823,0.000610799671,2.05440675e-10,3.33265801e-06,1.88411424e-14,255
resonant,0.5,1e-06,InnerAccuracyLimited,0,13.8774814244188,1.38774814e-05,6.9405254e-06,6.86482e-06,7.57049856e-08,2.00770954e-13,2.03712505e-13,6.16283976e-15,287
resonant,0.5,1e-06,InnerAccuracyLimited,1,166.71136351755652,0.000166711364,0.0225175831,0.0166097652,0.00589374778,7.4394692e-10,1.40693867e-05,1.22449086e-13,287
resonant,0.5,1e-06,InnerAccuracyLimited,2,-122.31932052196899,0.000122319321,0.0213869874,0.0131206932,0.00824546406,2.87746565e-09,2.08273078e-05,1.10220323e-13,287
resonant,0.5,1e-06,InnerAccuracyLimited,3,-85.564493043900782,8.5564493e-05,0.0327242332,0.0230687357,0.00962727105,3.15235739e-09,2.82233373e-05,4.32294729e-13,287
resonant,0.5,1e-06,InnerAccuracyLimited,4,-44.316870855789645,4.43168709e-05,0.00966300948,0.00668823417,0.00296497758,1.07785063e-09,9.79665709e-06,5.78957629e-14,287
resonant,0.5,1e-06,InnerAccuracyLimited,5,-2.9008841200745383,2.90088412e-06,0.00207274218,0.00145861692,0.000610793339,2.53641486e-10,3.3316681e-06,1.88411424e-14,287
resonant,0.5,1e-08,InnerAccuracyLimited,0,13.877481424397958,1.38774814e-07,1.34401338e-07,5.86959426e-08,7.57049844e-08,2.01263612e-13,2.03629226e-13,6.16283976e-15,327
resonant,0.5,1e-08,InnerAccuracyLimited,1,166.71136401422723,1.66711364e-06,0.0123677051,0.00645995665,0.0058937477,2.01407698e-09,1.39987528e-05,1.22449086e-13,327
resonant,0.5,1e-08,InnerAccuracyLimited,2,-122.3193206360732,1.22319321e-06,0.018517623,0.0102513693,0.00824546404,3.16906911e-09,2.07864442e-05,1.10220323e-13,327
resonant,0.5,1e-08,InnerAccuracyLimited,3,-85.564492533292494,1e-06,0.0218062163,0.0121507608,0.00962727096,4.45555243e-09,2.81800099e-05,4.32296319e-13,327
resonant,0.5,1e-08,InnerAccuracyLimited,4,-44.316870716313026,1e-06,0.00670720553,0.00373245688,0.00296497755,1.43466807e-09,9.76966609e-06,5.7895763e-14,327
resonant,0.5,1e-08,InnerAccuracyLimited,5,-2.9008840871738486,1e-06,0.00138457947,0.000770459616,0.000610793333,3.37823799e-10,3.32618208e-06,1.88411424e-14,327
close-binary,0,0.001,EventLocationLimited,0,8.1331861615733274,0.00813318616,0.00748809419,0.00748809419,0,1.08248567e-13,5.44969886e-14,3.61186022e-15,3322
close-binary,0,0.001,EventLocationLimited,1,-50.834954663796246,0.0508349547,9.65530418e-06,2.0906133e-06,0,6.94811065e-07,6.86987976e-06,5.12953539e-14,3322
close-binary,0,0.001,EventLocationLimited,2,40.750227324217391,0.0407502273,3.65603271e-06,1.04800153e-06,0,3.31460108e-07,2.27657105e-06,1.87995546e-14,3322
close-binary,0,0.001,EventLocationLimited,3,-11.059390916806052,0.0110593909,1.14068916e-05,3.20929945e-06,0,7.69843636e-07,7.42774834e-06,1.42053676e-13,3322
close-binary,0,0.001,EventLocationLimited,4,8.2684281062332126,0.00826842811,1.37519942e-06,2.61969032e-07,0,8.72610289e-08,1.02596936e-06,6.42835831e-15,3322
close-binary,0,0.001,EventLocationLimited,5,33.087477894834606,0.0330874779,5.13203788e-06,1.05174459e-06,0,3.60420515e-07,3.71987274e-06,2.40834636e-14,3322
close-binary,0,0.0001,EventLocationLimited,0,8.1331871350959748,0.000813318714,0.000344274163,0.000344274163,0,1.0753306e-13,5.43859995e-14,3.61186065e-15,3322
close-binary,0,0.0001,EventLocationLimited,1,-50.834954663796246,0.00508349547,9.65530418e-06,2.0906133e-06,0,6.94811065e-07,6.86987976e-06,5.12953539e-14,3322
close-binary,0,0.0001,EventLocationLimited,2,40.750227324217391,0.00407502273,3.65603271e-06,1.04800153e-06,0,3.31460108e-07,2.27657105e-06,1.87995546e-14,3322
close-binary,0,0.0001,EventLocationLimited,3,-11.059390916806052,0.00110593909,1.14068916e-05,3.20929945e-06,0,7.69843636e-07,7.42774834e-06,1.42053676e-13,3322
close-binary,0,0.0001,EventLocationLimited,4,8.2684281062332126,0.000826842811,1.37519942e-06,2.61969032e-07,0,8.72610289e-08,1.02596936e-06,6.42835831e-15,3322
close-binary,0,0.0001,EventLocationLimited,5,33.087477894834606,0.00330874779,5.13203788e-06,1.05174459e-06,0,3.60420515e-07,3.71987274e-06,2.40834636e-14,3322
close-binary,0,1e-05,EventLocationLimited,0,8.1331871252328902,8.13318713e-05,5.64457211e-05,5.6445721e-05,0,1.07759665e-13,5.43442649e-14,3.61186064e-15,3322
close-binary,0,1e-05,EventLocationLimited,1,-50.834954663796246,0.000508349547,9.65530418e-06,2.0906133e-06,0,6.94811065e-07,6.86987976e-06,5.12953539e-14,3322
close-binary,0,1e-05,EventLocationLimited,2,40.750227324217391,0.000407502273,3.65603271e-06,1.04800153e-06,0,3.31460108e-07,2.27657105e-06,1.87995546e-14,3322
close-binary,0,1e-05,EventLocationLimited,3,-11.059390916806052,0.000110593909,1.14068916e-05,3.20929945e-06,0,7.69843636e-07,7.42774834e-06,1.42053676e-13,3322
close-binary,0,1e-05,EventLocationLimited,4,8.2684281062332126,8.26842811e-05,1.37519942e-06,2.61969032e-07,0,8.72610289e-08,1.02596936e-06,6.42835831e-15,3322
close-binary,0,1e-05,EventLocationLimited,5,33.087477894834606,0.000330874779,5.13203788e-06,1.05174459e-06,0,3.60420515e-07,3.71987274e-06,2.40834636e-14,3322
close-binary,0,1e-06,EventLocationLimited,0,8.1331871251541443,8.13318713e-06,7.23217467e-06,7.23217451e-06,0,1.07856111e-13,5.428351e-14,3.61186064e-15,3322
close-binary,0,1e-06,EventLocationLimited,1,-50.834954663796246,5.08349547e-05,9.65530418e-06,2.0906133e-06,0,6.94811065e-07,6.86987976e-06,5.12953539e-14,3322
close-binary,0,1e-06,EventLocationLimited,2,40.750227324217391,4.07502273e-05,3.65603271e-06,1.04800153e-06,0,3.31460108e-07,2.27657105e-06,1.87995546e-14,3322
close-binary,0,1e-06,EventLocationLimited,3,-11.059390916806052,1.10593909e-05,1.14068916e-05,3.20929945e-06,0,7.69843636e-07,7.42774834e-06,1.42053676e-13,3322
close-binary,0,1e-06,EventLocationLimited,4,8.2684281062332126,8.26842811e-06,1.37519942e-06,2.61969032e-07,0,8.72610289e-08,1.02596936e-06,6.42835831e-15,3322
close-binary,0,1e-06,EventLocationLimited,5,33.087477894834606,3.30874779e-05,5.13203788e-06,1.05174459e-06,0,3.60420515e-07,3.71987274e-06,2.40834636e-14,3322
close-binary,0,1e-08,EventLocationLimited,0,8.1331871251541461,8.13318713e-08,3.68139975e-08,3.6813832e-08,0,1.07575971e-13,5.43261062e-14,3.61186064e-15,296
close-binary,0,1e-08,EventLocationLimited,1,-50.834954464851272,1e-06,7.02781909e-06,1.61574639e-07,0,5.89327208e-10,6.86565507e-06,5.1295354e-14,296
close-binary,0,1e-08,EventLocationLimited,2,40.750227419088482,1e-06,2.45717685e-06,1.82425914e-07,0,1.63195345e-10,2.27458772e-06,1.87995546e-14,296
close-binary,0,1e-08,EventLocationLimited,3,-11.059390696520522,1e-06,7.72013727e-06,2.72046806e-07,0,6.2285594e-10,7.44746747e-06,1.42066141e-13,296
close-binary,0,1e-08,EventLocationLimited,4,8.2684281312057255,1e-06,1.0429994e-06,1.69573488e-08,0,8.11252703e-11,1.02596091e-06,6.42805216e-15,296
close-binary,0,1e-08,EventLocationLimited,5,33.087477997988408,1e-06,3.79311898e-06,7.3484077e-08,0,3.12505568e-10,3.71932238e-06,2.40817489e-14,296
close-binary,0.5,0.001,InnerAccuracyLimited,0,8.0833951022848627,0.0080833951,0.00303271079,0.00303052277,2.18802779e-06,1.28964683e-13,5.18075894e-14,3.58974854e-15,128
close-binary,0.5,0.001,InnerAccuracyLimited,1,-51.658714890095617,0.0516587149,0.0659251697,0.0575348943,0.00838602975,9.48295313e-11,4.24558695e-06,5.26570816e-14,128
close-binary,0.5,0.001,InnerAccuracyLimited,2,50.77981787079306,0.0507798179,0.0263312661,0.0202791151,0.00605072913,3.36994498e-11,1.42181562e-06,2.32969842e-14,128
