case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
15 linear 3 0 1.7597879999999999 1.0349613589615063 1 60 0.65852100000000002 0.066741999999999996 0.105846 0.0084609999999999998 0.0014700000000000002 0.0092870000000000001 0.029158 0.21324100000000001 0.111901 0 0.027219 0.0016750000000000001 0.13589199999999999 0.0067019999999999996 0.013226000000000003 0.04807800000000001 0.022733000000000003 0.0088100000000000019 0 0 0 0 0.0044949999999999999 1 0 0 10 0 0.38395499999999999 0.62094800000000006 0.0087600000000000004 0.0067340000000000004 0.013757 0.000602 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.039396999999999988 0 0 2 0 0 120 0 0 37 40 43
15 linear 3 7 0.27871600000000002 1.0364245787939632 1 60 0.113106 0.041738999999999998 0.10692399999999999 0.0045199999999999997 0.00074800000000000008 0.0036679999999999998 0.012187 0.0089739999999999993 0.024011999999999999 0 0.015202 0.001114 0.0039719999999999998 0.00167 0.0044360000000000007 0.060692000000000003 0.022121000000000009 0.0070139999999999959 0 1 27 27 0.0031329999999999999 1 0 0 10 0 0.060519000000000003 0.10465099999999999 0.0028830000000000001 0.0050990000000000002 0.013764 8.2999999999999998e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.05319999999999999 0 0 2 0 0 120 0 0 33 44 43
15 linear 3 15 0.30073699999999998 1.0383118102568794 1 60 0.13372899999999999 0.042916999999999997 0.107936 0.0042129999999999997 0.00075500000000000003 0.0029889999999999999 0.0093279999999999995 0.0074739999999999997 0.020508999999999999 0 0.012735 0.00099599999999999992 0.045241000000000003 0.0013339999999999999 0.0035929999999999998 0.062460999999999996 0.021947000000000008 0.0068229999999999975 0 2 27 27 0.0029480000000000001 1 0 0 10 0 0.049701000000000002 0.12734699999999999 0.0012780000000000001 0.0041989999999999996 0.011733 3.8000000000000002e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.055105999999999988 0 0 2 0 0 120 0 0 41 37 42
15 linear 3 23 0.39432299999999998 1.040474110425583 1 67 0.21463099999999999 0.037657999999999997 0.11295100000000005 0.0042259999999999997 0.00092400000000000002 0.002676 0.0092010000000000008 0.0073419999999999996 0.021086000000000001 0 0.012664999999999999 0.00098299999999999993 0.12709899999999999 0.0011980000000000001 0.0032730000000000003 0.063290999999999986 0.023880999999999986 0.0076499999999999997 0 3 27 27 0.0031110000000000001 1 0 0 10 0 0.049973999999999998 0.20883699999999999 0.0011429999999999999 0.0042849999999999997 0.011684 3.6000000000000001e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.055252000000000002 0 0 2 0 0 134 0 0 42 47 45
15 uniform 3 0 0.57735899999999996 1.0350327531978314 1 44 0.47702899999999998 0.038682000000000001 0.051281999999999994 0.0021789999999999999 0.00062900000000000011 0.0024429999999999999 0.0085880000000000001 0.191081 0.090486999999999998 0 0.012643 0.00087000000000000001 0.13805700000000001 0.001096 0.003313 0.027040000000000002 0.017507999999999996 0 0 0 0 0 0.0030339999999999998 1 0 0 10 0 0.30255100000000001 0.47111900000000001 0.00080999999999999996 0.0042709999999999996 0.01153 2.5000000000000001e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.021754000000000003 0 0 0 0 0 88 0 0 21 26 41
15 uniform 3 7 0.191356 1.0365193859328954 1 44 0.085888000000000006 0.03465 0.060972999999999999 0.002036 0.00058399999999999999 0.0024689999999999998 0.0082450000000000006 0.00677 0.019977000000000002 0 0.012489999999999999 0.00088400000000000002 0.0037720000000000002 0.0010449999999999999 0.0031130000000000003 0.036606999999999987 0.017687999999999995 0 0 1 13 13 0.0029759999999999999 1 0 0 10 0 0.047772000000000002 0.080512 0.001186 0.0041409999999999997 0.010878000000000001 2.1999999999999999e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.031291000000000013 0 0 0 0 0 88 0 0 19 29 40
15 uniform 3 15 0.23858199999999999 1.0384464721750202 1 44 0.12501000000000001 0.036665999999999997 0.066979000000000011 0.0020330000000000001 0.00058200000000000005 0.0024290000000000002 0.0080309999999999999 0.0068399999999999997 0.019767 0 0.012045999999999999 0.000794 0.045201999999999999 0.001003 0.0029919999999999999 0.042814999999999999 0.017497999999999989 0 0 2 13 13 0.0029139999999999999 1 0 0 10 0 0.046600999999999997 0.120049 0.001124 0.0037599999999999999 0.010637000000000001 2.3e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.037502999999999988 0 0 0 0 0 88 0 0 23 29 36
15 uniform 3 23 0.32312600000000002 1.0406717667140994 1 51 0.20793200000000001 0.034061000000000001 0.071809999999999971 0.0021999999999999997 0.00066 0.0021919999999999999 0.007698 0.006803 0.022105 0 0.011945000000000001 0.00078799999999999996 0.12698999999999999 0.00090799999999999995 0.0030599999999999998 0.043830999999999981 0.020272000000000005 0 0 3 13 13 0.0029970000000000001 1 0 0 10 0 0.048587999999999999 0.202874 0.0010759999999999999 0.0036540000000000001 0.010552000000000001 2.3e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.037753000000000002 0 0 0 0 0 102 0 0 22 38 42
23 linear 0 0 0.52320599999999995 16.233902226671066 1 82 0.25211600000000001 0.011369000000000001 0.24060099999999998 0.0054309999999999992 0.001189 0.0029220000000000001 0.013082 0.161324 0.024663999999999998 0 0.0086890000000000005 0.00098999999999999999 0.0018749999999999999 0.0011479999999999999 0.0036060000000000003 0.091923999999999978 0.034421000000000007 0.016362000000000005 0 0 0 0 0.0030149999999999999 1 0 0 12 0 0.20291999999999999 0.245118 0.00097999999999999997 0.0039500000000000004 0.012428999999999999 0.003434 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.05388299999999998 1 0 0 0 0 240 0 0 90 110 40
23 linear 0 7 0.35397000000000001 16.700879650300749 1 82 0.089374999999999996 0.009979 0.23881499999999997 0.004725 0.0010809999999999999 0.002784 0.0088990000000000007 0.0074580000000000002 0.023487999999999998 0 0.0082780000000000006 0.001103 0.001964 0.0010430000000000001 0.0035819999999999997 0.092331999999999997 0.032078999999999989 0.015306000000000009 0 1 1 1 0.0029529999999999999 1 0 0 12 0 0.047903000000000001 0.082837999999999995 0.001271 0.0039029999999999998 0.012029000000000001 0.001286 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.055462000000000004 1 0 0 0 0 240 0 0 86 121 33
