case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
15 linear 3 0 1.770044 1.0349613589615063 1 60 0.67203500000000005 0.072001999999999997 0.10230100000000002 0.0084469999999999996 0.0019270000000000001 0.012175999999999999 0.031227000000000001 0.210007 0.111387 0 0.034491000000000001 0.002225 0.13814300000000002 0.0068659999999999997 0.013610000000000001 0.047349000000000009 0.021555999999999999 0.0082320000000000015 0 0 0 0 0.0050410000000000003 1 0 0 10 0 0.390403 0.63791500000000001 0.011004999999999999 0.0065440000000000003 0.014046000000000001 0.00071299999999999998 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.039667000000000008 0 0 2 0 0 120 0 0 37 40 43
15 linear 3 7 0.27120699999999998 1.0364245787939632 1 60 0.108681 0.040884999999999998 0.10527499999999998 0.0041670000000000006 0.00084500000000000005 0.0035339999999999998 0.011039999999999999 0.0089689999999999995 0.024041 0 0.013871 0.001201 0.0039889999999999995 0.001585 0.0040070000000000001 0.059918999999999979 0.021722999999999999 0.0068279999999999999 0 1 27 27 0.0030179999999999998 1 0 0 10 0 0.059149 0.10073799999999999 0.0025709999999999999 0.0051549999999999999 0.01277 0.000145 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.052589000000000004 0 0 2 0 0 120 0 0 33 44 43
15 linear 3 15 0.300983 1.0383118102568794 1 60 0.13768900000000001 0.040716000000000002 0.10731299999999999 0.0037460000000000002 0.00080999999999999985 0.003104 0.0094289999999999999 0.0073200000000000001 0.022536 0 0.013018999999999999 0.00096000000000000002 0.045157000000000003 0.0012639999999999999 0.0035220000000000004 0.062081000000000004 0.021917000000000002 0.0068310000000000011 0 2 27 27 0.0030330000000000001 1 0 0 10 0 0.054116999999999998 0.13161999999999999 0.001292 0.0065189999999999996 0.011701999999999997 4.3999999999999999e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.05479100000000002 0 0 2 0 0 120 0 0 41 37 42
15 linear 3 23 0.39705400000000002 1.040474110425583 1 67 0.215423 0.037470000000000003 0.11379199999999998 0.0045890000000000002 0.0010950000000000001 0.0027620000000000001 0.0088999999999999999 0.0073169999999999997 0.022157 0 0.012515999999999999 0.00091600000000000004 0.12743599999999999 0.0012310000000000001 0.0033800000000000002 0.064063999999999996 0.023801000000000006 0.007646 0 3 27 27 0.0030179999999999998 1 0 0 10 0 0.050552 0.20952200000000001 0.001217 0.0040679999999999996 0.011608000000000002 5.5999999999999999e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.055962999999999964 0 0 2 0 0 134 0 0 42 47 45
15 uniform 3 0 0.58023899999999995 1.0350327531978314 1 44 0.47933700000000001 0.039202000000000001 0.051012000000000002 0.0024090000000000001 0.00069099999999999999 0.0027829999999999999 0.0089610000000000002 0.191243 0.093858999999999998 0 0.012876 0.00092299999999999999 0.13580699999999996 0.0011590000000000001 0.0032799999999999999 0.026973 0.017398000000000004 0 0 0 0 0 0.002934 1 0 0 10 0 0.306396 0.473192 0.00093000000000000005 0.0041260000000000003 0.011245 4.1999999999999998e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.021718000000000001 0 0 0 0 0 88 0 0 21 26 41
15 uniform 3 7 0.19380700000000001 1.0365193859328954 1 44 0.086847999999999995 0.035552 0.061122000000000003 0.0023469999999999997 0.00065200000000000002 0.0026350000000000002 0.0085039999999999994 0.0068770000000000003 0.020372000000000001 0 0.012612999999999999 0.00083500000000000002 0.0037549999999999997 0.001054 0.0031589999999999999 0.036791999999999998 0.017735000000000001 0 0 1 13 13 0.0030130000000000001 1 0 0 10 0 0.048168000000000002 0.081275 0.0013370000000000001 0.00381 0.010876999999999998 3.1000000000000001e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.031500999999999994 0 0 0 0 0 88 0 0 19 29 40
15 uniform 3 15 0.26367699999999999 1.0384464721750202 1 44 0.136626 0.040597000000000001 0.074697999999999987 0.0022759999999999998 0.00081999999999999998 0.003467 0.0094669999999999997 0.0073429999999999997 0.020566999999999998 0 0.013048000000000001 0.000919 0.045675999999999994 0.0015820000000000001 0.0033890000000000001 0.043885999999999994 0.017638000000000001 0 0 2 13 13 0.0032369999999999999 1 0 0 10 0 0.050751999999999999 0.12980800000000001 0.0017520000000000001 0.0039709999999999997 0.010932000000000001 9.2999999999999997e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.038474999999999988 0 0 0 0 0 88 0 0 23 29 36
15 uniform 3 23 0.32416600000000001 1.0406717667140994 1 51 0.20743200000000001 0.035055000000000003 0.071931999999999996 0.0022989999999999998 0.00091100000000000003 0.0024299999999999999 0.0079719999999999999 0.0070740000000000004 0.019990000000000001 0 0.012233000000000001 0.00080699999999999999 0.12704599999999999 0.001021 0.0031429999999999995 0.044011000000000002 0.020208 0 0 3 13 13 0.0029420000000000002 1 0 0 10 0 0.047211999999999997 0.202015 0.001129 0.0036459999999999999 0.010347 3.6999999999999998e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.037916000000000005 0 0 0 0 0 102 0 0 22 38 42
23 linear 0 0 0.51796900000000001 16.233902226671066 1 82 0.24712000000000001 0.011873999999999999 0.23903599999999994 0.0056670000000000002 0.0011760000000000002 0.0029529999999999999 0.0096019999999999994 0.16157299999999999 0.022477 0 0.0085900000000000004 0.0010809999999999999 0.0018859999999999999 0.001158 0.0036389999999999999 0.089299000000000031 0.034205000000000013 0.016022999999999999 0 0 0 0 0.0029989999999999999 1 0 0 12 0 0.20100499999999999 0.24014199999999999 0.00095399999999999999 0.0040220000000000004 0.012463000000000002 0.0037060000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.052721999999999991 1 0 0 0 0 240 0 0 90 110 40
23 linear 0 7 0.35364200000000001 16.700879650300749 1 82 0.091389999999999999 0.01023 0.23556799999999997 0.0049390000000000007 0.001165 0.0028739999999999998 0.0089800000000000001 0.007509 0.024621000000000001 0 0.0082550000000000002 0.0011479999999999999 0.0019729999999999999 0.0010660000000000001 0.0035879999999999992 0.089401999999999995 0.031934999999999998 0.015357000000000008 0 1 1 1 0.0029320000000000001 1 0 0 12 0 0.049055000000000001 0.084852999999999998 0.001359 0.0038400000000000001 0.012318000000000001 0.0013849999999999999 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.053963000000000025 1 0 0 0 0 240 0 0 86 121 33
