case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 50.739730000000002 7.0379226907888537 1 67 49.497731000000002 0.035785999999999998 0.24169799999999991 0.0082050000000000005 0.0021129999999999999 0.01026 0.023362000000000001 0.19100400000000001 0.349273 48.633057000000001 0.109902 3.4999999999999997e-05 0.060877000000000001 0.011103999999999999 0.014287000000000001 0.15766699999999992 0.034558999999999999 0.0094730000000000057 0 0 0 0 0 0 0 0 0 0 49.285739999999997 49.460695000000001 0.0096410000000000003 0.0067879999999999998 0.013163999999999999 0.00075299999999999998 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.11995199999999998 0 0 6 0 0 134 694 7 25 43 66
0 linear 0 7 49.486435 7.165175685042759 1 83 49.146877000000003 0.012257000000000001 0.30109899999999984 0.0065310000000000003 0.0012620000000000001 0.0042449999999999996 0.012697999999999999 0.017883 0.36156500000000003 48.621231000000002 0.090675000000000006 2.6999999999999999e-05 0.016240999999999998 0.001916 0.0056559999999999996 0.21712300000000004 0.044816999999999975 0.0098190000000000031 0 1 15 15 0 0 0 0 0 0 49.076622999999998 49.133533 0.0032420000000000001 0.0063619999999999996 0.012435000000000002 0.00027 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.15237800000000004 0 0 7 0 0 166 913 16 22 52 92
0 linear 0 15 49.620088000000003 7.2540425509600803 1 91 49.248728 0.012453000000000001 0.33335400000000004 0.0071659999999999996 0.0014050000000000002 0.0031459999999999999 0.010293 0.008659 0.25007499999999999 48.785505000000001 0.091836000000000001 2.6999999999999999e-05 0.085827000000000001 0.001946 0.003973 0.23903100000000002 0.048704999999999998 0.011152000000000007 0 2 13 13 0 0 0 0 0 0 49.118631000000001 49.241221000000003 0.0015449999999999999 0.0057460000000000002 0.013152 5.8999999999999998e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.162157 0 0 6 0 0 182 1008 12 25 59 98
0 linear 0 23 49.863354000000001 7.2793514851610421 1 91 49.422949000000003 0.011927 0.39707899999999985 0.013791000000000001 0.0014229999999999998 0.0031110000000000001 0.010319999999999999 0.008626 0.368896 48.882196 0.090620000000000006 2.8e-05 0.048685000000000006 0.0017819999999999999 0.003833 0.28071699999999988 0.051175000000000012 0.013369000000000004 0 3 13 13 0 0 0 0 0 0 49.331876999999999 49.415895999999996 0.0015299999999999999 0.0054050000000000001 0.012430000000000002 4.6999999999999997e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.19312499999999996 0 0 7 0 0 182 996 11 24 54 104
0 linear 1 0 0.99836400000000003 589.76731831372365 1 105 0.61995199999999995 0.012931 0.3113849999999998 0.0069119999999999997 0.0015329999999999999 0.0030969999999999999 0.010014 0.175735 0.123221 0 0.0091400000000000006 0.0015139999999999999 0.25139299999999998 0.001555 0.0039339999999999991 0.15672800000000003 0.082715999999999956 0.017403000000000026 0 0 0 0 0.007071 1 0 0 14 0 0.31734899999999999 0.61110299999999995 0.001253 0.0035590000000000001 0.015901999999999999 0.00297 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.080772000000000052 0 0 3 0 0 302 1612 147 38 101 163
0 linear 1 7 0.66753499999999999 593.09247526628167 1 105 0.308278 0.01337 0.32479000000000008 0.0059839999999999997 0.0013460000000000002 0.0028939999999999999 0.0091439999999999994 0.0083540000000000003 0.14121800000000001 0 0.0035869999999999999 0.001103 0.10385499999999999 0.0010889999999999999 0.0036769999999999993 0.16572299999999995 0.079765999999999976 0.017440000000000015 0 1 19 19 0.0029390000000000002 1 0 0 14 0 0.161493 0.30194599999999999 0.0013090000000000001 0.003581 0.014763999999999999 0.0012160000000000001 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.090473000000000026 0 0 3 0 0 302 1589 129 33 108 161
0 linear 1 15 0.909798 596.53003682974679 1 128 0.40811500000000001 0.015514999999999999 0.44598999999999972 0.0079140000000000009 0.001918 0.0035609999999999999 0.0098689999999999993 0.0086409999999999994 0.111016 0 0.003885 0.001194 0.22568800000000003 0.001668 0.003967 0.22698300000000005 0.10554899999999992 0.022971000000000019 0 2 19 19 0.0030500000000000002 1 0 0 14 0 0.133658 0.39943800000000002 0.001946 0.003882 0.014272 0.0016080000000000001 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11797799999999997 0 0 3 0 0 394 2122 158 37 131 226
0 linear 1 23 0.73022600000000004 599.54254534181996 1 128 0.26139099999999998 0.013091999999999999 0.43179100000000037 0.0069559999999999995 0.0014420000000000001 0.0026779999999999998 0.0084709999999999994 0.0081539999999999998 0.12992400000000001 0 0.0035430000000000001 0.00099799999999999997 0.071424000000000001 0.001088 0.0036059999999999998 0.21572900000000006 0.10273099999999992 0.022751000000000014 0 3 19 19 0.0029750000000000002 1 0 0 14 0 0.14965800000000001 0.255361 0.001292 0.0032880000000000001 0.014003 0.0011739999999999999 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.11203100000000001 0 0 3 0 0 394 2073 131 46 140 208
0 linear 2 0 35.064053999999999 2.3667291596036724 1 61 34.829593000000003 0.016119999999999999 0.19520200000000001 0.0065030000000000001 0.0010589999999999998 0.003006 0.0097940000000000006 0.172292 0.32530900000000001 34.178991000000003 0.085364999999999996 2.5999999999999998e-05 0.041273999999999998 0.0029710000000000001 0.0039129999999999998 0.12869999999999995 0.030749000000000005 0.0074240000000000009 0 0 0 0 0 0 0 0 0 0 34.743608000000002 34.820220999999997 0.00085499999999999997 0.0055960000000000003 0.012129000000000001 6.3e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.083725999999999967 0 0 6 0 0 122 612 10 24 47 51
0 linear 2 7 47.728557000000002 2.4102109454225378 1 61 47.465657 0.011806000000000001 0.22914599999999999 0.0057479999999999996 0.00093399999999999993 0.003127 0.010237 0.0087320000000000002 0.31001699999999999 47.030350000000006 0.083444000000000004 2.0000000000000002e-05 0.0098049999999999995 0.001523 0.0038449999999999995 0.1637860000000001 0.030748000000000001 0.0077399999999999995 0 1 16 13 0 0 0 0 0 0 47.415073 47.458734999999997 0.001539 0.0055019999999999999 0.011835000000000002 5.3999999999999998e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.11297599999999999 0 0 5 0 0 122 610 10 26 46 50
0 linear 2 15 47.934319000000002 2.4659804224859272 1 61 47.675725999999997 0.011694 0.22114999999999999 0.0053759999999999997 0.00099299999999999996 0.0032460000000000002 0.010241 0.0098580000000000004 0.25492700000000001 47.291791000000003 0.087882000000000002 2.0999999999999999e-05 0.0095139999999999999 0.001544 0.0037879999999999993 0.15210899999999999 0.033310000000000006 0.0079930000000000001 0 2 19 18 0 0 0 0 0 0 47.624710999999998 47.669016999999997 0.001358 0.0054200000000000003 0.012574 5.8999999999999998e-05 0 1 1 8 0.0016090859999255856 1 50 19 31 1 14 15 0 6 106 19 3 39 0.11530499999999999 0 0 6 0 0 122 636 11 21 46 55
0 linear 2 23 49.699506999999997 2.5300557252343201 1 61 49.386678000000003 0.012548 0.27701599999999998 0.0064470000000000005 0.0009810000000000001 0.0043270000000000001 0.010186000000000001 0.0097269999999999995 0.25758199999999998 48.989926999999994 0.093483000000000011 2.8e-05 0.010059 0.001761 0.0039419999999999993 0.19253299999999998 0.039192999999999985 0.0093300000000000015 0 3 17 16 0 0 0 0 0 0 49.332182000000003 49.379572000000003 0.0013749999999999999 0.0059049999999999997 0.013224999999999999 4.5000000000000003e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.14658299999999999 0 0 7 0 0 122 620 16 23 46 53
0 linear 3 0 0.649397 488.05716329461848 1 83 0.46081100000000003 0.017794999999999998 0.14738000000000001 0.0058560000000000001 0.0013669999999999999 0.0035669999999999999 0.011324000000000001 0.17406199999999999 0.113635 0 0.0038539999999999998 0.0012600000000000001 0.111614 0.00074200000000000004 0.0038480000000000003 0.07642400000000002 0.036570999999999979 0.009303000000000004 0 0 0 0 0.0030010000000000002 1 0 0 14 0 0.29846 0.454148 0.001044 0.001916 0.019816 4.8000000000000001e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.047678999999999999 0 0 4 0 0 166 739 64 23 87 56
0 linear 3 7 0.59165699999999999 497.79296944733449 1 83 0.36334899999999998 0.01555 0.19062800000000002 0.0052329999999999998 0.001126 0.0026419999999999998 0.0087650000000000002 0.015559999999999999 0.090551999999999994 0 0.0036029999999999999 0.00108 0.20201999999999998 0.00070699999999999995 0.0035340000000000002 0.12188199999999999 0.035072999999999979 0.009278000000000005 0 1 56 56 0.0029650000000000002 1 0 0 14 0 0.11736099999999999 0.35731299999999999 0.001408 0.0028349999999999998 0.018147 3.4e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.093593999999999983 0 0 4 0 0 166 732 56 23 88 55
