case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 4 0 0.0001 alg-cold 2.2296290000000001 1.4557960000000001 1.214988 0.24060000000000001 2.6196514488663243 2.6196492485236935 8.399378779448649e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 0 0.0001 alg-warm 2.2963520000000002 1.4416679999999999 1.201284 0.24023600000000001 2.6196514488663243 2.6196492485236935 8.399378779448649e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 7 0.0001 d14 1.19181 0.43348399999999998 0 0 2.5174371584619979 2.5174345319049873 1.0433466996922467e-06 1 Converged OK 0 0 0 0 316 4 0
0 linear 4 7 0.0001 alg-cold 2.315903 1.532521 1.2803329999999999 0.251994 2.5174367585060642 2.5174345319049873 8.8447228661955051e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 7 0.0001 alg-warm 1.0357590000000001 0.31064999999999998 0.059069000000000003 0.25134600000000001 2.5174367585060642 2.5174345319049873 8.8447228661955051e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 15 0.0001 d14 1.1578040000000001 0.47636200000000001 0 0 2.4212371435393276 2.4212347726041608 9.7922563878929126e-07 1 Converged OK 0 0 0 0 292 4 0
0 linear 4 15 0.0001 alg-cold 2.3196129999999999 1.5131840000000001 1.2669319999999999 0.24599499999999999 2.4212370819151263 2.4212347726041608 9.537740791162383e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 15 0.0001 alg-warm 1.0173160000000001 0.30242200000000002 0.05704 0.24521399999999999 2.4212370819151263 2.4212347726041608 9.537740791162383e-07 1 Converged OK 1 3 6 52 306 6 0
0 linear 4 23 0.0001 d14 1.0964100000000001 0.42301499999999997 0 0 2.3408547052316324 2.3408523335578364 1.0131667692234601e-06 1 Converged OK 0 0 0 0 285 3 0
0 linear 4 23 0.0001 alg-cold 2.2398169999999999 1.482151 1.27719 0.20477500000000001 2.3408547048957562 2.3408523335578364 1.0130232846426884e-06 1 Converged OK 1 3 6 41 306 6 0
0 linear 4 23 0.0001 alg-warm 1.006135 0.26141199999999998 0.057230000000000003 0.204038 2.3408547048957562 2.3408523335578364 1.0130232846426884e-06 1 Converged OK 1 3 6 41 306 6 0
0 uniform 0 0 0.001 d14 54.767426 54.289169999999999 0 0 6.8141434688685507 6.8139830013407305 2.3549739966859336e-05 1 Converged OK 0 0 0 0 123 5 0
0 uniform 0 0 0.001 alg-cold 2.0968279999999999 1.521819 1.287655 0.232374 6.814083245093304 6.8139830013407305 1.4711476760908229e-05 1 Converged OK 1 80 6 42 194 6 0
0 uniform 0 0 0.001 alg-warm 2.1789550000000002 1.4639040000000001 1.236758 0.22664100000000001 6.8140832442244559 6.8139830013407305 1.4711349251329117e-05 1 Converged OK 1 80 6 42 194 6 0
0 uniform 0 7 0.001 d14 54.465828999999999 53.969346999999999 0 0 6.9224777816097092 6.9223164812350113 2.3301502486214204e-05 1 Converged OK 0 0 0 0 123 5 0
0 uniform 0 7 0.001 alg-cold 2.2254209999999999 1.622646 1.332551 0.28902899999999998 6.9224168017814085 6.9223164812350113 1.4492337452230174e-05 1 Converged OK 1 80 6 53 194 6 0
0 uniform 0 7 0.001 alg-warm 0.91700099999999996 0.382851 0.10165100000000001 0.28082299999999999 6.9224168020936938 6.9223164812350113 1.4492382565063366e-05 1 Converged OK 1 80 6 53 194 6 0
0 uniform 0 15 0.001 d14 54.393039999999999 53.913778999999998 0 0 7.0046715053255664 7.0045095553354182 2.3120817934329322e-05 1 Converged OK 0 0 0 0 123 5 0
0 uniform 0 15 0.001 alg-cold 2.7099980000000001 1.6192519999999999 1.3000069999999999 0.31842100000000001 7.0046032582747175 7.0045095553354182 1.3377516092894638e-05 1 Converged OK 1 80 6 64 322 6 0
0 uniform 0 15 0.001 alg-warm 1.386736 0.37515599999999999 0.10287300000000001 0.27195200000000003 7.0046032610976212 7.0045095553354182 1.3377919105220665e-05 1 Converged OK 1 80 6 53 322 6 0
0 uniform 0 23 0.001 d14 54.572980999999999 54.121507000000001 0 0 7.0405488626428179 7.0403851828477153 2.3248698878199922e-05 1 Converged OK 0 0 0 0 123 5 0
0 uniform 0 23 0.001 alg-cold 4.1395330000000001 1.831653 1.4583269999999999 0.37250100000000003 7.0404984920072771 7.0403851828477153 1.6094170506155028e-05 1 Converged OK 1 233 6 42 608 7 1
