name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
tiny-rho,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,38.289441393033897,0.028709353,1.476726,0.325987,1.147542,0.000036,0.001937,0.628295,0.001781,154,154,10,0,0,1,10,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
tiny-rho,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,38.289441008892638,0.0016682614,1.643777,0.347057,1.294591,0.000043,0.001821,0.623957,0.001600,202,202,10,0,0,1,10,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,BudgetExceeded
caustic-cross,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,31.943801777427275,0.015208817,1.320296,0.971772,0.347823,0.000022,0.001633,0.092047,0.003521,131,131,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,31.943872600409247,0.0030871734,1.434238,0.940803,0.491652,0.000029,0.001195,0.087793,0.001283,227,227,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,31.968932142645752,0.015369871,12.738487,12.386588,0.350319,0.000022,0.001130,0.094500,0.001304,131,131,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,31.969003422700442,0.0031228236,12.657796,12.049432,0.605013,0.000030,0.001264,0.098411,0.001152,227,227,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.0,Strict,0,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,31.943801777427275,0.015208817,48.587271,0.943029,47.642085,0.000028,0.001404,0.089126,0.002158,6049,6049,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,Strict,0,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,31.943872600409247,0.0030871734,31.197976,1.023989,30.137355,0.000250,0.002825,0.130303,0.004762,6089,6089,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,Strict,1,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,31.968932142645752,0.015369871,42.499401,12.596481,29.773256,0.000307,0.003028,0.143290,0.006661,6049,6049,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,Strict,1,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,31.969003422700442,0.0031228236,42.172545,12.419220,29.721877,0.000265,0.002611,0.140303,0.005733,6089,6089,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,31.943801777427275,0.015208817,2.192944,1.038186,1.151949,0.000255,0.004139,0.135629,0.009019,330,330,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,31.943872600409247,0.0030871734,2.069317,0.952084,1.113322,0.000061,0.001542,0.095465,0.001768,369,369,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,31.968932142645752,0.015369871,13.233171,12.048922,1.179309,0.000029,0.001272,0.098038,0.001671,330,330,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,31.969003422700442,0.0031228236,13.326973,12.118991,1.203680,0.000032,0.001088,0.097327,0.001183,369,369,5,0,0,1,1,FiniteUncertified,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,33.289129923596413,0.024331846,1.360187,0.939647,0.419717,0.000020,0.001427,0.090278,0.002398,123,123,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,33.288796153740229,0.0021504974,1.686537,0.937146,0.747744,0.000031,0.001083,0.084784,0.001129,267,267,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,33.304050190376834,0.024531584,12.742101,12.192883,0.547581,0.000021,0.002106,0.098428,0.001180,123,123,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,33.303712727538475,0.0021635559,13.203356,12.222491,0.977215,0.000029,0.001146,0.099481,0.001098,267,267,5,0,0,1,1,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
caustic-cross,0.5,Strict,0,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,33.289129923596413,0.024331846,64.779204,0.972492,63.804942,0.000028,0.001862,0.092833,0.002196,6201,6201,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,Strict,0,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,33.288796153740229,0.0021504974,45.590228,1.065829,44.484217,0.000218,0.002529,0.138808,0.006142,6217,6217,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,Strict,1,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,33.304050190376834,0.024531584,57.040451,12.286525,44.551133,0.000252,0.002827,0.150129,0.005646,6201,6201,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,Strict,1,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,33.303712727538475,0.0021635559,56.865263,12.415392,44.421464,0.000233,0.002604,0.135272,0.003870,6217,6217,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,33.289129923596413,0.024331846,2.747874,1.048222,1.697610,0.000201,0.003544,0.129185,0.006793,331,331,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,33.288796153740229,0.0021504974,2.871849,0.965346,1.902978,0.000063,0.001254,0.096496,0.001827,409,409,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,33.304050190376834,0.024531584,14.086348,12.397824,1.683937,0.000027,0.001143,0.103951,0.001612,331,331,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
caustic-cross,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,33.303712727538475,0.0021635559,14.325767,12.368784,1.952330,0.000027,0.001103,0.101150,0.001203,409,409,5,0,0,1,1,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-lo,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.6758184942457073,0.00040262248,1.297285,0.845005,0.451592,0.000028,0.001851,0.335834,0.002651,53,53,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.6758184942425287,1.7991347e-09,1.287682,0.820095,0.466528,0.000030,0.001128,0.317009,0.000875,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.6754780330472665,0.00040240878,1.130401,0.697483,0.431477,0.000036,0.002229,0.315515,0.000845,53,53,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.6754780330440928,1.8032845e-09,1.168387,0.686071,0.481294,0.000028,0.001119,0.321241,0.000797,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6758184942457073,0.00040262248,1.375507,0.840781,0.534128,0.000023,0.001476,0.313859,0.001625,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6758184942425287,1.7991347e-09,1.353475,0.832137,0.520104,0.000021,0.001157,0.320926,0.000773,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6754780330472665,0.00040240878,1.474443,0.798198,0.606905,0.000257,0.002969,0.381312,0.004026,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6754780330440928,1.8032845e-09,1.216532,0.703572,0.511552,0.000029,0.001113,0.318689,0.000792,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.6758184942457073,0.00040262248,1.343397,0.826211,0.514953,0.000032,0.002830,0.318898,0.002009,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.6758184942425287,1.7991347e-09,1.299160,0.819037,0.479040,0.000021,0.001017,0.305767,0.000716,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.6754780330472665,0.00040240878,1.298200,0.694412,0.600429,0.000053,0.001218,0.365035,0.001133,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.6754780330440928,1.8032845e-09,1.198870,0.701866,0.495855,0.000029,0.001120,0.309482,0.000756,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.6758050595845753,3.3857945e-08,1.359262,0.819037,0.539412,0.000028,0.001429,0.309511,0.001667,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.6758050595845753,3.3857945e-08,1.340070,0.866346,0.472700,0.000021,0.001095,0.296926,0.000715,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.675464608123451,3.3841534e-08,1.187936,0.686390,0.500443,0.000020,0.001190,0.310048,0.000746,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.675464608123451,3.3841534e-08,1.195664,0.698483,0.496222,0.000028,0.001025,0.312038,0.000786,69,69,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-lo,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6758050595845753,3.3857946e-08,1.428958,0.813272,0.615062,0.000029,0.001328,0.331308,0.001421,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.6758050595845753,3.3857946e-08,1.417508,0.819771,0.596655,0.000021,0.001146,0.323706,0.000739,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.675464608123451,3.3841533e-08,1.545789,0.789917,0.687906,0.000294,0.002568,0.381735,0.003232,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.675464608123451,3.3841533e-08,1.238767,0.652033,0.585184,0.000028,0.001115,0.303952,0.000701,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.6758050595845753,3.3857946e-08,1.399027,0.809788,0.587521,0.000028,0.002749,0.301106,0.002163,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.6758050595845753,3.3857946e-08,1.391979,0.819062,0.571729,0.000022,0.001065,0.308405,0.000784,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.675464608123451,3.3841533e-08,1.249555,0.656504,0.590366,0.000025,0.000949,0.316512,0.000814,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-lo,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.675464608123451,3.3841533e-08,1.277678,0.690795,0.585731,0.000020,0.001090,0.309672,0.000688,77,77,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.3710362547682691,0.00094213453,1.727587,1.007749,0.719056,0.000024,0.002267,0.531715,0.005073,82,82,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.3710366026352474,7.0940515e-05,1.747722,0.986179,0.760456,0.000020,0.001230,0.507127,0.001497,138,138,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.3707084399960816,0.00092875575,1.604576,0.925639,0.677361,0.000021,0.001331,0.496821,0.001350,82,82,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.3707087790830221,7.1188048e-05,1.834574,0.999116,0.833894,0.000034,0.001522,0.540356,0.001332,138,138,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3710362547682691,0.00094213453,2.137636,0.997249,1.139725,0.000027,0.001542,0.512118,0.002342,282,282,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
extreme-q-planet,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3710366026352474,7.0940515e-05,2.118470,1.012559,1.103437,0.000021,0.001323,0.527651,0.001423,282,282,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
extreme-q-planet,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3707084399960816,0.00092875575,2.510264,1.009464,1.429678,0.000381,0.002966,0.568565,0.005184,282,282,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
extreme-q-planet,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3707087790830221,7.1188048e-05,2.167428,0.935982,1.228630,0.000021,0.001309,0.519126,0.001294,282,282,6,3,3,1,3,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
extreme-q-planet,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3710362547682691,0.00094213453,1.857387,1.023763,0.831925,0.000030,0.002829,0.531250,0.002837,138,138,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3710366026352474,7.0940515e-05,2.027809,1.005800,1.020324,0.000029,0.001325,0.514990,0.001322,234,234,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3707084399960816,0.00092875575,1.811278,0.930206,0.877622,0.000049,0.001346,0.527347,0.001491,138,138,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3707087790830221,7.1188048e-05,2.067890,0.924253,1.141455,0.000030,0.001340,0.528703,0.001517,234,234,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.3699296354017536,0.00089569101,1.745110,1.015389,0.729046,0.000021,0.001672,0.518659,0.002497,82,82,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.369928322405584,0.00012805232,1.844594,1.003244,0.840102,0.000023,0.001266,0.521538,0.001355,106,106,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.3696280266602425,0.00089690364,1.642189,0.911610,0.729355,0.000029,0.001370,0.502331,0.001266,82,82,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.3696267140768188,0.00012950749,1.711893,0.904303,0.806437,0.000029,0.001319,0.501964,0.001094,106,106,6,3,3,1,3,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3699296354017536,0.00089569101,9.474431,1.023131,8.449799,0.000027,0.001700,0.523203,0.002454,1768,1768,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.369928322405584,0.00012805232,8.203404,1.071221,7.118807,0.000273,0.002694,0.559696,0.004425,1768,1768,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.5,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3696280266602425,0.00089690364,7.030949,1.032597,5.920860,0.000205,0.003806,0.565545,0.005171,1237,1237,6,3,3,1,3,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3696267140768188,0.00012950749,6.657030,0.917411,5.719020,0.000243,0.001858,0.511169,0.001808,1237,1237,6,3,3,1,3,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3699296354017536,0.00089569101,2.018238,1.006543,1.007243,0.000202,0.002608,0.533754,0.002923,138,138,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.369928322405584,0.00012805232,2.162131,1.096932,1.063439,0.000049,0.001286,0.509875,0.001269,170,170,6,3,3,1,3,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
