name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
plan15,0.5,1,0,0,mapped_fixed63,6.1205016227172306,0,fixed_resolution,504,1.944121,0.286802
plan15,0.5,1,0,0,adaptive_affine,6.1205154790060341,0,BudgetExceeded,23572,379.989828,0.295398
plan15,0.5,1,0,0,adaptive_fold,6.1205016288542371,8,TopologyUnresolved,2490,11.355351,0.385347
plan15,0.5,1,0,1,adaptive_fold,6.1205016288542371,8,TopologyUnresolved,2490,11.081044,0.340147
plan15,0.5,1,0,1,adaptive_affine,6.1205154790060341,0,BudgetExceeded,23572,361.650389,0.342694
plan15,0.5,1,0,1,mapped_fixed63,6.1205016227172306,0,fixed_resolution,504,2.084368,0.357406
plan15,0.5,1,0,2,mapped_fixed63,6.1205016227172306,0,fixed_resolution,504,1.945993,0.293883
plan15,0.5,1,0,2,adaptive_affine,6.1205154790060341,0,BudgetExceeded,23572,355.786766,0.290082
plan15,0.5,1,0,2,adaptive_fold,6.1205016288542371,8,TopologyUnresolved,2490,11.320226,0.370090
plan15,0.5,1,1,0,mapped_fixed63,6.1294554709774953,0,fixed_resolution,504,1.944101,0.174236
plan15,0.5,1,1,0,adaptive_affine,6.1294693764924384,0,BudgetExceeded,23572,373.522951,0.177568
plan15,0.5,1,1,0,adaptive_fold,6.1294554772635701,8,TopologyUnresolved,2141,9.904727,0.174629
plan15,0.5,1,1,1,adaptive_fold,6.1294554772635701,8,TopologyUnresolved,2141,11.695438,0.177795
plan15,0.5,1,1,1,adaptive_affine,6.1294693764924384,0,BudgetExceeded,23572,381.519622,0.178656
plan15,0.5,1,1,1,mapped_fixed63,6.1294554709774953,0,fixed_resolution,504,1.931158,0.178994
plan15,0.5,1,1,2,mapped_fixed63,6.1294554709774953,0,fixed_resolution,504,1.934552,0.178573
plan15,0.5,1,1,2,adaptive_affine,6.1294693764924384,0,BudgetExceeded,23572,378.547996,0.168005
plan15,0.5,1,1,2,adaptive_fold,6.1294554772635701,8,TopologyUnresolved,2141,10.287920,0.185340
resonant,0,0,0,0,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.613577,0.455269
resonant,0,0,0,0,adaptive_affine,13.73012362785169,0,Converged,239,1.316534,0.415358
resonant,0,0,0,0,adaptive_fold,13.730116144653451,0,Converged,151,1.214516,0.412634
resonant,0,0,0,1,adaptive_fold,13.730116144653451,0,Converged,151,1.216751,0.410058
resonant,0,0,0,1,adaptive_affine,13.73012362785169,0,Converged,239,1.291344,0.406939
resonant,0,0,0,1,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.476198,0.404163
resonant,0,0,0,2,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.503312,0.413945
resonant,0,0,0,2,adaptive_affine,13.73012362785169,0,Converged,239,1.300271,0.416892
resonant,0,0,0,2,adaptive_fold,13.730116144653451,0,Converged,151,1.208912,0.411967
resonant,0,0,1,0,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.497064,0.369732
resonant,0,0,1,0,adaptive_affine,13.807823245948169,0,Converged,239,1.264138,0.367670
resonant,0,0,1,0,adaptive_fold,13.807807472466951,0,Converged,143,1.156038,0.368837
resonant,0,0,1,1,adaptive_fold,13.807807472466951,0,Converged,143,1.146944,0.367482
resonant,0,0,1,1,adaptive_affine,13.807823245948169,0,Converged,239,1.347133,0.374488
resonant,0,0,1,1,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.500957,0.374786
resonant,0,0,1,2,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.523058,0.377268
resonant,0,0,1,2,adaptive_affine,13.807823245948169,0,Converged,239,1.251550,0.366117
resonant,0,0,1,2,adaptive_fold,13.807807472466951,0,Converged,143,1.149285,0.366741
resonant,0,1,0,0,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.602330,0.402642
resonant,0,1,0,0,adaptive_affine,13.73012362785169,0,BudgetExceeded,20213,274.810255,0.407413
resonant,0,1,0,0,adaptive_fold,13.730116144653451,0,EventLocationLimited,2154,8.313312,0.486912
resonant,0,1,0,1,adaptive_fold,13.730116144653451,0,EventLocationLimited,2154,7.763754,0.449560
resonant,0,1,0,1,adaptive_affine,13.73012362785169,0,BudgetExceeded,20213,280.406797,0.457295
resonant,0,1,0,1,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.701556,0.473829
resonant,0,1,0,2,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.573508,0.414463
resonant,0,1,0,2,adaptive_affine,13.73012362785169,0,BudgetExceeded,20213,268.860317,0.420966
resonant,0,1,0,2,adaptive_fold,13.730116144653451,0,EventLocationLimited,2154,8.358234,0.476347
resonant,0,1,1,0,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.620527,0.373302
resonant,0,1,1,0,adaptive_affine,13.807823245948169,0,BudgetExceeded,20689,296.251319,0.367547
resonant,0,1,1,0,adaptive_fold,13.807807472466951,0,EventLocationLimited,2138,9.414926,0.380381
resonant,0,1,1,1,adaptive_fold,13.807807472466951,0,EventLocationLimited,2138,8.647063,0.378235
resonant,0,1,1,1,adaptive_affine,13.807823245948169,0,BudgetExceeded,20689,275.248060,0.384041
resonant,0,1,1,1,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.650181,0.371696
resonant,0,1,1,2,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.581833,0.369370
resonant,0,1,1,2,adaptive_affine,13.807823245948169,0,BudgetExceeded,20689,280.812401,0.371533
resonant,0,1,1,2,adaptive_fold,13.807807472466951,0,EventLocationLimited,2138,9.491665,0.373922
resonant,0.5,0,0,0,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.962344,0.468577
resonant,0.5,0,0,0,adaptive_affine,13.877501916664137,0,Converged,223,1.481416,0.416231
resonant,0.5,0,0,0,adaptive_fold,13.877481553095594,0,Converged,159,1.316661,0.407545
resonant,0.5,0,0,1,adaptive_fold,13.877481553095594,0,Converged,159,1.320171,0.415335
resonant,0.5,0,0,1,adaptive_affine,13.877501916664137,0,Converged,223,1.415979,0.406795
resonant,0.5,0,0,1,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.788730,0.403838
resonant,0.5,0,0,2,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.825528,0.407244
resonant,0.5,0,0,2,adaptive_affine,13.877501916664137,0,Converged,223,1.423214,0.407999
resonant,0.5,0,0,2,adaptive_fold,13.877481553095594,0,Converged,159,1.313800,0.407623
resonant,0.5,0,1,0,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.793503,0.370181
resonant,0.5,0,1,0,adaptive_affine,13.960845423589751,0,Converged,223,1.393225,0.368314
resonant,0.5,0,1,0,adaptive_fold,13.960820125801241,0,Converged,159,1.286295,0.367385
