rep policy target u epoch mode xs ys rho q a wall_ms topology_ms mu value_error value_converged value_stop stop status nodes evaluations panels splits events cells topology_status chart_events projective_folds g0 g0_error g0_quality g0_reason g1 g1_error g1_quality g1_reason g2 g2_error g2_quality g2_reason g3 g3_error g3_quality g3_reason g4 g4_error g4_quality g4_reason
0 ValueFirst 0.001 0 3 full-warm 0.12 0 0.02 0.5 1 0.87017299999999997 0.51844699999999999 31.943878200535416 0.030297377788570383 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276643 0.013069100469075655 ToleranceMet ToleranceMet 4.4188701217558337e-10 8.8678270864500767e-09 ToleranceMet ToleranceMet -1196.5290425000408 0.082304768008252066 ToleranceMet ToleranceMet -41.359935687646356 0.0062892684036266796 ToleranceMet ToleranceMet -2.4046891773381924 0.0039472895287789881 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 radial-only 0.12 0 0.02 0.5 1 0.332841 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-cold 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.574748 0.64919300000000002 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-warm 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.6002149999999999 0.64413699999999996 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 radial-only 0.12 -9.9999999999999995e-07 0.02 0.5 1 0.97900500000000001 0 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-cold 0.12 0 0.02 0.5 1 0.92291100000000004 0.58494400000000002 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-warm 0.12 0 0.02 0.5 1 0.52930500000000003 0.47474899999999998 0 inf 0 EventLocationLimited EventLocationLimited GRADIENT_UNRELIABLE 0 0 0 0 16 14 OK 2 2 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited
0 ValueFirst 0.001 0 1 radial-only 0.12 0 0.02 0.5 1 0.33079399999999998 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-cold 0.12 9.9999999999999995e-07 0.02 0.5 1 1.4404520000000001 0.55524899999999999 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-warm 0.12 9.9999999999999995e-07 0.02 0.5 1 1.4508810000000001 0.48253499999999999 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 radial-only 0.12 9.9999999999999995e-07 0.02 0.5 1 0.87970899999999996 0 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-cold 0.12 0 0.02 0.5 1 0.91732499999999995 0.58329600000000004 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-warm 0.12 0 0.02 0.5 1 0.86945099999999997 0.51812100000000005 31.943878200535416 0.030297377788570383 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276643 0.013069100469075655 ToleranceMet ToleranceMet 4.4188701217558337e-10 8.8678270864500767e-09 ToleranceMet ToleranceMet -1196.5290425000408 0.082304768008252066 ToleranceMet ToleranceMet -41.359935687646356 0.0062892684036266796 ToleranceMet ToleranceMet -2.4046891773381924 0.0039472895287789881 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 radial-only 0.12 0 0.02 0.5 1 0.32278099999999998 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-cold 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.599998 0.653165 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-warm 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.6063940000000001 0.64585199999999998 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 radial-only 0.12 -9.9999999999999995e-07 0.02 0.5 1 0.98289300000000002 0 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-cold 0.12 0 0.02 0.5 1 0.9204 0.58442499999999997 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-warm 0.12 0 0.02 0.5 1 0.529528 0.47480699999999998 0 inf 0 EventLocationLimited EventLocationLimited GRADIENT_UNRELIABLE 0 0 0 0 16 14 OK 2 2 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited
0 ValueFirst 0.001 0 1 radial-only 0.12 0 0.02 0.5 1 0.33365 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-cold 0.12 9.9999999999999995e-07 0.02 0.5 1 1.4435279999999999 0.55462599999999995 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-warm 0.12 9.9999999999999995e-07 0.02 0.5 1 1.396064 0.473553 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 radial-only 0.12 9.9999999999999995e-07 0.02 0.5 1 0.90054699999999999 0 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-cold 0.12 0 0.02 0.5 1 0.91651099999999996 0.58317300000000005 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-warm 0.12 0 0.02 0.5 1 0.87018300000000004 0.51861199999999996 31.943878200535416 0.030297377788570383 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276643 0.013069100469075655 ToleranceMet ToleranceMet 4.4188701217558337e-10 8.8678270864500767e-09 ToleranceMet ToleranceMet -1196.5290425000408 0.082304768008252066 ToleranceMet ToleranceMet -41.359935687646356 0.0062892684036266796 ToleranceMet ToleranceMet -2.4046891773381924 0.0039472895287789881 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 radial-only 0.12 0 0.02 0.5 1 0.32972400000000002 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-cold 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.5700529999999999 0.64809300000000003 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-warm 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.597961 0.64148899999999998 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 radial-only 0.12 -9.9999999999999995e-07 0.02 0.5 1 0.98197699999999999 0 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-cold 0.12 0 0.02 0.5 1 0.92248699999999995 0.58559000000000005 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 1 full-warm 0.12 0 0.02 0.5 1 0.53101799999999999 0.47690399999999999 0 inf 0 EventLocationLimited EventLocationLimited GRADIENT_UNRELIABLE 0 0 0 0 16 14 OK 2 2 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited 0 0 Invalid EventLocationLimited
0 ValueFirst 0.001 0 1 radial-only 0.12 0 0.02 0.5 1 0.33283299999999999 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-cold 0.12 9.9999999999999995e-07 0.02 0.5 1 1.4438569999999999 0.55640500000000004 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 full-warm 0.12 9.9999999999999995e-07 0.02 0.5 1 1.4280870000000001 0.48020400000000002 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 2 radial-only 0.12 9.9999999999999995e-07 0.02 0.5 1 0.877965 0 31.944397215721676 0.022403688186287091 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316353596 84.882125193208594 FiniteUncertified BudgetExceeded -0.06178732561146863 0.027507911845635145 FiniteUncertified BudgetExceeded -1206.7405903895506 86.508658178042552 FiniteUncertified BudgetExceeded -42.732438041765114 24.940774642415242 FiniteUncertified BudgetExceeded -2.8704987812871035 9.2080354365302899 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-cold 0.12 0 0.02 0.5 1 0.91830999999999996 0.58064499999999997 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 full-warm 0.12 0 0.02 0.5 1 0.86766900000000002 0.51732599999999995 31.943878200535416 0.030297377788570383 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276643 0.013069100469075655 ToleranceMet ToleranceMet 4.4188701217558337e-10 8.8678270864500767e-09 ToleranceMet ToleranceMet -1196.5290425000408 0.082304768008252066 ToleranceMet ToleranceMet -41.359935687646356 0.0062892684036266796 ToleranceMet ToleranceMet -2.4046891773381924 0.0039472895287789881 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 3 radial-only 0.12 0 0.02 0.5 1 0.32429799999999998 0 31.943878200535419 0.03029737778857387 1 Converged Converged OK 123 123 5 0 16 14 OK 2 2 127.76800770276863 0.013069100469871918 ToleranceMet ToleranceMet 4.416716940860868e-10 8.8674697563815455e-09 ToleranceMet ToleranceMet -1196.5290425000394 0.082304768009168847 ToleranceMet ToleranceMet -41.35993568764578 0.0062892684043028965 ToleranceMet ToleranceMet -2.4046891773379935 0.0039472895289234368 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-cold 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.634201 0.65561499999999995 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
0 ValueFirst 0.001 0 0 full-warm 0.12 -9.9999999999999995e-07 0.02 0.5 1 1.596805 0.64201699999999995 31.944397215721676 0.022403688186267912 1 Converged Converged OK 336 336 7 0 15 14 OK 2 0 123.10735316061192 84.882125196054261 FiniteUncertified BudgetExceeded 0.061787318892838262 0.027507917375825055 FiniteUncertified BudgetExceeded -1206.7405903961055 86.508658184353379 FiniteUncertified BudgetExceeded -42.732438039757547 24.940774644346881 FiniteUncertified BudgetExceeded -2.8704987807453954 9.2080354370574629 FiniteUncertified BudgetExceeded
