case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid
0 linear 0 0 54.662179000000002 7.0379226907888537 1 67 53.437842000000003 0.036524000000000001 0.23153499999999991 0.0096710000000000008 0.0020339999999999998 0.0097730000000000004 0.021366 0.18987899999999999 0.35119899999999998 52.551679 0.10699900000000001 2.8e-05 0.061022 0.0074419999999999998 0.012715000000000002 0.15206 0.032443000000000007 0.0085589999999999972 0 0 0 0 0 0 0 0 0 0 53.241894000000002 53.403269999999999 0.012222999999999999 0.0067120000000000001 0.013148 0.00060400000000000004 0.040729000000000001 0 0 0 0 0
0 linear 0 7 53.302503000000002 7.165175685042759 1 83 52.883837999999997 0.011261999999999999 0.35765600000000003 0.0081060000000000004 0.001317 0.0047679999999999997 0.013283 0.018121000000000002 0.36932500000000001 52.306457999999999 0.090376999999999999 2.5999999999999998e-05 0.016372000000000001 0.0031280000000000001 0.0045459999999999997 0.25690200000000002 0.049344000000000013 0.011222000000000005 0 1 15 15 0 0 0 0 0 0 52.811318 52.871746999999999 0.0040309999999999999 0.0066400000000000001 0.012385999999999999 0.00027999999999999998 0.040596 2 1 16 0.00115407797797932 2
0 linear 0 15 53.576073000000001 7.2540425509600803 1 91 53.157921999999999 0.011512 0.37500699999999987 0.0072020000000000001 0.001493 0.0031649999999999998 0.010328 0.009953 0.258932 52.655940999999999 0.089955000000000007 1.9000000000000001e-05 0.079592999999999997 0.0019989999999999999 0.0036830000000000001 0.26441600000000004 0.050918000000000026 0.018144999999999991 0 2 13 13 0 0 0 0 0 0 53.035881000000003 53.150775000000003 0.0016479999999999999 0.0055250000000000004 0.012289999999999999 3.6999999999999998e-05 0.038718000000000002 1 1 8 0.0027134713756958736 1
0 linear 0 23 53.626268000000003 7.2793514851610421 1 91 53.176625000000001 0.011316 0.40428700000000001 0.0094970000000000002 0.0014949999999999998 0.0042849999999999997 0.010383 0.0099190000000000007 0.378108 52.586199999999998 0.091239000000000001 2.5000000000000001e-05 0.048587999999999999 0.0016770000000000001 0.0038999999999999998 0.28336699999999992 0.053649999999999989 0.012756999999999998 0 3 13 13 0 0 0 0 0 0 53.08511 53.169725999999997 0.0015460000000000001 0.0053439999999999998 0.012206999999999999 4.3000000000000002e-05 0.038293000000000001 1 1 8 0.0030160757831446021 1
0 linear 1 0 1.06653 589.76731831372365 1 105 0.65996299999999997 0.013750999999999999 0.32986799999999994 0.0077779999999999993 0.0016629999999999998 0.003212 0.010062 0.17818200000000001 0.13004599999999999 0 0.0068900000000000003 0.001302 0.25107699999999999 0.001934 0.0043740000000000003 0.17428700000000003 0.084028000000000033 0.017731000000000014 0 0 0 0 0.0048900000000000002 1 0 0 14 0 0.35733399999999998 0.65082300000000004 0.0013799999999999999 0.0048339999999999998 0.01554 0.0030349999999999999 0.031833 0 0 0 0 0
0 linear 1 7 0.71732600000000002 593.09247526628167 1 105 0.348773 0.013121000000000001 0.325463 0.007025 0.0015279999999999998 0.0030599999999999998 0.0094479999999999998 0.0083590000000000001 0.14985299999999999 0 0.003565 0.0011150000000000001 0.10380499999999999 0.0012849999999999999 0.003722 0.16949000000000003 0.07655500000000004 0.017479000000000012 0 1 19 19 0.00297 1 0 0 14 0 0.20114499999999999 0.34227800000000003 0.0014109999999999999 0.0036229999999999999 0.014530999999999999 0.0012290000000000001 0.030809 1 1 8 0.0016863986939356674 1
0 linear 1 15 0.93955500000000003 596.53003682974679 1 128 0.437996 0.012834999999999999 0.44079299999999999 0.0085430000000000002 0.001642 0.0028869999999999998 0.008914 0.0083859999999999994 0.118536 0 0.0035999999999999999 0.001034 0.226109 0.001116 0.0037400000000000003 0.22685500000000011 0.10167099999999993 0.022803000000000028 0 2 19 19 0.0029729999999999999 1 0 0 14 0 0.16969500000000001 0.43126199999999998 0.001279 0.0034529999999999999 0.014290000000000001 0.00115 0.031040999999999999 1 1 8 0.18679473719266346 1
0 linear 1 23 0.79905400000000004 599.54254534181996 1 128 0.31758199999999998 0.013271 0.43313899999999983 0.0079039999999999996 0.001508 0.0033279999999999998 0.0093469999999999994 0.0087080000000000005 0.146096 0 0.0037910000000000001 0.001127 0.071592000000000003 0.00147 0.0040550000000000004 0.22096100000000013 0.099795000000000134 0.022830000000000017 0 3 19 19 0.0030200000000000001 1 0 0 14 0 0.199132 0.31012499999999998 0.0015690000000000001 0.0036329999999999999 0.014935 0.001714 0.031706999999999999 1 1 8 0.0068439882711387309 1
0 linear 2 0 37.748702999999999 2.3667291596036724 1 61 37.520507000000002 0.011141 0.18828199999999995 0.0069840000000000006 0.00095500000000000012 0.0030709999999999999 0.0099190000000000007 0.17100299999999999 0.34164099999999997 36.822513000000001 0.085916999999999993 2.8e-05 0.041262000000000007 0.002529 0.0038640000000000007 0.12344799999999996 0.029200000000000011 0.0071999999999999981 0 0 0 0 0 0 0 0 0 0 37.436627000000001 37.512917999999999 0.00091 0.0055960000000000003 0.012213 7.4999999999999993e-05 0.034106999999999998 0 0 0 0 0
0 linear 2 7 51.426175999999998 2.4102109454225378 1 61 51.119503000000002 0.011200999999999999 0.26793100000000009 0.0069280000000000001 0.0009999999999999998 0.0043550000000000004 0.010232 0.010174000000000001 0.32223299999999999 50.633288 0.08457400000000001 1.9000000000000001e-05 0.010004999999999998 0.001524 0.0038419999999999999 0.19256699999999996 0.031817000000000012 0.0090249999999999983 0 1 16 13 0 0 0 0 0 0 51.066378 51.112524000000001 0.0019269999999999999 0.0056600000000000001 0.012444999999999999 6.6000000000000005e-05 0.033467999999999998 1 1 8 0.11055858717162853 1
