case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.0001 47.960551000000002 47.900621000000001 47.777270000000001 48.002938999999998 0.167184 0.16575799999999999 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0.0057480000000000014 0.00012 21 19 3 0 0.0068390000000000013 0.00010800000000000001 21 19 3 0 0.005013000000000001 0.00012
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.0001 49.939269000000003 49.862614999999998 49.590412000000001 49.648975 0.18723899999999999 0.21454599999999999 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0.0063540000000000003 0.00011700000000000001 21 19 3 0 0.0067499999999999991 0.00012199999999999998 21 19 3 0 0.0062979999999999998 0.00011499999999999999
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.001 0.56264400000000003 0.55236799999999997 0.53346000000000005 0.53783199999999998 0.097026000000000001 0.107194 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0.0084720000000000004 0.00020599999999999999 35 31 5 0 0.0075190000000000005 0.00018999999999999998 35 31 5 0 0.0072810000000000019 0.00018899999999999999
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.001 0.60973699999999997 0.63302400000000003 0.50034199999999995 0.51373500000000005 0.093343999999999996 0.105188 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0.0072189999999999997 0.00018500000000000002 35 31 5 0 0.009078000000000001 0.00018699999999999999 35 31 5 0 0.0075550000000000001 0.00018899999999999999
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.001 0.64757200000000004 0.64838700000000005 0.50259699999999996 0.50577099999999997 0.093532000000000004 0.10302 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0.0072370000000000004 0.000185 35 31 5 0 0.0073109999999999989 0.000184 35 31 5 0 0.0071899999999999985 0.00018200000000000001
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.001 0.54000099999999995 0.554539 0.40717599999999998 0.42324499999999998 0.093683000000000002 0.10353900000000001 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0.0075759999999999994 0.00018899999999999999 35 31 5 0 0.0073610000000000004 0.00018599999999999999 35 31 5 0 0.0072210000000000026 0.00019099999999999998
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.0001 0.572322 0.58858100000000002 0.563662 0.57566499999999998 0.13172600000000001 0.17118 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0.0072200000000000007 0.00019199999999999998 35 31 5 0 0.0072209999999999983 0.000185 35 31 5 0 0.0072969999999999988 0.00018000000000000001
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.0001 0.64768400000000004 0.65689299999999995 0.54071000000000002 0.54733200000000004 0.135854 0.147008 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0.0070989999999999985 0.00018599999999999999 35 31 5 0 0.007222000000000001 0.00018999999999999998 35 31 5 0 0.0074639999999999993 0.00019799999999999999
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.0001 0.69259300000000001 0.69221299999999997 0.56003499999999995 0.56349800000000005 0.12897700000000001 0.13847699999999999 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0.0072649999999999989 0.00019499999999999997 35 31 5 0 0.007167999999999999 0.000194 35 31 5 0 0.0072540000000000018 0.000192
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.0001 0.57258100000000001 0.58653699999999998 0.46418799999999999 0.48150700000000002 0.12573500000000001 0.13775000000000001 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0.0071629999999999992 0.000184 35 31 5 0 0.007342999999999998 0.00018300000000000003 35 31 5 0 0.0073050000000000007 0.00018699999999999999
0 0 uniform 4 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436169617852388 0 -1.060351370012822 2.6310460449919826 0.001 0.41221200000000002 0.413298 0.39028200000000002 0.39776600000000001 0.098833000000000004 0.108775 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0.0059469999999999983 0.00021799999999999999 28 26 4 1 0.0056319999999999999 0.00018699999999999999 28 26 4 1 0.0054230000000000007 0.00016900000000000002
0 0 uniform 4 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436379816839837 0 -1.0603723899115669 2.5259763672857281 0.001 0.40150400000000003 0.42188300000000001 0.24868100000000001 0.262959 0.101858 0.11100500000000001 2.525976767980123 2.525976767980123 2.525976767980342 2.525976767980342 2.525976767980123 2.525976767980123 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0.0056479999999999985 0.000183 28 26 4 1 0.0056370000000000014 0.00014899999999999999 28 26 4 1 0.0055659999999999998 0.00015200000000000001
0 0 uniform 4 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436620044254067 0 -1.0603964126529899 2.4276430973484411 0.001 0.43842599999999998 0.441998 0.32769799999999999 0.33356799999999998 0.133462 0.14455799999999999 2.4276525037033085 2.4276525037033085 2.4276525037048438 2.4276525037048438 2.4276525037033085 2.4276525037033085 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 68 68 68 68 68 68 28 25 4 0 0.0057109999999999999 0.000136 28 25 4 0 0.0057199999999999994 0.00014300000000000001 28 25 4 0 0.0057289999999999997 0.000127
