case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 1 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0 0.10920182204699373 635.57229076759938 0.0001 0.92534700000000003 0.96732300000000004 0.74902299999999999 0.76081799999999999 0.34182800000000002 0.35247699999999998 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 192 192 192 192 192 192 56 52 8 2 0 0 56 52 8 2 0 0 56 52 8 2 0 0
0 0 uniform 1 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0 0.10917779930557081 638.98258495925404 0.0001 0.74291600000000002 0.76093699999999997 0.60492999999999997 0.618927 0.325104 0.343416 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 192 192 192 192 192 192 56 52 8 2 0 0 56 52 8 2 0 0 56 52 8 2 0 0
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.001 34.809775000000002 34.865752000000001 34.869653999999997 34.883693999999998 0.116327 0.11734 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.001 47.70664 47.633265000000002 47.595064000000001 47.530048000000001 0.116546 0.133078 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.001 47.790182999999999 47.736790999999997 47.600928000000003 47.721398000000001 0.099299999999999999 0.098655999999999994 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.001 49.624552000000001 49.591633999999999 49.563817 49.553091000000002 0.12068 0.13395499999999999 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.0001 34.985011 34.992685000000002 34.981310999999998 35.12077 0.185389 0.18920799999999999 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.0001 47.763328999999999 47.759377999999998 47.679381999999997 47.676192999999998 0.15936400000000001 0.206204 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.0001 47.801707 47.976855999999998 47.959783999999999 47.877102999999998 0.16588700000000001 0.162191 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.0001 49.705100999999999 49.616607999999999 49.554712000000002 49.735503999999999 0.16533400000000001 0.21220800000000001 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
