case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.001 0.64481100000000002 0.644451 0.50201600000000002 0.50265499999999996 0.093146000000000007 0.098048999999999997 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.001 0.55447800000000003 0.56199600000000005 0.41157300000000002 0.43032999999999999 0.091853000000000004 0.106012 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.0001 0.56940599999999997 0.583318 0.56308000000000002 0.57315099999999997 0.13098199999999999 0.163267 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.0001 0.65107899999999996 0.65712800000000005 0.53847 0.55006900000000003 0.12574099999999999 0.13250300000000001 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.0001 0.68030599999999997 0.67827599999999999 0.56119399999999997 0.56022400000000006 0.12830900000000001 0.13320599999999999 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.0001 0.58866700000000005 0.58674999999999999 0.472995 0.48748200000000003 0.12612799999999999 0.13406299999999999 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 4 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436169617852388 0 -1.060351370012822 2.6310460449919826 0.001 0.409445 0.40586699999999998 0.38808999999999999 0.39381699999999997 0.098755999999999997 0.10424899999999999 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0 0 28 26 4 1 0 0 28 26 4 1 0 0
0 0 uniform 4 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436379816839837 0 -1.0603723899115669 2.5259763672857281 0.001 0.40312300000000001 0.42066900000000002 0.25085000000000002 0.261739 0.100636 0.106507 2.525976767980123 2.525976767980123 2.525976767980342 2.525976767980342 2.525976767980123 2.525976767980123 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0 0 28 26 4 1 0 0 28 26 4 1 0 0
0 0 uniform 4 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436620044254067 0 -1.0603964126529899 2.4276430973484411 0.001 0.440446 0.44312400000000002 0.32779000000000003 0.329681 0.13194900000000001 0.13516 2.4276525037033085 2.4276525037033085 2.4276525037048438 2.4276525037048438 2.4276525037033085 2.4276525037033085 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 68 68 68 68 68 68 28 25 4 0 0 0 28 25 4 0 0 0 28 25 4 0 0 0
0 0 uniform 4 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436860271668294 0 -1.0604204353944127 2.3458220830768508 0.001 0.37814399999999998 0.38577299999999998 0.22591 0.23356199999999999 0.085652000000000006 0.090565000000000007 2.3458220510917149 2.3458220510917149 2.345822051090575 2.345822051090575 2.3458220510917149 2.3458220510917149 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 4 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436169617852388 0 -1.060351370012822 2.6310460449919826 0.0001 0.43097099999999999 0.43946000000000002 0.42167300000000002 0.43013099999999999 0.13650000000000001 0.14441200000000001 2.6310460057608669 2.6310460057608669 2.6310460057608669 2.6310460057608669 2.6310460057608669 2.6310460057608669 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 76 76 76 76 76 76 28 26 4 0 0 0 28 26 4 0 0 0 28 26 4 0 0 0
0 0 uniform 4 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436379816839837 0 -1.0603723899115669 2.5259763672857281 0.0001 0.46555000000000002 0.51259699999999997 0.327957 0.33914 0.150811 0.15790799999999999 2.5259763258246459 2.5259763258246459 2.525976325824157 2.525976325824157 2.5259763258246459 2.5259763258246459 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 84 84 84 84 84 84 28 26 4 1 0 0 28 26 4 1 0 0 28 26 4 1 0 0
0 0 uniform 4 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436620044254067 0 -1.0603964126529899 2.4276430973484411 0.0001 0.52214400000000005 0.52148700000000003 0.43531500000000001 0.43463299999999999 0.227516 0.22009799999999999 2.4276431367176206 2.4276431367176206 2.4276431367179669 2.4276431367179669 2.4276431367176206 2.4276431367176206 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 116 116 116 116 116 116 28 25 4 0 0 0 28 25 4 0 0 0 28 25 4 0 0 0
0 0 uniform 4 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436860271668294 0 -1.0604204353944127 2.3458220830768508 0.0001 0.432977 0.43532500000000002 0.29641499999999998 0.30390499999999998 0.134099 0.14039699999999999 2.3458220547807498 2.3458220547807498 2.3458220547807236 2.3458220547807236 2.3458220547807498 2.3458220547807498 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
1 1 uniform 0 0 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612179779380518 0 1.6703169727387037 41.922291611726415 0.001 0.37282999999999999 0.37324400000000002 0.353269 0.357462 0.082461999999999994 0.089509000000000005 41.92228245739819 41.92228245739819 41.92228245739819 41.92228245739819 41.92228245739819 41.92228245739819 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 28 5 0 0 0 35 28 5 0 0 0 35 28 5 0 0 0
1 1 uniform 0 7 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612119359426676 0 1.6703109307433195 43.987614774812329 0.001 0.33971400000000002 0.34705999999999998 0.196802 0.20519200000000001 0.077965000000000007 0.084060999999999997 43.987607710308559 43.987607710308559 43.987607710308559 43.987607710308559 43.987607710308559 43.987607710308559 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 28 5 0 0 0 35 28 5 0 0 0 35 28 5 0 0 0
1 1 uniform 0 15 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612050308050859 0 1.6703040256057378 45.910506501119002 0.001 0.34372999999999998 0.34469699999999998 0.19523599999999999 0.20328199999999999 0.077655000000000002 0.081629999999999994 45.910498225247032 45.910498225247032 45.910498225247032 45.910498225247032 45.910498225247032 45.910498225247032 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 28 5 0 0 0 35 28 5 0 0 0 35 28 5 0 0 0
