name,u,jac,warm,rtol,stop,mu,error,nodes,reused,splits,whole_ms,topology_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
extreme-q-planet,0.5,0,1,1.0e-06,Converged,1.369626702326378,1.2437925e-06,186,133,0,1.872130,0.832861,0.427623,0.010632,0.001953,1.511915,1.369693749576262,2.3850495e-10,2.4759769e-13,1.3765343e-16,6.0823644e-16,0,0,0,0,0,0,0,0,0,0
extreme-q-planet,0.5,0,1,1.0e-08,Converged,1.3696267023229896,6.6282367e-09,314,258,0,2.229838,0.866877,0.702160,0.027256,0.002500,1.519651,1.369693749576262,2.6573042e-10,2.4913538e-13,7.7244301e-17,6.0823644e-16,0,0,0,0,0,0,0,0,0,0
extreme-q-planet,0.5,1,0,1.0e-03,Converged,1.3699283118200072,2.0180903e-08,282,227,0,2.391386,0.913944,0.665551,0.131121,0.008043,1.673452,1.3699955363901994,2.8711052e-10,2.5229138e-13,8.5571139e-17,6.0837038e-16,-2.0226041709185609,-4.8631268596102695,1.2062051267217364,1048.888184958266,1.7856565451965063,3.1324639e-05,8.5307245e-06,2.7729255e-05,0.0040638491,0.0002002028
extreme-q-planet,0.5,1,0,1.0e-04,Converged,1.3699283118200309,6.70882e-09,314,258,0,2.441143,0.906915,0.711737,0.143800,0.007438,1.759258,1.3699955363901994,2.8711147e-10,2.5225312e-13,7.7560548e-17,6.0837038e-16,-2.0226041709267393,-4.8631268596272248,1.2062051267179601,1048.8881849710722,1.7856565443815466,2.7227093e-05,3.3645103e-06,2.5035754e-05,0.00074277041,4.2971716e-06
extreme-q-planet,0.5,1,0,1.0e-05,EventLocationLimited,1.3699283118200309,6.70882e-09,314,258,0,2.464323,0.909789,0.719853,0.153111,0.008148,1.667032,1.3699955363901994,2.8711147e-10,2.5225312e-13,7.7560548e-17,6.0837038e-16,-2.0226041709267393,-4.8631268596272248,1.2062051267179601,1048.8881849710722,1.7856565443815466,2.7227093e-05,3.3645103e-06,2.5035754e-05,0.00074277041,4.2971716e-06
extreme-q-planet,0.5,1,0,1.0e-06,EventLocationLimited,1.3699283118200309,6.70882e-09,314,258,0,2.450050,0.911197,0.704725,0.148118,0.007559,1.731926,1.3699955363901994,2.8711147e-10,2.5225312e-13,7.7560548e-17,6.0837038e-16,-2.0226041709267393,-4.8631268596272248,1.2062051267179601,1048.8881849710722,1.7856565443815466,2.7227093e-05,3.3645103e-06,2.5035754e-05,0.00074277041,4.2971716e-06
extreme-q-planet,0.5,1,0,1.0e-08,EventLocationLimited,1.3699283118200309,6.70882e-09,314,258,0,2.459721,0.909083,0.715650,0.148584,0.007930,1.674907,1.3699955363901994,2.8711147e-10,2.5225312e-13,7.7560548e-17,6.0837038e-16,-2.0226041709267393,-4.8631268596272248,1.2062051267179601,1048.8881849710722,1.7856565443815466,2.7227093e-05,3.3645103e-06,2.5035754e-05,0.00074277041,4.2971716e-06
extreme-q-planet,0.5,1,1,1.0e-03,Converged,1.3696267023229689,1.9245432e-08,282,227,0,2.512780,0.838436,0.800107,0.135030,0.008438,1.720192,1.3696937495762618,2.6572871e-10,2.4913306e-13,8.490524e-17,6.0823644e-16,-1.9989790819350728,-4.8071084903551684,1.1763587738423054,1040.441270945078,1.7533022733090244,3.0616402e-05,7.6538216e-06,2.6973285e-05,0.0037668134,0.00018876648
extreme-q-planet,0.5,1,1,1.0e-04,Converged,1.3696267023229896,6.6282367e-09,314,258,0,3.702345,1.230178,1.300438,0.212551,0.011725,2.497220,1.3696937495762618,2.6573042e-10,2.4913538e-13,7.7244301e-17,6.0823644e-16,-1.9989790819471396,-4.8071084903751613,1.1763587738410468,1040.4412709615624,1.753302272412073,2.6822861e-05,2.8227242e-06,2.4453162e-05,0.00066492729,4.0124436e-06
extreme-q-planet,0.5,1,1,1.0e-05,EventLocationLimited,1.3696267023229896,6.6282367e-09,314,258,0,3.709022,1.235440,1.292202,0.217340,0.011240,2.421648,1.3696937495762618,2.6573042e-10,2.4913538e-13,7.7244301e-17,6.0823644e-16,-1.9989790819471396,-4.8071084903751613,1.1763587738410468,1040.4412709615624,1.753302272412073,2.6822861e-05,2.8227242e-06,2.4453162e-05,0.00066492729,4.0124436e-06
extreme-q-planet,0.5,1,1,1.0e-06,EventLocationLimited,1.3696267023229896,6.6282367e-09,314,258,0,3.116983,0.976333,1.135072,0.178495,0.011035,2.067212,1.3696937495762618,2.6573042e-10,2.4913538e-13,7.7244301e-17,6.0823644e-16,-1.9989790819471396,-4.8071084903751613,1.1763587738410468,1040.4412709615624,1.753302272412073,2.6822861e-05,2.8227242e-06,2.4453162e-05,0.00066492729,4.0124436e-06
extreme-q-planet,0.5,1,1,1.0e-08,EventLocationLimited,1.3696267023229896,6.6282367e-09,314,258,0,3.018354,0.967190,1.064673,0.171456,0.010122,1.868585,1.3696937495762618,2.6573042e-10,2.4913538e-13,7.7244301e-17,6.0823644e-16,-1.9989790819471396,-4.8071084903751613,1.1763587738410468,1040.4412709615624,1.753302272412073,2.6822861e-05,2.8227242e-06,2.4453162e-05,0.00066492729,4.0124436e-06
very-wide,0.0,0,0,1.0e-03,Converged,1.0324995640559709,1.1373617e-05,61,36,0,0.873284,0.480940,0.072624,0.003520,0.000821,0.520236,1.0324995640560481,0,5.4300834e-14,4.0791905e-16,4.5852192e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,0,1.0e-04,Converged,1.0324995640559709,1.1373617e-05,61,36,0,0.848333,0.449799,0.075495,0.002869,0.000650,0.500717,1.0324995640560481,0,5.4300834e-14,4.0791905e-16,4.5852192e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,0,1.0e-05,Converged,1.0324995640560113,5.6017275e-06,77,51,0,0.906999,0.461707,0.117911,0.003831,0.000850,0.532015,1.0324995640560481,0,5.4295851e-14,4.0495559e-16,4.5852192e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,0,1.0e-06,Converged,1.0324995640560468,8.9125121e-10,93,66,0,0.875211,0.442665,0.121221,0.004351,0.000981,0.518717,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,0,1.0e-08,Converged,1.0324995640560468,8.9125121e-10,93,66,0,0.891767,0.446903,0.118065,0.004123,0.000915,0.496102,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,1,1.0e-03,Converged,1.0325050758619896,1.1375358e-05,61,36,0,0.806127,0.398273,0.097203,0.002790,0.000695,0.477993,1.0325050758620653,0,5.3756583e-14,3.5802287e-16,4.5852436e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,1,1.0e-04,Converged,1.0325050758619896,1.1375358e-05,61,36,0,0.786944,0.378343,0.096011,0.002537,0.000617,0.459562,1.0325050758620653,0,5.3756583e-14,3.5802287e-16,4.5852436e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,1,1.0e-05,Converged,1.03250507586203,5.6069073e-06,77,51,0,0.838377,0.394123,0.136214,0.003290,0.000768,0.471877,1.0325050758620653,0,5.3751974e-14,3.5518034e-16,4.5852436e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,1,1.0e-06,Converged,1.0325050758620653,8.9145581e-10,93,66,0,0.903775,0.410185,0.164316,0.004510,0.000932,0.464880,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,0,1,1.0e-08,Converged,1.0325050758620653,8.9145581e-10,93,66,0,0.852370,0.376526,0.167846,0.004246,0.000853,0.463797,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.0,1,0,1.0e-03,EventLocationLimited,1.0324995640560468,8.9125121e-10,93,66,0,0.908303,0.450227,0.129198,0.021282,0.002365,0.699095,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0.011006400367141671,-0.01514557241291052,4.5718587879819408e-05,0.03067919585139238,-0.032042872854640393,4.4635525e-06,5.188781e-07,4.5263585e-06,2.2438784e-06,1.7754095e-06
very-wide,0.0,1,0,1.0e-04,EventLocationLimited,1.0324995640560468,8.9125121e-10,93,66,0,0.903028,0.442243,0.128839,0.016549,0.001993,0.655941,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0.011006400367141671,-0.01514557241291052,4.5718587879819408e-05,0.03067919585139238,-0.032042872854640393,4.4635525e-06,5.188781e-07,4.5263585e-06,2.2438784e-06,1.7754095e-06
very-wide,0.0,1,0,1.0e-05,EventLocationLimited,1.0324995640560468,8.9125121e-10,93,66,0,0.903514,0.452329,0.124855,0.018649,0.002004,0.667893,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0.011006400367141671,-0.01514557241291052,4.5718587879819408e-05,0.03067919585139238,-0.032042872854640393,4.4635525e-06,5.188781e-07,4.5263585e-06,2.2438784e-06,1.7754095e-06
very-wide,0.0,1,0,1.0e-06,EventLocationLimited,1.0324995640560468,8.9125121e-10,93,66,0,0.954152,0.457684,0.157758,0.018768,0.001860,0.675602,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0.011006400367141671,-0.01514557241291052,4.5718587879819408e-05,0.03067919585139238,-0.032042872854640393,4.4635525e-06,5.188781e-07,4.5263585e-06,2.2438784e-06,1.7754095e-06
very-wide,0.0,1,0,1.0e-08,EventLocationLimited,1.0324995640560468,8.9125121e-10,93,66,0,0.897855,0.446541,0.124264,0.017163,0.001767,0.659539,1.0324995640560481,0,5.4403947e-14,3.1022811e-16,4.5852192e-16,0.011006400367141671,-0.01514557241291052,4.5718587879819408e-05,0.03067919585139238,-0.032042872854640393,4.4635525e-06,5.188781e-07,4.5263585e-06,2.2438784e-06,1.7754095e-06
very-wide,0.0,1,1,1.0e-03,EventLocationLimited,1.0325050758620653,8.9145581e-10,93,66,0,1.435624,0.564786,0.252372,0.032676,0.003609,1.005559,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0.011040827593174329,-0.015152489648589533,4.5967722125801812e-05,0.030711695620471151,-0.032069475068672221,4.0479686e-06,4.7119162e-07,4.1080932e-06,2.0665848e-06,1.7475275e-06
very-wide,0.0,1,1,1.0e-04,EventLocationLimited,1.0325050758620653,8.9145581e-10,93,66,0,1.225700,0.535766,0.231907,0.021231,0.002577,0.949667,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0.011040827593174329,-0.015152489648589533,4.5967722125801812e-05,0.030711695620471151,-0.032069475068672221,4.0479686e-06,4.7119162e-07,4.1080932e-06,2.0665848e-06,1.7475275e-06
very-wide,0.0,1,1,1.0e-05,EventLocationLimited,1.0325050758620653,8.9145581e-10,93,66,0,1.047603,0.470371,0.192905,0.019008,0.002217,0.839082,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0.011040827593174329,-0.015152489648589533,4.5967722125801812e-05,0.030711695620471151,-0.032069475068672221,4.0479686e-06,4.7119162e-07,4.1080932e-06,2.0665848e-06,1.7475275e-06
very-wide,0.0,1,1,1.0e-06,EventLocationLimited,1.0325050758620653,8.9145581e-10,93,66,0,1.022541,0.421725,0.187560,0.020659,0.002090,0.788030,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0.011040827593174329,-0.015152489648589533,4.5967722125801812e-05,0.030711695620471151,-0.032069475068672221,4.0479686e-06,4.7119162e-07,4.1080932e-06,2.0665848e-06,1.7475275e-06
very-wide,0.0,1,1,1.0e-08,EventLocationLimited,1.0325050758620653,8.9145581e-10,93,66,0,0.961682,0.376189,0.223658,0.022303,0.002270,0.694562,1.0325050758620653,0,5.3471662e-14,2.6008263e-16,4.5852436e-16,0.011040827593174329,-0.015152489648589533,4.5967722125801812e-05,0.030711695620471151,-0.032069475068672221,4.0479686e-06,4.7119162e-07,4.1080932e-06,2.0665848e-06,1.7475275e-06
very-wide,0.5,0,0,1.0e-03,Converged,1.0324994732393868,5.6305701e-05,61,36,0,1.008209,0.553243,0.097720,0.004517,0.000955,0.698974,1.0324994469933251,5.8975282e-17,6.5161001e-14,2.4759987e-16,4.5852188e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,0,1.0e-04,Converged,1.0324994732393868,5.6305701e-05,61,36,0,0.887986,0.462674,0.085880,0.003162,0.000692,0.692406,1.0324994469933251,5.8975282e-17,6.5161001e-14,2.4759987e-16,4.5852188e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,0,1.0e-05,Converged,1.032499473247219,2.3478654e-08,93,66,0,1.295844,0.651193,0.179792,0.006275,0.001148,0.730711,1.0324994469933251,5.8905347e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,0,1.0e-06,Converged,1.032499473247219,2.3478654e-08,93,66,0,1.244888,0.618376,0.198863,0.005643,0.001278,0.716514,1.0324994469933251,5.8905347e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,0,1.0e-08,Converged,1.0324994732472208,2.3374706e-10,125,97,0,1.091492,0.489486,0.235928,0.010331,0.001359,0.662371,1.0324994469933251,4.6877031e-17,6.4990173e-14,6.1442003e-17,4.5852188e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,1,1.0e-03,Converged,1.032504984547673,5.631502e-05,61,36,0,0.851835,0.406121,0.130037,0.003926,0.000777,0.560063,1.0325049583014634,7.8622558e-17,6.45079e-14,2.1748766e-16,4.5852432e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,1,1.0e-04,Converged,1.032504984547673,5.631502e-05,61,36,0,0.812834,0.396270,0.111459,0.003444,0.000675,0.581972,1.0325049583014634,7.8622558e-17,6.45079e-14,2.1748766e-16,4.5852432e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,1,1.0e-05,Converged,1.0325049845555052,2.3485388e-08,93,66,0,0.894911,0.402159,0.183854,0.004252,0.000905,0.583674,1.0325049583014634,7.8765333e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,1,1.0e-06,Converged,1.0325049845555052,2.3485388e-08,93,66,0,0.901533,0.400668,0.184699,0.004723,0.000970,0.586575,1.0325049583014634,7.8765333e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,0,1,1.0e-08,Converged,1.0325049845555052,2.3388718e-10,125,97,0,1.032150,0.420203,0.249641,0.008464,0.001143,0.596127,1.0325049583014634,6.612062e-17,6.4040551e-14,5.3942175e-17,4.5852432e-16,0,0,0,0,0,0,0,0,0,0
very-wide,0.5,1,0,1.0e-03,EventLocationLimited,1.032499473247219,2.3478654e-08,93,66,0,1.039610,0.449225,0.217443,0.028806,0.002889,0.745223,1.0324994469933251,7.0162179e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0.011005406367436998,-0.015148125509581041,4.1994078655876305e-05,0.030678708751284325,-0.032042393611134798,2.7450658e-06,3.372511e-07,4.1302553e-06,1.4106992e-06,1.1065615e-06
very-wide,0.5,1,0,1.0e-04,EventLocationLimited,1.032499473247219,2.3478654e-08,93,66,0,1.010833,0.456782,0.204394,0.023008,0.002338,0.693999,1.0324994469933251,7.0162179e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0.011005406367436998,-0.015148125509581041,4.1994078655876305e-05,0.030678708751284325,-0.032042393611134798,2.7450658e-06,3.372511e-07,4.1302553e-06,1.4106992e-06,1.1065615e-06
very-wide,0.5,1,0,1.0e-05,EventLocationLimited,1.032499473247219,2.3478654e-08,93,66,0,0.984124,0.459892,0.189977,0.020479,0.002340,0.686519,1.0324994469933251,7.0162179e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0.011005406367436998,-0.015148125509581041,4.1994078655876305e-05,0.030678708751284325,-0.032042393611134798,2.7450658e-06,3.372511e-07,4.1302553e-06,1.4106992e-06,1.1065615e-06
very-wide,0.5,1,0,1.0e-06,EventLocationLimited,1.032499473247219,2.3478654e-08,93,66,0,0.992393,0.466912,0.190780,0.020990,0.002238,0.669713,1.0324994469933251,7.0162179e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0.011005406367436998,-0.015148125509581041,4.1994078655876305e-05,0.030678708751284325,-0.032042393611134798,2.7450658e-06,3.372511e-07,4.1302553e-06,1.4106992e-06,1.1065615e-06
very-wide,0.5,1,0,1.0e-08,EventLocationLimited,1.032499473247219,2.3478654e-08,93,66,0,0.965410,0.443901,0.189886,0.020297,0.002114,0.662669,1.0324994469933251,7.0162179e-17,6.5284737e-14,1.8724297e-16,4.5852188e-16,0.011005406367436998,-0.015148125509581041,4.1994078655876305e-05,0.030678708751284325,-0.032042393611134798,2.7450658e-06,3.372511e-07,4.1302553e-06,1.4106992e-06,1.1065615e-06
very-wide,0.5,1,1,1.0e-03,EventLocationLimited,1.0325049845555052,2.3485388e-08,93,66,0,1.045815,0.384128,0.242247,0.022440,0.002600,0.689047,1.0325049583014634,8.2746827e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0.01103983067422766,-0.015155043853982404,4.2223222942101987e-05,0.0307112064641978,-0.032068993475132604,2.4927815e-06,3.0831212e-07,3.8766807e-06,1.3030817e-06,1.0896228e-06
very-wide,0.5,1,1,1.0e-04,EventLocationLimited,1.0325049845555052,2.3485388e-08,93,66,0,0.955771,0.377433,0.233799,0.018377,0.002166,0.656571,1.0325049583014634,8.2746827e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0.01103983067422766,-0.015155043853982404,4.2223222942101987e-05,0.0307112064641978,-0.032068993475132604,2.4927815e-06,3.0831212e-07,3.8766807e-06,1.3030817e-06,1.0896228e-06
very-wide,0.5,1,1,1.0e-05,EventLocationLimited,1.0325049845555052,2.3485388e-08,93,66,0,0.946132,0.378186,0.234204,0.019627,0.002036,0.633374,1.0325049583014634,8.2746827e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0.01103983067422766,-0.015155043853982404,4.2223222942101987e-05,0.0307112064641978,-0.032068993475132604,2.4927815e-06,3.0831212e-07,3.8766807e-06,1.3030817e-06,1.0896228e-06
very-wide,0.5,1,1,1.0e-06,EventLocationLimited,1.0325049845555052,2.3485388e-08,93,66,0,0.948285,0.384818,0.234043,0.018263,0.001919,0.629323,1.0325049583014634,8.2746827e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0.01103983067422766,-0.015155043853982404,4.2223222942101987e-05,0.0307112064641978,-0.032068993475132604,2.4927815e-06,3.0831212e-07,3.8766807e-06,1.3030817e-06,1.0896228e-06
very-wide,0.5,1,1,1.0e-08,EventLocationLimited,1.0325049845555052,2.3485388e-08,93,66,0,0.964950,0.385858,0.240175,0.021040,0.002125,0.631216,1.0325049583014634,8.2746827e-17,6.4165994e-14,1.5697692e-16,4.5852432e-16,0.01103983067422766,-0.015155043853982404,4.2223222942101987e-05,0.0307112064641978,-0.032068993475132604,2.4927815e-06,3.0831212e-07,3.8766807e-06,1.3030817e-06,1.0896228e-06
very-close,0.0,0,0,1.0e-03,Converged,25.120844828671682,0.0094858769,111,43,0,1.126922,0.609672,0.178234,0.005657,0.001506,1.030211,25.123643493902211,0,3.2141931e-13,2.7199508e-13,1.1155896e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,0,1.0e-04,Converged,25.12084519867409,0.0016851314,175,103,0,1.257028,0.602634,0.292264,0.012384,0.002147,1.035051,25.123643493902211,0,3.2145113e-13,2.7055806e-13,1.1155896e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,0,1.0e-05,Converged,25.120862339709102,0.00018859059,215,140,0,1.272415,0.601705,0.309314,0.011657,0.002420,1.026833,25.123643493902211,0,3.2324663e-13,2.7112633e-13,1.1155904e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,0,1.0e-06,Converged,25.120863579332539,1.8251628e-05,335,256,0,1.457401,0.597161,0.442519,0.021519,0.003025,1.022863,25.123643493902211,0,3.2234812e-13,2.7112443e-13,1.1155904e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,0,1.0e-08,Converged,25.120863611407046,1.889156e-07,495,411,0,1.760271,0.599084,0.716161,0.035554,0.003912,1.021834,25.123643493902211,0,3.2190869e-13,2.7091002e-13,1.1155904e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,1,1.0e-03,Converged,25.075552237346361,0.022438282,103,36,0,0.746612,0.408666,0.160810,0.004890,0.001131,0.996019,25.078332168659873,0,3.220482e-13,1.7608571e-13,1.1135782e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,1,1.0e-04,Converged,25.075585343214144,0.0015733188,151,79,0,0.828569,0.412920,0.226710,0.006727,0.002121,0.994661,25.078332168659873,0,3.2332633e-13,1.745468e-13,1.1135797e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,1,1.0e-05,Converged,25.075590288635013,0.00015209843,215,140,0,0.933986,0.415267,0.313564,0.010441,0.002560,0.997900,25.078332168659873,0,3.2845587e-13,1.7509076e-13,1.1135799e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,1,1.0e-06,Converged,25.075590781530167,1.5593901e-05,303,224,0,1.081613,0.411490,0.442185,0.015165,0.003393,0.991928,25.078332168659873,0,3.2644784e-13,1.7508913e-13,1.1135799e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,0,1,1.0e-08,Converged,25.075590808079323,1.9555479e-07,591,507,0,1.761172,0.424464,0.954008,0.065527,0.004307,0.997211,25.078332168659873,0,3.2816257e-13,1.7487024e-13,1.1135799e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.0,1,0,1.0e-03,Converged,25.12086361146369,0.00014104999,415,335,0,1.873962,0.605454,0.666334,0.181972,0.011026,1.971085,25.123643493902211,0,3.2243603e-13,2.7055834e-13,1.1155904e-14,-70.546522790048911,-451.46246919708602,16.7988967341714,5.5373322749908356,3.0335696601507447,0.011797831,0.019817656,0.015157829,0.0004281429,0.0023307382
very-close,0.0,1,0,1.0e-04,Converged,25.120863611407071,9.7232681e-07,575,492,0,2.393695,0.600053,0.976941,0.355947,0.011584,1.998822,25.123643493902211,0,3.2271141e-13,2.7091041e-13,1.1155904e-14,-70.546522804053424,-451.46246926064777,16.798896787169326,5.5373322741333562,3.033569657714319,0.00023698543,0.00030359575,0.00038067722,1.7417934e-05,6.0364724e-05
very-close,0.0,1,0,1.0e-05,Converged,25.12086361140706,2.4171756e-08,639,553,0,2.532676,0.603967,1.074861,0.393392,0.014600,1.996164,25.123643493902211,0,3.2151934e-13,2.7075971e-13,1.1155904e-14,-70.546522804087388,-451.46246926065908,16.798896787157105,5.5373322741323987,3.0335696577111495,6.8683596e-05,9.3893036e-05,0.00010415175,4.9790962e-06,2.2020931e-05
very-close,0.0,1,0,1.0e-06,EventLocationLimited,25.12086361140706,6.0285675e-09,831,743,0,3.002172,0.599219,1.282012,0.611812,0.014538,1.964402,25.123643493902211,0,3.2186549e-13,2.7075972e-13,1.1155904e-14,-70.546522804086948,-451.46246926065891,16.798896787157535,5.5373322741323427,3.0335696577108875,2.2789059e-05,3.3857646e-05,4.3168683e-05,2.2848587e-06,1.0177553e-05
very-close,0.0,1,0,1.0e-08,EventLocationLimited,25.12086361140706,2.5146793e-07,815,728,0,3.004239,0.600231,1.272933,0.621901,0.014036,1.974418,25.123643493902211,0,3.2186463e-13,2.7076025e-13,1.1155904e-14,-70.546522804086962,-451.46246926065891,16.798896787157588,5.5373322741324467,3.0335696577102271,2.3064872e-05,3.3860727e-05,5.1348975e-05,4.1176651e-06,2.1754679e-05
very-close,0.0,1,1,1.0e-03,BudgetExceeded,25.075590808269094,0.00015150996,4133,3801,13,21.288545,0.415411,12.333439,3.564353,0.067618,1.922254,25.078332168659873,0,3.266102e-13,1.7454517e-13,1.1135799e-14,-80.520635906231377,-458.91089909688816,27.183065403144756,6.441246073524316,6.0671196471610047,0.027537763,0.044047901,0.04568516,0.0020584069,0.006849819
very-close,0.0,1,1,1.0e-04,BudgetExceeded,25.075590808325465,4.2493236e-07,4507,4151,14,25.280510,0.418461,14.728738,4.261692,0.089910,2.023828,25.078332168659873,0,3.2819497e-13,1.748707e-13,1.1135799e-14,-80.520636205734291,-458.91089957569255,27.183065974423325,6.4412460448929769,6.0671195595506306,0.0011083696,0.0016960084,0.0020170659,0.00010206057,0.00031729255
very-close,0.0,1,1,1.0e-05,BudgetExceeded,25.075590808325465,4.2493236e-07,4507,4151,14,22.464156,0.414069,13.079450,3.879617,0.076634,1.911445,25.078332168659873,0,3.2819497e-13,1.748707e-13,1.1135799e-14,-80.520636205734291,-458.91089957569255,27.183065974423325,6.4412460448929769,6.0671195595506306,0.0011083696,0.0016960084,0.0020170659,0.00010206057,0.00031729255
very-close,0.0,1,1,1.0e-06,BudgetExceeded,25.075590808325465,4.2493236e-07,4507,4151,14,22.510043,0.414071,13.139447,3.862081,0.078776,1.906261,25.078332168659873,0,3.2819497e-13,1.748707e-13,1.1135799e-14,-80.520636205734291,-458.91089957569255,27.183065974423325,6.4412460448929769,6.0671195595506306,0.0011083696,0.0016960084,0.0020170659,0.00010206057,0.00031729255
very-close,0.0,1,1,1.0e-08,BudgetExceeded,25.075590808325465,4.2493236e-07,4507,4151,14,22.506396,0.417204,13.115436,3.853877,0.077908,1.947190,25.078332168659873,0,3.2819497e-13,1.748707e-13,1.1135799e-14,-80.520636205734291,-458.91089957569255,27.183065974423325,6.4412460448929769,6.0671195595506306,0.0011083696,0.0016960084,0.0020170659,0.00010206057,0.00031729255
very-close,0.5,0,0,1.0e-03,Converged,24.840309469393112,0.016037942,111,43,0,1.283731,0.611976,0.312464,0.007284,0.001644,1.674300,24.842976937369549,2.5956107e-06,3.8570317e-13,2.4042636e-13,1.1031313e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.5,0,0,1.0e-04,Converged,24.84031002005149,0.0024430276,159,88,0,1.333771,0.598640,0.377273,0.009524,0.001863,1.663065,24.842976937369549,2.5954443e-06,3.8477352e-13,2.3954417e-13,1.1031314e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.5,0,0,1.0e-05,Converged,24.840320115529011,0.0001624768,215,140,0,1.599923,0.605141,0.616048,0.014925,0.002689,1.677125,24.842976937369549,2.5574345e-06,3.8789596e-13,2.3988589e-13,1.1031318e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.5,0,0,1.0e-06,Converged,24.84032103113724,2.427757e-05,303,225,0,1.738399,0.607076,0.717852,0.023615,0.003211,1.662228,24.842976937369549,2.5573512e-06,3.8760633e-13,2.3988449e-13,1.1031319e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.5,0,0,1.0e-08,InnerAccuracyLimited,24.8403210504075,5.4785894e-06,383,302,0,1.998756,0.608460,0.963095,0.030799,0.003790,1.665082,24.842976937369549,2.5568858e-06,3.8706302e-13,2.3975541e-13,1.1031319e-14,0,0,0,0,0,0,0,0,0,0
very-close,0.5,0,1,1.0e-03,Converged,24.79585573216448,0.016419035,111,43,0,0.890900,0.410314,0.300271,0.006431,0.001392,1.598213,24.798494115689099,7.5952156e-07,3.8799236e-13,1.5421454e-13,1.1011572e-14,0,0,0,0,0,0,0,0,0,0
