name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
close-binary,0.0,1,1,1.0e-05,1,0,Converged,8.0874907146433106,2.6525905e-07,232,232,162,0,1.392248,0.430372,0.346126,0.060144,0.008635,1.466298,8.0883106498277755,0,0,1.0692406e-13,5.8460467e-14,3.5915674e-15,-50.711559947886478,40.781210654860672,-10.552452216069005,8.2316033300379949,33.113939307468243,6.2792357e-05,8.7616372e-06,6.6351174e-05,1.1954034e-05,2.0183647e-05
close-binary,0.0,1,1,1.0e-05,0,0,Converged,8.0874907146433106,2.6525905e-07,232,394,0,0,1.631349,0.432783,0.555382,0.059485,0.008688,1.398623,8.0883106498277755,0,0,1.0704728e-13,5.8460467e-14,3.5915674e-15,-50.711559947879273,40.781210654860303,-10.552452216063793,8.2316033300390146,33.113939307469344,6.2792356e-05,8.7616372e-06,6.6351163e-05,1.1954034e-05,2.0183647e-05
close-binary,0.0,1,1,1.0e-06,1,0,Converged,8.087490714643284,5.1666788e-09,296,296,223,0,1.552951,0.445359,0.455882,0.084873,0.010451,1.389551,8.0883106498277755,0,0,1.0690651e-13,5.8421938e-14,3.5915674e-15,-50.711559947887373,40.781210654859599,-10.552452216037576,8.2316033300385065,33.113939307468655,7.7865328e-06,2.6414808e-06,8.5167555e-06,1.1541788e-06,4.1533854e-06
close-binary,0.0,1,1,1.0e-06,0,0,Converged,8.0874907146432857,5.1666791e-09,296,519,0,0,1.886312,0.429559,0.765698,0.085210,0.010349,1.432984,8.0883106498277755,0,0,1.0715384e-13,5.8421938e-14,3.5915674e-15,-50.711559947879856,40.781210654859223,-10.552452216032675,8.2316033300395741,33.113939307469835,7.7865335e-06,2.6414808e-06,8.516745e-06,1.1541792e-06,4.1533854e-06
close-binary,0.0,1,1,1.0e-08,1,0,EventLocationLimited,8.087490714643284,5.1666788e-09,296,296,223,0,1.537048,0.427883,0.458602,0.085081,0.010919,1.393550,8.0883106498277755,0,0,1.0690651e-13,5.8421938e-14,3.5915674e-15,-50.711559947887373,40.781210654859599,-10.552452216037576,8.2316033300385065,33.113939307468655,7.7865328e-06,2.6414808e-06,8.5167555e-06,1.1541788e-06,4.1533854e-06
close-binary,0.0,1,1,1.0e-08,0,0,EventLocationLimited,8.0874907146432857,5.1666791e-09,296,519,0,0,1.883280,0.434910,0.755446,0.087301,0.011587,1.432356,8.0883106498277755,0,0,1.0715384e-13,5.8421938e-14,3.5915674e-15,-50.711559947879856,40.781210654859223,-10.552452216032675,8.2316033300395741,33.113939307469835,7.7865335e-06,2.6414808e-06,8.516745e-06,1.1541792e-06,4.1533854e-06
close-binary,0.5,0,0,1.0e-03,1,0,Converged,8.0833951022848627,0.0030327108,120,120,58,0,1.389371,0.601349,0.232223,0.007257,0.001716,1.268959,8.0841850532559931,0,2.1880278e-06,1.2787287e-13,7.2668105e-14,3.5897485e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-03,0,0,Converged,8.0833951022848645,0.0030327108,120,178,0,0,1.463066,0.596826,0.321444,0.006436,0.001642,1.263768,8.0841850532559931,0,2.1880278e-06,1.2817447e-13,7.2668105e-14,3.5897485e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-04,1,0,Converged,8.0833997168360252,0.00059138924,136,136,72,0,1.389097,0.592790,0.255387,0.007275,0.002017,1.267691,8.0841850532559931,0,2.1880278e-06,1.281253e-13,7.2604596e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-04,0,0,Converged,8.0833997168360252,0.00059138924,136,208,0,0,1.516162,0.588885,0.368069,0.007141,0.001854,1.257928,8.0841850532559931,0,2.1880278e-06,1.2843151e-13,7.2604596e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-05,1,0,Converged,8.0833997092394085,4.2399132e-05,184,184,116,0,1.472264,0.594691,0.334412,0.010181,0.002575,1.261206,8.0841850532559931,0,2.1880285e-06,1.2834261e-13,7.2500633e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-05,0,0,Converged,8.0833997092394085,4.2399132e-05,184,300,0,0,1.864455,0.594181,0.657423,0.013156,0.002774,1.268863,8.0841850532559931,0,2.1880285e-06,1.2868313e-13,7.2500633e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-06,1,0,Converged,8.0833997115823539,4.033478e-06,232,232,162,0,1.564761,0.598236,0.409383,0.014354,0.002912,1.262681,8.0841850532559931,0,2.1880328e-06,1.2861096e-13,7.2566525e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-06,0,0,Converged,8.0833997115823539,4.033478e-06,232,394,0,0,1.839688,0.590070,0.652810,0.013740,0.002943,1.263346,8.0841850532559931,0,2.1880328e-06,1.2863862e-13,7.2566525e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-08,1,0,InnerAccuracyLimited,8.0833997115823539,4.033478e-06,232,232,162,0,1.562887,0.596555,0.408997,0.013349,0.002982,1.259934,8.0841850532559931,0,2.1880328e-06,1.2861096e-13,7.2566525e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,0,1.0e-08,0,0,InnerAccuracyLimited,8.0833997115823539,4.033478e-06,232,394,0,0,1.852852,0.591088,0.675653,0.013295,0.003011,1.285195,8.0841850532559931,0,2.1880328e-06,1.2863862e-13,7.2566525e-14,3.5897506e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-03,1,0,Converged,8.0369825278556988,0.0030296107,120,120,58,0,1.214097,0.431713,0.253244,0.006059,0.001350,1.183743,8.0377659158158696,0,2.2465359e-06,1.2849494e-13,5.567678e-14,3.5691372e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-03,0,0,Converged,8.036982527855697,0.0030296107,120,178,0,0,1.319519,0.434313,0.346038,0.006189,0.001462,1.185489,8.0377659158158696,0,2.2465359e-06,1.2828632e-13,5.567678e-14,3.5691372e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-04,1,0,Converged,8.0369871411537464,0.00059108031,136,136,72,0,1.322848,0.426760,0.346101,0.010229,0.002233,1.196229,8.0377659158158696,0,2.2465359e-06,1.2855693e-13,5.5614779e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-04,0,0,Converged,8.0369871411537464,0.00059108031,136,208,0,0,1.376982,0.426866,0.401349,0.007370,0.001857,1.187321,8.0377659158158696,0,2.2465359e-06,1.2833564e-13,5.5614779e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-05,1,0,Converged,8.0369871335663827,4.2261887e-05,184,184,116,0,1.329058,0.427394,0.357243,0.009190,0.002464,1.182739,8.0377659158158696,0,2.2465365e-06,1.2828405e-13,5.5492314e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-05,0,0,Converged,8.0369871335663827,4.2261887e-05,184,300,0,0,1.574783,0.441267,0.562380,0.009471,0.008899,1.180565,8.0377659158158696,0,2.2465365e-06,1.2800547e-13,5.5492314e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-06,1,0,Converged,8.0369871358417999,4.1189511e-06,232,232,162,0,1.440373,0.431570,0.453190,0.013609,0.003177,1.179470,8.0377659158158696,0,2.2465411e-06,1.2830887e-13,5.5533247e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-06,0,0,Converged,8.0369871358417999,4.1189511e-06,232,394,0,0,1.733202,0.424919,0.717653,0.013346,0.002846,1.184193,8.0377659158158696,0,2.2465411e-06,1.2845673e-13,5.5533247e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-08,1,0,InnerAccuracyLimited,8.0369871358417999,4.1189511e-06,232,232,162,0,1.442171,0.431787,0.447871,0.018322,0.002881,1.180995,8.0377659158158696,0,2.2465411e-06,1.2830887e-13,5.5533247e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,0,1,1.0e-08,0,0,InnerAccuracyLimited,8.0369871358417999,4.1189511e-06,232,394,0,0,1.746522,0.427770,0.725195,0.014153,0.003123,1.181081,8.0377659158158696,0,2.2465411e-06,1.2845673e-13,5.5533247e-14,3.5691393e-15,0,0,0,0,0,0,0,0,0,0
close-binary,0.5,1,0,1.0e-03,1,0,InnerAccuracyLimited,8.083399716929458,0.0011267877,128,128,65,0,1.513705,0.592693,0.337400,0.032232,0.006150,1.655582,8.0841850532559931,0,2.1880278e-06,1.2791425e-13,7.2658198e-14,3.5897506e-15,-51.658714890094636,50.779817870793721,-5.4495831708100058,8.345678195235589,34.020663687374608,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-03,0,0,InnerAccuracyLimited,8.0833997169294598,0.0011267877,128,193,0,0,1.652128,0.590701,0.475321,0.028728,0.005172,1.474091,8.0841850532559931,0,2.1880278e-06,1.282159e-13,7.2658198e-14,3.5897506e-15,-51.658714890093933,50.779817870793522,-5.4495831708105795,8.3456781952355179,34.020663687374267,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-04,1,0,InnerAccuracyLimited,8.083399716929458,0.0011267877,128,128,65,0,1.483204,0.597394,0.330094,0.028733,0.005407,1.475440,8.0841850532559931,0,2.1880278e-06,1.2791425e-13,7.2658198e-14,3.5897506e-15,-51.658714890094636,50.779817870793721,-5.4495831708100058,8.345678195235589,34.020663687374608,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-04,0,0,InnerAccuracyLimited,8.0833997169294598,0.0011267877,128,193,0,0,1.644874,0.595077,0.478708,0.029853,0.005824,1.471735,8.0841850532559931,0,2.1880278e-06,1.282159e-13,7.2658198e-14,3.5897506e-15,-51.658714890093933,50.779817870793522,-5.4495831708105795,8.3456781952355179,34.020663687374267,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-05,1,0,InnerAccuracyLimited,8.083399716929458,0.0011267877,128,128,65,0,1.535340,0.592146,0.380659,0.031381,0.005390,1.492400,8.0841850532559931,0,2.1880278e-06,1.2791425e-13,7.2658198e-14,3.5897506e-15,-51.658714890094636,50.779817870793721,-5.4495831708100058,8.345678195235589,34.020663687374608,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-05,0,0,InnerAccuracyLimited,8.0833997169294598,0.0011267877,128,193,0,0,1.639861,0.595857,0.472938,0.028754,0.005261,1.511713,8.0841850532559931,0,2.1880278e-06,1.282159e-13,7.2658198e-14,3.5897506e-15,-51.658714890093933,50.779817870793522,-5.4495831708105795,8.3456781952355179,34.020663687374267,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-06,1,0,InnerAccuracyLimited,8.083399716929458,0.0011267877,128,128,65,0,1.483135,0.600768,0.326163,0.028172,0.004622,1.473760,8.0841850532559931,0,2.1880278e-06,1.2791425e-13,7.2658198e-14,3.5897506e-15,-51.658714890094636,50.779817870793721,-5.4495831708100058,8.345678195235589,34.020663687374608,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-06,0,0,InnerAccuracyLimited,8.0833997169294598,0.0011267877,128,193,0,0,1.639186,0.592397,0.479202,0.028070,0.005163,1.470868,8.0841850532559931,0,2.1880278e-06,1.282159e-13,7.2658198e-14,3.5897506e-15,-51.658714890093933,50.779817870793522,-5.4495831708105795,8.3456781952355179,34.020663687374267,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-08,1,0,InnerAccuracyLimited,8.083399716929458,0.0011267877,128,128,65,0,1.496806,0.597652,0.338293,0.029736,0.005561,1.501490,8.0841850532559931,0,2.1880278e-06,1.2791425e-13,7.2658198e-14,3.5897506e-15,-51.658714890094636,50.779817870793721,-5.4495831708100058,8.345678195235589,34.020663687374608,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,0,1.0e-08,0,0,InnerAccuracyLimited,8.0833997169294598,0.0011267877,128,193,0,0,1.640920,0.598207,0.471516,0.029869,0.006019,1.516523,8.0841850532559931,0,2.1880278e-06,1.282159e-13,7.2658198e-14,3.5897506e-15,-51.658714890093933,50.779817870793522,-5.4495831708105795,8.3456781952355179,34.020663687374267,0.065925661,0.026331459,0.088534761,0.011319521,0.034445269
close-binary,0.5,1,1,1.0e-03,1,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,128,65,0,1.492014,0.431989,0.353883,0.031101,0.005858,1.524455,8.0377659158158696,0,2.2465359e-06,1.285268e-13,5.5667468e-14,3.5691393e-15,-51.474658656108573,50.667188491194089,-5.0301644527852707,8.2997614361082555,33.993672617888208,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-03,0,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,193,0,0,1.518395,0.430028,0.511563,0.028675,0.005560,1.396998,8.0377659158158696,0,2.2465359e-06,1.2831815e-13,5.5667468e-14,3.5691393e-15,-51.474658656108915,50.667188491194224,-5.030164452784903,8.2997614361083016,33.993672617888414,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-04,1,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,128,65,0,1.352469,0.437626,0.351133,0.029368,0.005102,1.392202,8.0377659158158696,0,2.2465359e-06,1.285268e-13,5.5667468e-14,3.5691393e-15,-51.474658656108573,50.667188491194089,-5.0301644527852707,8.2997614361082555,33.993672617888208,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-04,0,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,193,0,0,1.519000,0.431049,0.511648,0.029431,0.005798,1.399950,8.0377659158158696,0,2.2465359e-06,1.2831815e-13,5.5667468e-14,3.5691393e-15,-51.474658656108915,50.667188491194224,-5.030164452784903,8.2997614361083016,33.993672617888414,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-05,1,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,128,65,0,1.350217,0.433268,0.354444,0.029252,0.005241,1.390097,8.0377659158158696,0,2.2465359e-06,1.285268e-13,5.5667468e-14,3.5691393e-15,-51.474658656108573,50.667188491194089,-5.0301644527852707,8.2997614361082555,33.993672617888208,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-05,0,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,193,0,0,1.520583,0.434897,0.512162,0.029580,0.005606,1.412175,8.0377659158158696,0,2.2465359e-06,1.2831815e-13,5.5667468e-14,3.5691393e-15,-51.474658656108915,50.667188491194224,-5.030164452784903,8.2997614361083016,33.993672617888414,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-06,1,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,128,65,0,1.338675,0.428226,0.348093,0.028055,0.005393,1.390583,8.0377659158158696,0,2.2465359e-06,1.285268e-13,5.5667468e-14,3.5691393e-15,-51.474658656108573,50.667188491194089,-5.0301644527852707,8.2997614361082555,33.993672617888208,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-06,0,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,193,0,0,1.559496,0.433702,0.550216,0.033691,0.005640,1.426438,8.0377659158158696,0,2.2465359e-06,1.2831815e-13,5.5667468e-14,3.5691393e-15,-51.474658656108915,50.667188491194224,-5.030164452784903,8.2997614361083016,33.993672617888414,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-08,1,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,128,65,0,1.347488,0.430457,0.348782,0.030497,0.005922,1.460592,8.0377659158158696,0,2.2465359e-06,1.285268e-13,5.5667468e-14,3.5691393e-15,-51.474658656108573,50.667188491194089,-5.0301644527852707,8.2997614361082555,33.993672617888208,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
close-binary,0.5,1,1,1.0e-08,0,0,InnerAccuracyLimited,8.0369871412468061,0.0011242037,128,193,0,0,1.514727,0.428138,0.509939,0.028364,0.005116,1.397660,8.0377659158158696,0,2.2465359e-06,1.2831815e-13,5.5667468e-14,3.5691393e-15,-51.474658656108915,50.667188491194224,-5.030164452784903,8.2997614361083016,33.993672617888414,0.06500542,0.025896636,0.08722196,0.011161517,0.034030089
wide-planet,0.0,0,0,1.0e-03,1,0,Converged,1.1591934436470928,9.2917863e-05,53,53,29,0,0.938070,0.439161,0.072073,0.003096,0.000947,0.516094,1.159193444344248,0,0,4.6983129e-14,3.7916544e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-03,0,0,Converged,1.1591934436470928,9.2917863e-05,53,82,0,0,0.897665,0.386145,0.098058,0.002470,0.000569,0.501571,1.159193444344248,0,0,4.7031841e-14,3.7916544e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-04,1,0,Converged,1.1591934436470928,9.2917863e-05,53,53,29,0,0.861310,0.387466,0.067328,0.002327,0.000522,0.507085,1.159193444344248,0,0,4.6983129e-14,3.7916544e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-04,0,0,Converged,1.1591934436470928,9.2917863e-05,53,82,0,0,0.901031,0.385094,0.102900,0.002726,0.000525,0.501948,1.159193444344248,0,0,4.7031841e-14,3.7916544e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-05,1,0,Converged,1.1591934436472044,1.0370566e-06,69,69,44,0,0.904872,0.384355,0.105626,0.003033,0.000625,0.502283,1.159193444344248,0,0,4.700891e-14,2.8217906e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-05,0,0,Converged,1.1591934436472044,1.0370566e-06,69,113,0,0,0.969711,0.386876,0.167084,0.002774,0.000617,0.501362,1.159193444344248,0,0,4.7024386e-14,2.8217906e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-06,1,0,Converged,1.1591934436472044,1.0370566e-06,69,69,44,0,0.897227,0.382225,0.105709,0.002966,0.000608,0.502211,1.159193444344248,0,0,4.700891e-14,2.8217906e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-06,0,0,Converged,1.1591934436472044,1.0370566e-06,69,113,0,0,0.971579,0.393263,0.166828,0.003067,0.000582,0.510824,1.159193444344248,0,0,4.7024386e-14,2.8217906e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-08,1,0,Converged,1.1591934443442484,4.6529521e-09,77,77,51,0,0.903256,0.385473,0.112293,0.003005,0.000700,0.498343,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,0,1.0e-08,0,0,Converged,1.1591934443442484,4.6529521e-09,77,128,0,0,0.991668,0.387988,0.182608,0.003446,0.000739,0.505037,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-03,1,0,Converged,1.1591106969281086,9.2869681e-05,53,53,29,0,0.752193,0.262296,0.082673,0.002702,0.000496,0.398159,1.1591106976264334,0,0,4.5889598e-14,3.9811925e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-03,0,0,Converged,1.1591106969281084,9.2869681e-05,53,82,0,0,0.790488,0.262825,0.117111,0.002301,0.000451,0.393622,1.1591106976264334,0,0,4.5816915e-14,3.9811925e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-04,1,0,Converged,1.1591106969281086,9.2869681e-05,53,53,29,0,0.739256,0.263427,0.079585,0.002278,0.000456,0.399573,1.1591106976264334,0,0,4.5889598e-14,3.9811925e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-04,0,0,Converged,1.1591106969281084,9.2869681e-05,53,82,0,0,0.793478,0.261549,0.117512,0.002102,0.000472,0.393312,1.1591106976264334,0,0,4.5816915e-14,3.9811925e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-05,1,0,Converged,1.1591106969282201,1.0387937e-06,69,69,44,0,0.785677,0.267987,0.117201,0.002675,0.000578,0.391646,1.1591106976264334,0,0,4.6121828e-14,2.9574891e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-05,0,0,Converged,1.1591106969282199,1.0387937e-06,69,113,0,0,0.861552,0.261539,0.191912,0.002583,0.000598,0.392432,1.1591106976264334,0,0,4.6032367e-14,2.9574891e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-06,1,0,Converged,1.1591106969282201,1.0387937e-06,69,69,44,0,0.788161,0.265603,0.119225,0.003174,0.000667,0.404444,1.1591106976264334,0,0,4.6121828e-14,2.9574891e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-06,0,0,Converged,1.1591106969282199,1.0387937e-06,69,113,0,0,0.859422,0.261453,0.190066,0.002915,0.000620,0.393320,1.1591106976264334,0,0,4.6032367e-14,2.9574891e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-08,1,0,Converged,1.1591106976264323,4.6601396e-09,77,77,51,0,0.793478,0.261810,0.126255,0.003305,0.000725,0.395246,1.1591106976264334,0,0,4.6117889e-14,2.8806479e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,0,1,1.0e-08,0,0,Converged,1.159110697626432,4.6601397e-09,77,128,0,0,0.885576,0.260856,0.207570,0.003216,0.000776,0.396813,1.1591106976264334,0,0,4.6028429e-14,2.8806479e-16,5.1474855e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.0,1,0,1.0e-03,1,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,77,51,0,0.947611,0.389174,0.121690,0.018657,0.002419,0.716369,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,-0.27591187622449181,-0.027827322670850488,0.0026796088746478368,1.5221070548636781,-0.0043240454581674123,7.6181876e-06,5.6747128e-07,7.9378835e-06,2.3281377e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-03,0,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,128,0,0,1.023324,0.385036,0.195232,0.013608,0.001928,0.704036,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,-0.27591187621541913,-0.027827322670199252,0.0026796088829117368,1.5221070548744196,-0.0043240454581639264,7.618196e-06,5.6747191e-07,7.9378799e-06,2.3281403e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-04,1,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,77,51,0,0.930464,0.389493,0.121087,0.013255,0.001779,0.744589,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,-0.27591187622449181,-0.027827322670850488,0.0026796088746478368,1.5221070548636781,-0.0043240454581674123,7.6181876e-06,5.6747128e-07,7.9378835e-06,2.3281377e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-04,0,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,128,0,0,1.011859,0.388413,0.194089,0.011970,0.001580,0.723261,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,-0.27591187621541913,-0.027827322670199252,0.0026796088829117368,1.5221070548744196,-0.0043240454581639264,7.618196e-06,5.6747191e-07,7.9378799e-06,2.3281403e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-05,1,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,77,51,0,0.942617,0.390582,0.118189,0.014759,0.001865,0.708411,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,-0.27591187622449181,-0.027827322670850488,0.0026796088746478368,1.5221070548636781,-0.0043240454581674123,7.6181876e-06,5.6747128e-07,7.9378835e-06,2.3281377e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-05,0,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,128,0,0,1.011837,0.381632,0.199409,0.014724,0.001898,0.711552,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,-0.27591187621541913,-0.027827322670199252,0.0026796088829117368,1.5221070548744196,-0.0043240454581639264,7.618196e-06,5.6747191e-07,7.9378799e-06,2.3281403e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-06,1,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,77,51,0,0.940740,0.392387,0.121843,0.014976,0.001964,0.718584,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,-0.27591187622449181,-0.027827322670850488,0.0026796088746478368,1.5221070548636781,-0.0043240454581674123,7.6181876e-06,5.6747128e-07,7.9378835e-06,2.3281377e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-06,0,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,128,0,0,1.010314,0.387099,0.195820,0.012288,0.001859,0.732125,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,-0.27591187621541913,-0.027827322670199252,0.0026796088829117368,1.5221070548744196,-0.0043240454581639264,7.618196e-06,5.6747191e-07,7.9378799e-06,2.3281403e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-08,1,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,77,51,0,0.933960,0.385929,0.124534,0.014616,0.001866,0.704579,1.159193444344248,0,0,4.7002526e-14,2.7404448e-16,5.147853e-16,-0.27591187622449181,-0.027827322670850488,0.0026796088746478368,1.5221070548636781,-0.0043240454581674123,7.6181876e-06,5.6747128e-07,7.9378835e-06,2.3281377e-05,5.4050797e-06
wide-planet,0.0,1,0,1.0e-08,0,0,EventLocationLimited,1.1591934443442484,4.6529521e-09,77,128,0,0,1.028645,0.406968,0.190315,0.014405,0.001929,0.741889,1.159193444344248,0,0,4.7018003e-14,2.7404448e-16,5.147853e-16,-0.27591187621541913,-0.027827322670199252,0.0026796088829117368,1.5221070548744196,-0.0043240454581639264,7.618196e-06,5.6747191e-07,7.9378799e-06,2.3281403e-05,5.4050797e-06
wide-planet,0.0,1,1,1.0e-03,1,0,EventLocationLimited,1.1591106976264323,4.6601396e-09,77,77,51,0,0.924024,0.269224,0.136245,0.017559,0.002525,0.642719,1.1591106976264334,0,0,4.6117889e-14,2.8806479e-16,5.1474855e-16,-0.27573293101674051,-0.027816586786537204,0.0026774252249993366,1.5226822801827242,-0.0043267176751081602,7.8234283e-06,5.8263868e-07,8.1440013e-06,2.3726557e-05,5.4000368e-06
