name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
plan15,0.0,0,0,1.0e-03,1,0,Converged,6.0199516089053375,0.005839888,120,120,57,0,0.869050,0.287259,0.409815,0.120828,0.005990,0.001837,0.616549,6.0204103664095419,0,0,4.5688784e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-03,1,1,Converged,6.0199516089053375,0.005839888,120,120,57,0,0.838550,0.281607,0.402733,0.126247,0.005565,0.001576,0.608608,6.0204103664095419,0,0,4.5688784e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-03,1,2,Converged,6.0199516089053375,0.005839888,120,120,57,0,0.820931,0.286552,0.389659,0.117882,0.005051,0.001412,0.612799,6.0204103664095419,0,0,4.5688784e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-03,0,0,Converged,6.0199516089053375,0.005839888,120,177,0,0,0.890408,0.281302,0.397743,0.160778,0.004724,0.001318,0.604127,6.0204103664095419,0,0,4.5816575e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-03,0,1,Converged,6.0199516089053375,0.005839888,120,177,0,0,0.878734,0.275087,0.404217,0.161352,0.006165,0.001455,0.596776,6.0204103664095419,0,0,4.5816575e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-03,0,2,Converged,6.0199516089053375,0.005839888,120,177,0,0,0.871684,0.280987,0.393454,0.160995,0.005229,0.001300,0.611958,6.0204103664095419,0,0,4.5816575e-14,1.1394538e-14,2.6733956e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,1,0,Converged,6.0199533596044921,0.00031935832,176,176,109,0,0.916518,0.296847,0.401201,0.176111,0.008916,0.002158,0.606372,6.0204103664095419,0,0,4.5339369e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,1,1,Converged,6.0199533596044921,0.00031935832,176,176,109,0,0.891495,0.278137,0.402840,0.170318,0.008679,0.002211,0.647144,6.0204103664095419,0,0,4.5339369e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,1,2,Converged,6.0199533596044921,0.00031935832,176,176,109,0,0.888014,0.286381,0.398571,0.164838,0.007578,0.002008,0.614076,6.0204103664095419,0,0,4.5339369e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,0,0,Converged,6.0199533596044921,0.00031935832,176,285,0,0,1.085511,0.281945,0.401350,0.254079,0.009201,0.002055,0.606614,6.0204103664095419,0,0,4.548553e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,0,1,Converged,6.0199533596044921,0.00031935832,176,285,0,0,0.993854,0.282761,0.401877,0.251285,0.008948,0.002306,0.598656,6.0204103664095419,0,0,4.548553e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-04,0,2,Converged,6.0199533596044921,0.00031935832,176,285,0,0,0.994908,0.299045,0.391683,0.248774,0.007447,0.001970,0.612504,6.0204103664095419,0,0,4.548553e-14,1.1311239e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,1,0,Converged,6.0199533595851955,5.8400462e-05,208,208,139,0,0.934671,0.281031,0.403036,0.201358,0.010897,0.002618,0.610373,6.0204103664095419,0,0,4.5493289e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,1,1,Converged,6.0199533595851955,5.8400462e-05,208,208,139,0,0.960422,0.275110,0.408202,0.226670,0.010068,0.002532,0.596256,6.0204103664095419,0,0,4.5493289e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,1,2,Converged,6.0199533595851955,5.8400462e-05,208,208,139,0,0.946863,0.296925,0.399842,0.203944,0.008817,0.002390,0.608063,6.0204103664095419,0,0,4.5493289e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,0,0,Converged,6.0199533595851955,5.8400462e-05,208,347,0,0,1.168187,0.282714,0.398705,0.320828,0.010537,0.002529,0.601574,6.0204103664095419,0,0,4.5623526e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,0,1,Converged,6.0199533595851955,5.8400462e-05,208,347,0,0,1.064277,0.276570,0.407377,0.310124,0.010504,0.002760,0.600760,6.0204103664095419,0,0,4.5623526e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-05,0,2,Converged,6.0199533595851955,5.8400462e-05,208,347,0,0,1.067416,0.287768,0.403936,0.307880,0.009088,0.002470,0.609650,6.0204103664095419,0,0,4.5623526e-14,1.1179161e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,1,0,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,0.989963,0.281185,0.407772,0.239953,0.014175,0.003110,0.598840,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,1,1,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,0.984617,0.275506,0.408672,0.240642,0.014295,0.002989,0.603839,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,1,2,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,0.986271,0.285784,0.407060,0.236467,0.012203,0.002826,0.607937,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,0,0,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.352013,0.281260,0.398398,0.413728,0.014795,0.003246,0.616249,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,0,1,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.153231,0.275429,0.406380,0.382198,0.013604,0.003030,0.598500,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-06,0,2,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.167743,0.297754,0.395543,0.388091,0.012483,0.002832,0.605555,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,1,0,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.064947,0.282535,0.404712,0.300665,0.019206,0.003460,0.611686,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,1,1,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.073377,0.292433,0.402829,0.304314,0.018170,0.003234,0.597913,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,1,2,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.062398,0.287346,0.398854,0.304332,0.016331,0.003135,0.601809,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,0,0,Converged,6.019953359650013,2.3952302e-08,328,582,0,0,1.438988,0.281447,0.404432,0.504139,0.019499,0.003320,0.605762,6.0204103664095419,0,0,4.5653587e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,0,1,Converged,6.019953359650013,2.3952302e-08,328,582,0,0,1.331858,0.281102,0.408607,0.521874,0.019270,0.003407,0.601928,6.0204103664095419,0,0,4.5653587e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,0,1.0e-08,0,2,Converged,6.019953359650013,2.3952302e-08,328,582,0,0,1.297756,0.293027,0.397949,0.493608,0.017761,0.003183,0.608377,6.0204103664095419,0,0,4.5653587e-14,1.1130644e-14,2.6733963e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,1,0,Converged,6.0267722202986098,0.0059217089,120,120,57,0,0.728311,0.172357,0.401756,0.126304,0.005123,0.001379,0.494939,6.0272324234265131,0,0,4.5790724e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,1,1,Converged,6.0267722202986098,0.0059217089,120,120,57,0,0.714518,0.162904,0.402059,0.123283,0.004567,0.001270,0.487213,6.0272324234265131,0,0,4.5790724e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,1,2,Converged,6.0267722202986098,0.0059217089,120,120,57,0,0.718955,0.169545,0.396841,0.125532,0.005289,0.001428,0.487697,6.0272324234265131,0,0,4.5790724e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,0,0,Converged,6.0267722202986098,0.0059217089,120,177,0,0,0.773333,0.169873,0.394505,0.171733,0.005689,0.001479,0.501366,6.0272324234265131,0,0,4.5762226e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,0,1,Converged,6.0267722202986098,0.0059217089,120,177,0,0,0.766408,0.163188,0.395223,0.168042,0.005532,0.001468,0.490553,6.0272324234265131,0,0,4.5762226e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-03,0,2,Converged,6.0267722202986098,0.0059217089,120,177,0,0,0.778902,0.170454,0.394613,0.176716,0.005509,0.001475,0.489512,6.0272324234265131,0,0,4.5762226e-14,1.1470775e-14,2.6764245e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,1,0,Converged,6.0267740818191164,0.00032163431,176,176,109,0,0.785374,0.178627,0.389190,0.177701,0.008261,0.002245,0.500163,6.0272324234265131,0,0,4.5408924e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,1,1,Converged,6.0267740818191164,0.00032163431,176,176,109,0,0.779097,0.163088,0.398597,0.177474,0.008249,0.002151,0.491187,6.0272324234265131,0,0,4.5408924e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,1,2,Converged,6.0267740818191164,0.00032163431,176,176,109,0,0.796892,0.168917,0.394337,0.191227,0.009098,0.002215,0.503633,6.0272324234265131,0,0,4.5408924e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,0,0,Converged,6.0267740818191164,0.00032163431,176,285,0,0,0.887487,0.173649,0.396990,0.259594,0.008605,0.002210,0.497598,6.0272324234265131,0,0,4.5404222e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,0,1,Converged,6.0267740818191164,0.00032163431,176,285,0,0,0.882616,0.166262,0.393857,0.265298,0.008515,0.002158,0.495939,6.0272324234265131,0,0,4.5404222e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-04,0,2,Converged,6.0267740818191164,0.00032163431,176,285,0,0,0.886580,0.171522,0.400248,0.257138,0.008661,0.002190,0.487946,6.0272324234265131,0,0,4.5404222e-14,1.1380573e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,1,0,Converged,6.026774081799493,5.769977e-05,208,208,139,0,0.834065,0.167770,0.396456,0.222720,0.009381,0.002431,0.487138,6.0272324234265131,0,0,4.5605226e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,1,1,Converged,6.026774081799493,5.769977e-05,208,208,139,0,0.831861,0.166234,0.399186,0.219412,0.009636,0.002458,0.500826,6.0272324234265131,0,0,4.5605226e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,1,2,Converged,6.026774081799493,5.769977e-05,208,208,139,0,0.834094,0.170226,0.398744,0.217638,0.009860,0.002630,0.487930,6.0272324234265131,0,0,4.5605226e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,0,0,Converged,6.026774081799493,5.769977e-05,208,347,0,0,0.980953,0.172839,0.403058,0.334692,0.010664,0.002648,0.491197,6.0272324234265131,0,0,4.556377e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,0,1,Converged,6.026774081799493,5.769977e-05,208,347,0,0,0.963866,0.162210,0.396691,0.335519,0.009838,0.002308,0.487737,6.0272324234265131,0,0,4.556377e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-05,0,2,Converged,6.026774081799493,5.769977e-05,208,347,0,0,1.014516,0.171549,0.397146,0.370387,0.009842,0.002515,0.499359,6.0272324234265131,0,0,4.556377e-14,1.1247279e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,1,0,Converged,6.0267740818625244,2.6054181e-06,264,264,192,0,0.888073,0.169945,0.391827,0.266411,0.013502,0.002944,0.490236,6.0272324234265131,0,0,4.5572045e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,1,1,Converged,6.0267740818625244,2.6054181e-06,264,264,192,0,0.878483,0.164833,0.395192,0.258157,0.013734,0.003021,0.488507,6.0272324234265131,0,0,4.5572045e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,1,2,Converged,6.0267740818625244,2.6054181e-06,264,264,192,0,0.890096,0.178244,0.394072,0.257491,0.014054,0.003105,0.493790,6.0272324234265131,0,0,4.5572045e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,0,0,Converged,6.0267740818625244,2.6054181e-06,264,456,0,0,1.071451,0.171188,0.394943,0.416044,0.013363,0.002961,0.496653,6.0272324234265131,0,0,4.5527264e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,0,1,Converged,6.0267740818625244,2.6054181e-06,264,456,0,0,1.064577,0.162754,0.402150,0.408696,0.014359,0.003092,0.488309,6.0272324234265131,0,0,4.5527264e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-06,0,2,Converged,6.0267740818625244,2.6054181e-06,264,456,0,0,1.064457,0.171742,0.393434,0.410892,0.012886,0.003010,0.494463,6.0272324234265131,0,0,4.5527264e-14,1.1247251e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,1,0,Converged,6.026774081862742,2.2032672e-08,328,328,254,0,0.957568,0.169990,0.395206,0.318640,0.017789,0.003185,0.490891,6.0272324234265131,0,0,4.5706548e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,1,1,Converged,6.026774081862742,2.2032672e-08,328,328,254,0,0.967464,0.165963,0.397076,0.327005,0.020108,0.003388,0.488762,6.0272324234265131,0,0,4.5706548e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,1,2,Converged,6.026774081862742,2.2032672e-08,328,328,254,0,0.958276,0.169836,0.391967,0.321397,0.018065,0.003133,0.491452,6.0272324234265131,0,0,4.5706548e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,0,0,Converged,6.026774081862742,2.2032673e-08,328,582,0,0,1.207797,0.172404,0.402370,0.518913,0.019390,0.003491,0.499998,6.0272324234265131,0,0,4.5724528e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,0,1,Converged,6.026774081862742,2.2032673e-08,328,582,0,0,1.198794,0.164371,0.399689,0.519494,0.019606,0.003298,0.489380,6.0272324234265131,0,0,4.5724528e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,0,1,1.0e-08,0,2,Converged,6.026774081862742,2.2032673e-08,328,582,0,0,1.245336,0.169027,0.401700,0.555386,0.020437,0.003220,0.503544,6.0272324234265131,0,0,4.5724528e-14,1.1208874e-14,2.6764253e-15,0,0,0,0,0,0,0,0,0,0
plan15,0.0,1,0,1.0e-03,1,0,Converged,6.0199533597338144,0.00029001793,184,184,116,0,1.032254,0.291378,0.413779,0.194785,0.042843,0.008062,1.143884,6.0204103664095419,0,0,4.5350177e-14,1.1311239e-14,2.6733963e-15,5.5616784661169705,-17.137986500956949,-10.351485573652162,-4.9880854993560924,1.2384878941304642,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-03,1,1,Converged,6.0199533597338144,0.00029001793,184,184,116,0,0.963235,0.278783,0.413065,0.190609,0.040456,0.007314,1.127361,6.0204103664095419,0,0,4.5350177e-14,1.1311239e-14,2.6733963e-15,5.5616784661169705,-17.137986500956949,-10.351485573652162,-4.9880854993560924,1.2384878941304642,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-03,1,2,Converged,6.0199533597338144,0.00029001793,184,184,116,0,0.953340,0.294604,0.395397,0.187530,0.036195,0.007289,1.137246,6.0204103664095419,0,0,4.5350177e-14,1.1311239e-14,2.6733963e-15,5.5616784661169705,-17.137986500956949,-10.351485573652162,-4.9880854993560924,1.2384878941304642,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-03,0,0,Converged,6.0199533597338144,0.00029001793,184,300,0,0,1.122220,0.288354,0.402950,0.288019,0.035965,0.006753,1.138817,6.0204103664095419,0,0,4.5496338e-14,1.1311239e-14,2.6733963e-15,5.5616784661179661,-17.137986500956277,-10.351485573651029,-4.9880854993557708,1.2384878941305641,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-03,0,1,Converged,6.0199533597338144,0.00029001793,184,300,0,0,1.075993,0.278192,0.403649,0.292205,0.041209,0.007911,1.135603,6.0204103664095419,0,0,4.5496338e-14,1.1311239e-14,2.6733963e-15,5.5616784661179661,-17.137986500956277,-10.351485573651029,-4.9880854993557708,1.2384878941305641,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-03,0,2,Converged,6.0199533597338144,0.00029001793,184,300,0,0,1.077968,0.285759,0.394335,0.296491,0.040262,0.007676,1.182852,6.0204103664095419,0,0,4.5496338e-14,1.1311239e-14,2.6733963e-15,5.5616784661179661,-17.137986500956277,-10.351485573651029,-4.9880854993557708,1.2384878941305641,0.0026021232,0.0039837767,0.0076584124,0.002620414,0.00085213421
plan15,0.0,1,0,1.0e-04,1,0,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,1.083040,0.286170,0.405944,0.263592,0.071768,0.009587,1.144918,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,5.5616784624051441,-17.137986489027483,-10.351485564235663,-4.9880854846064162,1.2384878952848566,6.963711e-05,0.00012098101,0.00013843533,6.7863764e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-04,1,1,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,1.079960,0.284000,0.405803,0.263892,0.070015,0.009784,1.132452,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,5.5616784624051441,-17.137986489027483,-10.351485564235663,-4.9880854846064162,1.2384878952848566,6.963711e-05,0.00012098101,0.00013843533,6.7863764e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-04,1,2,Converged,6.0199533596497696,2.6306329e-06,264,264,192,0,1.090980,0.296071,0.402249,0.263128,0.073030,0.009715,1.137487,6.0204103664095419,0,0,4.5567079e-14,1.1179139e-14,2.6733963e-15,5.5616784624051441,-17.137986489027483,-10.351485564235663,-4.9880854846064162,1.2384878952848566,6.963711e-05,0.00012098101,0.00013843533,6.7863764e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-04,0,0,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.324005,0.284305,0.404471,0.429581,0.066772,0.009006,1.136703,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,5.5616784624057845,-17.137986489026545,-10.351485564234956,-4.9880854846058682,1.238487895285044,6.9637112e-05,0.00012098101,0.00013843534,6.7863765e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-04,0,1,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.302575,0.281942,0.407101,0.443585,0.079382,0.009796,1.127566,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,5.5616784624057845,-17.137986489026545,-10.351485564234956,-4.9880854846058682,1.238487895285044,6.9637112e-05,0.00012098101,0.00013843534,6.7863765e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-04,0,2,Converged,6.0199533596497696,2.6306329e-06,264,456,0,0,1.296902,0.300981,0.401787,0.432063,0.073136,0.009442,1.137141,6.0204103664095419,0,0,4.5703288e-14,1.1179139e-14,2.6733963e-15,5.5616784624057845,-17.137986489026545,-10.351485564234956,-4.9880854846058682,1.238487895285044,6.9637112e-05,0.00012098101,0.00013843534,6.7863765e-05,1.3488723e-05
plan15,0.0,1,0,1.0e-05,1,0,Converged,6.0199533596499943,1.3937834e-07,296,296,223,0,1.123680,0.283153,0.407731,0.285257,0.084682,0.010245,1.143993,6.0204103664095419,0,0,4.5692459e-14,1.1140583e-14,2.6733963e-15,5.5616784624400974,-17.137986488958415,-10.351485564286092,-4.9880854846345732,1.2384878952776164,2.4752268e-05,2.9966378e-05,3.3698636e-05,3.0456498e-05,5.3312557e-06
plan15,0.0,1,0,1.0e-05,1,1,Converged,6.0199533596499943,1.3937834e-07,296,296,223,0,1.145938,0.285468,0.405384,0.303381,0.088212,0.010580,1.130520,6.0204103664095419,0,0,4.5692459e-14,1.1140583e-14,2.6733963e-15,5.5616784624400974,-17.137986488958415,-10.351485564286092,-4.9880854846345732,1.2384878952776164,2.4752268e-05,2.9966378e-05,3.3698636e-05,3.0456498e-05,5.3312557e-06
plan15,0.0,1,0,1.0e-05,1,2,Converged,6.0199533596499943,1.3937834e-07,296,296,223,0,1.127068,0.289262,0.404876,0.288958,0.082449,0.009757,1.137819,6.0204103664095419,0,0,4.5692459e-14,1.1140583e-14,2.6733963e-15,5.5616784624400974,-17.137986488958415,-10.351485564286092,-4.9880854846345732,1.2384878952776164,2.4752268e-05,2.9966378e-05,3.3698636e-05,3.0456498e-05,5.3312557e-06
plan15,0.0,1,0,1.0e-05,0,0,Converged,6.0199533596499952,1.3937834e-07,296,519,0,0,1.358435,0.282991,0.411443,0.474434,0.083329,0.009805,1.138733,6.0204103664095419,0,0,4.5744221e-14,1.1140583e-14,2.6733963e-15,5.5616784624406481,-17.137986488957615,-10.351485564285554,-4.9880854846339737,1.2384878952778293,2.4752271e-05,2.9966381e-05,3.3698641e-05,3.04565e-05,5.3312561e-06
plan15,0.0,1,0,1.0e-05,0,1,Converged,6.0199533596499952,1.3937834e-07,296,519,0,0,1.344916,0.283515,0.406321,0.468540,0.086980,0.009649,1.162559,6.0204103664095419,0,0,4.5744221e-14,1.1140583e-14,2.6733963e-15,5.5616784624406481,-17.137986488957615,-10.351485564285554,-4.9880854846339737,1.2384878952778293,2.4752271e-05,2.9966381e-05,3.3698641e-05,3.04565e-05,5.3312561e-06
plan15,0.0,1,0,1.0e-05,0,2,Converged,6.0199533596499952,1.3937834e-07,296,519,0,0,1.341165,0.288508,0.406760,0.466469,0.081600,0.009706,1.136667,6.0204103664095419,0,0,4.5744221e-14,1.1140583e-14,2.6733963e-15,5.5616784624406481,-17.137986488957615,-10.351485564285554,-4.9880854846339737,1.2384878952778293,2.4752271e-05,2.9966381e-05,3.3698641e-05,3.04565e-05,5.3312561e-06
plan15,0.0,1,0,1.0e-06,1,0,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.188668,0.288857,0.403092,0.331709,0.095911,0.010444,1.140903,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,5.5616784624542879,-17.137986488940005,-10.351485564258397,-4.9880854846222231,1.2384878952810352,2.6851847e-06,4.0119145e-06,4.6691561e-06,2.2309114e-06,1.1786172e-06
plan15,0.0,1,0,1.0e-06,1,1,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.195118,0.278349,0.424083,0.328320,0.096230,0.011145,1.133873,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,5.5616784624542879,-17.137986488940005,-10.351485564258397,-4.9880854846222231,1.2384878952810352,2.6851847e-06,4.0119145e-06,4.6691561e-06,2.2309114e-06,1.1786172e-06
plan15,0.0,1,0,1.0e-06,1,2,Converged,6.019953359650013,2.3952302e-08,328,328,254,0,1.198669,0.290463,0.410239,0.329221,0.100701,0.010737,1.143433,6.0204103664095419,0,0,4.5610442e-14,1.1130644e-14,2.6733963e-15,5.5616784624542879,-17.137986488940005,-10.351485564258397,-4.9880854846222231,1.2384878952810352,2.6851847e-06,4.0119145e-06,4.6691561e-06,2.2309114e-06,1.1786172e-06
plan15,0.0,1,0,1.0e-06,0,0,Converged,6.019953359650013,2.3952302e-08,328,582,0,0,1.567645,0.291584,0.405256,0.577164,0.109307,0.012476,1.163141,6.0204103664095419,0,0,4.5653587e-14,1.1130644e-14,2.6733963e-15,5.5616784624544833,-17.13798648893944,-10.351485564258283,-4.9880854846217684,1.2384878952812022,2.6852156e-06,4.0119351e-06,4.6691932e-06,2.2309238e-06,1.1786213e-06
plan15,0.0,1,0,1.0e-06,0,1,Converged,6.019953359650013,2.3952302e-08,328,582,0,0,1.463496,0.295321,0.404765,0.547827,0.105351,0.010861,1.130112,6.0204103664095419,0,0,4.5653587e-14,1.1130644e-14,2.6733963e-15,5.5616784624544833,-17.13798648893944,-10.351485564258283,-4.9880854846217684,1.2384878952812022,2.6852156e-06,4.0119351e-06,4.6691932e-06,2.2309238e-06,1.1786213e-06
