name,u,jac,warm,rtol,stop,mu,error,nodes,reused,splits,whole_ms,topology_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
cusp-approach,0.5,0,0,1.0e-05,Converged,1.5002754657153856,1.345597e-07,124,88,0,0.817085,0.509954,0.146102,0.006554,0.001243,0.485250,1.5002907816969868,7.8922454e-17,8.8888882e-14,9.8762232e-15,6.6625615e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,0,1.0e-06,Converged,1.5002754657153856,1.345597e-07,124,88,0,0.813514,0.510261,0.144752,0.005487,0.001140,0.474677,1.5002907816969868,7.8922454e-17,8.8888882e-14,9.8762232e-15,6.6625615e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,0,1.0e-08,Converged,1.5002754657153885,3.9818092e-10,156,119,0,0.859905,0.513585,0.174540,0.009239,0.001311,0.482610,1.5002907816969868,8.0408989e-17,8.8348814e-14,9.7871405e-15,6.6625615e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,1,1.0e-03,Converged,1.4997634600093366,0.00026234994,76,43,0,0.548025,0.260688,0.134640,0.004034,0.000931,0.480884,1.4997787326022292,8.5328305e-17,8.9443528e-14,1.0246893e-14,6.6602877e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,1,1.0e-04,Converged,1.4997634600250054,9.4840003e-05,92,58,0,0.555327,0.257667,0.149024,0.004623,0.000942,0.485885,1.4997787326022292,8.569677e-17,8.9376718e-14,1.0223104e-14,6.6602877e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,1,1.0e-05,Converged,1.499763460030944,1.3422497e-07,124,88,0,0.644402,0.264409,0.225008,0.006187,0.001308,0.484798,1.4997787326022292,8.5643013e-17,8.9364701e-14,1.0197918e-14,6.6602877e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,1,1.0e-06,Converged,1.499763460030944,1.3422497e-07,124,88,0,0.649665,0.258484,0.225392,0.006672,0.001200,0.489227,1.4997787326022292,8.5643013e-17,8.9364701e-14,1.0197918e-14,6.6602877e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,0,1,1.0e-08,Converged,1.4997634600309442,4.1674921e-10,156,119,0,0.706226,0.264114,0.274748,0.008449,0.001361,0.485536,1.4997787326022292,1.0388136e-16,8.9568756e-14,1.0114937e-14,6.6602877e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.5,1,0,1.0e-03,Converged,1.5002754657153856,1.345597e-07,124,88,0,0.965081,0.526076,0.231610,0.039955,0.004302,0.574207,1.5002907816969868,5.5563772e-17,8.8888882e-14,9.8762232e-15,6.6625615e-16,-1.0244981709395504,0.66945847730591179,0.026162854313898455,0.41533330116977107,0.24072922515584738,3.8651287e-06,1.3649205e-06,1.0678855e-05,1.7640751e-06,1.4289817e-06
cusp-approach,0.5,1,0,1.0e-04,EventLocationLimited,1.5002754657153885,3.9818091e-10,156,119,0,1.000438,0.512089,0.266234,0.049848,0.004322,0.570735,1.5002907816969868,6.6510596e-17,8.8348814e-14,9.7871405e-15,6.6625615e-16,-1.0244981709015306,0.66945847729709562,0.026162854420491079,0.4153333011772638,0.24072922516027603,2.919363e-06,6.3875107e-07,2.9944645e-06,8.5863448e-07,5.4394022e-07
cusp-approach,0.5,1,0,1.0e-05,EventLocationLimited,1.5002754657153885,3.9818091e-10,156,119,0,1.005262,0.517048,0.265707,0.050270,0.004005,0.575839,1.5002907816969868,6.6510596e-17,8.8348814e-14,9.7871405e-15,6.6625615e-16,-1.0244981709015306,0.66945847729709562,0.026162854420491079,0.4153333011772638,0.24072922516027603,2.919363e-06,6.3875107e-07,2.9944645e-06,8.5863448e-07,5.4394022e-07
cusp-approach,0.5,1,0,1.0e-06,EventLocationLimited,1.5002754657153856,1.345597e-07,124,88,0,0.934840,0.513693,0.221855,0.033114,0.003731,0.570125,1.5002907816969868,5.5563772e-17,8.8888882e-14,9.8762232e-15,6.6625615e-16,-1.0244981709395504,0.66945847730591179,0.026162854313898455,0.41533330116977107,0.24072922515584738,3.8651287e-06,1.3649205e-06,1.0678855e-05,1.7640751e-06,1.4289817e-06
cusp-approach,0.5,1,0,1.0e-08,EventLocationLimited,1.5002754657153856,1.345597e-07,124,88,0,0.928441,0.516773,0.218552,0.031811,0.003611,0.572994,1.5002907816969868,5.5563772e-17,8.8888882e-14,9.8762232e-15,6.6625615e-16,-1.0244981709395504,0.66945847730591179,0.026162854313898455,0.41533330116977107,0.24072922515584738,3.8651287e-06,1.3649205e-06,1.0678855e-05,1.7640751e-06,1.4289817e-06
cusp-approach,0.5,1,1,1.0e-03,Converged,1.499763460030944,1.3422497e-07,124,88,0,0.879636,0.275593,0.314466,0.034604,0.004100,0.617427,1.4997787326022292,1.0186481e-16,8.9364701e-14,1.0197918e-14,6.6602877e-16,-1.0235245860041684,0.66809804248969495,0.026113197462706732,0.41491607844204842,0.24075624856366123,3.7668293e-06,1.3398451e-06,1.0562179e-05,1.7422607e-06,1.4258877e-06
cusp-approach,0.5,1,1,1.0e-04,EventLocationLimited,1.4997634600309442,4.1674917e-10,156,119,0,0.860524,0.267136,0.370964,0.048392,0.004019,0.577570,1.4997787326022292,1.1271511e-16,8.9568756e-14,1.0114937e-14,6.6602877e-16,-1.0235245859537856,0.66809804247919446,0.026113197508484946,0.41491607845171102,0.24075624856877692,2.8238176e-06,6.1922316e-07,2.8966856e-06,8.3829937e-07,5.4180186e-07
cusp-approach,0.5,1,1,1.0e-05,EventLocationLimited,1.4997634600309442,4.1674917e-10,156,119,0,0.841035,0.261345,0.358674,0.047417,0.003916,0.570872,1.4997787326022292,1.1271511e-16,8.9568756e-14,1.0114937e-14,6.6602877e-16,-1.0235245859537856,0.66809804247919446,0.026113197508484946,0.41491607845171102,0.24075624856877692,2.8238176e-06,6.1922316e-07,2.8966856e-06,8.3829937e-07,5.4180186e-07
cusp-approach,0.5,1,1,1.0e-06,EventLocationLimited,1.499763460030944,1.3422497e-07,124,88,0,0.795124,0.277171,0.320206,0.031301,0.003633,0.571804,1.4997787326022292,1.0186481e-16,8.9364701e-14,1.0197918e-14,6.6602877e-16,-1.0235245860041684,0.66809804248969495,0.026113197462706732,0.41491607844204842,0.24075624856366123,3.7668293e-06,1.3398451e-06,1.0562179e-05,1.7422607e-06,1.4258877e-06
cusp-approach,0.5,1,1,1.0e-08,EventLocationLimited,1.499763460030944,1.3422497e-07,124,88,0,0.752162,0.260202,0.303676,0.030621,0.003316,0.569093,1.4997787326022292,1.0186481e-16,8.9364701e-14,1.0197918e-14,6.6602877e-16,-1.0235245860041684,0.66809804248969495,0.026113197462706732,0.41491607844204842,0.24075624856366123,3.7668293e-06,1.3398451e-06,1.0562179e-05,1.7422607e-06,1.4258877e-06
on-axis-off,0.0,0,0,1.0e-03,Converged,3.8271233587613946,0.0032575044,99,58,0,1.018887,0.768643,0.130515,0.006084,0.001558,0.923234,3.827157312794399,0,1.3418077e-13,1.3432544e-15,1.6995842e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,0,1.0e-04,Converged,3.8270940099596125,0.00025155334,243,198,0,1.257330,0.755438,0.334288,0.019985,0.001705,0.917751,3.827157312794399,0,1.3472239e-13,6.2258867e-16,1.6995712e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,0,1.0e-05,Converged,3.8270940099504371,3.1574265e-05,267,220,0,1.278100,0.751294,0.358451,0.018873,0.001929,0.913514,3.827157312794399,0,1.3443301e-13,3.3715614e-16,1.6995712e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,0,1.0e-06,Converged,3.8270935666239483,2.6990238e-06,969,896,1,2.691228,0.747812,1.447357,0.139086,0.004002,0.938845,3.827157312794399,0,1.3420858e-13,3.1890428e-16,1.699571e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,0,1.0e-08,Converged,3.8270935462403655,3.6714215e-08,3733,3457,11,9.361043,0.748936,6.864786,0.541740,0.019375,0.936765,3.827157312794399,0,1.3507194e-13,1.5645141e-16,1.6995709e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-03,Converged,3.8277152338090108,0.0033693513,99,58,0,0.910058,0.661162,0.143215,0.003723,0.000990,0.926489,3.82774564941439,0,1.3451009e-13,1.2111499e-15,1.699847e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,Converged,3.8276891191809144,0.00036619568,179,135,0,1.001313,0.613620,0.259868,0.008464,0.001241,0.928691,3.82774564941439,0,1.3596126e-13,6.1662792e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,Converged,3.8276858774396141,3.2675782e-05,267,220,0,1.193718,0.634191,0.398666,0.018688,0.001826,0.927500,3.82774564941439,0,1.3641212e-13,3.040969e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,Converged,3.8276854349170644,2.6964681e-06,969,896,1,2.632347,0.647297,1.503567,0.135829,0.003770,0.958851,3.82774564941439,0,1.3713953e-13,2.8840419e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,Converged,3.8276854145706061,3.6726272e-08,3733,3457,11,9.169356,0.620610,6.882329,0.536741,0.018753,0.944428,3.82774564941439,0,1.3667992e-13,1.5502118e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,1,0,1.0e-03,BudgetExceeded,3.8270935482075847,0.0004761488,6645,6157,23,24.144115,0.766600,14.568027,6.448833,0.113674,1.339761,3.827157312794399,0,1.3482283e-13,6.2258867e-16,1.6995709e-15,1.167240050684496,1.0969234671575965e-11,0.80281033025972226,-0.56129153398487941,-6.2228841951738874,0.068088713,2.185896e-10,0.080294775,0.030898092,0.0070023513
on-axis-off,0.0,1,0,1.0e-04,BudgetExceeded,3.8270935482075847,0.0004761488,6645,6157,23,23.952732,0.768263,14.683528,6.412283,0.112337,1.223272,3.827157312794399,0,1.3482283e-13,6.2258867e-16,1.6995709e-15,1.167240050684496,1.0969234671575965e-11,0.80281033025972226,-0.56129153398487941,-6.2228841951738874,0.068088713,2.185896e-10,0.080294775,0.030898092,0.0070023513
on-axis-off,0.0,1,0,1.0e-05,BudgetExceeded,3.8270935482075847,0.0004761488,6645,6157,23,23.930218,0.753768,14.663934,6.438054,0.112216,1.259521,3.827157312794399,0,1.3482283e-13,6.2258867e-16,1.6995709e-15,1.167240050684496,1.0969234671575965e-11,0.80281033025972226,-0.56129153398487941,-6.2228841951738874,0.068088713,2.185896e-10,0.080294775,0.030898092,0.0070023513
on-axis-off,0.0,1,0,1.0e-06,BudgetExceeded,3.8270935482075847,0.0004761488,6645,6157,23,23.855330,0.760597,14.581633,6.419127,0.115521,1.208100,3.827157312794399,0,1.3482283e-13,6.2258867e-16,1.6995709e-15,1.167240050684496,1.0969234671575965e-11,0.80281033025972226,-0.56129153398487941,-6.2228841951738874,0.068088713,2.185896e-10,0.080294775,0.030898092,0.0070023513
on-axis-off,0.0,1,0,1.0e-08,BudgetExceeded,3.8270935482075847,0.0004761488,6645,6157,23,24.010851,0.760452,14.736719,6.405391,0.115380,1.213421,3.827157312794399,0,1.3482283e-13,6.2258867e-16,1.6995709e-15,1.167240050684496,1.0969234671575965e-11,0.80281033025972226,-0.56129153398487941,-6.2228841951738874,0.068088713,2.185896e-10,0.080294775,0.030898092,0.0070023513
on-axis-off,0.0,1,1,1.0e-03,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6157,23,24.096145,0.679647,14.701190,6.394912,0.114803,1.319743,3.82774564941439,0,1.367487e-13,6.1662792e-16,1.6998338e-15,1.2005253002274237,-2.9051804251996884e-12,0.80528193115725977,-0.56780108082657954,-6.245785951120391,0.069007458,1.5324759e-10,0.080414951,0.031398946,0.0074308132
on-axis-off,0.0,1,1,1.0e-04,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6157,23,23.929811,0.627922,14.791923,6.398106,0.113962,1.243458,3.82774564941439,0,1.367487e-13,6.1662792e-16,1.6998338e-15,1.2005253002274237,-2.9051804251996884e-12,0.80528193115725977,-0.56780108082657954,-6.245785951120391,0.069007458,1.5324759e-10,0.080414951,0.031398946,0.0074308132
on-axis-off,0.0,1,1,1.0e-05,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6157,23,23.760506,0.646961,14.610403,6.409302,0.114252,1.219432,3.82774564941439,0,1.367487e-13,6.1662792e-16,1.6998338e-15,1.2005253002274237,-2.9051804251996884e-12,0.80528193115725977,-0.56780108082657954,-6.245785951120391,0.069007458,1.5324759e-10,0.080414951,0.031398946,0.0074308132
on-axis-off,0.0,1,1,1.0e-06,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6157,23,23.744370,0.667489,14.588347,6.393083,0.113110,1.248030,3.82774564941439,0,1.367487e-13,6.1662792e-16,1.6998338e-15,1.2005253002274237,-2.9051804251996884e-12,0.80528193115725977,-0.56780108082657954,-6.245785951120391,0.069007458,1.5324759e-10,0.080414951,0.031398946,0.0074308132
on-axis-off,0.0,1,1,1.0e-08,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6157,23,23.674955,0.628756,14.549378,6.415018,0.113310,1.239006,3.82774564941439,0,1.367487e-13,6.1662792e-16,1.6998338e-15,1.2005253002274237,-2.9051804251996884e-12,0.80528193115725977,-0.56780108082657954,-6.245785951120391,0.069007458,1.5324759e-10,0.080414951,0.031398946,0.0074308132
on-axis-off,0.5,0,0,1.0e-03,Converged,3.8255160277897402,0.001686613,115,73,0,1.124015,0.763641,0.222779,0.007511,0.001633,1.061075,3.8255483053331405,5.4281171e-16,1.6091393e-13,4.217075e-16,1.6988704e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,0,1.0e-04,Converged,3.8255003674369692,0.00033957101,195,150,0,1.298709,0.753211,0.394262,0.013018,0.001605,1.057360,3.8255483053331405,5.0223891e-16,1.6150845e-13,3.3679031e-16,1.6988634e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,0,1.0e-05,Converged,3.8254984188450538,1.8956548e-05,267,220,0,1.561297,0.751150,0.630334,0.020170,0.001913,1.054551,3.8255483053331405,4.9224582e-16,1.6131961e-13,2.0329427e-16,1.6988626e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,0,1.0e-06,Converged,3.8254981528503209,2.7635854e-06,905,833,1,4.060758,0.749000,2.820081,0.129349,0.003775,1.054549,3.8255483053331405,5.2498981e-16,1.6086659e-13,2.0329427e-16,1.6988625e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,0,1.0e-08,Converged,3.8254981406190107,3.8176773e-08,3717,3442,11,16.034043,0.751207,13.383159,0.545635,0.018666,1.078896,3.8255483053331405,5.3869757e-16,1.6210504e-13,9.4135703e-17,1.6988624e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,1,1.0e-03,Converged,3.8261030647895988,0.0017198717,115,73,0,1.013318,0.664141,0.234001,0.005570,0.001229,1.075505,3.8261319255924122,3.6991391e-16,1.6215454e-13,4.120461e-16,1.6991311e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,1,1.0e-04,Converged,3.8260873963930848,0.00029562212,195,150,0,1.177058,0.612012,0.425961,0.010297,0.001500,1.071175,3.8261319255924122,4.6224115e-16,1.6313519e-13,3.2764456e-16,1.6991241e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,1,1.0e-05,Converged,3.8260854513516604,1.9615373e-05,267,220,0,1.458529,0.625664,0.672002,0.017551,0.001685,1.087370,3.8261319255924122,4.3091876e-16,1.6369454e-13,1.8333563e-16,1.6991233e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,1,1.0e-06,Converged,3.8260851858414124,3.4520481e-06,905,833,1,4.012412,0.694193,2.853974,0.126917,0.003652,1.075996,3.8261319255924122,4.7488893e-16,1.6385311e-13,1.8333563e-16,1.6991231e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,0,1,1.0e-08,Converged,3.826085173630255,3.8018965e-08,3717,3442,11,15.698980,0.622196,13.361498,0.543492,0.018577,1.127191,3.8261319255924122,5.0905724e-16,1.6398226e-13,9.3282614e-17,1.6991231e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.5,1,0,1.0e-03,BudgetExceeded,3.8254981413495379,8.4044919e-05,6677,6186,23,41.064567,0.759488,31.214469,6.404748,0.124106,1.235360,3.8255483053331405,5.3661896e-16,1.6146199e-13,2.0329427e-16,1.6988624e-15,1.1575678323671073,5.4676599676100804e-12,0.73762726064715101,-0.55744705265240491,-6.2089490133700211,0.035306522,1.5809212e-10,0.036030321,0.016030614,0.0034804156
on-axis-off,0.5,1,0,1.0e-04,BudgetExceeded,3.8254981413495379,8.4044919e-05,6677,6186,23,40.897516,0.754687,31.487911,6.418331,0.121984,1.217271,3.8255483053331405,5.3661896e-16,1.6146199e-13,2.0329427e-16,1.6988624e-15,1.1575678323671073,5.4676599676100804e-12,0.73762726064715101,-0.55744705265240491,-6.2089490133700211,0.035306522,1.5809212e-10,0.036030321,0.016030614,0.0034804156
on-axis-off,0.5,1,0,1.0e-05,BudgetExceeded,3.8254981413495379,8.4044919e-05,6677,6186,23,42.331698,0.759130,32.593081,6.653015,0.136727,1.411753,3.8255483053331405,5.3661896e-16,1.6146199e-13,2.0329427e-16,1.6988624e-15,1.1575678323671073,5.4676599676100804e-12,0.73762726064715101,-0.55744705265240491,-6.2089490133700211,0.035306522,1.5809212e-10,0.036030321,0.016030614,0.0034804156
on-axis-off,0.5,1,0,1.0e-06,BudgetExceeded,3.8254981413495379,8.4044919e-05,6677,6186,23,46.259294,0.880610,35.472055,7.321149,0.139147,1.443216,3.8255483053331405,5.3661896e-16,1.6146199e-13,2.0329427e-16,1.6988624e-15,1.1575678323671073,5.4676599676100804e-12,0.73762726064715101,-0.55744705265240491,-6.2089490133700211,0.035306522,1.5809212e-10,0.036030321,0.016030614,0.0034804156
on-axis-off,0.5,1,0,1.0e-08,BudgetExceeded,3.8254981413495379,8.4044919e-05,6677,6186,23,46.856221,0.904328,35.936685,7.391855,0.142036,1.471868,3.8255483053331405,5.3661896e-16,1.6146199e-13,2.0329427e-16,1.6988624e-15,1.1575678323671073,5.4676599676100804e-12,0.73762726064715101,-0.55744705265240491,-6.2089490133700211,0.035306522,1.5809212e-10,0.036030321,0.016030614,0.0034804156
on-axis-off,0.5,1,1,1.0e-03,BudgetExceeded,3.8260851743616189,8.461116e-05,6677,6186,23,48.629191,0.972548,37.010377,7.530689,0.147012,1.658163,3.8261319255924122,4.6300359e-16,1.6425928e-13,1.8333563e-16,1.6991231e-15,1.1907427663743277,4.9017689227055236e-12,0.73988935274825962,-0.56391997314722442,-6.2317475758856373,0.03593937,1.4327966e-10,0.036736176,0.016335638,0.0037722783
on-axis-off,0.5,1,1,1.0e-04,BudgetExceeded,3.8260851743616189,8.461116e-05,6677,6186,23,40.847417,0.651014,31.570956,6.389179,0.125777,1.232128,3.8261319255924122,4.6300359e-16,1.6425928e-13,1.8333563e-16,1.6991231e-15,1.1907427663743277,4.9017689227055236e-12,0.73988935274825962,-0.56391997314722442,-6.2317475758856373,0.03593937,1.4327966e-10,0.036736176,0.016335638,0.0037722783
on-axis-off,0.5,1,1,1.0e-05,BudgetExceeded,3.8260851743616189,8.461116e-05,6677,6186,23,41.519696,0.656823,32.211108,6.397032,0.133464,1.267325,3.8261319255924122,4.6300359e-16,1.6425928e-13,1.8333563e-16,1.6991231e-15,1.1907427663743277,4.9017689227055236e-12,0.73988935274825962,-0.56391997314722442,-6.2317475758856373,0.03593937,1.4327966e-10,0.036736176,0.016335638,0.0037722783
on-axis-off,0.5,1,1,1.0e-06,BudgetExceeded,3.8260851743616189,8.461116e-05,6677,6186,23,41.126400,0.698871,31.792243,6.390159,0.128037,1.256179,3.8261319255924122,4.6300359e-16,1.6425928e-13,1.8333563e-16,1.6991231e-15,1.1907427663743277,4.9017689227055236e-12,0.73988935274825962,-0.56391997314722442,-6.2317475758856373,0.03593937,1.4327966e-10,0.036736176,0.016335638,0.0037722783
on-axis-off,0.5,1,1,1.0e-08,BudgetExceeded,3.8260851743616189,8.461116e-05,6677,6186,23,40.443297,0.639302,31.215271,6.373242,0.127076,1.250123,3.8261319255924122,4.6300359e-16,1.6425928e-13,1.8333563e-16,1.6991231e-15,1.1907427663743277,4.9017689227055236e-12,0.73988935274825962,-0.56391997314722442,-6.2317475758856373,0.03593937,1.4327966e-10,0.036736176,0.016335638,0.0037722783
R=sqrt(m0),0.0,0,0,1.0e-03,Converged,1.3878220326641868,0.00060585019,68,36,0,0.523977,0.284975,0.075660,0.004097,0.001126,0.414986,1.3878640597007363,0,7.9455159e-14,7.9777174e-16,6.1631679e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,0,1.0e-04,Converged,1.3878220326056716,4.9328132e-05,92,58,0,0.497438,0.268306,0.093882,0.005523,0.001094,0.412102,1.3878640597007363,0,7.9068219e-14,3.2985177e-16,6.1631679e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,0,1.0e-05,Converged,1.3878220323012314,1.1349091e-08,140,104,0,0.542631,0.267441,0.123114,0.008038,0.001153,0.410750,1.3878640597007363,0,7.9126005e-14,2.005417e-16,6.1631679e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,0,1.0e-06,Converged,1.3878220323012314,1.1349091e-08,140,104,0,0.521946,0.262911,0.121282,0.007313,0.001150,0.406295,1.3878640597007363,0,7.9126005e-14,2.005417e-16,6.1631679e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,0,1.0e-08,Converged,1.3878220323012314,1.1349091e-08,140,104,0,0.520939,0.262354,0.121970,0.007332,0.001232,0.417445,1.3878640597007363,0,7.9126005e-14,2.005417e-16,6.1631679e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,1,1.0e-03,Converged,1.3878570237613597,0.00064091243,68,36,0,0.394015,0.170996,0.101330,0.002644,0.000736,0.421984,1.3879000845594676,0,7.9019789e-14,8.8660411e-16,6.1633233e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,1,1.0e-04,Converged,1.3878570236857215,4.4659416e-05,92,58,0,0.426698,0.167316,0.132977,0.003399,0.000933,0.413959,1.3879000845594676,0,7.8601471e-14,3.4644136e-16,6.1633233e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,1,1.0e-05,Converged,1.387857023481285,9.5749241e-09,140,104,0,0.495401,0.159218,0.197301,0.006877,0.001065,0.414563,1.3879000845594676,0,7.8251261e-14,2.2302632e-16,6.1633233e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,1,1.0e-06,Converged,1.387857023481285,9.5749241e-09,140,104,0,0.499233,0.160624,0.198368,0.006320,0.001034,0.410986,1.3879000845594676,0,7.8251261e-14,2.2302632e-16,6.1633233e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,0,1,1.0e-08,Converged,1.387857023481285,9.5749241e-09,140,104,0,0.499466,0.162832,0.196920,0.006290,0.001132,0.418089,1.3879000845594676,0,7.8251261e-14,2.2302632e-16,6.1633233e-16,0,0,0,0,0,0,0,0,0,0
R=sqrt(m0),0.0,1,0,1.0e-03,Converged,1.387822032301232,3.2710424e-09,204,167,0,0.712880,0.272459,0.188943,0.093108,0.004562,0.537865,1.3878640597007363,0,7.9059895e-14,1.8563621e-16,6.1631679e-16,0.11690247436823689,-1.0212674955765235,0.013995871686497307,-0.19883829528466257,-0.17111952531725463,7.0289571e-07,9.3139869e-06,9.5790847e-06,3.2170555e-06,2.7031531e-06
R=sqrt(m0),0.0,1,0,1.0e-04,EventLocationLimited,1.387822032301232,3.2710424e-09,204,167,0,0.699339,0.268666,0.180552,0.085032,0.003511,0.522356,1.3878640597007363,0,7.9059895e-14,1.8563621e-16,6.1631679e-16,0.11690247436823689,-1.0212674955765235,0.013995871686497307,-0.19883829528466257,-0.17111952531725463,7.0289571e-07,9.3139869e-06,9.5790847e-06,3.2170555e-06,2.7031531e-06
R=sqrt(m0),0.0,1,0,1.0e-05,EventLocationLimited,1.387822032301232,3.2710424e-09,204,167,0,0.697734,0.265418,0.185918,0.085967,0.003638,0.531389,1.3878640597007363,0,7.9059895e-14,1.8563621e-16,6.1631679e-16,0.11690247436823689,-1.0212674955765235,0.013995871686497307,-0.19883829528466257,-0.17111952531725463,7.0289571e-07,9.3139869e-06,9.5790847e-06,3.2170555e-06,2.7031531e-06
R=sqrt(m0),0.0,1,0,1.0e-06,EventLocationLimited,1.387822032301232,3.2710424e-09,204,167,0,0.708618,0.274543,0.181451,0.089655,0.003777,0.533359,1.3878640597007363,0,7.9059895e-14,1.8563621e-16,6.1631679e-16,0.11690247436823689,-1.0212674955765235,0.013995871686497307,-0.19883829528466257,-0.17111952531725463,7.0289571e-07,9.3139869e-06,9.5790847e-06,3.2170555e-06,2.7031531e-06
R=sqrt(m0),0.0,1,0,1.0e-08,EventLocationLimited,1.387822032301232,3.2710424e-09,204,167,0,0.705649,0.265547,0.185560,0.091451,0.003718,0.538449,1.3878640597007363,0,7.9059895e-14,1.8563621e-16,6.1631679e-16,0.11690247436823689,-1.0212674955765235,0.013995871686497307,-0.19883829528466257,-0.17111952531725463,7.0289571e-07,9.3139869e-06,9.5790847e-06,3.2170555e-06,2.7031531e-06
R=sqrt(m0),0.0,1,1,1.0e-03,Converged,1.3878570234812855,4.0537291e-09,204,167,0,1.334158,0.282335,0.438481,0.136027,0.006925,0.883646,1.3879000845594676,0,7.8400097e-14,2.0914579e-16,6.1633233e-16,0.11637203737632551,-1.0214327550306903,0.014001621896756349,-0.19868648123042332,-0.1711806102304651,6.8929598e-07,9.66851e-06,9.9735043e-06,3.2333095e-06,2.699123e-06
R=sqrt(m0),0.0,1,1,1.0e-04,EventLocationLimited,1.3878570234812855,4.0537291e-09,204,167,0,1.045897,0.241694,0.426306,0.128000,0.005876,0.796340,1.3879000845594676,0,7.8400097e-14,2.0914579e-16,6.1633233e-16,0.11637203737632551,-1.0214327550306903,0.014001621896756349,-0.19868648123042332,-0.1711806102304651,6.8929598e-07,9.66851e-06,9.9735043e-06,3.2333095e-06,2.699123e-06
R=sqrt(m0),0.0,1,1,1.0e-05,EventLocationLimited,1.3878570234812855,4.0537291e-09,204,167,0,1.042171,0.240828,0.425194,0.128249,0.005480,0.801803,1.3879000845594676,0,7.8400097e-14,2.0914579e-16,6.1633233e-16,0.11637203737632551,-1.0214327550306903,0.014001621896756349,-0.19868648123042332,-0.1711806102304651,6.8929598e-07,9.66851e-06,9.9735043e-06,3.2333095e-06,2.699123e-06
R=sqrt(m0),0.0,1,1,1.0e-06,EventLocationLimited,1.3878570234812855,4.0537291e-09,204,167,0,0.978881,0.227743,0.411242,0.114091,0.005112,0.748065,1.3879000845594676,0,7.8400097e-14,2.0914579e-16,6.1633233e-16,0.11637203737632551,-1.0214327550306903,0.014001621896756349,-0.19868648123042332,-0.1711806102304651,6.8929598e-07,9.66851e-06,9.9735043e-06,3.2333095e-06,2.699123e-06
