name,u,rtol,stop,component,Q,budget,error,radial,inner,geometry,event,roundoff,nodes
plan15,0.5,0.001,Converged,3,-11.441453803023544,0.0114414538,0.00819475916,0.0081927911,2.31661702e-07,2.98862958e-11,1.73636861e-06,7.43422576e-14,192
plan15,0.5,0.001,Converged,4,-5.4831820988711142,0.0054831821,0.00395779762,0.00395692697,6.56662052e-08,1.30854324e-11,8.04975658e-07,1.0792679e-14,192
plan15,0.5,0.001,Converged,5,1.3006760599181293,0.00130067606,0.00097544225,0.000974817717,2.6576861e-08,9.58734988e-12,5.97946518e-07,5.63245699e-15,192
plan15,0.5,0.0001,Converged,0,6.1205016227170841,0.000612050162,1.28026359e-06,1.27894602e-06,1.31750221e-09,5.47212305e-14,9.99220987e-15,2.71804873e-15,264
plan15,0.5,0.0001,Converged,1,7.3097580436534182,0.000730975804,4.59787097e-05,4.48018559e-05,5.5636406e-08,3.45608497e-11,1.12118281e-06,1.21646094e-14,264
plan15,0.5,0.0001,Converged,2,-17.352260795280948,0.00173522608,7.62065335e-05,7.47503225e-05,2.21399463e-07,4.11806992e-11,1.23477036e-06,2.06858097e-14,264
plan15,0.5,0.0001,Converged,3,-11.441453834829304,0.00114414538,8.72246998e-05,8.52188978e-05,2.84413788e-07,5.63548027e-11,1.72133173e-06,7.4342656e-14,264
plan15,0.5,0.0001,Converged,4,-5.4831820636860398,0.000548318206,4.45130741e-05,4.3629187e-05,7.78793643e-08,2.3804161e-11,8.05983952e-07,1.07899639e-14,264
plan15,0.5,0.0001,Converged,5,1.3006760644026505,0.000130067606,9.43674397e-06,8.80459582e-06,3.38628603e-08,1.26839454e-11,5.98272602e-07,5.63240378e-15,264
plan15,0.5,1e-05,Converged,0,6.1205016227170841,6.12050162e-05,1.28026359e-06,1.27894602e-06,1.31750221e-09,5.47212305e-14,9.99220987e-15,2.71804873e-15,264
plan15,0.5,1e-05,Converged,1,7.3097580436534182,7.30975804e-05,4.59787097e-05,4.48018559e-05,5.5636406e-08,3.45608497e-11,1.12118281e-06,1.21646094e-14,264
plan15,0.5,1e-05,Converged,2,-17.352260795280948,0.000173522608,7.62065335e-05,7.47503225e-05,2.21399463e-07,4.11806992e-11,1.23477036e-06,2.06858097e-14,264
plan15,0.5,1e-05,Converged,3,-11.441453834829304,0.000114414538,8.72246998e-05,8.52188978e-05,2.84413788e-07,5.63548027e-11,1.72133173e-06,7.4342656e-14,264
plan15,0.5,1e-05,Converged,4,-5.4831820636860398,5.48318206e-05,4.45130741e-05,4.3629187e-05,7.78793643e-08,2.3804161e-11,8.05983952e-07,1.07899639e-14,264
plan15,0.5,1e-05,Converged,5,1.3006760644026505,1.30067606e-05,9.43674397e-06,8.80459582e-06,3.38628603e-08,1.26839454e-11,5.98272602e-07,5.63240378e-15,264
plan15,0.5,1e-06,Converged,0,6.1205016227172306,6.12050162e-06,3.60303658e-08,3.46908161e-08,1.33948224e-09,5.47457062e-14,9.96285591e-15,2.71804873e-15,328
plan15,0.5,1e-06,Converged,1,7.3097580436823524,7.30975804e-06,2.16885713e-06,9.97477129e-07,5.60232966e-08,7.1920853e-11,1.11528477e-06,1.2163869e-14,328
plan15,0.5,1e-06,Converged,2,-17.3522607952277,1.73522608e-05,3.53342195e-06,2.0811818e-06,2.26105246e-07,7.76134219e-11,1.22605727e-06,2.0679838e-14,328
plan15,0.5,1e-06,Converged,3,-11.441453834842122,1.14414538e-05,4.01016015e-06,2.00621372e-06,2.89325262e-07,1.09711735e-10,1.71451138e-06,7.43448642e-14,328
plan15,0.5,1e-06,Converged,4,-5.4831820636947732,5.48318206e-06,1.94271533e-06,1.05933956e-06,8.04891347e-08,4.13195644e-11,8.02845299e-07,1.07889234e-14,328
plan15,0.5,1e-06,Converged,5,1.3006760644004032,1.30067606e-06,1.08035882e-06,4.48982847e-07,3.4242803e-08,1.95005685e-11,5.97113659e-07,5.63353607e-15,328
plan15,0.5,1e-08,EventLocationLimited,0,6.1205016227172306,6.12050162e-08,2.9052069e-08,2.77032697e-08,1.34873189e-09,5.47570147e-14,9.96285591e-15,2.71804873e-15,344
plan15,0.5,1e-08,EventLocationLimited,1,7.3097580436823479,1e-06,1.66354536e-06,4.91824654e-07,5.63640038e-08,7.19208749e-11,1.11528477e-06,1.2163869e-14,344
plan15,0.5,1e-08,EventLocationLimited,2,-17.352260795227707,1e-06,2.49027197e-06,1.03700318e-06,2.27133887e-07,7.76134747e-11,1.22605727e-06,2.0679838e-14,344
plan15,0.5,1e-08,EventLocationLimited,3,-11.441453834842124,1e-06,3.01947805e-06,1.01373966e-06,2.91117234e-07,1.09711973e-10,1.71451138e-06,7.43448642e-14,344
plan15,0.5,1e-08,EventLocationLimited,4,-5.4831820636947732,1e-06,1.51019333e-06,6.26422397e-07,8.08843072e-08,4.13195807e-11,8.02845299e-07,1.07889234e-14,344
plan15,0.5,1e-08,EventLocationLimited,5,1.3006760644004012,1e-06,1.03322523e-06,4.01838667e-07,3.42533999e-08,1.95005744e-11,5.97113659e-07,5.63356632e-15,344
resonant,0,0.001,Converged,0,13.730115998971408,0.013730116,0.000452456376,0.000452456375,0,1.67574475e-13,2.44079079e-13,6.09739637e-15,207
resonant,0,0.001,Converged,1,155.52847108660754,0.155528471,0.0235515253,0.0235258832,0,1.06569704e-09,2.5641057e-05,1.22220992e-13,207
resonant,0,0.001,Converged,2,-93.344502980303545,0.093344503,0.00920621458,0.00916955416,0,2.57354921e-09,3.66578547e-05,9.3175062e-14,207
resonant,0,0.001,Converged,3,-97.151215129125646,0.0971512151,0.0420795107,0.0420292122,0,3.11567428e-09,5.02953542e-05,4.39123606e-13,207
resonant,0,0.001,Converged,4,-42.286494926786673,0.0422864949,0.00688749696,0.00686995638,0,1.04421083e-09,1.75395344e-05,5.40980001e-14,207
resonant,0,0.001,Converged,5,-2.8705635310822135,0.00287056353,0.0022730091,0.00226688509,0,2.41719801e-10,6.12377428e-06,1.78788713e-14,207
resonant,0,0.0001,Converged,0,13.730115998900184,0.0013730116,7.97180218e-05,7.97180214e-05,0,1.65578564e-13,2.43766341e-13,6.09739637e-15,271
resonant,0,0.0001,Converged,1,155.52847192271429,0.0155528472,0.000964708692,0.000939103954,0,1.08893608e-09,2.56036489e-05,1.22204236e-13,271
resonant,0,0.0001,Converged,2,-93.344503178240799,0.00933445032,0.00109182923,0.00105522508,0,2.57626981e-09,3.66015645e-05,9.31735195e-14,271
resonant,0,0.0001,Converged,3,-97.151214263075303,0.00971512143,0.00428796959,0.00423769326,0,3.13898795e-09,5.0273188e-05,4.39113193e-13,271
resonant,0,0.0001,Converged,4,-42.286494694383187,0.00422864947,0.00059011677,0.000572597684,0,1.07093651e-09,1.75180156e-05,5.41105792e-14,271
resonant,0,0.0001,Converged,5,-2.8705634761922028,0.000287056348,0.00028038683,0.00027426525,0,2.8169027e-10,6.12129863e-06,1.78784148e-14,271
resonant,0,1e-05,Converged,0,13.730115998899567,0.00013730116,8.40473724e-08,8.40469563e-08,0,1.66191372e-13,2.43814946e-13,6.09739637e-15,319
resonant,0,1e-05,Converged,1,155.52847192263204,0.00155528472,0.000205466923,0.000179821102,0,1.41179999e-09,2.56444092e-05,1.22217522e-13,319
resonant,0,1e-05,Converged,2,-93.344503178725873,0.000933445032,9.16084221e-05,5.51511991e-05,0,4.83463875e-09,3.64523882e-05,9.31735116e-14,319
resonant,0,1e-05,Converged,3,-97.151214262530246,0.000971512143,0.000245143541,0.000194892467,0,5.42322289e-09,5.02456509e-05,4.39111355e-13,319
resonant,0,1e-05,Converged,4,-42.286494694558812,0.000422864947,7.25700585e-05,5.51159971e-05,0,1.84564601e-09,1.74522157e-05,5.41165966e-14,319
resonant,0,1e-05,Converged,5,-2.8705634762249801,2.87056348e-05,1.84702665e-05,1.23600529e-05,0,4.36367569e-10,6.10977716e-06,1.78806196e-14,319
resonant,0,1e-06,EventLocationLimited,0,13.730115998899564,1.3730116e-05,3.13076511e-08,3.13072346e-08,0,1.66611418e-13,2.43814946e-13,6.09739637e-15,351
resonant,0,1e-06,EventLocationLimited,1,155.52847192265443,0.000155528472,4.82738451e-05,2.26280239e-05,0,1.41184123e-09,2.56444092e-05,1.22217522e-13,351
resonant,0,1e-06,EventLocationLimited,2,-93.344503178731003,9.33445032e-05,5.58150911e-05,1.93578681e-05,0,4.83465199e-09,3.64523882e-05,9.31735116e-14,351
resonant,0,1e-06,EventLocationLimited,3,-97.151214262507168,9.71512143e-05,8.20886448e-05,3.18375701e-05,0,5.42328437e-09,5.02456509e-05,4.39111003e-13,351
resonant,0,1e-06,EventLocationLimited,4,-42.286494694552523,4.22864947e-05,2.84751223e-05,1.10210609e-05,0,1.84565797e-09,1.74522157e-05,5.41165966e-14,351
resonant,0,1e-06,EventLocationLimited,5,-2.8705634762234973,2.87056348e-06,8.08475749e-06,1.97454395e-06,0,4.36370548e-10,6.10977716e-06,1.78806196e-14,351
resonant,0,1e-08,EventLocationLimited,0,13.730115998899564,1.3730116e-07,3.13076511e-08,3.13072346e-08,0,1.66611418e-13,2.43814946e-13,6.09739637e-15,351
resonant,0,1e-08,EventLocationLimited,1,155.52847192265443,1.55528472e-06,4.82738451e-05,2.26280239e-05,0,1.41184123e-09,2.56444092e-05,1.22217522e-13,351
resonant,0,1e-08,EventLocationLimited,2,-93.344503178731003,1e-06,5.58150911e-05,1.93578681e-05,0,4.83465199e-09,3.64523882e-05,9.31735116e-14,351
resonant,0,1e-08,EventLocationLimited,3,-97.151214262507168,1e-06,8.20886448e-05,3.18375701e-05,0,5.42328437e-09,5.02456509e-05,4.39111003e-13,351
resonant,0,1e-08,EventLocationLimited,4,-42.286494694552523,1e-06,2.84751223e-05,1.10210609e-05,0,1.84565797e-09,1.74522157e-05,5.41165966e-14,351
resonant,0,1e-08,EventLocationLimited,5,-2.8705634762234973,1e-06,8.08475749e-06,1.97454395e-06,0,4.36370548e-10,6.10977716e-06,1.78806196e-14,351
resonant,0.5,0.001,Converged,0,13.877481424295294,0.0138774814,2.92929383e-05,2.92179646e-05,7.49733519e-08,2.00773612e-13,2.30430268e-13,6.16283976e-15,319
resonant,0.5,0.001,Converged,1,166.71135124788128,0.166711351,0.0251551644,0.0192332895,0.00590635451,7.26421936e-10,1.5519606e-05,1.22457142e-13,319
resonant,0.5,0.001,Converged,2,-122.31934024714083,0.12231934,0.024302709,0.0160518772,0.00822881262,2.33601293e-09,2.20168095e-05,1.10213448e-13,319
resonant,0.5,0.001,Converged,3,-85.564469806419893,0.0855644698,0.0353476321,0.0256277986,0.00968951235,2.68052983e-09,3.03184772e-05,4.3230478e-13,319
resonant,0.5,0.001,Converged,4,-44.316877999925275,0.044316878,0.0107194127,0.00773060263,0.00297825161,9.00730276e-10,1.05575718e-05,5.78985406e-14,319
resonant,0.5,0.001,Converged,5,-2.9008855930577191,0.00290088559,0.00228965651,0.0016718996,0.000614055679,2.13594801e-10,3.70101321e-06,1.88404115e-14,319
resonant,0.5,0.0001,InnerAccuracyLimited,0,13.877481424412521,0.00138774814,6.9361377e-06,6.86133663e-06,7.48006275e-08,1.99792561e-13,2.30396035e-13,6.16283976e-15,351
resonant,0.5,0.0001,InnerAccuracyLimited,1,166.7113511578554,0.0166711351,0.0173476731,0.0114258632,0.00590629204,8.47174491e-10,1.55170201e-05,1.22451329e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,2,-122.31934038420904,0.012231934,0.0130485191,0.0047977286,0.00822878301,2.90080449e-09,2.20046288e-05,1.10220332e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,3,-85.564469649919843,0.00855644696,0.0229829499,0.0132632458,0.00968939472,3.25803432e-09,3.03060584e-05,4.32293689e-13,351
resonant,0.5,0.0001,InnerAccuracyLimited,4,-44.31687804934711,0.0044316878,0.00666203659,0.00367326189,0.00297822048,1.10741421e-09,1.05531094e-05,5.78985406e-14,351
resonant,0.5,0.0001,InnerAccuracyLimited,5,-2.9008856032438102,0.00029008856,0.00145472787,0.000836978293,0.000614049347,2.61826859e-10,3.69997248e-06,1.88404115e-14,351
resonant,0.5,1e-05,InnerAccuracyLimited,0,13.877481424301573,0.000138774814,2.92973261e-05,2.92214479e-05,7.587771e-08,2.00696419e-13,2.3043045e-13,6.16283976e-15,255
resonant,0.5,1e-05,InnerAccuracyLimited,1,166.71136360748741,0.00166711364,0.0303265441,0.0244171914,0.00589381026,7.26422294e-10,1.5541732e-05,1.22454899e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,2,-122.31932038489254,0.0012231932,0.0326424139,0.0243748418,0.00824549367,2.3360139e-09,2.2076094e-05,1.10213439e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,3,-85.564493200503776,0.000855644932,0.0450910488,0.0354332884,0.00962738868,2.68052748e-09,3.03690691e-05,4.3230582e-13,255
resonant,0.5,1e-05,InnerAccuracyLimited,4,-44.316870806400544,0.000443168708,0.0137211644,0.0107455749,0.00296500871,9.0073047e-10,1.05799636e-05,5.78957629e-14,255
resonant,0.5,1e-05,InnerAccuracyLimited,5,-2.9008841099108276,2.90088411e-05,0.00290804345,0.00229353823,0.000610799671,2.13594876e-10,3.7053388e-06,1.88411424e-14,255
resonant,0.5,1e-06,InnerAccuracyLimited,0,13.877481424301573,1.38774814e-05,2.92973261e-05,2.92214479e-05,7.587771e-08,2.00696419e-13,2.3043045e-13,6.16283976e-15,255
resonant,0.5,1e-06,InnerAccuracyLimited,1,166.71136360748741,0.000166711364,0.0303265441,0.0244171914,0.00589381026,7.26422294e-10,1.5541732e-05,1.22454899e-13,255
resonant,0.5,1e-06,InnerAccuracyLimited,2,-122.31932038489254,0.00012231932,0.0326424139,0.0243748418,0.00824549367,2.3360139e-09,2.2076094e-05,1.10213439e-13,255
resonant,0.5,1e-06,InnerAccuracyLimited,3,-85.564493200503776,8.55644932e-05,0.0450910488,0.0354332884,0.00962738868,2.68052748e-09,3.03690691e-05,4.3230582e-13,255
resonant,0.5,1e-06,InnerAccuracyLimited,4,-44.316870806400544,4.43168708e-05,0.0137211644,0.0107455749,0.00296500871,9.0073047e-10,1.05799636e-05,5.78957629e-14,255
resonant,0.5,1e-06,InnerAccuracyLimited,5,-2.9008841099108276,2.90088411e-06,0.00290804345,0.00229353823,0.000610799671,2.13594876e-10,3.7053388e-06,1.88411424e-14,255
