name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
resonant,0,0,1,1,adaptive_affine,13.807823245948164,0,Converged,239,1.228977,0.367007
resonant,0,0,1,1,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.512834,0.376157
resonant,0,0,1,2,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.527081,0.366096
resonant,0,0,1,2,adaptive_affine,13.807823245948164,0,Converged,239,1.230168,0.369515
resonant,0,0,1,2,adaptive_fold,13.807807472466953,0,Converged,143,1.142757,0.368320
resonant,0,1,0,0,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.527595,0.408958
resonant,0,1,0,0,adaptive_affine,13.730116004260855,8,BudgetExceeded,20213,305.228369,0.407590
resonant,0,1,0,0,adaptive_fold,13.730115998900184,0,Converged,271,1.654217,0.486206
resonant,0,1,0,1,adaptive_fold,13.730115998900184,0,Converged,271,1.504551,0.416774
resonant,0,1,0,1,adaptive_affine,13.730116004260855,8,BudgetExceeded,20213,299.498840,0.411345
resonant,0,1,0,1,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.723919,0.466543
resonant,0,1,0,2,mapped_fixed63,13.730115998899564,0,fixed_resolution,567,3.555008,0.411207
resonant,0,1,0,2,adaptive_affine,13.730116004260855,8,BudgetExceeded,20213,260.710658,0.417263
resonant,0,1,0,2,adaptive_fold,13.730115998900184,0,Converged,271,1.727957,0.485477
resonant,0,1,1,0,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.580769,0.370764
resonant,0,1,1,0,adaptive_affine,13.80780746235037,8,BudgetExceeded,20689,355.561763,0.369517
resonant,0,1,1,0,adaptive_fold,13.807807455845493,0,Converged,255,1.499764,0.389678
resonant,0,1,1,1,adaptive_fold,13.807807455845493,0,Converged,255,1.438464,0.368173
resonant,0,1,1,1,adaptive_affine,13.80780746235037,8,BudgetExceeded,20689,346.366439,0.369522
resonant,0,1,1,1,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.609432,0.379958
