case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic
0 linear 2 15 51.584392999999999 2.4659804224859272 1 61 51.290394999999997 0.01137 0.25239199999999995 0.0075609999999999991 0.00094000000000000008 0.0042719999999999998 0.010016000000000001 0.051596999999999997 0.325129 50.7624 0.083557999999999993 2.0000000000000002e-05 0.0095750000000000019 0.0015330000000000001 0.0038409999999999998 0.175127 0.035154999999999999 0.0080160000000000023 0 2 19 18 0 0 0 0 0 0 51.238500999999999 51.283442000000001 0.0015709999999999999 0.0054250000000000001 0.012074 4.6999999999999997e-05 0.033678
0 linear 2 23 53.514978999999997 2.5300557252343201 1 61 53.252704999999999 0.011471 0.225054 0.0052680000000000001 0.00092199999999999997 0.0031930000000000001 0.010057999999999999 0.051519000000000002 0.26182800000000001 52.780074000000006 0.089052999999999993 2.0000000000000002e-05 0.0095790000000000007 0.0016509999999999999 0.0037409999999999995 0.15808799999999998 0.031508000000000001 0.007706000000000001 0 3 17 16 0 0 0 0 0 0 53.202120999999998 53.245959999999997 0.001444 0.0055160000000000001 0.012015999999999999 4.6e-05 0.037451999999999999
0 linear 3 0 0.70098800000000006 488.05716329461848 1 83 0.49960300000000002 0.018776000000000001 0.15249400000000002 0.0060249999999999991 0.0013640000000000002 0.0043229999999999996 0.0098019999999999999 0.17966399999999999 0.11645800000000001 0 0.0039890000000000004 0.0011950000000000001 0.111495 0.00073899999999999997 0.0041769999999999993 0.082432000000000033 0.034917000000000011 0.0096110000000000015 0 0 0 0 0.0030179999999999998 1 0 0 14 0 0.33768199999999998 0.491894 0.001085 0.001905 0.019137000000000001 3.6000000000000001e-05 0.030686999999999999
0 linear 3 7 0.67168600000000001 497.79296944733449 1 83 0.43797000000000003 0.014759 0.19035500000000005 0.005751 0.001116 0.0037959999999999999 0.0088649999999999996 0.051144000000000002 0.097534999999999997 0 0.0037859999999999999 0.001075 0.20226700000000003 0.000696 0.003614 0.12359700000000001 0.033265000000000003 0.0092940000000000019 0 1 56 56 0.0030609999999999999 1 0 0 14 0 0.188226 0.432006 0.001418 0.0023749999999999999 0.020330000000000001 3.6999999999999998e-05 0.028493999999999998
0 linear 3 15 0.69172100000000003 510.01575430523633 1 83 0.453762 0.014716 0.19007900000000003 0.0055670000000000008 0.001067 0.0024889999999999999 0.0084969999999999993 0.049850999999999999 0.096051999999999998 0 0.0035739999999999999 0.001024 0.22822600000000004 0.00062 0.0035469999999999998 0.12313800000000001 0.033495999999999998 0.0092930000000000026 0 2 54 54 0.003006 1 0 0 14 0 0.18406400000000001 0.448216 0.001271 0.0021090000000000002 0.017295999999999999 2.4000000000000001e-05 0.02792
0 linear 3 23 0.62863400000000003 523.73782250076636 1 99 0.36131099999999999 0.014234999999999999 0.22018799999999997 0.0065780000000000005 0.0011379999999999999 0.002421 0.0081620000000000009 0.049659000000000002 0.094789999999999999 0 0.0035590000000000001 0.00095699999999999995 0.13869800000000004 0.00065700000000000003 0.0033699999999999997 0.14228799999999997 0.039089000000000006 0.011175000000000003 0 3 68 68 0.0029480000000000001 1 0 0 14 0 0.18237500000000001 0.35619200000000001 0.001304 0.0021389999999999998 0.016817000000000002 2.8e-05 0.027667000000000001
0 linear 4 0 0.52282600000000001 2.6196476657497758 1 52 0.35132999999999998 0.011304 0.14278300000000002 0.0036700000000000005 0.00091100000000000003 0.0029459999999999998 0.0096839999999999999 0.17502799999999999 0.080839999999999995 0 0.013761000000000001 0.00098900000000000008 0.00061399999999999996 0.0013140000000000001 0.0033809999999999999 0.095327000000000037 0.021957999999999991 0.0056589999999999991 0 0 0 0 0.0029910000000000002 1 0 0 10 0 0.31165900000000002 0.34481800000000001 0.00081400000000000005 0.0041079999999999997 0.011798999999999999 2.5999999999999998e-05 0.033820999999999997
0 linear 4 7 0.38015900000000002 2.5174331937752905 1 52 0.202513 0.010586 0.15095 0.0030810000000000004 0.00067299999999999999 0.0026819999999999999 0.008829 0.049682999999999998 0.064244999999999997 0 0.012701 0.00089099999999999997 0.00056499999999999996 0.0012179999999999999 0.0031319999999999994 0.10215700000000003 0.02324 0.0056480000000000011 0 1 19 19 0.0030300000000000001 1 0 0 10 0 0.16659099999999999 0.19683800000000001 0.0011919999999999999 0.004437 0.010753 2.1999999999999999e-05 0.031179999999999999
0 linear 4 15 0.45251999999999998 2.4212389482950818 1 68 0.20941000000000001 0.0098569999999999994 0.21370700000000001 0.0039519999999999998 0.00081200000000000011 0.0025539999999999998 0.0082199999999999999 0.049581 0.073982999999999993 0 0.012101000000000001 0.00080500000000000005 0.00057499999999999999 0.00099500000000000001 0.0030430000000000001 0.15034399999999998 0.031229999999999997 0.0074079999999999971 0 2 27 23 0.003003 1 0 0 10 0 0.17543 0.20416599999999999 0.0012199999999999999 0.0040730000000000002 0.010499 1.5999999999999999e-05 0.031320000000000001
0 linear 4 23 0.41869400000000001 2.3408509317784856 1 61 0.209789 0.010263 0.17714599999999997 0.0041159999999999999 0.00088900000000000003 0.0024849999999999998 0.0082369999999999995 0.049572999999999999 0.074493000000000004 0 0.011865000000000001 0.00084699999999999999 0.00057700000000000004 0.0011069999999999999 0.0030289999999999996 0.12145699999999997 0.027697999999999997 0.0067080000000000013 0 3 25 23 0.0029420000000000002 1 0 0 10 0 0.17554 0.20455400000000001 0.0012130000000000001 0.0040619999999999996 0.010542000000000001 2.3e-05 0.031248000000000001
0 uniform 0 0 53.614561000000002 6.8139867820913782 1 67 53.333956000000001 0.011612000000000001 0.24482499999999999 0.0047969999999999992 0.0012959999999999998 0.0024750000000000002 0.0080649999999999993 0.174842 0.33708300000000002 52.615527999999998 0.090504000000000001 2.8e-05 0.056780999999999991 0.0017260000000000001 0.0038040000000000005 0.19132000000000005 0.033545000000000026 0 0 0 0 0 0 0 0 0 0 0 53.237366999999999 53.326906000000001 0.000794 0.005633 0.012513 4.5000000000000003e-05 0.038256999999999999
0 uniform 0 7 53.077419999999996 6.9223389959685582 1 83 52.706699999999998 0.011486 0.32897599999999994 0.0060420000000000005 0.0015939999999999999 0.0032070000000000002 0.010286999999999999 0.051312000000000003 0.25750699999999999 52.231144 0.088478000000000001 2.5999999999999998e-05 0.016242999999999997 0.001668 0.0037110000000000003 0.26056400000000007 0.047621000000000011 0 0 1 15 15 0 0 0 0 0 0 52.648668000000001 52.699966000000003 0.0015299999999999999 0.0052610000000000001 0.012135 3.0000000000000001e-05 0.038177000000000003
0 uniform 0 15 53.401823999999998 7.0045054110051712 1 91 53.067526999999998 0.011390000000000001 0.29311000000000004 0.0077579999999999993 0.001348 0.0031470000000000001 0.010163 0.049373 0.29832500000000001 52.489663 0.088858999999999994 3.0000000000000001e-05 0.079563999999999996 0.0016819999999999999 0.0038190000000000003 0.23007899999999992 0.046975000000000031 0 0 2 14 13 0 0 0 0 0 0 52.946354999999997 53.060743000000002 0.00165 0.0053509999999999999 0.012209999999999999 3.0000000000000001e-05 0.037835000000000001
0 uniform 0 23 53.391621999999998 7.0403829421848272 1 91 52.987234000000001 0.011880999999999999 0.35974399999999984 0.0072450000000000006 0.001426 0.003163 0.01017 0.047925000000000002 0.26125399999999999 52.471325999999998 0.090878 2.0000000000000002e-05 0.051091999999999999 0.001704 0.0037980000000000002 0.28069399999999994 0.053657999999999983 0 0 3 13 13 0 0 0 0 0 0 52.893455000000003 52.980407 0.0016280000000000001 0.0055310000000000003 0.012832999999999999 3.4e-05 0.039953000000000002
