case_id	configuration_id	profile	d_bin_index	epoch	physical_count_old	physical_count_new	physical_identity_changes	max_motion_over_separation	median_motion_over_separation	overlap_pairs	physical_overlap_roots	small_motion_roots
36	36	linear	0	23	6	6	0	0.9690794535427467	0.13550194587101694	3	1	10
36	36	linear	1	7	4	4	0	0.7700332309677129	0.09443679452235397	1	0	12
36	36	linear	1	15	4	4	0	1.083717507859064	0.10136960052445376	1	0	12
36	36	linear	1	23	4	4	0	2.0408433031900324	0.09283931201074673	1	0	10
36	36	linear	2	7	6	6	0	24.697184857203567	0.07231592955093616	1	0	12
36	36	linear	2	15	6	6	0	3.718320870736803	0.13374189004056183	1	0	11
36	36	linear	2	23	6	6	2	21.040814217845984	0.12857034654096536	2	2	8
36	36	linear	3	7	6	6	0	0.1800949914401037	0.10381002760748276	0	0	14
36	36	linear	3	15	6	6	0	0.2253656872055872	0.13251967936076375	0	0	14
36	36	linear	3	23	6	6	0	0.3488423527897318	0.15363942322375873	0	0	13
36	36	linear	4	7	6	6	0	0.20955564318454378	0.04696619810371702	0	0	14
36	36	linear	4	15	6	6	0	0.32351866755416864	0.053547522760152275	0	0	13
36	36	linear	4	23	6	6	0	0.6075934173960295	0.05369686477346685	0	0	12
36	36	uniform	0	7	6	6	0	0.6609134335747697	0.12673200543458676	0	0	10
36	36	uniform	0	15	6	6	0	0.8835361097172202	0.14077616233820076	2	1	10
36	36	uniform	0	23	6	6	0	0.9690794535427467	0.13550194587101694	3	1	10
36	36	uniform	1	7	4	4	0	0.7700332309677129	0.09443679452235397	1	0	12
36	36	uniform	1	15	4	4	0	1.083717507859064	0.10136960052445376	1	0	12
36	36	uniform	1	23	4	4	0	2.0408433031900324	0.09283931201074673	1	0	10
36	36	uniform	2	7	6	6	0	24.697184857203567	0.07231592955093616	1	0	12
36	36	uniform	2	15	6	6	0	3.718320870736803	0.13374189004056183	1	0	11
36	36	uniform	2	23	6	6	2	21.040814217845984	0.12857034654096536	2	2	8
36	36	uniform	3	7	6	6	0	0.1800949914401037	0.10381002760748276	0	0	14
36	36	uniform	3	15	6	6	0	0.2253656872055872	0.13251967936076375	0	0	14
36	36	uniform	3	23	6	6	0	0.3488423527897318	0.15363942322375873	0	0	13
36	36	uniform	4	7	6	6	0	0.20955564318454378	0.04696619810371702	0	0	14
36	36	uniform	4	15	6	6	0	0.32351866755416864	0.053547522760152275	0	0	13
36	36	uniform	4	23	6	6	0	0.6075934173960295	0.05369686477346685	0	0	12
37	37	linear	0	7	8	8	0	0.061175484663059734	0.028724532219824413	0	0	14
37	37	linear	0	15	8	8	0	0.06988328227713508	0.03425374709417036	0	0	14
37	37	linear	0	23	8	8	0	0.06986282228166657	0.03597343681180501	0	0	14
37	37	linear	1	7	8	8	0	0.06156140911850964	0.008860183967441876	0	0	14
37	37	linear	1	15	8	8	0	0.07036156876014148	0.00994982389370207	0	0	14
37	37	linear	1	23	8	8	0	0.07035966095754394	0.009755924522200834	0	0	14
37	37	linear	2	7	8	6	2	0.830436101371101	0.0368569768406786	1	2	12
37	37	linear	2	15	6	6	0	0.33909977739714076	0.04213891952150919	0	0	12
37	37	linear	2	23	6	6	0	0.1418116214090822	0.04225772398568687	0	0	14
37	37	linear	3	7	10	10	0	0.09203122087679405	0.036543001225152014	0	0	14
37	37	linear	3	15	10	10	0	0.11325738492304041	0.0405340647067938	0	0	14
37	37	linear	3	23	10	10	0	0.12722902914690765	0.03886101567512296	0	0	14
37	37	linear	4	7	6	6	0	0.06079575275378016	0.0018559175506060164	0	0	14
37	37	linear	4	15	6	6	0	0.06948091913832931	0.0021228695745812054	0	0	14
37	37	linear	4	23	6	6	0	0.06948093917157441	0.002124932745201041	0	0	14
37	37	uniform	0	7	8	8	0	0.061175484663059734	0.028724532219824413	0	0	14
37	37	uniform	0	15	8	8	0	0.06988328227713508	0.03425374709417036	0	0	14
37	37	uniform	0	23	8	8	0	0.06986282228166657	0.03597343681180501	0	0	14
37	37	uniform	1	7	8	8	0	0.06156140911850964	0.008860183967441876	0	0	14
37	37	uniform	1	15	8	8	0	0.07036156876014148	0.00994982389370207	0	0	14
37	37	uniform	1	23	8	8	0	0.07035966095754394	0.009755924522200834	0	0	14
37	37	uniform	2	7	8	6	2	0.830436101371101	0.0368569768406786	1	2	12
37	37	uniform	2	15	6	6	0	0.33909977739714076	0.04213891952150919	0	0	12
37	37	uniform	2	23	6	6	0	0.1418116214090822	0.04225772398568687	0	0	14
37	37	uniform	3	7	10	10	0	0.09203122087679405	0.036543001225152014	0	0	14
37	37	uniform	3	15	10	10	0	0.11325738492304041	0.0405340647067938	0	0	14
37	37	uniform	3	23	10	10	0	0.12722902914690765	0.03886101567512296	0	0	14
37	37	uniform	4	7	6	6	0	0.06079575275378016	0.0018559175506060164	0	0	14
37	37	uniform	4	15	6	6	0	0.06948091913832931	0.0021228695745812054	0	0	14
37	37	uniform	4	23	6	6	0	0.06948093917157441	0.002124932745201041	0	0	14
38	38	linear	0	7	10	10	0	3.8267018412138536	0.540360698671801	5	5	5
38	38	linear	0	15	10	9	1	4.425307543235456	0.6204293981842974	6	5	5
38	38	linear	0	23	9	10	1	4.670573627391454	0.6239083035662549	6	5	5
38	38	linear	1	7	8	8	0	1.5638454648184532	0.05735170446820323	1	2	12
38	38	linear	1	15	8	8	0	1.0940749511775674	0.07603877228987985	1	2	10
38	38	linear	1	23	8	8	0	0.47077871892180134	0.07305270350702771	0	0	11
38	38	linear	2	7	6	6	2	1.99405968480656	0.04036245578825559	3	2	11
38	38	linear	2	15	6	6	0	0.19830905365016674	0.04993492602692475	0	0	14
38	38	linear	2	23	6	6	0	0.14190023122369613	0.05216256103247985	0	0	14
38	38	linear	3	7	6	6	0	0.0644321089866797	0.04346296192079108	0	0	14
38	38	linear	3	15	6	6	0	0.07683781903012776	0.05016781577326918	0	0	14
38	38	linear	3	23	6	6	0	0.08096980892004642	0.05063435907177827	0	0	14
38	38	linear	4	7	10	10	0	0.07431426856043868	0.044379891967564825	0	0	14
38	38	linear	4	15	10	10	0	0.08353059836433675	0.04935404445076616	0	0	14
38	38	linear	4	23	10	10	0	0.08235976581518994	0.050230437998969375	0	0	14
38	38	uniform	0	7	10	10	0	3.8267018412138536	0.540360698671801	5	5	5
38	38	uniform	0	15	10	9	1	4.425307543235456	0.6204293981842974	6	5	5
38	38	uniform	0	23	9	10	1	4.670573627391454	0.6239083035662549	6	5	5
38	38	uniform	1	7	8	8	0	1.5638454648184532	0.05735170446820323	1	2	12
38	38	uniform	1	15	8	8	0	1.0940749511775674	0.07603877228987985	1	2	10
38	38	uniform	1	23	8	8	0	0.47077871892180134	0.07305270350702771	0	0	11
38	38	uniform	2	7	6	6	2	1.99405968480656	0.04036245578825559	3	2	11
38	38	uniform	2	15	6	6	0	0.19830905365016674	0.04993492602692475	0	0	14
38	38	uniform	2	23	6	6	0	0.14190023122369613	0.05216256103247985	0	0	14
38	38	uniform	3	7	6	6	0	0.0644321089866797	0.04346296192079108	0	0	14
38	38	uniform	3	15	6	6	0	0.07683781903012776	0.05016781577326918	0	0	14
38	38	uniform	3	23	6	6	0	0.08096980892004642	0.05063435907177827	0	0	14
38	38	uniform	4	7	10	10	0	0.07431426856043868	0.044379891967564825	0	0	14
38	38	uniform	4	15	10	10	0	0.08353059836433675	0.04935404445076616	0	0	14
38	38	uniform	4	23	10	10	0	0.08235976581518994	0.050230437998969375	0	0	14
39	39	linear	0	7	4	4	0	11.774192867591541	1.7360894755723175	5	1	7
39	39	linear	0	15	4	4	0	1.6226372081329594	0.27967630147548384	5	1	7
39	39	linear	0	23	4	4	0	0.6922342163105064	0.12878253139567625	1	0	10
39	39	linear	1	7	4	4	0	0.32887771147128675	0.060768453646082965	0	0	10
39	39	linear	1	15	4	4	0	0.34172997473844724	0.0694514433512072	0	0	10
39	39	linear	1	23	4	4	0	0.4353869706829325	0.06945153706313495	0	0	10
39	39	linear	2	7	6	6	0	0.3008637409202457	0.1462488808386447	0	0	13
39	39	linear	2	15	6	4	2	0.5961592071112488	0.268134201766689	1	2	6
39	39	linear	2	23	4	4	0	0.4251138457445437	0.2591829078744153	0	0	6
39	39	linear	3	7	6	6	0	0.12981338795570938	0.06077284304282227	0	0	14
39	39	linear	3	15	6	6	0	0.18469114318760574	0.06945646043698056	0	0	14
39	39	linear	3	23	6	6	0	0.27390959204963433	0.06945655046800259	0	0	13
39	39	linear	4	7	6	6	0	1.3902669559310248	0.051396935565152395	1	0	12
39	39	linear	4	15	6	6	0	0.7120676929197113	0.05627241212329674	1	0	12
39	39	linear	4	23	6	6	0	0.28804540659791106	0.055512863655633155	0	0	12
39	39	uniform	0	7	4	4	0	11.774192867591541	1.7360894755723175	5	1	7
39	39	uniform	0	15	4	4	0	1.6226372081329594	0.27967630147548384	5	1	7
39	39	uniform	0	23	4	4	0	0.6922342163105064	0.12878253139567625	1	0	10
39	39	uniform	1	7	4	4	0	0.32887771147128675	0.060768453646082965	0	0	10
39	39	uniform	1	15	4	4	0	0.34172997473844724	0.0694514433512072	0	0	10
39	39	uniform	1	23	4	4	0	0.4353869706829325	0.06945153706313495	0	0	10
39	39	uniform	2	7	6	6	0	0.3008637409202457	0.1462488808386447	0	0	13
39	39	uniform	2	15	6	4	2	0.5961592071112488	0.268134201766689	1	2	6
39	39	uniform	2	23	4	4	0	0.4251138457445437	0.2591829078744153	0	0	6
39	39	uniform	3	7	6	6	0	0.12981338795570938	0.06077284304282227	0	0	14
39	39	uniform	3	15	6	6	0	0.18469114318760574	0.06945646043698056	0	0	14
39	39	uniform	3	23	6	6	0	0.27390959204963433	0.06945655046800259	0	0	13
39	39	uniform	4	7	6	6	0	1.3902669559310248	0.051396935565152395	1	0	12
39	39	uniform	4	15	6	6	0	0.7120676929197113	0.05627241212329674	1	0	12
39	39	uniform	4	23	6	6	0	0.28804540659791106	0.055512863655633155	0	0	12
40	40	linear	0	7	6	6	0	0.9390288358192531	0.3753188985029287	1	0	4
40	40	linear	0	15	6	6	0	3.1652770915418897	0.3285081469582145	1	0	4
40	40	linear	0	23	6	6	0	1.5391797822007451	0.3875136927470354	5	2	4
40	40	linear	1	7	6	6	0	1.0782796704673518	0.41870831198335196	3	1	5
40	40	linear	1	15	6	6	0	0.6939947185875158	0.34906665127997144	0	0	5
40	40	linear	1	23	6	6	0	0.5111795132987373	0.2197211972937556	1	0	8
40	40	linear	2	7	4	4	0	3.3077049097090137	0.8848239103496414	8	0	3
40	40	linear	2	15	4	6	2	74.5672691046319	0.6171141021153477	9	3	3
40	40	linear	2	23	6	6	0	1.6467868574225168	0.28952169059363864	6	3	4
40	40	linear	3	7	6	6	0	0.39262036854539173	0.12653000440968468	0	0	12
40	40	linear	3	15	6	6	0	0.4554725183705867	0.14741782661558708	0	0	10
40	40	linear	3	23	6	6	0	0.6154671017153718	0.1742632010047604	0	0	9
40	40	linear	4	7	6	6	0	0.2554973666122668	0.08107392174099878	0	0	12
40	40	linear	4	15	6	6	0	0.21019227453809394	0.09432521651468256	0	0	14
40	40	linear	4	23	6	6	0	0.15906640131022107	0.09209302384852343	0	0	14
