case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
15 linear 3 0 1.7621960000000001 1.0349613589615063 1 60 0.65338399999999996 0.060122000000000002 0.10406199999999997 0.0072849999999999998 0.0013569999999999999 0.010262 0.022919999999999999 0.20397599999999999 0.106216 0 0.032030999999999997 0.001586 0.135771 0.0067200000000000003 0.010869 0.046866999999999985 0.021742000000000001 0.0078479999999999991 0 0 0 0 0.0042839999999999996 1 0 0 10 0 0.37377500000000002 0.60608200000000001 0.012522999999999999 0.0052709999999999996 0.013746999999999999 0.00076599999999999997 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.037523000000000022 0 0 2 0 0 120 0 0 37 40 43
15 linear 3 7 0.27394600000000002 1.0364245787939632 1 60 0.113339 0.040877999999999998 0.10319 0.0044850000000000003 0.00082600000000000013 0.0035869999999999999 0.011674 0.008201 0.023491000000000001 0 0.019576 0.001073 0.0039849999999999998 0.0016980000000000001 0.004163 0.057902999999999989 0.021723999999999997 0.0068519999999999987 0 1 27 27 0.0030790000000000001 1 0 0 10 0 0.062503000000000003 0.105323 0.0020790000000000001 0.0051440000000000001 0.012916 4.5000000000000003e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.050701000000000003 0 0 2 0 0 120 0 0 33 44 43
15 linear 3 15 0.302093 1.0383118102568794 1 60 0.13752500000000001 0.041519 0.10787900000000002 0.0035750000000000001 0.00073899999999999986 0.0030339999999999998 0.0096670000000000002 0.0073200000000000001 0.022710999999999999 0 0.013414000000000001 0.001029 0.045204000000000001 0.0013010000000000001 0.0035579999999999995 0.062580999999999984 0.02188900000000002 0.0068170000000000001 0 2 27 27 0.0029629999999999999 1 0 0 10 0 0.053032999999999997 0.131247 0.001384 0.0046629999999999996 0.011908999999999999 2.5000000000000001e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.055410999999999995 0 0 2 0 0 120 0 0 41 37 42
15 linear 3 23 0.40307199999999999 1.040474110425583 1 67 0.21532000000000001 0.037520999999999999 0.11364100000000002 0.0038700000000000002 0.0010069999999999999 0.0027130000000000001 0.0089589999999999999 0.0073150000000000003 0.022040000000000001 0 0.012494 0.00094899999999999997 0.126966 0.0012689999999999999 0.0033660000000000001 0.064105999999999969 0.023726999999999998 0.0076429999999999979 0 3 27 27 0.0029640000000000001 1 0 0 10 0 0.050703999999999999 0.20935899999999999 0.0013990000000000001 0.0041440000000000001 0.011583 2.3e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.055990999999999992 0 0 2 0 0 134 0 0 42 47 45
15 uniform 3 0 0.57591300000000001 1.0350327531978314 1 44 0.47570600000000002 0.038484999999999998 0.051244000000000012 0.002307 0.00064499999999999996 0.0025699999999999998 0.0085120000000000005 0.193943 0.092692999999999998 0 0.012447 0.00086799999999999996 0.132382 0.001119 0.0030600000000000002 0.027125 0.017395999999999998 0 0 0 0 0 0.0029489999999999998 1 0 0 10 0 0.30719299999999999 0.46965000000000001 0.00087799999999999998 0.0040629999999999998 0.011082 2.5000000000000001e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.021826000000000002 0 0 0 0 0 88 0 0 21 26 41
15 uniform 3 7 0.19104499999999999 1.0365193859328954 1 44 0.084542999999999993 0.034588000000000001 0.06157300000000001 0.002124 0.00060899999999999995 0.002346 0.0081399999999999997 0.006685 0.019892 0 0.011958999999999999 0.00076800000000000002 0.0037790000000000002 0.0010430000000000001 0.003101 0.037156000000000002 0.017733000000000002 0 0 1 13 13 0.002928 1 0 0 10 0 0.046802000000000003 0.079214000000000007 0.0012999999999999999 0.0039129999999999998 0.010872999999999999 2.3e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.031805999999999994 0 0 0 0 0 88 0 0 19 29 40
15 uniform 3 15 0.27261200000000002 1.0384464721750202 1 44 0.144675 0.043820999999999999 0.070201000000000027 0.0024579999999999997 0.00072300000000000001 0.0041339999999999997 0.0095659999999999999 0.0074920000000000004 0.020811 0 0.013729999999999999 0.00106 0.046450999999999999 0.0020990000000000002 0.0043829999999999997 0.04547700000000001 0.017710999999999998 0 0 2 13 13 0.0032160000000000001 1 0 0 10 0 0.052234999999999997 0.136324 0.002006 0.0037450000000000001 0.011408 0.00014300000000000001 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.039776000000000006 0 0 0 0 0 88 0 0 23 29 36
15 uniform 3 23 0.32411600000000002 1.0406717667140994 1 51 0.20714299999999999 0.035246 0.072169000000000025 0.0021710000000000002 0.00072199999999999999 0.0023210000000000001 0.0079299999999999995 0.0067850000000000002 0.019841000000000001 0 0.011932 0.00086499999999999999 0.126947 0.001078 0.0031139999999999996 0.044276999999999997 0.020146999999999984 0 0 3 13 13 0.0029640000000000001 1 0 0 10 0 0.046686999999999999 0.201819 0.0012080000000000001 0.0037260000000000001 0.010599000000000001 2.3e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.038073999999999997 0 0 0 0 0 102 0 0 22 38 42
23 linear 0 0 0.52881800000000001 16.233902226671066 1 82 0.25040499999999999 0.011188 0.24776299999999998 0.0054050000000000001 0.00114 0.0030119999999999999 0.0094809999999999998 0.163551 0.022376 0 0.0089560000000000004 0.0010369999999999999 0.0019750000000000002 0.001238 0.0037929999999999995 0.095679999999999987 0.034433999999999965 0.016612999999999999 0 0 0 0 0.0030379999999999999 1 0 0 12 0 0.20361000000000001 0.24311099999999999 0.0012639999999999999 0.0041260000000000003 0.012723 0.0032030000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.056500999999999989 1 0 0 0 0 240 0 0 90 110 40
23 linear 0 7 0.35029500000000002 16.700879650300749 1 82 0.086617 0.0098799999999999999 0.23828400000000002 0.0047010000000000003 0.00099299999999999996 0.0026919999999999999 0.0087309999999999992 0.007234 0.021589000000000001 0 0.0083660000000000002 0.0010560000000000001 0.0018900000000000002 0.001052 0.0032890000000000003 0.091777999999999985 0.032087000000000018 0.015474000000000003 0 1 1 1 0.0029870000000000001 1 0 0 12 0 0.045859999999999998 0.080492999999999995 0.0015380000000000001 0.0037980000000000002 0.011893000000000001 0.0013389999999999999 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.05483699999999999 1 0 0 0 0 240 0 0 86 121 33
23 linear 0 15 0.35444799999999999 16.995680709723594 1 82 0.083503999999999995 0.010151 0.24573399999999998 0.0043759999999999997 0.001065 0.0026350000000000002 0.0084119999999999993 0.0075110000000000003 0.020877 0 0.0081569999999999993 0.0010039999999999999 0.001902 0.0010759999999999999 0.0030460000000000001 0.089915000000000023 0.03345699999999998 0.014946000000000004 0 2 1 1 0.0029759999999999999 1 0 0 12 0 0.044814 0.077878000000000003 0.0013929999999999999 0.00362 0.011542 0.0012620000000000001 0 1 1 8 0.0015294460646140804 1 62 34 28 3 4 7 0 1 233 50 6 42 0.053107999999999982 1 0 0 0 0 240 0 0 87 114 39
23 linear 0 23 0.34240100000000001 17.041352986733589 1 82 0.080645999999999995 0.010232 0.23714199999999991 0.0041710000000000002 0.00095299999999999996 0.0024550000000000002 0.0085319999999999997 0.0055820000000000002 0.020636999999999999 0 0.0085129999999999997 0.00095399999999999999 0.0018709999999999998 0.00068199999999999999 0.0027919999999999998 0.088360000000000077 0.032530999999999984 0.014818000000000008 0 3 1 1 0.0032339999999999999 1 0 0 12 0 0.042986000000000003 0.075234999999999996 0.001421 0.0035590000000000001 0.011789000000000001 0.00115 0 0 0 0 0 0 62 34 28 3 4 7 0 1 233 50 6 42 0.051945999999999992 1 0 0 0 0 240 0 0 77 128 35
23 uniform 0 0 0.420344 15.529634502737235 1 98 0.23558399999999999 0.0099659999999999992 0.15336999999999992 0.0050680000000000005 0.001199 0.002418 0.0083420000000000005 0.16076499999999999 0.021264999999999999 0 0.0081519999999999995 0.00089300000000000002 0.001841 0.001013 0.003127 0.10017999999999999 0.036206999999999989 0 0 0 0 0 0.002918 1 0 0 12 0 0.19748499999999999 0.22980700000000001 0.00087900000000000001 0.0033430000000000001 0.010673000000000002 0.0014189999999999999 0 0 0 0 0 0 67 34 33 3 4 7 0 1 235 50 6 58 0.054640000000000015 1 0 0 0 0 272 0 0 105 127 40
23 uniform 0 7 0.26325100000000001 15.845639454693035 1 98 0.080556000000000003 0.0096559999999999997 0.15662599999999996 0.0046230000000000004 0.001044 0.0023389999999999999 0.0076680000000000003 0.0069220000000000002 0.021232999999999998 0 0.0078239999999999994 0.00094799999999999995 0.0017699999999999999 0.0010319999999999999 0.0031260000000000003 0.10480900000000007 0.035034999999999969 0 0 1 1 1 0.0029619999999999998 1 0 0 12 0 0.043763000000000003 0.074718000000000007 0.00133 0.0032759999999999998 0.010817 0.001191 0 1 1 8 0.0022848936079059366 1 67 34 33 3 4 7 0 1 233 50 6 58 0.059608999999999988 1 0 0 0 0 272 0 0 99 138 35
