name,u,policy,warm,rtol,stop,value_stop,gradient_stop,value_converged,mu,value_error,nodes,evaluations,event_count,refinement_count,topology_ms,setup_ms,physics_ms,estimator_ms,scheduler_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,event_topology_reuses,event_radius_reuses,event_direct_qf_failures
case9,0.5,None,0,0.001,Converged,Converged,Converged,1,7.2113120427492703,0.0050389127013404202,129,129,10,15,1.105297,0.131684,0.40379500000000007,0.010742999999999997,0.0022469999999999999,0,10,4,0,0,10,10,0
case9,0.5,None,0,0.0001,Converged,Converged,Converged,1,7.211311742999607,0.00029388372698418167,177,177,10,18,1.014834,0.114578,0.50845699999999994,0.011689,0.0021910000000000002,0,10,4,0,0,10,10,0
case9,0.5,None,1,0.001,Converged,Converged,Converged,1,6.9897521305524091,0.0049353554820130837,138,138,8,15,0.84034500000000001,0.071601999999999999,0.43717500000000009,0.0086369999999999988,0.0019379999999999998,0,8,4,0,0,8,8,0
case9,0.5,None,1,0.0001,Converged,Converged,Converged,1,6.9897378073365095,0.00042148289591621159,186,186,8,18,0.90153700000000003,0.085170999999999997,0.6602490000000002,0.012968999999999998,0.002532,0,8,4,0,0,8,8,0
case9,0.5,ValueFirst,0,0.001,Converged,Converged,BudgetExceeded,1,7.2113120427492703,0.0050389127013404427,177,177,10,18,1.028009,0.117911,0.67002500000000031,0.050721000000000002,0.0073179999999999999,0,10,4,0,0,10,10,0
case9,0.5,ValueFirst,0,0.0001,Converged,Converged,BudgetExceeded,1,7.211311742999607,0.00029388372698418644,233,233,10,21,1.0065440000000001,0.12737799999999999,0.89786600000000005,0.068763999999999992,0.0070420000000000005,0,10,4,0,0,10,10,0
case9,0.5,ValueFirst,1,0.001,Converged,Converged,BudgetExceeded,1,6.9897521305524091,0.0049353554820131635,218,218,8,18,0.83517699999999995,0.071686,0.99743500000000007,0.073869000000000004,0.0074609999999999998,0,8,4,0,0,8,8,0
case9,0.5,ValueFirst,1,0.0001,Converged,Converged,BudgetExceeded,1,6.9897378073365095,0.00042148289591628093,314,314,8,21,0.84535899999999997,0.073162000000000005,1.2302389999999994,0.127829,0.0084199999999999987,0,8,4,0,0,8,8,0
