name,u,policy,warm,rtol,index,panel,cell,parent,depth,level,node_evaluations,value_error,gradient_error0,gradient_error1,gradient_error2,gradient_error3,gradient_error4,gradient_phase,value_resolved,gradient_resolved0,gradient_resolved1,gradient_resolved2,gradient_resolved3,gradient_resolved4
case9,0.5,None,0,0.0001,7,0,1,-1,0,4,57,0.01097531806939496,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,8,6,13,-1,0,4,65,0.0063352857542715458,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,9,4,5,-1,0,4,73,0.0017914942390576062,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,10,5,9,-1,0,4,81,0.001900408705553205,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,11,1,2,-1,0,4,89,0.0010587680587734651,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,12,2,3,-1,0,4,97,6.7985036333313657e-05,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,13,0,1,-1,0,5,113,1.1355931681578196e-07,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,14,6,13,-1,0,5,129,1.3280643460278918e-08,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,15,5,9,-1,0,5,145,4.2325273389046787e-09,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,16,4,5,-1,0,5,161,5.2202379447708313e-06,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,0,0.0001,17,1,2,-1,0,5,177,4.1755855592781394e-07,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,0,0,1,-1,0,3,7,0.72128575316208732,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,1,1,2,-1,0,3,14,0.088604379187015928,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,2,2,3,-1,0,3,21,0.029936636544283381,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,3,3,4,-1,0,3,28,0.032995172834157233,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,4,4,8,-1,0,3,35,0.11949532541064259,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,5,5,12,-1,0,3,42,0.39840034905540195,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,6,0,1,-1,0,4,50,0.011392659602101061,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,7,5,12,-1,0,4,58,0.0063352850004332779,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,8,4,8,-1,0,4,66,0.0019004110278818276,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,9,1,2,-1,0,4,74,0.00034352141943958398,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,10,3,4,-1,0,4,82,0.0053801618207232824,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,11,2,3,-1,0,4,90,0.0023741374120657848,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,12,0,1,-1,0,5,106,1.9688015275963913e-07,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,13,5,12,-1,0,5,122,1.3277602415466111e-08,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.001,14,3,4,-1,0,5,138,0.00031707546487071261,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,0,0,1,-1,0,3,7,0.72128575316208732,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,1,1,2,-1,0,3,14,0.088604379187015928,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,2,2,3,-1,0,3,21,0.029936636544283381,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,3,3,4,-1,0,3,28,0.032995172834157233,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,4,4,8,-1,0,3,35,0.11949532541064259,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,5,5,12,-1,0,3,42,0.39840034905540195,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,6,0,1,-1,0,4,50,0.011392659602101061,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,7,5,12,-1,0,4,58,0.0063352850004332779,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,8,4,8,-1,0,4,66,0.0019004110278818276,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,9,1,2,-1,0,4,74,0.00034352141943958398,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,10,3,4,-1,0,4,82,0.0053801618207232824,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,11,2,3,-1,0,4,90,0.0023741374120657848,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,12,0,1,-1,0,5,106,1.9688015275963913e-07,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,13,5,12,-1,0,5,122,1.3277602415466111e-08,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,14,3,4,-1,0,5,138,0.00031707546487071261,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,15,2,3,-1,0,5,154,0.0001041422694340458,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,16,4,8,-1,0,5,170,4.2312940019454008e-09,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,None,1,0.0001,17,1,2,-1,0,5,186,5.0772562276155174e-08,0,0,0,0,0,0,1,0,0,0,0,0
case9,0.5,ValueFirst,0,0.001,0,0,1,-1,0,3,7,0.70279635080237335,26551.191316919245,1654.346977705673,32957.102188715799,0.14324179738269718,105335.94854903092,0,1,1,1,1,1,1
case9,0.5,ValueFirst,0,0.001,1,1,2,-1,0,3,14,0.10812361867092023,12551.222087380644,1429.7133074656299,12894.759060655702,0.11636829793127516,49539.385185187624,0,1,1,1,1,1,1
