sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
1 0 0.041045999999999999 0 0.015422 0 1 0 0
1 1 0.041045999999999999 0.015093000000000001 0.0094979999999999995 0 1 0 0
1 2 0.041045999999999999 0.022384000000000001 0.0089730000000000001 0 1 0 0
2 0 0.015419 0 0.0079000000000000008 0 1 0 0
2 1 0.015419 0.0073130000000000001 0.0089840000000000007 0 1 0 0
2 2 0.015419 0.014728 0.0088129999999999997 0 1 0 0
3 0 0.013025 0 0.0075579999999999996 0 1 0 0
3 1 0.013025 0.0074130000000000003 0.0088679999999999991 0 1 0 0
3 2 0.013025 0.014777 0.0087869999999999997 0 1 0 0
5 0 0.015914000000000001 0 0.0063990000000000002 0 1 0 0
5 1 0.015914000000000001 0.0067340000000000004 0.0061349999999999998 0 1 0 0
5 2 0.015914000000000001 0.013473000000000001 0.0059909999999999998 0 1 0 0
6 0 0.011239000000000001 0 0.0062630000000000003 0 1 0 0
6 1 0.011239000000000001 0.0067320000000000001 0.0060980000000000001 0 1 0 0
6 2 0.011239000000000001 0.019342999999999999 0.0070600000000000003 0 1 0 0
7 0 0.01157 0 0.006587 0 1 0 0
7 1 0.01157 0.0075069999999999998 0.0081349999999999999 0 1 0 0
7 2 0.01157 0.015002999999999999 0.0065970000000000004 0 1 0 0
9 0 0.013627999999999999 0 0.0087340000000000004 0 1 0 0
9 1 0.013627999999999999 0.0076969999999999998 0.0085120000000000005 0 1 0 0
9 2 0.013627999999999999 0.015394 0.0084069999999999995 0 1 0 0
10 0 0.010638999999999999 0 0.0083239999999999998 0 1 0 0
10 1 0.010638999999999999 0.0077460000000000003 0.008345 0 1 0 0
10 2 0.010638999999999999 0.01545 0.0083680000000000004 0 1 0 0
11 0 0.010335 0 0.0081390000000000004 0 1 0 0
11 1 0.010335 0.0077120000000000001 0.0083029999999999996 0 1 0 0
11 2 0.010335 0.01523 0.0080839999999999992 0 1 0 0
13 0 0.013261 0 0.0023500000000000001 0 1 0 0
13 1 0.013261 0.0075189999999999996 0.0024870000000000001 0 1 0 0
13 2 0.013261 0.015014 0.0022169999999999998 0 1 0 0
14 0 0.010654 0 0.0024250000000000001 0 1 0 0
14 1 0.010654 0.0077409999999999996 0.0025460000000000001 0 1 0 0
14 2 0.010654 0.015467 0.0024399999999999999 0 1 0 0
15 0 0.010083 0 0.0022880000000000001 0 1 0 0
15 1 0.010083 0.0077000000000000002 0.0024459999999999998 0 1 0 0
