sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
78 0 0.014754 0 0.020424000000000001 0.68213699999999999 1 1 1
78 1 0.014754 0.0067689999999999998 0.019875 0.664192 1 1 1
78 2 0.014754 0.013592 0.023179999999999999 0.66434800000000005 1 1 1
79 0 0.013001 0 0.019800000000000002 0.67000499999999996 1 1 1
79 1 0.013001 0.0067609999999999996 0.019962000000000001 0.67122499999999996 1 1 1
79 2 0.013001 0.013676000000000001 0.021137 0.66439400000000004 1 1 1
81 0 0.015879999999999998 0 0.011950000000000001 0 1 0 0
81 1 0.015879999999999998 0.0069540000000000001 0.012838 0 1 0 0
81 2 0.015879999999999998 0.013919000000000001 0.012378999999999999 0 1 0 0
82 0 0.012673 0 0.011308 0 1 0 0
82 1 0.012673 0.0070650000000000001 0.012451 0 1 0 0
82 2 0.012673 0.014142999999999999 0.012272999999999999 0 1 0 0
83 0 0.011349 0 0.015089999999999999 0 1 0 0
83 1 0.011349 0.0070130000000000001 0.012828000000000001 0 1 0 0
83 2 0.011349 0.013972999999999999 0.020882999999999999 0.63885400000000003 1 1 1
85 0 0.014921 0 0.011934999999999999 0 1 0 0
85 1 0.014921 0.0069340000000000001 0.015668000000000001 0 1 0 0
85 2 0.014921 0.013979999999999999 0.015198 0 1 0 0
86 0 0.012096000000000001 0 0.011075 0 1 0 0
86 1 0.012096000000000001 0.0070619999999999997 0.015191 0 1 0 0
86 2 0.012096000000000001 0.014061000000000001 0.014903 0 1 0 0
87 0 0.010826000000000001 0 0.010343 0 1 0 0
87 1 0.010826000000000001 0.0070029999999999997 0.014936 0 1 0 0
87 2 0.010826000000000001 0.014016000000000001 0.014865 0 1 0 0
89 0 0.012952 0 0.010730999999999999 0 1 0 0
89 1 0.012952 0.0070070000000000002 0.026384999999999999 0.68650999999999995 1 1 1
89 2 0.012952 0.013958999999999999 0.021748 0.682724 1 1 1
90 0 0.014194999999999999 0 0.010508999999999999 0 1 0 0
90 1 0.014194999999999999 0.0069360000000000003 0.021295000000000001 0.68304299999999996 1 1 1
90 2 0.014194999999999999 0.01371 0.020163 0.676562 1 1 1
91 0 0.013252999999999999 0 0.010723999999999999 0 1 0 0
91 1 0.013252999999999999 0.006764 0.019739 0.67739799999999994 1 1 1
91 2 0.013252999999999999 0.013585 0.019897000000000001 0.67853699999999995 1 1 1
93 0 0.013594 0 0.0023739999999999998 0 1 0 0
93 1 0.013594 0.0068060000000000004 0.0075940000000000001 0 1 0 0
93 2 0.013594 0.013556 0.0075630000000000003 0 1 0 0
94 0 0.011417999999999999 0 0.0020639999999999999 0 1 0 0
94 1 0.011417999999999999 0.0067749999999999998 0.0073720000000000001 0 1 0 0
94 2 0.011417999999999999 0.013535999999999999 0.0075449999999999996 0 1 0 0
