sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
95 2 0.0097490000000000007 0.013136 0.020524000000000001 0.078574000000000005 1 1 0
97 0 0.013329000000000001 0 0.020863 0.079464999999999994 1 1 0
97 1 0.013329000000000001 0.0066049999999999998 0.020324999999999999 0.079496999999999998 1 1 0
97 2 0.013329000000000001 0.013141 0.019838000000000001 0.088652999999999996 1 1 0
98 0 0.012706 0 0.011445 0 1 0 0
98 1 0.012706 0.0066119999999999998 0.056899999999999999 0.078999 1 1 0
98 2 0.012706 0.013160999999999999 0.019772999999999999 0.087501999999999996 1 1 0
99 0 0.012536 0 0.011531 0 1 0 0
99 1 0.012536 0.0066119999999999998 0.019776999999999999 0.077393000000000003 1 1 0
99 2 0.012536 0.013176999999999999 0.019761999999999998 0.085374000000000005 1 1 0
101 0 0.012968 0 0.011856 0 1 0 0
101 1 0.012968 0.0065839999999999996 0.011507 0 1 0 0
101 2 0.012968 0.013121000000000001 0.011336000000000001 0 1 0 0
102 0 0.010576 0 0.011124999999999999 0 1 0 0
102 1 0.010576 0.0066189999999999999 0.011368 0 1 0 0
102 2 0.010576 0.013159000000000001 0.011180000000000001 0 1 0 0
103 0 0.0097169999999999999 0 0.011088000000000001 0 1 0 0
103 1 0.0097169999999999999 0.0066169999999999996 0.011632999999999999 0 1 0 0
103 2 0.0097169999999999999 0.013193 0.019911999999999999 0.11833 1 1 0
105 0 0.012154 0 0.011441 0 1 0 0
105 1 0.012154 0.0065820000000000002 0.014102999999999999 0 1 0 0
105 2 0.012154 0.013098 0.013949 0 1 0 0
106 0 0.010083999999999999 0 0.011107000000000001 0 1 0 0
106 1 0.010083999999999999 0.0066230000000000004 0.013991999999999999 0 1 0 0
106 2 0.010083999999999999 0.01312 0.018027999999999999 0 1 0 0
107 0 0.0093600000000000003 0 0.010354 0 1 0 0
107 1 0.0093600000000000003 0.0066109999999999997 0.01383 0 1 0 0
107 2 0.0093600000000000003 0.013139999999999999 0.013757999999999999 0 1 0 0
109 0 0.01115 0 0.010442999999999999 0 1 0 0
109 1 0.01115 0.0066030000000000004 0.020375999999999998 0.080327999999999997 1 1 0
109 2 0.01115 0.013207 0.020316000000000001 0.089949000000000001 1 1 0
110 0 0.011686 0 0.010454 0 1 0 0
110 1 0.011686 0.0065760000000000002 0.019653 0.075147000000000005 1 1 0
110 2 0.011686 0.013117 0.019599999999999999 0.088425000000000004 1 1 0
111 0 0.011854 0 0.010411999999999999 0 1 0 0
111 1 0.011854 0.0065599999999999999 0.019512000000000002 0.075809000000000001 1 1 0
111 2 0.011854 0.013091999999999999 0.019644999999999999 0.088450000000000001 1 1 0
113 0 0.012995 0 0.0022369999999999998 0 1 0 0
113 1 0.012995 0.0065339999999999999 0.0077679999999999997 0 1 0 0
113 2 0.012995 0.013073999999999999 0.0074400000000000004 0 1 0 0
114 0 0.010345999999999999 0 0.0020639999999999999 0 1 0 0
114 1 0.010345999999999999 0.0066 0.0072839999999999997 0 1 0 0
114 2 0.010345999999999999 0.01315 0.0076119999999999998 0 1 0 0
115 0 0.0096460000000000001 0 0.0020370000000000002 0 1 0 0
115 1 0.0096460000000000001 0.010279 0.0095949999999999994 0 1 0 0
115 2 0.0096460000000000001 0.016812000000000001 0.020306000000000001 0.078411999999999996 1 1 0
117 0 0.014426 0 0.021134 0.080573000000000006 1 1 0
117 1 0.014426 0.0070850000000000002 0.021861999999999999 0.081013000000000002 1 1 0
