sample low_sweeps factor_ms split_ms refine2_ms refine4_ms finite0 finite2 finite4 physical0 physical2 physical4 classify_ms
142 36 0.62140600000000001 0.045740999999999997 0.196936 0.18839400000000001 14 14 14 0 0 0 0.0080590000000000002
143 36 0.62551199999999996 0.047655999999999997 0.200931 0.19517499999999999 14 14 14 0 0 0 0.0082099999999999985
144 36 0.64749100000000004 0.046715 0.19429099999999999 0.185693 14 14 14 0 0 0 0.011946
145 36 0.61904599999999999 0.045360999999999999 0.19730800000000001 0.18704899999999999 14 14 14 0 0 0 0.0082450000000000006
146 36 0.61813200000000001 0.045795000000000002 0.19486000000000001 0.187699 14 14 14 0 0 0 0.0077499999999999999
147 36 0.62400100000000003 0.045478999999999999 0.197604 0.18648200000000001 14 14 14 0 0 0 0.0080239999999999999
148 36 0.62368000000000001 0.046788999999999997 0.19828899999999999 0.18901899999999999 14 14 14 0 0 0 0.0083129999999999992
149 36 0.61918600000000001 0.046122000000000003 0.19476499999999999 0.186811 14 14 14 0 0 0 0.0080719999999999993
150 36 0.61855599999999999 0.046330999999999997 0.20061000000000001 0.188197 14 14 14 0 0 0 0.0083130000000000009
151 36 0.62318399999999996 0.046460000000000001 0.19590199999999999 0.18659500000000001 14 14 14 0 0 0 0.0082729999999999991
152 36 0.62300599999999995 0.046294000000000002 0.194049 0.189721 14 14 14 0 0 0 0.0081080000000000006
153 36 0.61581799999999998 0.047343999999999997 0.19690199999999999 0.18804000000000001 14 14 14 0 0 0 0.0081779999999999995
154 36 0.62142200000000003 0.047562 0.197931 0.189052 14 14 14 0 0 0 0.0080180000000000008
155 36 0.629741 0.047371000000000003 0.20925099999999999 0.196689 14 14 14 0 0 0 0.0082979999999999998
156 36 0.61882300000000001 0.049223000000000003 0.195633 0.186057 14 14 14 0 0 0 0.0081929999999999989
157 36 0.62348300000000001 0.047058000000000003 0.19536300000000001 0.18599299999999999 14 14 14 0 0 0 0.0080549999999999997
158 36 0.62192999999999998 0.046876000000000001 0.196162 0.188669 14 14 14 0 0 0 0.0079979999999999999
159 36 0.61500600000000005 0.045636999999999997 0.19805 0.18598200000000001 14 14 14 0 0 0 0.0079659999999999991
160 56 1.037979 0.047895 0.182058 0.16635900000000001 14 14 14 8 8 8 0.56510300000000002
161 56 1.0353319999999999 0.045769999999999998 0.17868500000000001 0.16575899999999999 14 14 14 8 8 8 0.32103400000000004
162 56 1.0355939999999999 0.047402 0.182361 0.16046199999999999 14 14 14 8 8 8 0.56583800000000006
163 56 1.0435939999999999 0.046615999999999998 0.185833 0.171847 14 14 14 8 8 8 0.59929699999999997
164 56 1.0308330000000001 0.047780000000000003 0.18552199999999999 0.17016600000000001 14 14 14 0 0 1 0.47883799999999999
165 56 1.0302610000000001 0.046351999999999997 0.183924 0.17215900000000001 14 14 14 0 0 0 0.60763100000000003
166 55 1.0194909999999999 0.045931 0.18563499999999999 0.17380100000000001 14 14 14 0 0 1 0.53382200000000002
167 55 1.0225299999999999 0.045081000000000003 0.18351500000000001 0.17208799999999999 14 14 14 0 0 2 0.65719700000000003
168 49 0.80531200000000003 0.045857000000000002 0.19023300000000001 0.173235 14 14 14 2 2 4 0.66606399999999999
169 49 0.79907700000000004 0.045526999999999998 0.189196 0.17951700000000001 14 14 14 2 2 4 0.63773299999999999
170 50 0.83042000000000005 0.045490999999999997 0.18557399999999999 0.17541699999999999 14 14 14 2 2 4 0.59259099999999998
171 49 0.80104500000000001 0.045044000000000001 0.18371399999999999 0.180557 14 14 14 2 2 3 0.55149800000000004
172 40 0.67552400000000001 0.047202000000000001 0.18932299999999999 0.17938100000000001 14 14 14 0 0 0 0.0082389999999999998
173 40 0.67346600000000001 0.046380999999999999 0.18898100000000001 0.179673 14 14 14 0 0 0 0.0080920000000000002
174 40 0.67631799999999997 0.048584000000000002 0.19054499999999999 0.18007600000000001 14 14 14 0 0 0 0.008208
175 40 0.67659899999999995 0.048730000000000002 0.187448 0.17736099999999999 14 14 14 0 0 0 0.0081960000000000002
176 40 0.67824099999999998 0.045955999999999997 0.18878900000000001 0.18101800000000001 14 14 14 0 0 0 0.008267
177 40 0.67200199999999999 0.045998999999999998 0.19075300000000001 0.177116 14 14 14 0 0 0 0.0080490000000000006
178 40 0.67061000000000004 0.046715 0.19006000000000001 0.17807300000000001 14 14 14 0 0 0 0.0081150000000000007
179 40 0.68002399999999996 0.046376000000000001 0.19382199999999999 0.181201 14 14 14 0 0 0 0.0084000000000000012
180 56 1.0534220000000001 0.047246999999999997 0.18393399999999999 0.16350899999999999 14 14 14 8 8 8 0.56201000000000001
181 56 1.040438 0.046212999999999997 0.17968200000000001 0.16536100000000001 14 14 14 8 8 8 0.321465
182 56 1.043488 0.047954999999999998 0.17590700000000001 0.160908 14 14 14 8 8 8 0.56942800000000005
183 56 1.04528 0.045671999999999997 0.17984 0.16650799999999999 14 14 14 8 8 8 0.58662200000000009
184 56 1.029825 0.048762 0.18575 0.17275299999999999 14 14 14 0 0 1 0.48169600000000001
185 56 1.027954 0.046774000000000003 0.18506300000000001 0.17172799999999999 14 14 14 0 0 0 0.61098199999999991
186 55 1.047477 0.047706999999999999 0.188998 0.17294200000000001 14 14 14 0 0 1 0.53366499999999994
187 55 1.0225599999999999 0.045301000000000001 0.18765699999999999 0.172765 14 14 14 0 0 2 0.65434900000000007
188 49 0.80065600000000003 0.045879999999999997 0.186496 0.17458199999999999 14 14 14 2 2 4 0.67155500000000001
189 49 0.80012700000000003 0.045076999999999999 0.18787599999999999 0.17577200000000001 14 14 14 2 2 4 0.63325699999999996
190 50 0.81627499999999997 0.044445999999999999 0.18565200000000001 0.17826 14 14 14 2 2 4 0.58626
191 49 0.79855799999999999 0.045232000000000001 0.184415 0.17564099999999999 14 14 14 2 2 3 0.55730900000000005
192 40 0.67253300000000005 0.046975999999999997 0.19808500000000001 0.184944 14 14 14 0 0 0 0.0083330000000000001
193 40 0.69333599999999995 0.048409000000000001 0.192131 0.17602300000000001 14 14 14 0 0 0 0.009274000000000001
194 40 0.67433299999999996 0.048583000000000001 0.19067300000000001 0.17643 14 14 14 0 0 0 0.0083429999999999997
195 40 0.67583000000000004 0.049102 0.187135 0.17695 14 14 14 0 0 0 0.0080859999999999994
196 40 0.67674000000000001 0.045731000000000001 0.188858 0.17824000000000001 14 14 14 0 0 0 0.0081589999999999996
