case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
0 linear 0 0 50.933047999999999 7.0379226907910697 1 67 49.721088000000002 0.031505999999999999 0.20724699999999996 0.008735999999999999 0.0019840000000000001 0.008737 0.023172999999999999 0.192639 0.33729999999999999 48.887740999999998 0.100984 2.6999999999999999e-05 0.060854000000000005 0.011043000000000001 0.012833000000000001 0.12819399999999997 0.035803000000000008 0.008849000000000001 0 0 0 0 0 0 0 0 0 0 49.518242999999998 49.685133999999998 0.0094800000000000006 0.0063769999999999999 0.014208999999999999 0.00060999999999999997 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.092839999999999978 0 0 6 0 0 134 0 0 26 42 66 0 0 0 0 0 0
0 linear 0 7 49.601770000000002 7.1651756850412518 1 83 49.228645999999998 0.012149999999999999 0.3280780000000002 0.0082559999999999995 0.0014499999999999999 0.0035739999999999999 0.013032999999999999 0.018703000000000001 0.36770399999999998 48.685253000000003 0.094892000000000004 2.9e-05 0.017212999999999999 0.003068 0.0061459999999999996 0.21151999999999996 0.058226000000000007 0.012928000000000004 0 1 15 15 0 0 0 0 0 0 49.153030999999999 49.215013999999996 0.0025699999999999998 0.0072220000000000001 0.012684000000000001 0.00068599999999999998 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.14110999999999999 0 0 7 0 0 166 0 0 20 58 88 0 0 0 0 0 0
0 linear 0 15 49.747537999999999 7.2540425509606834 1 91 49.364088000000002 0.011982 0.34105600000000003 0.007391 0.0023310000000000002 0.0032910000000000001 0.010592000000000001 0.010411999999999999 0.25242799999999999 48.906322000000003 0.089588000000000001 2.5000000000000001e-05 0.079727000000000006 0.0018060000000000001 0.0039109999999999995 0.22150900000000001 0.06141900000000005 0.011645000000000006 0 2 13 13 0 0 0 0 0 0 49.241227000000002 49.356890999999997 0.0017440000000000001 0.0052779999999999997 0.012288 4.0000000000000003e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.15173399999999995 0 0 6 0 0 182 0 0 26 57 99 0 0 0 0 0 0
0 linear 0 23 49.981318999999999 7.2793514851625778 1 91 49.572476999999999 0.012094000000000001 0.36988299999999996 0.0097649999999999994 0.0015939999999999999 0.0032109999999999999 0.010394 0.0099609999999999994 0.38847900000000002 49.007507000000004 0.091441999999999996 2.6999999999999999e-05 0.049779000000000004 0.001818 0.004143 0.22783899999999999 0.062453999999999954 0.015262000000000003 0 3 13 13 0 0 0 0 0 0 49.479168000000001 49.565320999999997 0.001686 0.0054380000000000001 0.012819000000000001 2.6999999999999999e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.15118500000000004 0 0 7 0 0 182 0 0 25 55 102 0 0 0 0 0 0
0 linear 1 0 0.94783300000000004 589.76731831372842 1 105 0.62640700000000005 0.014175999999999999 0.24485900000000002 0.0069459999999999999 0.001493 0.0033630000000000001 0.010352999999999999 0.17837800000000001 0.12748100000000001 0 0.007515 0.0016260000000000001 0.25129200000000002 0.0014710000000000001 0.0040960000000000007 0.095636000000000027 0.078721000000000027 0.017413000000000008 0 0 0 0 0.0048209999999999998 1 0 0 14 0 0.32291300000000001 0.61762099999999998 0.0012459999999999999 0.0035569999999999998 0.015812 0.0036489999999999999 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.06158300000000004 0 0 3 0 0 302 0 0 38 101 163 0 0 0 0 0 0
0 linear 1 7 0.63157399999999997 593.09247526627757 1 105 0.33099099999999998 0.01528 0.26019599999999998 0.007124000000000001 0.0015589999999999998 0.0044419999999999998 0.010522 0.0089079999999999993 0.14194000000000001 0 0.0042230000000000002 0.0012849999999999999 0.11229800000000001 0.0018450000000000001 0.0044309999999999992 0.10396599999999999 0.076730000000000048 0.017886000000000006 0 1 19 19 0.0032599999999999999 1 0 0 14 0 0.165187 0.321608 0.0021410000000000001 0.003552 0.014916999999999998 0.0017600000000000001 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.070117000000000027 0 0 3 0 0 302 0 0 33 110 159 0 0 0 0 0 0
0 linear 1 15 0.78603000000000001 596.53003682974315 1 128 0.39677499999999999 0.013238 0.34469800000000017 0.0072979999999999989 0.001689 0.0026410000000000001 0.0087419999999999998 0.008267 0.11042299999999999 0 0.0035370000000000002 0.00098200000000000002 0.22500000000000001 0.001031 0.0039149999999999992 0.12402699999999996 0.1085150000000001 0.022795000000000017 0 2 19 19 0.0028969999999999998 1 0 0 14 0 0.13012599999999999 0.38998899999999997 0.001351 0.003271 0.014256 0.001165 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.080472000000000002 0 0 3 0 0 394 0 0 38 127 229 0 0 0 0 0 0
0 linear 1 23 0.62845099999999998 599.54254534181575 1 128 0.26012200000000002 0.012854000000000001 0.33158800000000005 0.0068620000000000009 0.001508 0.0025959999999999998 0.0083899999999999999 0.0081980000000000004 0.12969900000000001 0 0.0034150000000000001 0.00086700000000000004 0.071632000000000001 0.00099400000000000009 0.0035850000000000005 0.11944200000000005 0.10008700000000002 0.022887000000000012 0 3 19 19 0.002911 1 0 0 14 0 0.14886199999999999 0.25425500000000001 0.001281 0.0032049999999999999 0.013685000000000001 0.0012650000000000001 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.076251999999999973 0 0 3 0 0 394 0 0 46 140 208 0 0 0 0 0 0
0 linear 2 0 35.134762000000002 2.3667291596045543 1 61 34.934707000000003 0.011202999999999999 0.16616399999999998 0.0065970000000000004 0.0010920000000000001 0.0030249999999999999 0.0099749999999999995 0.171153 0.33175500000000002 34.277480000000004 0.086081999999999992 3.1000000000000001e-05 0.041427000000000005 0.0023679999999999999 0.0038639999999999998 0.092230999999999994 0.036114000000000014 0.0073810000000000004 0 0 0 0 0 0 0 0 0 0 34.848305000000003 34.924944000000004 0.00087799999999999998 0.0054790000000000004 0.012559000000000001 3.8000000000000002e-05 0 0 0 0 0 0 50 22 28 2 9 11 0 6 87 22 3 36 0.058595000000000001 0 0 6 0 0 122 0 0 24 45 53 0 0 0 0 0 0
0 linear 2 7 47.862262000000001 2.4102109454228473 1 61 47.634208000000001 0.011781 0.19370300000000001 0.0054470000000000005 0.0010480000000000001 0.0032320000000000001 0.01022 0.0099279999999999993 0.32984999999999998 47.176839000000001 0.084459999999999993 2.6999999999999999e-05 0.0098110000000000003 0.0015330000000000001 0.0038519999999999995 0.12498100000000001 0.033123999999999994 0.0072679999999999976 0 1 16 13 0 0 0 0 0 0 47.583266999999999 47.627493000000001 0.0016739999999999999 0.0055510000000000004 0.012083 3.4e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.082908000000000009 0 0 5 0 0 122 0 0 27 47 48 0 0 0 0 0 0
0 linear 2 15 47.947099000000001 2.465980422485246 1 61 47.703995999999997 0.011958999999999999 0.20801399999999998 0.0063839999999999999 0.00099400000000000009 0.0042160000000000001 0.01014 0.0099349999999999994 0.25947100000000001 47.313831 0.084923999999999999 2.5999999999999998e-05 0.010207999999999998 0.0015349999999999999 0.003787 0.123333 0.041300000000000017 0.0097080000000000066 0 2 22 21 0 0 0 0 0 0 47.649925000000003 47.696863999999998 0.0015950000000000001 0.0053480000000000003 0.012875000000000001 2.4000000000000001e-05 0 1 1 8 0.0016090859999255856 1 51 22 29 1 12 13 0 6 105 22 3 36 0.09710000000000002 0 0 6 0 0 122 0 0 20 50 52 0 0 0 0 0 0
0 linear 2 23 49.808202000000001 2.5300557252342948 1 61 49.564073999999998 0.011931000000000001 0.20968099999999998 0.0061809999999999999 0.00094799999999999984 0.0031199999999999999 0.015921999999999999 0.0099860000000000001 0.26554499999999998 49.159331999999999 0.09128 2.8e-05 0.0095490000000000002 0.0015950000000000001 0.003689 0.12596100000000005 0.042678999999999988 0.0091590000000000022 0 3 17 16 0 0 0 0 0 0 49.507762 49.557442999999999 0.00167 0.0053730000000000002 0.012180000000000002 2.6999999999999999e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.09636299999999999 0 0 7 0 0 122 0 0 23 44 55 0 0 0 0 0 0
0 linear 3 0 0.63508500000000001 488.05716329463513 1 83 0.46523399999999998 0.018790999999999999 0.12683900000000004 0.0061459999999999996 0.001413 0.0032339999999999999 0.0099319999999999999 0.175208 0.112038 0 0.005646 0.001119 0.11501500000000002 0.00072800000000000002 0.0040109999999999998 0.055819999999999995 0.035109000000000001 0.009583000000000003 0 0 0 0 0.0041159999999999999 1 0 0 14 0 0.29993700000000001 0.45832400000000001 0.001346 0.0018929999999999999 0.020964000000000003 2.4000000000000001e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.040053999999999985 0 0 4 0 0 166 0 0 24 88 54 0 0 0 0 0 0
0 linear 3 7 0.56935400000000003 497.79296944733449 1 83 0.36641099999999999 0.015587 0.16501600000000002 0.0051439999999999993 0.0010219999999999999 0.003803 0.0088159999999999992 0.016806000000000001 0.092175999999999994 0 0.0035829999999999998 0.0010560000000000001 0.20223199999999997 0.00064599999999999998 0.0034849999999999994 0.097555000000000003 0.033663000000000005 0.0093820000000000014 0 1 56 56 0.0029499999999999999 1 0 0 14 0 0.12 0.36053000000000002 0.0014660000000000001 0.0025660000000000001 0.017627 2.5000000000000001e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.08244599999999995 0 0 4 0 0 166 0 0 23 89 54 0 0 0 0 0 0
0 linear 3 15 0.578071 510.01575430522144 1 83 0.38053900000000002 0.015466000000000001 0.16032399999999997 0.0050380000000000008 0.0011139999999999998 0.0023410000000000002 0.0082480000000000001 0.008005 0.093878000000000003 0 0.0034480000000000001 0.00092299999999999999 0.22806300000000004 0.00054900000000000001 0.0034039999999999995 0.093162999999999982 0.033644999999999994 0.0092780000000000033 0 2 54 54 0.0029689999999999999 1 0 0 14 0 0.11215 0.37506200000000001 0.00125 0.0024399999999999999 0.016829 2.0999999999999999e-05 0 1 1 8 0.0009877516298322979 1 74 54 20 6 4 10 0 6 195 54 5 24 0.07820400000000001 2 0 4 0 0 166 0 0 19 90 57 0 0 0 0 0 0
