case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass
0 linear 0 0 50.837031000000003 7.0379226907888537 1 67 49.591281000000002 0.034854000000000003 0.21842 0.0073209999999999994 0.0014469999999999999 0.0095499999999999995 0.022003999999999999 0.19544500000000001 0.37929299999999999 48.697969999999998 0.10566 3.0000000000000001e-05 0.063225999999999991 0.010794 0.013402999999999998 0.14843000000000001 0.031096999999999996 0.0083240000000000015 0 0 0 0 0 0 0 0 0 0 49.382643000000002 49.55979 0.0099699999999999997 0.0066400000000000001 0.014206000000000002 0.00093499999999999996 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.108374 0 0 6 0 0
0 linear 0 7 49.635289999999998 7.165175685042759 1 83 49.246524999999998 0.012848 0.32300500000000004 0.0067870000000000005 0.0013680000000000001 0.0040850000000000001 0.01137 0.01686 0.36196800000000001 48.716978000000005 0.092734000000000011 2.5999999999999998e-05 0.017451000000000001 0.0026909999999999998 0.0048079999999999998 0.22819400000000006 0.048488000000000003 0.011002000000000003 0 1 15 15 0 0 0 0 0 0 49.174033000000001 49.233888 0.0026350000000000002 0.0067930000000000004 0.013184000000000001 5.0000000000000002e-05 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.16126900000000002 0 0 7 0 0
0 linear 0 15 49.952298999999996 7.2540425509600803 1 91 49.513967999999998 0.012376 0.38933600000000002 0.0069129999999999999 0.0027309999999999999 0.0041529999999999996 0.010772 0.010388 0.26900000000000002 49.033273999999999 0.093403 2.5999999999999998e-05 0.080182000000000003 0.001931 0.0037850000000000006 0.28500499999999995 0.051084999999999998 0.012481000000000001 0 2 13 13 0 0 0 0 0 0 49.389257000000001 49.506877000000003 0.0019910000000000001 0.0052950000000000002 0.012332000000000001 3.1000000000000001e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.18225100000000002 0 0 6 0 0
0 linear 0 23 50.003905000000003 7.2793514851610421 1 91 49.536541999999997 0.012988 0.41585899999999998 0.0081960000000000002 0.001802 0.00313 0.010214000000000001 0.0097979999999999994 0.38674500000000001 48.971896000000001 0.092008000000000006 3.0000000000000001e-05 0.051383999999999999 0.0018519999999999999 0.0038040000000000001 0.29047300000000009 0.054345999999999978 0.015985000000000003 0 3 13 13 0 0 0 0 0 0 49.441589999999998 49.529398999999998 0.0018439999999999999 0.0055199999999999997 0.013052999999999999 3.3000000000000003e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.19995699999999991 0 0 7 0 0
0 linear 1 0 1.000564 589.76731831372365 1 105 0.62151100000000004 0.013214 0.30501200000000001 0.0070320000000000001 0.0017360000000000001 0.0032789999999999998 0.0098150000000000008 0.17734800000000001 0.123948 0 0.0092270000000000008 0.0014220000000000001 0.25126000000000004 0.001493 0.003987000000000001 0.15660200000000007 0.078479000000000049 0.017415000000000014 0 0 0 0 0.0065269999999999998 1 0 0 14 0 0.31970999999999999 0.61307199999999995 0.0011999999999999999 0.003571 0.016071999999999999 0.0027720000000000002 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.080520999999999995 0 0 3 0 0
0 linear 1 7 0.68521500000000002 593.09247526628167 1 105 0.316882 0.014012 0.32136100000000001 0.0068940000000000008 0.001604 0.0030279999999999999 0.0096740000000000003 0.0083300000000000006 0.14680299999999999 0 0.003718 0.0010939999999999999 0.103795 0.0012359999999999999 0.0039050000000000001 0.16552700000000001 0.07697500000000003 0.017439000000000014 0 1 19 19 0.0030330000000000001 1 0 0 14 0 0.167405 0.30993500000000002 0.001446 0.0035799999999999998 0.015132 0.0014339999999999999 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.089884999999999993 0 0 3 0 0
0 linear 1 15 0.95348699999999997 596.53003682974679 1 128 0.41928900000000002 0.016064999999999999 0.44116899999999998 0.0080189999999999984 0.0018299999999999998 0.0047130000000000002 0.011587 0.0090919999999999994 0.114177 0 0.003852 0.0011609999999999999 0.22547499999999998 0.0021930000000000001 0.0041749999999999999 0.22663100000000003 0.10201099999999998 0.022935000000000004 0 2 19 19 0.0030200000000000001 1 0 0 14 0 0.137849 0.41006199999999998 0.0023270000000000001 0.0036229999999999999 0.014671 0.001573 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11702900000000001 0 0 3 0 0
0 linear 1 23 0.74463599999999996 599.54254534181996 1 128 0.26813900000000002 0.013625999999999999 0.42668900000000004 0.007049999999999999 0.0015280000000000001 0.0027460000000000002 0.0092639999999999997 0.0084930000000000005 0.133634 0 0.0034840000000000001 0.0010449999999999999 0.071330000000000005 0.0012110000000000001 0.003846 0.21516400000000002 0.099686000000000025 0.022789000000000011 0 3 19 19 0.002947 1 0 0 14 0 0.15398400000000001 0.26157399999999997 0.001573 0.0033579999999999999 0.013885999999999999 0.001472 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.11135099999999998 0 0 3 0 0
0 linear 2 0 35.120933000000001 2.3667291596036724 1 61 34.877251999999999 0.01285 0.19997400000000001 0.0077890000000000008 0.001096 0.003127 0.0097230000000000007 0.172628 0.33114500000000002 34.219307999999998 0.086850999999999998 3.4e-05 0.041453000000000004 0.0032100000000000002 0.0037230000000000002 0.134633 0.029124000000000001 0.0074639999999999975 0 0 0 0 0 0 0 0 0 0 34.791341000000003 34.868243 0.00097499999999999996 0.0054710000000000002 0.012102999999999999 3.1000000000000001e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.081516999999999978 0 0 6 0 0
0 linear 2 7 48.080810999999997 2.4102109454225378 1 61 47.775461999999997 0.012165 0.26049000000000005 0.0067460000000000003 0.0010889999999999999 0.0032439999999999999 0.010149 0.0097979999999999994 0.32541599999999998 47.320558999999996 0.085718000000000003 2.8e-05 0.010057 0.001637 0.0037699999999999995 0.18851600000000002 0.031620999999999989 0.0082810000000000019 0 1 16 13 0 0 0 0 0 0 47.723959999999998 47.768709000000001 0.0017769999999999999 0.0055079999999999999 0.012045 3.0000000000000001e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.12219000000000002 0 0 5 0 0
