case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass
0 uniform 0 0 49.648072999999997 6.8139867820913782 1 67 49.373967999999998 0.013027 0.23836599999999997 0.0049940000000000002 0.00131 0.002562 0.0084290000000000007 0.17751400000000001 0.32629900000000001 48.705243000000003 0.089818000000000009 2.6999999999999999e-05 0.056614999999999999 0.001609 0.0038110000000000002 0.18936000000000003 0.033492000000000001 0 0 0 0 0 0 0 0 0 0 0 49.280253000000002 49.368955 0.00078600000000000002 0.005581 0.012354999999999998 3.4999999999999997e-05 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.13816400000000001 0 0 6 0 0
0 uniform 0 7 49.647070999999997 6.9223389959685582 1 83 49.302683999999999 0.012628 0.30406100000000014 0.0062449999999999997 0.0020899999999999998 0.0031700000000000001 0.010333 0.17682999999999999 0.38707399999999997 48.612794000000001 0.088689999999999991 3.1000000000000001e-05 0.01619 0.001676 0.0036169999999999996 0.24110400000000001 0.043886999999999995 0 0 1 0 0 0 0 0 0 0 0 49.246943999999999 49.297901000000003 0.00083799999999999999 0.0053499999999999997 0.012027000000000001 3.4999999999999997e-05 0 0 0 0 0 0 61 15 46 2 11 13 0 7 71 15 5 63 0.15976400000000002 0 0 7 0 0
0 uniform 0 15 49.803192000000003 7.0045054110051712 1 91 49.520274999999998 0.012704999999999999 0.24546600000000013 0.0068300000000000001 0.001441 0.0032469999999999999 0.010159 0.176425 0.26173800000000003 48.884296999999997 0.090983999999999995 2.5999999999999998e-05 0.083831000000000003 0.001702 0.0040720000000000001 0.18599000000000007 0.044693999999999991 0 0 2 0 0 0 0 0 0 0 0 49.395015000000001 49.515058000000003 0.00088699999999999998 0.0056360000000000004 0.012898000000000001 4.0000000000000003e-05 0 0 0 0 0 0 65 14 51 2 16 18 0 6 96 14 5 72 0.11974400000000002 0 0 6 0 0
0 uniform 0 23 49.881923 7.0403829421848272 1 91 49.498342999999998 0.012727 0.34248699999999987 0.0069239999999999996 0.0021459999999999999 0.0032079999999999999 0.010329 0.170519 0.32924900000000001 48.838772000000006 0.090129000000000001 2.0000000000000002e-05 0.048549999999999989 0.0015820000000000001 0.0038330000000000005 0.27271799999999996 0.04821799999999999 0 0 3 0 0 0 0 0 0 0 0 49.409784000000002 49.493336999999997 0.00082299999999999995 0.0052859999999999999 0.012812 3.8999999999999999e-05 0 0 0 0 0 0 67 13 54 3 21 24 0 7 119 13 5 73 0.18236499999999994 0 0 7 0 0
0 uniform 1 0 0.91442699999999999 627.72831737403214 1 105 0.61583299999999996 0.012965000000000001 0.25054800000000005 0.0064209999999999996 0.0015839999999999999 0.0033800000000000002 0.010057 0.17818600000000001 0.128611 0 0.003591 0.0011659999999999999 0.25175499999999995 0.001132 0.0038610000000000003 0.15389400000000003 0.078326000000000104 0 0 0 0 0 0.0029819999999999998 1 0 0 14 0 0.31860100000000002 0.610653 0.00091299999999999997 0.0035630000000000002 0.015878 0.001738 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.078184000000000031 0 0 3 0 0
0 uniform 1 7 0.75649699999999998 631.61507920937345 1 105 0.47734300000000002 0.013883 0.23925099999999996 0.0059400000000000008 0.0014109999999999999 0.0030360000000000001 0.0092309999999999996 0.17754 0.14310999999999999 0 0.0035590000000000001 0.00097900000000000005 0.10367799999999999 0.001253 0.0036319999999999998 0.14463399999999996 0.076497000000000093 0 0 1 0 0 0.0029250000000000001 1 0 0 14 0 0.33186399999999999 0.472381 0.00086899999999999998 0.003555 0.014427000000000001 0.001439 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.069907000000000011 0 0 3 0 0
0 uniform 1 15 0.97352499999999997 635.58150147374488 1 128 0.58718199999999998 0.013387 0.32682699999999998 0.0072350000000000001 0.0016409999999999997 0.002627 0.0085109999999999995 0.17333599999999999 0.132185 0 0.0034710000000000001 0.0010640000000000001 0.23073300000000002 0.001073 0.0038939999999999999 0.20227099999999995 0.10171700000000011 0 0 2 0 0 0.0028900000000000002 1 0 0 14 0 0.316936 0.58212799999999998 0.00077700000000000002 0.003872 0.014061000000000001 0.001299 0 0 0 0 0 0 85 46 39 6 3 9 2 3 239 65 8 74 0.096671000000000021 0 0 3 0 0
0 uniform 1 23 0.79348600000000002 638.99054014712431 1 128 0.41763499999999998 0.013509 0.31987400000000005 0.0067300000000000007 0.0014549999999999997 0.0025279999999999999 0.0083809999999999996 0.17313300000000001 0.12127300000000001 0 0.0034529999999999999 0.00089800000000000004 0.073940999999999993 0.0010709999999999999 0.0036880000000000003 0.19630500000000006 0.099752000000000146 0 0 3 0 0 0.002918 1 0 0 14 0 0.305172 0.41283399999999998 0.00085800000000000004 0.0034139999999999999 0.013776999999999999 0.001263 0 0 0 0 0 0 85 47 38 5 3 8 1 3 243 67 8 73 0.093102999999999991 0 0 3 0 0
0 uniform 2 0 35.081361999999999 2.3738776878589789 1 45 34.927149 0.012565 0.12526100000000001 0.0032669999999999999 0.00083299999999999997 0.003003 0.010011000000000001 0.17100199999999999 0.33294800000000002 34.277200000000001 0.085109000000000004 2.8e-05 0.041356999999999998 0.001671 0.003813 0.096123000000000014 0.019932999999999999 0 0 0 0 0 0 0 0 0 0 0 34.847169000000001 34.922144000000003 0.00081099999999999998 0.0053179999999999998 0.011884 4.6e-05 0 0 0 0 0 0 39 17 22 2 8 10 0 6 67 17 3 25 0.070700000000000027 0 0 6 0 0
0 uniform 2 7 47.886642000000002 2.4185459771569833 1 45 47.708070999999997 0.012352999999999999 0.14799900000000002 0.003388 0.00082699999999999994 0.003212 0.010267 0.17662900000000001 0.25535999999999998 47.161682999999996 0.084319000000000005 2.8e-05 0.0097789999999999995 0.0015200000000000001 0.003751 0.11606000000000001 0.022009000000000001 0 0 1 0 0 0 0 0 0 0 0 47.659497999999999 47.703122 0.00089899999999999995 0.0053039999999999997 0.011901999999999999 3.4999999999999997e-05 0 0 0 0 0 0 35 13 22 3 9 12 0 5 67 13 3 29 0.076491999999999991 0 0 5 0 0
0 uniform 2 15 48.005423999999998 2.4760800094988884 1 45 47.847855000000003 0.012258 0.12815800000000005 0.0032559999999999998 0.00081400000000000005 0.0032980000000000002 0.010588999999999999 0.18284 0.27158300000000002 47.273814000000002 0.088367000000000001 2.5000000000000001e-05 0.0096029999999999987 0.001544 0.0038559999999999988 0.097383999999999998 0.020966000000000009 0 0 2 0 0 0 0 0 0 0 0 47.798358 47.842722000000002 0.00087699999999999996 0.0053530000000000001 0.012296 4.1999999999999998e-05 0 0 0 0 0 0 41 17 24 1 10 11 0 5 76 17 3 25 0.078029999999999974 0 0 5 0 0
0 uniform 2 23 49.893452000000003 2.5425757937801223 1 45 49.722270999999999 0.012635 0.14145500000000003 0.0033340000000000002 0.00079900000000000001 0.0032539999999999999 0.010107 0.17674500000000001 0.26524900000000001 49.155446000000005 0.094598999999999989 2.5999999999999998e-05 0.0095960000000000004 0.0017080000000000001 0.003699 0.10996799999999997 0.021599000000000011 0 0 3 0 0 0 0 0 0 0 0 49.672998 49.717449999999999 0.000825 0.005574 0.01235 4.3000000000000002e-05 0 0 0 0 0 0 39 16 23 1 8 9 0 6 66 16 3 26 0.084140000000000006 0 0 6 0 0
0 uniform 3 0 0.64843600000000001 490.78838121191183 1 67 0.46437 0.018273000000000001 0.14271199999999992 0.0041489999999999999 0.0012310000000000001 0.0032650000000000001 0.009887 0.17532500000000001 0.116616 0 0.0049329999999999999 0.0011119999999999999 0.11169999999999998 0.00073300000000000004 0.0054399999999999995 0.095526999999999987 0.032885000000000005 0 0 0 0 0 0.0042059999999999997 1 0 0 14 0 0.30350100000000002 0.45757300000000001 0.00096000000000000002 0.001967 0.019877000000000002 3.8999999999999999e-05 0 0 0 0 0 0 58 42 16 3 3 6 0 3 145 42 5 20 0.057462999999999979 0 0 3 0 0
0 uniform 3 7 0.67024499999999998 500.90243914853698 1 67 0.53415100000000004 0.015640000000000001 0.10116899999999997 0.0035119999999999999 0.0009279999999999999 0.0038920000000000001 0.0087170000000000008 0.174844 0.104379 0 0.003617 0.0010089999999999999 0.20213600000000001 0.00073899999999999997 0.0035460000000000005 0.065533999999999995 0.025536 0 0 1 0 0 0.0029619999999999998 1 0 0 14 0 0.28963499999999998 0.52966199999999997 0.00081899999999999996 0.0028270000000000001 0.017342 2.1999999999999999e-05 0 0 0 0 0 0 58 42 16 3 3 6 0 3 145 42 5 20 0.039304000000000019 0 0 3 0 0
0 uniform 3 15 0.69279500000000005 513.6746959875577 1 67 0.55394399999999999 0.015709000000000001 0.10424 0.0035470000000000002 0.00083299999999999997 0.0024239999999999999 0.0080420000000000005 0.17372299999999999 0.103217 0 0.0034009999999999999 0.00094399999999999996 0.22872100000000001 0.00059100000000000005 0.003395 0.067878000000000008 0.026285999999999986 0 0 2 0 0 0.0028990000000000001 1 0 0 14 0 0.28684599999999999 0.54961099999999996 0.00075900000000000002 0.0026900000000000001 0.016336 2.1999999999999999e-05 0 0 0 0 0 0 58 40 18 5 3 8 0 5 146 40 5 22 0.041637999999999994 2 0 3 0 0
0 uniform 3 23 0.59023800000000004 528.13394552202078 1 67 0.44882300000000003 0.015032 0.10583000000000002 0.0034980000000000002 0.00085899999999999995 0.0024250000000000001 0.0076909999999999999 0.173403 0.089140999999999998 0 0.0033440000000000002 0.00084599999999999996 0.138876 0.00055900000000000004 0.0033760000000000005 0.069267000000000023 0.026447999999999992 0 0 3 0 0 0.0028909999999999999 1 0 0 14 0 0.27211600000000002 0.44458700000000001 0.00073099999999999999 0.002598 0.016308999999999997 2.1999999999999999e-05 0 0 0 0 0 0 58 40 18 5 3 8 0 5 147 40 5 22 0.043059000000000028 2 0 3 0 0
0 uniform 4 0 0.455758 2.6310460312299382 1 52 0.306479 0.012312999999999999 0.123388 0.0029070000000000003 0.00080499999999999994 0.0029229999999999998 0.0096109999999999998 0.174925 0.072755 0 0.013446 0.00095 0.00061499999999999999 0.0013090000000000001 0.0032120000000000004 0.093383000000000022 0.022131999999999992 0 0 0 0 0 0.002905 1 0 0 10 0 0.26912799999999998 0.30212800000000001 0.00072599999999999997 0.0041279999999999997 0.012104999999999999 2.3e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 63 15 4 33 0.076946000000000001 0 0 6 0 0
